<table class="error" cellpadding="5"><tr><td><p><b>SQL error:</b><br /><pre class="error">ERROR:  cannot use serializable mode in a hot standby
HINT:  You can use REPEATABLE READ instead.</pre></p>
		      <p><b>In statement:</b><br />SET TRANSACTION ISOLATION LEVEL SERIALIZABLE</p>
		</td></tr></table><br />
"device_info_serial","date_time","latitude","longitude","altitude","pressure","temperature","satellites_used","gps_fixtime","positiondop","h_accuracy","v_accuracy","x_speed","y_speed","z_speed","speed_accuracy","location","userflag","speed_3d","speed_2d","direction","altitude_agl"
"1002","2012-05-11 10:04:39","52.9284083","5.4387211","0","\N","20","\N","83.5","2.3","10.7","9.2","0.76","0.74","-1.2","0.6","0101000020E6100000B642A21A40C11540E0EA4A15D6764A40","0","1.60162417564171","1.53441295709568","154.33220001632","2"
"1002","2012-05-11 10:19:39","52.9263721","5.4401576","1","\N","16","\N","8.1","2","8.5","6.7","-0.09","0.05","-0.27","0.44","0101000020E6100000E95784ACB8C21540A3B6685C93764A40","0","0.288963665535998","0.111521768525798","148.477479993535","3"
"1002","2012-05-11 10:35:27","52.9264164","5.4401729","1","\N","22.5","\N","59.8","2.8","23.8","26.6","-0.7","-1.09","-0.08","2.29","0101000020E6100000885748AFBCC21540313D06D094764A40","0","1.29788289148135","1.17734920619997","-59.9136446875732","3"
"1002","2012-05-11 10:50:53","52.9303138","5.4371413","-7","\N","22.5","\N","10.4","2.6","29","23.9","-0.81","-2.11","-0.17","2.15","0101000020E610000078EC0CF8A1BF15403D02C98514774A40","0","2.26651715193157","2.14154425720993","-70.9086858124666","-4"
"1002","2012-05-11 11:06:09","52.9299711","5.4371605","0","\N","30.7","\N","30.4","1.6","6","6.4","-0.18","-0.15","-0.25","0.44","0101000020E61000007B698A00A7BF1540D25C024B09774A40","0","0.342636833980236","0.132318880225244","-88.4328881424697","1"
"1002","2012-05-11 11:20:59","52.9302336","5.4369157","-1","\N","33.5","\N","8.5","1.6","6","7.1","-0.19","-0.25","-0.27","0.4","0101000020E6100000906F4AD466BF1540F7D104E511774A40","0","0.414125584816973","0.230980969863837","-88.2466983569736","2"
"1002","2012-05-11 11:35:55","52.9302501","5.4369817","-2","\N","33.9","\N","8.6","1.4","8.1","7.2","-0.09","-0.57","-0.34","0.42","0101000020E61000004BCD792178BF1540E54C6E6F12774A40","0","0.669776081985614","0.566166243733114","-99.184309501563","1"
"1002","2012-05-11 11:50:51","52.9302437","5.4368728","1","\N","35.5","\N","8.7","1.5","6.7","9.2","-0.07","-0.2","-1.37","0.61","0101000020E61000003C0C52955BBF1540AF67BE3912774A40","0","1.38629001294823","0.779239339631737","-165.700268447933","4"
"1002","2012-05-11 12:05:47","52.9308072","5.4397862","-3","\N","27.4","\N","8.8","1.9","10.1","7.9","-1.11","-1.54","0.03","0.62","0101000020E6100000B0ED485057C21540CF70B9B024774A40","0","1.89857841555202","1.75257046810602","-54.5587068264693","-1"
"1002","2012-05-11 12:20:59","52.9301689","5.4366581","-11","\N","33.9","\N","8.9","1.8","16.3","13.4","-1.06","-1","0.06","0.98","0101000020E61000004D220C4D23BF1540CEA046C60F774A40","0","1.45849237228036","1.30796197318881","-43.1825752387982","-8"
"1002","2012-05-11 12:35:55","52.9302414","5.4368845","-3","\N","30.2","\N","9","2.5","10.5","11.4","-0.4","0.23","-0.66","0.62","0101000020E61000006A847EA65EBF15405031732612774A40","0","0.80529497701153","0.284119048079433","110.070414430243","0"
"1002","2012-05-11 12:50:50","52.9301481","5.4372664","-5","\N","30.5","\N","8.1","2.3","13","5.8","-1.09","-1.32","0.14","0.77","0101000020E6100000028F5EC3C2BF1540E0F7CA170F774A40","0","1.71758551461055","1.60264085344488","-49.0680792893966","-2"
"1002","2012-05-11 13:06:10","52.9300354","5.4369129","-7","\N","31","\N","32.1","1.8","5.3","6.9","-0.08","-0.02","-0.11","0.57","0101000020E610000055CD621866BF1540A78F65660B774A40","0","0.137477270848675","0.0123932503845098","-95.788920670847","-4"
"1002","2012-05-11 13:21:14","52.9300227","5.4369154","-4","\N","35.7","\N","8.4","2.6","10","14.3","-0.38","-0.08","-0.77","0.61","0101000020E61000009C7928C066BF1540D184DCFB0A774A40","0","0.862380426494015","0.162240389099656","-164.397970022447","-1"
"1002","2012-05-11 13:36:10","52.9300506","5.4369154","0","\N","36.5","\N","8.5","2.6","7.3","17.5","-0.58","-0.1","-0.94","0.78","0101000020E61000009C7928C066BF15400650E7E50B774A40","0","1.10905365064094","0.107999187178297","-155.611460239883","3"
"1002","2012-05-11 13:51:06","52.9300562","5.4369272","-4","\N","35.8","\N","8.6","3.3","8.9","30.5","-0.27","-0.06","-0.28","1.38","0101000020E610000071EE0AD869BF15409538E1140C774A40","0","0.393573373083089","0.0607288300020733","-34.2147371872648","-1"
"1002","2012-05-11 14:06:18","52.9300425","5.4369207","-8","\N","35.8","\N","8.7","3.3","8.6","24","-0.62","-0.16","-1.02","0.8","0101000020E61000001EC8D52368BF1540EEB1F4A10B774A40","0","1.20432553738597","0.149225779797798","-137.645743675556","-5"
"1002","2012-05-11 14:21:14","52.9300413","5.4369486","8","\N","38.5","\N","8.8","3.1","12.4","32.7","-0.36","-0.18","-0.38","1.49","0101000020E6100000C7212C746FBF1540F4B6E3970B774A40","0","0.553534100123922","0.161302397400716","-64.0831359632572","11"
"1002","2012-05-11 14:36:10","52.9300533","5.4369626","7","\N","30.6","\N","8.9","2.8","11.3","25.1","-0.39","0.17","-2.06","1.23","0101000020E6100000EF4CB21F73BF1540B8848DFC0B774A40","0","2.10347331810984","0.967054183990834","167.6893292648","10"
"1002","2012-05-11 14:51:08","52.9301012","5.4368805","4","\N","29.8","\N","11","2.5","14.9","24","-1.68","-1.48","-1.29","1.18","0101000020E61000005F0A0F9A5DBF154035FC5D8E0D774A40","0","2.58396981406517","1.47452690626218","-63.0299829464665","7"
"1002","2012-05-11 15:06:03","52.9300668","5.436923","-3","\N","32","\N","10.1","2.3","19.8","29.2","-2.39","-1.16","-3.91","1.47","0101000020E6100000187B2FBE68BF1540358CCC6D0C774A40","0","4.72713443853673","0.999646232685471","-111.773475382313","0"
"1002","2012-05-11 15:21:02","52.930032","5.4370198","-17","\N","31.5","\N","13.2","3.7","32","49.2","-1.56","-1.48","-1.25","1.97","0101000020E61000005ED1521E82BF1540E21DE0490B774A40","0","2.48726757708132","1.45398307567696","-65.7348855712907","-14"
"1002","2012-05-11 15:36:11","52.9303236","5.4372811","42","\N","18","\N","10.3","3.1","19.3","13.4","5.1","-2.57","-1.72","0.62","0101000020E6100000B8A2DE9DC6BF15403759FED714774A40","0","5.96433567130489","5.76177356163292","-148.13571421076","45"
"1002","2012-05-11 15:51:33","52.9302787","5.4371466","-4","\N","25.7","\N","36.2","1.9","15.3","16","0.09","-0.22","-0.15","0.55","0101000020E6100000FA3ABA5BA3BF15402C55585F13774A40","0","0.281069386451104","0.269958946371818","-122.556468723525","-1"
"1002","2012-05-11 16:07:09","52.9302661","5.4371695","-5","\N","28.3","\N","28.3","1.7","8.4","5.6","-0.44","-0.39","-0.03","0.55","0101000020E6100000153C855CA9BF1540EA09A6F512774A40","0","0.588727441181401","0.500347741419211","-43.8382765925704","-2"
"1002","2012-05-11 16:22:02","52.9300997","5.4368649","-11","\N","25.4","\N","9.6","1.7","19","18.4","-0.39","-0.98","-1.3","1.22","0101000020E6100000CC14298359BF15407CC2C8810D774A40","0","1.67406690427832","1.02021974614013","-113.068620566311","-8"
"1002","2012-05-11 16:37:08","52.9301141","5.4369122","-7","\N","26.4","\N","19.6","8.2","23.3","25.3","-0.24","-0.48","-0.44","1.71","0101000020E6100000C6E468E965BF1540348694FA0D774A40","0","0.693974062915899","0.456709717524438","-94.8110094749895","-4"
"1002","2012-05-11 16:52:40","52.9301088","5.4369524","-3","\N","28.9","\N","39.6","1.9","5.3","4.7","0","-0.03","-0.07","0.52","0101000020E610000085A22F7370BF154064DC1ECE0D774A40","0","0.0761577310586391","0.0498607984650531","-143.203965062145","0"
"1002","2012-05-11 17:07:37","52.9301224","5.4369598","-3","\N","28.3","\N","8.8","2","10.5","12.2","-1.09","-0.95","-1.17","0.65","0101000020E6100000B4AACA6372BF154076A334400E774A40","0","1.85997311808531","0.873904347265603","-74.5804553442171","0"
"1002","2012-05-11 17:23:32","52.9302003","5.437397","-1","\N","26.7","\N","8.1","1.6","5.4","5.7","-0.28","-0.25","-0.44","0.42","0101000020E61000005B79C9FFE4BF15405D9DADCD10774A40","0","0.57835974963685","0.2236255087122","-96.1396878633626","2"
"1002","2012-05-11 17:39:20","52.930273","5.4370322","0","\N","26.9","\N","8.1","1.5","5.8","5.7","-0.12","-0.07","-0.37","0.34","0101000020E61000001B32795E85BF154008AD872F13774A40","0","0.39522145690739","0.135600863420162","-154.529405787879","3"
"1002","2012-05-11 17:54:16","52.9301497","5.4369923","-3","\N","25","\N","8.2","1.4","6.6","8.3","-0.19","0.16","-0.4","0.56","0101000020E6100000506AD4E87ABF15402EF136250F774A40","0","0.470850294679742","0.204677679875565","119.984996908477","0"
"1002","2012-05-11 18:24:09","52.9300735","5.436976","-3","\N","22.8","\N","9.4","2.3","10.7","10.1","-0.11","-0.07","-0.28","0.53","0101000020E61000002E8CF4A276BF154029B000A60C774A40","0","0.30886890422961","0.0964649664194395","-142.095871688433","0"
"1002","2012-05-11 18:54:27","52.9300828","5.4369353","-3","\N","24.5","\N","7.8","1.8","12.7","12.6","-0.21","-0.32","-0.98","0.72","0101000020E61000002EDF9FF76BBF15403B4904F40C774A40","0","1.05209315176937","0.498987103078462","-143.234725781254","0"
"1002","2012-05-11 19:24:25","52.9300775","5.4369401","-2","\N","23","\N","9.8","3.7","14.5","17.1","-0.22","-0.39","-0.63","0.78","0101000020E61000006F3EBF396DBF15406B9F8EC70C774A40","0","0.772916554357584","0.40717545008808","-115.535989883338","1"
"1002","2012-05-11 19:55:09","52.9300751","5.4369445","-3","\N","23.8","\N","29.9","1.7","8.4","7.5","-0.06","-0.02","-0.42","0.6","0101000020E610000015AB06616EBF154077A96CB30C774A40","0","0.424735211631906","0.204496167136183","-176.011213181223","0"
"1002","2012-05-11 20:25:27","52.9301022","5.4369671","-4","\N","25.6","\N","8.2","3.2","11.2","10.6","-0.37","0.08","-0.7","0.52","0101000020E61000003CB6AF4D74BF15400578C1960D774A40","0","0.795801482783238","0.176464755919421","139.46022501402","-1"
"1002","2012-05-11 20:55:19","52.9300686","5.4369429","-4","\N","25.2","\N","8.4","2.6","12.4","14.7","-0.53","-0.03","-0.41","0.69","0101000020E6100000AAE0A6F56DBF1540AC04E67C0C774A40","0","0.67074585350936","0.177281227225156","6.59231485080527","-1"
"1002","2012-05-11 21:25:18","52.9300415","5.4369445","-2","\N","25","\N","15.6","3.9","20.7","30.3","-0.36","-0.28","-1.02","1.19","0101000020E610000015AB06616EBF15401E3691990B774A40","0","1.11731821787707","0.393114330851308","-141.516611689208","1"
"1002","2012-05-11 21:55:39","52.9300316","5.4369381","-9","\N","24.1","\N","28.7","3.1","16.4","16.7","-0.01","-0.02","-0.63","0.8","0101000020E6100000698187B36CBF15408F1F85460B774A40","0","0.630396700498979","0.370787680937119","-177.068547299091","-6"
"1002","2012-05-11 22:25:26","52.9300293","5.4369392","-10","\N","24.3","\N","8","2.5","14.1","16.7","-0.16","0.16","-1.74","1.13","0101000020E6100000935C59FD6CBF154030E939330B774A40","0","1.75465096244239","0.950013486502183","169.419392504794","-7"
"1002","2012-05-11 22:55:22","52.9300917","5.4369473","1","\N","24.2","\N","12.2","3","16.2","24.7","-0.15","0.11","-1.17","1.11","0101000020E6100000504DEE1C6FBF1540F9E3AC3E0D774A40","0","1.18469405333191","0.607170681995001","168.243025544894","4"
"1002","2012-05-11 23:25:30","52.9300682","5.4369476","-5","\N","24.5","\N","12.4","2.4","15.1","19.3","-0.03","0.07","-1.02","0.94","0101000020E6100000444310316FBF154059068B790C774A40","0","1.02283918579609","0.600702388752333","173.065305495098","-2"
"1002","2012-05-11 23:55:31","52.9300837","5.436943","-4","\N","25.1","\N","21.5","2","19","18.4","0.46","0.13","-1.51","1.39","0101000020E610000051DD5CFC6DBF1540760591FB0C774A40","0","1.58385605406552","1.28828505911088","176.179925745042","-1"
"1002","2012-05-12 00:26:01","52.9301241","5.4369286","3","\N","24.4","\N","43.6","2.3","8.7","16.2","-0.05","0.01","-0.38","0.91","0101000020E61000008EBFFE356ABF1540585C774E0E774A40","0","0.383405790253616","0.190667034223026","175.580493958346","6"
"1002","2012-05-12 00:55:51","52.9300508","5.4369235","-10","\N","25","\N","10","2.9","10.2","14.8","-0.17","0.04","-0.76","0.68","0101000020E6100000596ABDDF68BF15402FCF94E70B774A40","0","0.779807668595276","0.330872314021546","170.268543219485","-7"
"1002","2012-05-12 01:26:02","52.930069","5.4368898","-10","\N","25","\N","13.2","4.4","14.1","17.1","-0.91","-1.06","-0.73","0.83","0101000020E6100000EDD22B0A60BF1540000341800C774A40","0","1.57626139964157","1.03474266012125","-69.4675664894892","-7"
"1002","2012-05-12 01:56:10","52.9300653","5.4369314","-7","\N","24.8","\N","29.3","2","6.8","13.9","0.05","-0.02","-0.02","0.52","0101000020E6100000C961E6F16ABF15407D5237610C774A40","0","0.0574456264653803","0.0559776525015358","-153.876335503339","-4"
"1002","2012-05-12 02:25:59","52.9300655","5.4369438","-8","\N","24.5","\N","10.6","2.4","8.8","22.1","-0.49","0.01","-1.19","0.96","0101000020E610000086C20C326EBF1540A6D1E4620C774A40","0","1.28697319319402","0.33366146407528","170.271392459215","-5"
"1002","2012-05-12 02:56:33","52.9300799","5.4369332","-4","\N","25.4","\N","36.6","2.8","13.4","15.2","-0.09","-0.02","-0.36","0.69","0101000020E61000008225B26A6BBF15405F95B0DB0C774A40","0","0.371618083521241","0.144453262125411","-175.480565577232","-1"
"1002","2012-05-12 03:26:33","52.930068","5.4369267","-3","\N","24.2","\N","13","2.1","15.1","12.9","-0.4","0.55","-0.82","0.69","0101000020E61000002FFF7CB669BF15402F87DD770C774A40","0","1.06531685427388","0.624747715633609","110.436593353634","0"
"1002","2012-05-12 03:57:06","52.9300551","5.4369378","-8","\N","20.2","\N","22","1.8","10.6","10.8","0.04","-0.03","-1.11","1.12","0101000020E6100000758B659F6CBF15402FFDA60B0C774A40","0","1.11112555546167","0.699410953921024","-177.24191262648","-5"
"1002","2012-05-12 04:27:53","52.9301215","5.4368703","-4","\N","26.2","\N","29.3","4.5","9.3","10.9","-0.09","-0.03","-0.27","0.92","0101000020E6100000F55F8CED5ABF15403AE7A7380E774A40","0","0.286181760425084","0.0915190770366831","-166.517430368842","-1"
"1002","2012-05-12 04:57:44","52.9300552","5.4369141","-8","\N","26.6","\N","12.6","4","13","16.3","-1.47","0.32","-0.29","1.14","0101000020E610000025A5EA6866BF1540C4BC7D0C0C774A40","0","1.53212271049025","1.07138887165294","25.2985786387047","-5"
"1002","2012-05-12 05:13:09","52.9302107","5.4369188","-4","\N","25.8","\N","41.5","2.5","7.4","11.1","0.01","0.13","-0.66","0.78","0101000020E6100000BF0754A467BF1540D471EB2411774A40","0","0.672755527662167","0.435013064984102","162.823329672803","-1"
"1002","2012-05-12 05:28:03","52.9301361","5.4371031","-8","\N","26.9","\N","7.8","2.5","7.6","11.6","-0.89","0.18","-0.53","0.67","0101000020E6100000BEEB7DF497BF15401C2A21B30E774A40","0","1.05138004546406","0.45739165762348","35.179303749938","-5"
"1002","2012-05-12 05:43:47","52.9301243","5.4370328","-6","\N","29.5","\N","7.9","2.7","9.8","12.9","-2.43","0.02","-0.49","0.8","0101000020E6100000031EBD8685BF154082DB24500E774A40","0","2.47899173052271","1.65234369244612","8.70778609505489","-3"
"1002","2012-05-12 05:58:43","52.9301302","5.4368845","-6","\N","29.4","\N","8","2.9","11.1","14.8","-0.99","-0.04","-0.32","0.7","0101000020E61000006A847EA65EBF1540CF02A3810E774A40","0","1.04120122935002","0.598937620526182","5.17102888559835","-3"
"1002","2012-05-12 06:13:41","52.9300903","5.4369277","-11","\N","27.9","\N","10.1","4.2","15.4","41.9","-1.21","0.37","-0.98","2.03","0101000020E6100000B2DD98F969BF1540D669EE320D774A40","0","1.6004374402019","0.592045133698086","54.6652726313718","-8"
"1002","2012-05-12 06:28:58","52.9300653","5.4368752","-5","\N","27.4","\N","15.2","4.3","22.5","9.7","-1.48","-0.57","0.18","1.36","0101000020E6100000DDBB61365CBF15407D5237610C774A40","0","1.59615162187055","1.39423712029712","-17.8429662396807","-2"
"1002","2012-05-12 06:43:46","52.9301902","5.4368749","-12","\N","29.7","\N","7.3","4.5","33.9","48.5","-3.15","0.59","-1.16","3.83","0101000020E6100000E9C53F225CBF1540A407F47810774A40","0","3.40825468531916","1.96877536384849","26.7389985362452","-9"
"1002","2012-05-12 06:58:59","52.9301583","5.4370045","-3","\N","30.4","\N","8.4","4.9","26.2","12.2","-3.25","-1.64","1.93","1.72","0101000020E6100000BFD18E1B7EBF15402E4D5B6D0F774A40","0","4.12031552189878","4.08937866908439","-18.9008732981054","0"
"1002","2012-05-12 07:09:49","52.9299174","5.4370639","-1","\N","29.1","\N","18.5","5.2","12.9","6.7","-0.46","-0.16","-0.04","0.96","0101000020E6100000820CD3AD8DBF15409D7D8A8807774A40","0","0.488671668914825","0.371824265441713","-18.1287038171352","0"
"1002","2012-05-12 07:19:23","52.929867","5.4370279","-1","\N","31","\N","32.3","5.5","23.2","9","-0.93","-0.17","0.22","2.98","0101000020E61000001CC2E73D84BF15409850C1E105774A40","0","0.97066987178958","0.887886610373196","-5.24177217016292","0"
"1002","2012-05-12 07:34:57","52.9300572","5.4371022","1","\N","32","\N","38.5","2.2","7","8.9","-0.37","-0.4","-0.4","0.56","0101000020E6100000E20918B897BF154065B4441D0C774A40","0","0.675943784644848","0.372510805626891","-77.1225121231586","4"
"1002","2012-05-12 07:49:53","52.9301253","5.4369413","0","\N","28.9","\N","6.8","2.5","7","12.5","-1.27","-0.62","-0.91","0.73","0101000020E61000003F16478A6DBF1540525788580E774A40","0","1.68089262000879","0.709963933229452","-44.416064831074","3"
"1002","2012-05-12 08:04:50","52.9301164","5.4369742","0","\N","30.5","\N","7.9","2.3","9.5","9.2","-0.41","-1.3","-0.75","0.54","0101000020E610000076C8282A76BF154094BCDF0D0E774A40","0","1.5558277539625","1.25561893170222","-91.2842561202978","3"
"1002","2012-05-12 08:19:46","52.9300616","5.4374106","3","\N","31","\N","8","2.1","9.7","10.2","-0.46","-0.97","-0.87","0.56","0101000020E6100000E8B17790E8BF1540FAA12D420C774A40","0","1.38181040667669","0.926021047981942","-95.3104162166731","6"
"1002","2012-05-12 08:35:30","52.9300272","5.4371386","-6","\N","30.5","\N","8.1","1.9","\N","\N","\N","\N","\N","\N","0101000020E6100000E346DB42A1BF1540FA319C210B774A40","0","\N","\N","\N","-3"
"1002","2012-05-12 08:50:26","52.930131","5.4371161","-4","\N","26","\N","8.2","2.4","8.1","6.9","-0.1","-0.09","-0.63","0.48","0101000020E61000006338E85C9BBF154076FF58880E774A40","0","0.644204936336256","0.304259629757783","-164.73243851343","-1"
"1002","2012-05-12 09:05:38","52.9302311","5.4370968","-3","\N","29.3","\N","8.3","2.2","11.8","7.5","-0.41","-0.47","-0.14","0.59","0101000020E6100000B9BEB44D96BF15406E1C0CD011774A40","0","0.639218272579876","0.51058503785119","-57.1701769868142","0"
"1002","2012-05-12 09:21:04","52.9301314","5.4372829","-2","\N","27.6","\N","38.3","1.7","5.4","4.4","0.01","-0.08","-0.23","0.75","0101000020E61000007066AA16C7BF1540C9FDB38B0E774A40","0","0.243721152139079","0.162002228078837","-150.168729200884","1"
"1002","2012-05-12 09:36:02","52.9301631","5.4371333","0","\N","36.8","\N","8.5","1.5","7.9","5.7","-0.55","-0.41","-0.09","0.44","0101000020E610000061F82DDF9FBF154016399F950F774A40","0","0.691881492742796","0.545751726890804","-40.7217515106064","3"
"1002","2012-05-12 09:53:39","52.9301515","5.4369871","-4","\N","35.1","\N","9.6","1.7","9","12.6","-0.12","0.54","-2","0.87","0101000020E61000007418DD8B79BF1540A56950340F774A40","0","2.07509035947835","1.27527654680659","154.503984330341","-1"
"1002","2012-05-12 10:08:35","52.9301623","5.4370725","-3","\N","35.4","\N","9.7","2.9","10.3","10.5","-0.85","-1.06","-0.45","0.67","0101000020E610000081ECF5EE8FBF15406F3CE98E0F774A40","0","1.43129312162114","1.08826791985266","-63.5901681190691","0"
"1002","2012-05-12 10:28:50","52.9301676","5.4370615","-2","\N","36.2","\N","8.9","2.6","6.3","9.1","-0.46","-0.2","-0.45","0.51","0101000020E6100000E25CC30C8DBF15403FE65EBB0F774A40","0","0.673869423553258","0.190052789754784","-54.9117968267818","1"
"1002","2012-05-12 10:49:06","52.9303124","5.4372545","-4","\N","37","\N","9","2.7","15.3","16.6","-1.38","-2.15","-0.93","1.4","0101000020E6100000861DC6A4BFBF154019880A7A14774A40","0","2.71878649400794","2.12737099696136","-70.8430049193543","-1"
"1002","2012-05-12 11:09:06","52.930164","5.4369446","3","\N","30.8","\N","9.2","3.2","15.4","24","-1.4","-0.27","-0.59","1.13","0101000020E6100000BCA7BC676EBF154051F52B9D0F774A40","0","1.54304892987876","0.788642422279409","-9.9401498755319","6"
"1002","2012-05-12 11:29:10","52.9300936","5.4368287","-8","\N","36","\N","13.2","4.3","28.7","16.8","-2.33","-4.11","-0.68","2.25","0101000020E610000019D1D10550BF1540051C9D4E0D774A40","0","4.77319599429984","4.24860613578092","-65.6526333021959","-5"
"1002","2012-05-12 11:49:39","52.9300784","5.4369408","-4","\N","29.3","\N","42.2","1.9","7.1","7.1","-0.35","0.11","-0.42","0.56","0101000020E6100000FE26B9686DBF1540A65B1BCF0C774A40","0","0.557673739743947","0.14362108495644","83.3944645715118","-1"
"1002","2012-05-12 12:09:49","52.9301103","5.4370069","-14","\N","35.5","\N","8.7","1.7","9.4","16.4","-1.83","0.76","-1.47","0.8","0101000020E610000060819EBC7EBF15401D16B4DA0D774A40","0","2.46726569302943","1.06065425956841","61.2580520185611","-11"
"1002","2012-05-12 12:29:55","52.9302744","5.4370693","0","\N","30.1","\N","10.6","2","19.2","17.8","1.25","0.16","-1.97","1.66","0101000020E6100000AB5736188FBF15402C27463B13774A40","0","2.33858931837123","2.19285703283872","178.932865225695","3"
"1002","2012-05-12 12:49:54","52.9301742","5.4372792","-6","\N","25.5","\N","9.8","2.8","16.2","11.4","-0.73","-0.88","-0.76","0.76","0101000020E610000059E25C1EC6BF15409F4ABCF20F774A40","0","1.37291660343955","0.828540490978127","-76.8664856603512","-3"
"1002","2012-05-12 13:02:09","52.9301718","5.4368927","-6","\N","31.1","\N","8.9","1.6","19.7","26.3","-2.26","-0.42","-0.93","1.43","0101000020E6100000CE71C9CC60BF1540AA549ADE0F774A40","0","2.47969756220391","1.28262742779798","-9.1506324113247","-3"
"1002","2012-05-12 13:12:17","52.9302061","5.4368269","-3","\N","30.9","\N","9","2.5","18","25.2","-0.15","-0.42","-1.38","1.46","0101000020E6100000600D068D4FBF1540150555FE10774A40","0","1.45027583583262","0.791722100852047","-149.326071021605","0"
"1002","2012-05-12 13:32:40","52.9300284","5.436972","3","\N","33.7","\N","32","2.3","5.3","6.2","-0.03","0.03","0","0.36","0101000020E61000002312859675BF1540F42CAD2B0B774A40","0","0.0424264068711929","0.0391748883448687","56.6065909440073","6"
"1002","2012-05-12 13:52:48","52.9300801","5.436905","-8","\N","32.6","\N","8.2","2","6.6","13.4","-1.22","-1.01","-1.66","0.8","0101000020E6100000E5D5390664BF154088145EDD0C774A40","0","2.29436265659987","0.890988008496133","-87.1187861658348","-5"
"1002","2012-05-12 14:13:00","52.9301038","5.4369639","2","\N","34.2","\N","20.2","7.4","7.9","39.7","-0.99","-0.05","-1.5","1.51","0101000020E61000006621F07673BF154052712DA40D774A40","0","1.79794326940535","0.122239555890195","158.888864153151","5"
"1002","2012-05-12 14:33:14","52.9300947","5.4369456","10","\N","34","\N","18.4","6.7","8.4","38.7","-0.27","-0.06","-0.38","2.14","0101000020E61000003E86D8AA6EBF15406A57D7570D774A40","0","0.47","0.0355984621098192","-106.41485122317","13"
"1002","2012-05-12 14:43:24","52.9300811","5.436931","4","\N","35.5","\N","20.5","4.3","9.8","41.6","-2.47","-0.1","-2.56","2.06","0101000020E61000002F6F0ED76ABF15405990C1E50C774A40","0","3.55872168060387","0.447073662372354","17.5060132803236","7"
