<table class="error" cellpadding="5"><tr><td><p><b>SQL error:</b><br /><pre class="error">ERROR:  cannot use serializable mode in a hot standby
HINT:  You can use REPEATABLE READ instead.</pre></p>
		      <p><b>In statement:</b><br />SET TRANSACTION ISOLATION LEVEL SERIALIZABLE</p>
		</td></tr></table><br />
"device_info_serial","date_time","latitude","longitude","altitude","pressure","temperature","satellites_used","gps_fixtime","positiondop","h_accuracy","v_accuracy","x_speed","y_speed","z_speed","speed_accuracy","location","userflag","speed_3d","speed_2d","direction","altitude_agl"
"1001","2012-05-11 13:48:58","52.9208285","5.4339508","-1","\N","32.5","\N","7.7","2.5","10.1","16.6","-1.17","-1.92","-1.06","0.88","0101000020E6100000CA4A38995DBC1540C45C52B5DD754A40","0","2.48573932663906","1.85242195563984","-76.4122060873232","2"
"1001","2012-05-11 14:03:58","52.9209075","5.433835","-2","\N","34.9","\N","11.8","3.3","9.2","17.2","-1.38","-1.03","-1.56","0.96","0101000020E6100000CE70033E3FBC15401092054CE0754A40","0","2.32355331335435","0.924604890957894","-75.3857493032373","1"
"1001","2012-05-11 14:19:07","52.9209105","5.4338423","4","\N","35","\N","8.9","3.1","\N","\N","\N","\N","\N","\N","0101000020E6100000567CE82741BC154081053065E0754A40","0","\N","\N","\N","7"
"1001","2012-05-11 14:34:02","52.9209065","5.4338491","0","\N","31","\N","8","2.8","6.6","9.9","-0.78","-0.21","-1.08","0.59","0101000020E61000009C983FF042BC15404016A243E0754A40","0","1.34866600757934","0.136112543498327","-96.6635186020427","3"
"1001","2012-05-11 14:48:59","52.9211401","5.4332314","1","\N","22.1","\N","9.1","2.5","7.1","8.6","-1.28","-1.49","-0.93","0.52","0101000020E6100000B4661A03A1BB1540604436EBE7754A40","0","2.17333844580176","1.47596550745153","-67.3476907766678","4"
"1001","2012-05-11 15:03:55","52.920588","5.4333254","6","\N","27.4","\N","9.2","2.4","9.7","11.1","-0.83","-1.74","-0.39","0.77","0101000020E6100000BF1A56A7B9BB1540878BDCD3D5754A40","0","1.96687569510633","1.74440500466025","-71.4308994717459","9"
"1001","2012-05-11 15:18:51","52.9208518","5.4333656","2","\N","26.2","\N","9.1","2.3","8.8","10.4","-1.34","0.34","0.77","0.51","0101000020E61000007ED81C31C4BB15403BBBC678DE754A40","0","1.58243483278143","1.57321613326193","17.2054020473071","5"
"1001","2012-05-11 15:34:09","52.9208919","5.433383","-7","\N","25.8","\N","31.3","1.9","7","6.3","-0.14","0.1","-0.51","0.47","0101000020E6100000C991CEC0C8BB15405ED328C9DF754A40","0","0.538237865631916","0.232982381861787","151.040772234003","-4"
"1001","2012-05-11 15:48:58","52.9205312","5.4332626","-8","\N","21.2","\N","8.6","2","10.1","8.3","-0.41","-0.44","-0.37","0.47","0101000020E6100000D951E630A9BB15404C7963F7D3754A40","0","0.706116137756389","0.42166297652898","-71.2146951844137","-5"
"1001","2012-05-11 16:04:10","52.9205795","5.433186","-8","\N","24.4","\N","8.7","2.1","10.1","5.6","-0.42","-0.86","-0.14","0.6","0101000020E610000019575C1C95BB15401CEF8E8CD5754A40","0","0.9672641831475","0.87471869827594","-68.9540503733308","-5"
"1001","2012-05-11 16:19:06","52.9205614","5.4331947","-5","\N","25.5","\N","8.8","2","17.1","6.5","-0.17","-2.16","0.62","1","0101000020E6100000BE33356497BB1540E07AB9F4D4754A40","0","2.2536414976655","2.23749470979297","-72.5223775788576","-2"
"1001","2012-05-11 16:34:01","52.920599","5.4333145","-3","\N","26.2","\N","7.9","1.8","9.3","10.6","-0.26","-0.73","-0.92","0.6","0101000020E6100000C687D9CBB6BB15407BDD2230D6754A40","0","1.20287156421623","0.76080383109245","-112.654879687697","0"
"1001","2012-05-11 16:49:10","52.9210198","5.433577","-1","\N","26.7","\N","20.9","9.5","23.5","19.9","-2.56","0.22","-0.09","2.55","0101000020E6100000F030ED9BFBBB1540F7FB0FFAE3754A40","0","2.57101147410897","2.01584149432588","13.2322067099459","2"
"1001","2012-05-11 17:04:40","52.920861","5.43348","-3","\N","25","\N","38.9","1.5","3.7","7.4","-0.03","-0.03","-0.07","0.53","0101000020E61000005DE15D2EE2BB1540B894F3C5DE754A40","0","0.0818535277187245","0.0314626624744831","-120.802355763571","0"
"1001","2012-05-11 17:19:36","52.9205661","5.4332235","-3","\N","25.3","\N","7.2","1.5","5","6.4","-0.67","-0.25","-0.72","0.42","0101000020E6100000446FF1F09EBB154034A7261CD5754A40","0","1.01479061879779","0.2192124927108","-57.7712454941694","0"
"1001","2012-05-11 17:34:49","52.92083","5.4336692","-1","\N","27.4","\N","8.3","1.5","4.6","5.3","-0.22","-0.09","-0.26","0.4","0101000020E610000043215DC713BC15407D96E7C1DD754A40","0","0.352278299076171","0.0730878758939587","-70.1909191452966","2"
"1001","2012-05-11 17:49:45","52.9209329","5.4334207","-1","\N","22.1","\N","8.4","1.4","5.1","6.1","-0.39","-0.31","-0.34","0.45","0101000020E610000041A3CFA2D2BB1540BCA71721E1754A40","0","0.603158354000009","0.300395314839187","-64.7429976422002","2"
"1001","2012-05-11 18:19:48","52.9210011","5.433881","-8","\N","24.9","\N","19.5","7.3","6.2","11.6","-0.05","-0.04","-0.54","1.66","0101000020E6100000516C054D4BBC15403E0A325DE3754A40","0","0.543783044972901","0.285009244742739","-172.928800220447","-5"
"1001","2012-05-11 18:50:07","52.9206177","5.4336031","-10","\N","21.4","\N","18.8","5.4","5.6","9.7","0.01","-0.03","-0.11","1.06","0101000020E6100000E1C6777302BC154033CF00CDD6754A40","0","0.114455231422596","0.0783132748702563","-156.830850021194","-7"
"1001","2012-05-11 19:20:10","52.9205447","5.4330726","-9","\N","22.9","\N","10","4.3","19.5","18.7","-0.55","-1.44","-1.57","1.16","0101000020E6100000BD2C376277BB1540C980A268D4754A40","0","2.20022726098919","1.43847639424309","-106.186383026624","-6"
"1001","2012-05-11 19:50:06","52.9206552","5.4329125","-6","\N","23.3","\N","14.2","3","27.5","27.6","-2.18","-1.02","-0.57","1.94","0101000020E61000004F1E166A4DBB154038729307D8754A40","0","2.47339847173883","1.67334221207046","-28.9124494750327","-3"
"1001","2012-05-11 20:20:39","52.920881","5.4332474","0","\N","20.1","\N","55.1","2.9","8.1","18.6","-0.35","-0.14","-1.21","1.13","0101000020E6100000E14ED834A5BB1540FF40B96DDF754A40","0","1.26735945966407","0.453592427171326","-166.455586910708","3"
"1001","2012-05-11 20:50:47","52.9307454","5.4395176","-3","\N","21.4","\N","7.5","3","6","9.3","-0.04","-0.46","-1.15","0.58","0101000020E6100000CE10D8E610C2154083F34EAA22774A40","0","1.23923363414652","0.773890576072875","-144.068123291884","-1"
"1001","2012-05-11 21:20:43","52.9307719","5.439929","-3","\N","21.9","\N","11.7","2.1","7","25.7","-1.22","-0.55","-1.41","1.28","0101000020E6100000793F6EBF7CC2154095449B8823774A40","0","1.94396502026142","0.460810896410012","-69.5838021990722","-1"
"1001","2012-05-11 21:50:44","52.9307393","5.4398451","-10","\N","21.5","\N","20.8","2.1","20.7","21.3","-0.12","-0.03","-1.75","1.39","0101000020E61000003139FFC066C215400C4D237722774A40","0","1.75436598234234","0.95745659166834","-178.89353023594","-8"
"1001","2012-05-11 22:21:13","52.930768","5.4398373","-4","\N","23.5","\N","41.9","3","12.9","8.5","-0.23","-0.4","0.07","0.81","0101000020E6100000673E8CB564C21540E814E46723774A40","0","0.466690475583121","0.454720827983941","-55.8681262222468","-2"
"1001","2012-05-11 22:51:36","52.9307134","5.4395494","-3","\N","21.5","\N","24.3","2.2","7.5","10","-0.26","-0.24","-0.3","0.67","0101000020E6100000DBE7E73C19C215407879DF9D21774A40","0","0.463896540189728","0.218711368077701","-78.4367353835266","-1"
"1001","2012-05-11 23:21:27","52.9307112","5.4395079","-5","\N","23.5","\N","8.6","2.1","12.7","9.5","-0.33","-0.62","-0.13","0.59","0101000020E6100000A555E35B0EC21540AD026B8B21774A40","0","0.714282857137143","0.629691852769355","-68.5122679572452","-3"
"1001","2012-05-11 23:51:19","52.9307121","5.439566","-7","\N","22.2","\N","8.8","2","9.4","7.9","-0.04","-0.02","-0.07","0.41","0101000020E6100000F1BBE9961DC21540E9BEF79221774A40","0","0.0830662386291807","0.0184165397768851","-118.931680875299","-5"
"1001","2012-05-12 00:21:43","52.930708","5.4394983","-11","\N","22.3","\N","8.9","3.3","13.7","10.2","-0.21","-0.74","-0.38","0.63","0101000020E61000002497A4D70BC215401310937021774A40","0","0.857962703152066","0.716788305605","-90.5019143025944","-9"
"1001","2012-05-12 00:51:47","52.9307519","5.4394659","-7","\N","23.2","\N","21","5.8","15.6","11.9","0.09","-0.97","-0.95","1.02","0101000020E61000002ED4505903C215404D98D5E022774A40","0","1.36069835011291","1.12905401919349","-120.365993026647","-5"
"1001","2012-05-12 01:22:09","52.9307235","5.4394279","-4","\N","23.8","\N","35.2","1.4","3.8","6.2","-0.22","-0.13","-0.31","0.5","0101000020E6100000C2CC2D63F9C11540300F99F221774A40","0","0.401746188532013","0.108584001482703","-91.2031630391379","-2"
"1001","2012-05-12 01:52:23","52.9307332","5.4394404","0","\N","23.3","\N","9.6","2.5","12","15.6","-0.4","-0.44","-0.27","0.87","0101000020E6100000252A0AAAFCC1154095A6F74322774A40","0","0.653069674690228","0.44217756441208","-64.8021286937454","2"
"1001","2012-05-12 02:22:13","52.9207978","5.4346512","1","\N","21.6","\N","7.7","4","19.1","15.6","-0.52","-0.36","-0.24","0.92","0101000020E61000002BAB443415BD1540489DCAB3DC754A40","0","0.676461381011511","0.427644067355683","-46.2921929094545","4"
"1001","2012-05-12 02:52:07","52.9208619","5.4338172","-3","\N","21.7","\N","9.9","4.7","24.4","19.4","-0.63","-1","-0.23","1.21","0101000020E6100000E8C479933ABC1540F35080CDDE754A40","0","1.20407640953554","1.03295006507567","-64.9576589176226","0"
"1001","2012-05-12 03:21:59","52.9208853","5.4337451","-8","\N","22.2","\N","10.1","2.2","9.5","10.2","-0.41","-0.49","-0.48","0.57","0101000020E61000007533EDAC27BC1540FF6ECB91DF754A40","0","0.799124520960282","0.454909087527448","-80.7341056493412","-5"
"1001","2012-05-12 03:52:39","52.9209135","5.4338006","-5","\N","22.5","\N","42.1","1.4","7.6","5.8","-0.2","-0.08","-0.1","0.33","0101000020E6100000D2F0773936BC1540F2785A7EE0754A40","0","0.237486841740758","0.120933777051139","-30.1283667115307","-2"
"1001","2012-05-12 04:22:29","52.9209151","5.4337872","-7","\N","22.3","\N","8.5","1.3","7.9","6.1","-0.61","-0.6","-0.2","0.51","0101000020E610000093B135B632BC15404072C68BE0754A40","0","0.878692210048547","0.677173060676365","-52.8211359970968","-4"
"1001","2012-05-12 04:52:20","52.9209123","5.4337981","-8","\N","23.5","\N","7.7","2.3","9.1","7.7","-0.76","-0.78","-0.34","0.58","0101000020E61000008B44B29135BC1540F87D4974E0754A40","0","1.14087685575613","0.840060947380004","-56.998982409323","-5"
"1001","2012-05-12 05:07:32","52.9209288","5.4337507","-9","\N","24.3","\N","7.8","4.2","10.5","11.2","-0.9","-0.91","-0.58","0.7","0101000020E6100000EB77BC2429BC1540E6F8B2FEE0754A40","0","1.40516902897836","0.928307146565883","-62.1368975008052","-6"
"1001","2012-05-12 05:22:29","52.9209219","5.4337529","-8","\N","25.8","\N","8.9","4.4","8.6","10.8","-0.76","-0.82","-0.59","0.71","0101000020E61000003E2E60B829BC1540C955D1C4E0754A40","0","1.2641598000253","0.806257028349587","-67.4004528571175","-5"
"1001","2012-05-12 05:37:24","52.920918","5.4338013","-7","\N","24.8","\N","8","4.1","11.3","15","-0.87","-1.07","-0.63","0.77","0101000020E610000061D9716836BC15401C261AA4E0754A40","0","1.51614643092282","1.05808745831619","-68.2565448800267","-4"
"1001","2012-05-12 05:52:20","52.9209329","5.433744","-9","\N","27.8","\N","8.1","3.5","11","12.9","-0.69","-0.98","-0.47","0.69","0101000020E61000004B581B6327BC1540BCA71721E1754A40","0","1.28740048159071","0.971220893961342","-69.5913865087945","-6"
"1001","2012-05-12 06:22:40","52.9209199","5.4337857","0","\N","24.7","\N","8.5","1.9","8.7","7.6","-0.26","0.13","0.83","2.06","0101000020E6100000CEE38B5132BC1540285E0AB4E0754A40","0","0.879431634636826","0.713912374267051","12.4603550572128","3"
"1001","2012-05-12 06:37:40","52.920918","5.433776","-4","\N","26.7","\N","8.4","1.7","11.2","7.2","-0.68","-0.32","-0.02","0.6","0101000020E6100000A62897C62FBC15401C261AA4E0754A40","0","0.7517978451685","0.607874522865359","-24.7164501320714","-1"
"1001","2012-05-12 06:52:52","52.9209291","5.4337686","-1","\N","27.3","\N","8.5","1.5","17.1","10.1","-1.05","-0.65","-0.25","0.86","0101000020E61000007720FCD52DBC1540A5373701E1754A40","0","1.25996031683542","0.914436237946712","-36.7906434224759","2"
"1001","2012-05-12 07:07:58","52.9208893","5.4337866","-1","\N","27.9","\N","18.6","5.2","12","8.2","-0.07","0","0.06","1.13","0101000020E6100000ABC5F18D32BC1540405E59B3DF754A40","0","0.0921954445729289","0.0920094257772004","4.13136423290106","2"
"1001","2012-05-12 07:23:11","52.9209038","5.4337333","-5","\N","33.5","\N","19.6","6.5","15.8","15.5","-2.29","-2.05","-1.26","1.09","0101000020E6100000A0BE0A9524BC15408DE1FB2CE0754A40","0","3.32177663306852","2.19099167955584","-56.3534495508327","-2"
"1001","2012-05-12 07:38:26","52.9208649","5.4339012","9","\N","32.2","\N","22.6","6.3","34.5","46.1","-1.82","-1.43","-1.15","2.9","0101000020E6100000D7C79E9850BC154064C4AAE6DE754A40","0","2.58453090521278","1.51836607222224","-55.4932915623689","12"
"1001","2012-05-12 07:53:39","52.9208828","5.4338038","-4","\N","32.2","\N","23.8","2.5","5.6","7.6","-0.44","-0.48","-0.46","0.53","0101000020E6100000A885371037BC154076B9D27CDF754A40","0","0.79724525711979","0.449439648710501","-76.0462075278993","-1"
"1001","2012-05-12 08:08:35","52.9208437","5.4336826","-4","\N","29.2","\N","8","2.3","6.1","5.8","0.09","0.04","0.11","0.41","0101000020E610000083609F4A17BC1540231DD434DE754A40","0","0.147648230602334","0.0323492873392237","104.648149898456","-1"
"1001","2012-05-12 08:23:47","52.9207766","5.4335054","-3","\N","23.9","\N","8.1","2.7","8.8","11.9","-0.84","-0.54","-0.42","0.59","0101000020E6100000BE8EEED6E8BB154007F6F301DC754A40","0","1.08332820511607","0.645412272471079","-45.2085658380609","0"
"1001","2012-05-12 08:38:43","52.9208278","5.4334139","-3","\N","24","\N","8.2","1.9","9","8.1","-1.22","-0.23","-1.23","0.54","0101000020E6100000FA8678DAD0BB1540B21F73AFDD754A40","0","1.7476269624837","0.269747971315803","-24.8701666523499","0"
"1001","2012-05-12 08:53:40","52.9210184","5.433693","6","\N","22.9","\N","9.3","3","26.3","24.7","-0.37","2.58","-3.05","2.76","0101000020E61000003A048E041ABC1540D38151EEE3754A40","0","4.0119571283851","3.13134403874768","123.755732973199","9"
"1001","2012-05-12 09:08:35","52.9208986","5.4336458","-6","\N","22.4","\N","8.4","2.4","14.9","11.6","-0.16","-0.64","-0.77","0.88","0101000020E6100000E73004A50DBC154052F75C01E0754A40","0","1.0139526616169","0.685761325946465","-114.908411411817","-3"
"1001","2012-05-12 09:23:31","52.9209458","5.4337207","-3","\N","29.4","\N","8.5","2.4","20.9","9.7","-2.55","-2.54","0.61","1.14","0101000020E61000009664784721BC1540BC314E8DE1754A40","0","3.65050681412869","3.45148626565467","-41.5020393660863","0"
"1001","2012-05-12 09:38:30","52.9210019","5.4336343","-3","\N","38.9","\N","11.6","2.1","20.4","10.1","-1.43","-1.58","0.02","1.24","0101000020E610000006B243A10ABC1540E506E863E3754A40","0","2.13112646269526","1.91626242961596","-48.6036214515934","0"
"1001","2012-05-12 09:53:30","52.9209213","5.4337047","-2","\N","30.7","\N","15.7","2","24.4","15.3","-1.59","-1.59","-0.48","1.55","0101000020E6100000687CBA151DBC15404CD8C8BFE0754A40","0","2.29926075076317","1.80201679975314","-52.6389314713298","1"
"1001","2012-05-12 10:09:09","52.9209285","5.4337869","-4","\N","31.8","\N","42.6","1.9","5.4","6","-0.32","-0.07","-0.23","0.41","0101000020E61000009FBB13A232BC154028BA2EFCE0754A40","0","0.40024992192379","0.127026955283632","-18.0613964488964","-1"
"1001","2012-05-12 10:24:02","52.9209297","5.4337913","-3","\N","36.8","\N","7.9","1.9","8.2","9.3","-0.05","-0.05","-0.05","0.48","0101000020E610000045285BC933BC154022B53F06E1754A40","0","0.0866025403784439","0.0469752488474152","-73.4989108248229","0"
"1001","2012-05-12 10:38:58","52.9208968","5.4338012","-1","\N","39.6","\N","8","1.9","9.3","12.3","-0.48","-0.33","-0.38","0.57","0101000020E6100000BBDCBB6136BC1540DB7E43F2DF754A40","0","0.695485441975603","0.333872118392673","-57.9752533259558","2"
"1001","2012-05-12 10:53:56","52.9209112","5.4337627","-8","\N","41.9","\N","10.1","2.6","10","13.7","-0.69","-0.6","-0.54","0.75","0101000020E61000000DE60A4A2CBC154093420F6BE0754A40","0","1.06193220122567","0.595553511555053","-63.281552956227","-5"
"1001","2012-05-12 11:08:50","52.9208721","5.4338025","-4","\N","31.5","\N","8.2","3","11","14.1","-0.26","-0.16","-0.76","0.77","0101000020E610000031B1F9B836BC154040A61023DF754A40","0","0.819023809177731","0.274876623302502","-150.666450412329","-1"
"1001","2012-05-12 11:23:46","52.9208853","5.4338099","-1","\N","26.3","\N","8.3","2.9","11","23.8","-0.8","-0.25","-0.83","1.09","0101000020E610000060B994A938BC1540FF6ECB91DF754A40","0","1.17957619508025","0.231597713679922","-48.374526065306","2"
"1001","2012-05-12 11:38:43","52.9205068","5.4332844","-5","\N","18.9","\N","9.4","2.8","8.4","9.4","-1.03","-1.6","-0.86","1.28","0101000020E6100000CA77DFE7AEBB154070DFB42AD3754A40","0","2.08818102663538","1.5532565422457","-74.2968526076361","-2"
"1001","2012-05-12 11:53:54","52.9204239","5.4335458","-3","\N","22.1","\N","8.5","3.2","6.6","7","-0.46","-0.49","-0.59","0.47","0101000020E6100000CB45216EF3BB1540787A4A73D0754A40","0","0.894315380612455","0.446680946822425","-84.0078026319239","0"
"1001","2012-05-12 12:08:49","52.9205047","5.4333682","0","\N","27.5","\N","7.6","3.4","13.8","7.7","-0.98","-1.26","-0.18","0.69","0101000020E61000006C8198DFC4BB15403B281719D3754A40","0","1.6063623501564","1.3908242683414","-56.6312793563149","3"
"1001","2012-05-12 12:23:46","52.9204559","5.433543","-4","\N","27.6","\N","8.7","4.7","23.3","18.4","-2.04","-2.14","-1.7","2.31","0101000020E610000090A339B2F2BB154083F4B97FD1754A40","0","3.41045451516363","2.07982867357659","-68.658804166794","-1"
"1001","2012-05-12 12:39:10","52.9205472","5.4332668","-1","\N","21.6","\N","24.8","1.6","5.1","3.9","-0.01","-0.03","-0.04","0.34","0101000020E610000032C5C14AAABB154052369B7DD4754A40","0","0.0509901951359278","0.0320892083216448","-115.685572934084","2"
"1001","2012-05-12 12:54:09","52.9206073","5.4331735","-5","\N","29.5","\N","7.8","1.6","8.3","6.6","-1.04","-0.51","-0.12","0.5","0101000020E6100000B5F97FD591BB1540BCFAC275D6754A40","0","1.16451706728583","0.891623158044884","-27.3212669470618","-2"
"1001","2012-05-12 13:09:05","52.9206099","5.43317","-3","\N","29","\N","7.9","1.6","6.9","6.7","-1.67","-1.15","-0.55","0.46","0101000020E6100000EB6E9EEA90BB1540DA6F928BD6754A40","0","2.10092836622289","1.46405849447862","-42.373078858975","0"
"1001","2012-05-12 13:24:20","52.920698","5.4332329","0","\N","31.4","\N","11.1","2.9","13.9","13.2","-0.97","-1.93","-1.24","1.01","0101000020E61000007834C467A1BB15400EBF9B6ED9754A40","0","2.49066256245201","1.83723280956956","-84.7357932172382","3"
"1001","2012-05-12 13:39:13","52.9208303","5.4334076","-1","\N","27.5","\N","8.2","2.9","12.7","14.7","-0.07","-0.09","-0.81","0.62","0101000020E6100000F559AF33CFBB15403BD56BC4DD754A40","0","0.817985329941803","0.433974093530809","-168.978311907834","2"
"1001","2012-05-12 13:54:09","52.9208088","5.4334386","0","\N","26.8","\N","8.3","2.7","13.7","25.1","-0.46","-0.83","-0.57","1.11","0101000020E6100000CD4B0F54D7BB15403CEF1010DD754A40","0","1.10697786789077","0.787248537497368","-83.8471649887004","3"
"1001","2012-05-12 14:09:33","52.9208299","5.4334987","-1","\N","30.3","\N","36.2","2.7","4.3","4.9","-0.11","0","-0.07","0.46","0101000020E61000001F6F4D15E7BB1540E8D610C1DD754A40","0","0.130384048104053","0.0463454074903799","12.9879364197792","2"
"1001","2012-05-12 14:24:33","52.9209295","5.4337867","-1","\N","29.1","\N","8.5","2.8","5.2","8.9","-0.88","-0.2","-1.04","0.58","0101000020E610000051C2A79432BC1540F8359204E1754A40","0","1.37695315824468","0.144809070004456","-53.0787485262045","2"
