"","x","y","t","date_time"
"1",663624.881194839,5867191.1709773,1369949779,2013-05-30 17:36:19
"2",663623.764095395,5867193.35990392,1369951601,2013-05-30 18:06:41
"3",663625.068907258,5867188.21567421,1369953420,2013-05-30 18:37:00
"4",663626.506872925,5867189.85662835,1369955228,2013-05-30 19:07:08
"5",663625.950147469,5867190.00475486,1369957031,2013-05-30 19:37:11
"6",663627.164403303,5867189.71192137,1369958827,2013-05-30 20:07:07
"7",663626.294489476,5867190.76242016,1369960622,2013-05-30 20:37:02
"8",663625.421654541,5867192.69241389,1369962442,2013-05-30 21:07:22
"9",663626.404655429,5867190.68821846,1369964282,2013-05-30 21:38:02
"10",663627.489978611,5867191.81617628,1369966086,2013-05-30 22:08:06
"11",663623.933602531,5867190.14789898,1369967881,2013-05-30 22:38:01
"12",663625.546761234,5867189.40096413,1369969718,2013-05-30 23:08:38
"13",663625.551989953,5867187.26339433,1369971558,2013-05-30 23:39:18
"14",663623.878127649,5867171.55207115,1369973347,2013-05-31 00:09:07
"15",663621.716973635,5867158.10671076,1369975157,2013-05-31 00:39:17
"16",663627.840526221,5867184.45729326,1369976958,2013-05-31 01:09:18
"17",663620.561042333,5867197.73829604,1369978778,2013-05-31 01:39:38
"18",663619.786409426,5867184.67399009,1369980597,2013-05-31 02:09:57
"19",663621.555929009,5867196.97038798,1369982391,2013-05-31 02:39:51
"20",663612.93168084,5867213.40127171,1369984178,2013-05-31 03:09:38
"21",663611.346916518,5867195.85584968,1369985974,2013-05-31 03:39:34
"22",663600.55260385,5867186.80513913,1369987808,2013-05-31 04:10:08
"23",663609.07161804,5867193.908147,1369989617,2013-05-31 04:40:17
"24",663599.970117502,5867191.28355851,1369991429,2013-05-31 05:10:29
"25",663606.773251984,5867205.73254199,1369993254,2013-05-31 05:40:54
"26",663602.633514641,5867204.60119881,1369995069,2013-05-31 06:11:09
"27",663610.218063772,5867191.05216684,1369996867,2013-05-31 06:41:07
"28",663603.569176333,5867205.57933184,1369998674,2013-05-31 07:11:14
"29",663616.458451303,5867199.28038497,1370000499,2013-05-31 07:41:39
"30",663604.864438758,5867207.46038957,1370002288,2013-05-31 08:11:28
"31",663611.644823188,5867178.7417114,1370004081,2013-05-31 08:41:21
"32",663633.733652054,5867190.6250804,1370006000,2013-05-31 09:13:20
"33",663615.839894028,5867160.39026616,1370007804,2013-05-31 09:43:24
"34",663624.916673356,5867187.94329185,1370009618,2013-05-31 10:13:38
"35",663607.933194265,5867197.32110436,1370011425,2013-05-31 10:43:45
"36",663609.995781861,5867204.34987465,1370013215,2013-05-31 11:13:35
"37",663600.217065962,5867199.47549524,1370015072,2013-05-31 11:44:32
"38",663622.577653821,5867183.5105171,1370016864,2013-05-31 12:14:24
"39",663610.429781592,5867138.19465324,1370020464,2013-05-31 13:14:24
"40",663617.333377366,5867196.69354895,1370022303,2013-05-31 13:45:03
"41",663624.357906401,5867207.78757195,1370024109,2013-05-31 14:15:09
"42",663611.945027958,5867214.12492419,1370025912,2013-05-31 14:45:12
"43",663619.84900071,5867211.78764502,1370027734,2013-05-31 15:15:34
"44",663611.755653827,5867208.99681549,1370029569,2013-05-31 15:46:09
"45",663614.208104247,5867216.82933303,1370031378,2013-05-31 16:16:18
"46",663611.884004022,5867218.89938268,1370033192,2013-05-31 16:46:32
"47",663604.341053005,5867213.76680524,1370034999,2013-05-31 17:16:39
"48",663610.887377268,5867206.42879027,1370036829,2013-05-31 17:47:09
"49",663609.392701379,5867204.67457625,1370038619,2013-05-31 18:16:59
"50",663611.10482952,5867205.96853381,1370040437,2013-05-31 18:47:17
"51",663607.642305295,5867203.91375809,1370042241,2013-05-31 19:17:21
"52",663605.309149393,5867206.25072223,1370044032,2013-05-31 19:47:12
"53",663610.91203572,5867205.30508271,1370045858,2013-05-31 20:17:38
"54",663611.679937829,5867204.48493741,1370047660,2013-05-31 20:47:40
"55",663611.450582709,5867205.89118849,1370049452,2013-05-31 21:17:32
"56",663613.099107157,5867201.12603981,1370051278,2013-05-31 21:47:58
"57",663610.655114822,5867206.53225326,1370053070,2013-05-31 22:17:50
"58",663609.784910805,5867205.21118193,1370054884,2013-05-31 22:48:04
"59",663610.708093688,5867205.56538366,1370056698,2013-05-31 23:18:18
"60",663625.20420022,5867201.68139029,1370060291,2013-06-01 00:18:11
"61",663620.194085628,5867223.23407092,1370062118,2013-06-01 00:48:38
"62",663602.662812774,5867209.49006126,1370063943,2013-06-01 01:19:03
"63",663612.580396255,5867197.17810896,1370065737,2013-06-01 01:48:57
"64",663619.052394279,5867198.57785019,1370067530,2013-06-01 02:18:50
"65",663621.242441847,5867228.6251341,1370069337,2013-06-01 02:48:57
"66",663603.676004403,5867217.30715992,1370071131,2013-06-01 03:18:51
"67",663622.666063909,5867185.862811,1370072934,2013-06-01 03:48:54
"68",663613.53073127,5867152.69621928,1370074797,2013-06-01 04:19:57
"69",663629.165064823,5867153.93912013,1370076583,2013-06-01 04:49:43
"70",663605.683265281,5867178.16094931,1370078379,2013-06-01 05:19:39
"71",663641.922927193,5867136.44600362,1370080185,2013-06-01 05:49:45
"72",663609.738450035,5867184.16616084,1370081990,2013-06-01 06:19:50
"73",663620.808420862,5867136.09718236,1370083785,2013-06-01 06:49:45
"74",663647.669773431,5867153.07489817,1370085609,2013-06-01 07:20:09
"75",663659.338633167,5867173.23381864,1370087418,2013-06-01 07:50:18
"76",663654.250146768,5867156.43796256,1370089238,2013-06-01 08:20:38
"77",663645.963564253,5867130.78221401,1370091063,2013-06-01 08:51:03
"78",663636.389838241,5867169.04822677,1370092875,2013-06-01 09:21:15
"79",663653.495440728,5867226.07844194,1370094661,2013-06-01 09:51:01
"80",663650.124442676,5867278.43910615,1370096468,2013-06-01 10:21:08
"81",663643.943186891,5867354.1417219,1370100082,2013-06-01 11:21:22
"82",663636.478903065,5867354.23364397,1370101878,2013-06-01 11:51:18
"83",663674.261408115,5867302.31681032,1370103695,2013-06-01 12:21:35
"84",663647.792522673,5867234.33574353,1370105526,2013-06-01 12:52:06
"85",663646.478307829,5867207.03487275,1370107317,2013-06-01 13:21:57
"86",663650.578505368,5867202.78714083,1370110982,2013-06-01 14:23:02
"87",663673.0465129,5867220.74051907,1370112771,2013-06-01 14:52:51
"88",663658.393050298,5867228.27101557,1370114568,2013-06-01 15:22:48
"89",663675.022121781,5867225.37253871,1370116387,2013-06-01 15:53:07
"90",663673.8960211,5867227.62795388,1370118185,2013-06-01 16:23:05
"91",663677.859023444,5867228.01851192,1370119989,2013-06-01 16:53:09
"92",663679.221366777,5867229.11134612,1370121795,2013-06-01 17:23:15
"93",663674.802038045,5867226.90157754,1370123589,2013-06-01 17:53:09
"94",663678.256504613,5867223.2443335,1370127190,2013-06-01 18:53:10
"95",663674.45210863,5867230.27447215,1370129006,2013-06-01 19:23:26
"96",663675.78196287,5867225.1867737,1370130804,2013-06-01 19:53:24
"97",663676.449767122,5867225.53232291,1370132619,2013-06-01 20:23:39
"98",663674.136070217,5867232.8468611,1370134434,2013-06-01 20:53:54
"99",663672.165097005,5867229.86284667,1370136224,2013-06-01 21:23:44
"100",663672.173687986,5867228.81653218,1370138025,2013-06-01 21:53:45
"101",663674.478420742,5867227.71452045,1370139847,2013-06-01 22:24:07
"102",663675.564064246,5867236.16874335,1370141652,2013-06-01 22:54:12
"103",663670.000474589,5867237.93956401,1370143444,2013-06-01 23:24:04
"104",663649.471509527,5867215.3867913,1370145252,2013-06-01 23:54:12
"105",663646.85514816,5867188.78772915,1370147072,2013-06-02 00:24:32
"106",663628.241641603,5867181.95459323,1370148895,2013-06-02 00:54:55
"107",663649.095770263,5867166.37285762,1370150709,2013-06-02 01:25:09
"108",663631.825743592,5867192.92078794,1370154304,2013-06-02 02:25:04
"109",663642.409979283,5867168.69574921,1370156095,2013-06-02 02:54:55
"110",663599.260650899,5867213.19366706,1370157902,2013-06-02 03:25:02
"111",663604.687336676,5867233.70858566,1370159708,2013-06-02 03:55:08
"112",663603.148584031,5867193.18395044,1370161511,2013-06-02 04:25:11
"113",663609.855621538,5867196.18382672,1370163336,2013-06-02 04:55:36
"114",663617.214059992,5867190.88863621,1370165133,2013-06-02 05:25:33
"115",663606.005260646,5867203.5798809,1370166938,2013-06-02 05:55:38
"116",663609.246803277,5867191.5202579,1370170558,2013-06-02 06:55:58
"117",663599.630663264,5867194.74588373,1370172367,2013-06-02 07:26:07
"118",663610.945898002,5867201.33135817,1370174159,2013-06-02 07:55:59
"119",663614.369751796,5867208.29496212,1370175970,2013-06-02 08:26:10
"120",663630.641351069,5867185.78818827,1370179599,2013-06-02 09:26:39
"121",663603.787976046,5867182.86206037,1370181408,2013-06-02 09:56:48
"122",663632.065025915,5867204.70878372,1370183198,2013-06-02 10:26:38
"123",663593.804924928,5867220.51301366,1370184989,2013-06-02 10:56:29
"124",663613.577110366,5867194.37272129,1370186796,2013-06-02 11:26:36
"125",663614.947484389,5867198.20479671,1370188588,2013-06-02 11:56:28
"126",663637.748513252,5867227.16979128,1370190398,2013-06-02 12:26:38
"127",663647.08857577,5867166.43837114,1370192213,2013-06-02 12:56:53
"128",663625.925871823,5867185.76183936,1370194026,2013-06-02 13:27:06
"129",663619.830154169,5867185.56620184,1370195832,2013-06-02 13:57:12
