"","x","y","t","date_time"
"1",663404.47682511,5866549.46425418,1336722052,2012-05-11 03:40:52
"2",663404.568679145,5866548.83829078,1336723404,2012-05-11 04:03:24
"3",663650.339121881,5866160.88407839,1336726107,2012-05-11 04:48:27
"4",664025.674243713,5866872.55129039,1336732527,2012-05-11 06:35:27
"5",663809.792261342,5867261.00052087,1336734369,2012-05-11 07:06:09
"6",663794.536320223,5867290.6280844,1336735707,2012-05-11 07:28:27
"7",663789.428710381,5867290.66062602,1336737051,2012-05-11 07:50:51
"8",663803.232057572,5867285.67922211,1336740202.5,2012-05-11 08:43:22
"9",663793.018125745,5867266.88311794,1336742022,2012-05-11 09:13:42
"10",663793.020745876,5867269.28261019,1336743370,2012-05-11 09:36:10
"11",663793.600045177,5867269.16310497,1336744722,2012-05-11 09:58:42
"12",663795.734736466,5867269.00734387,1336746522,2012-05-11 10:28:42
"13",663790.484303277,5867274.83034653,1336747868,2012-05-11 10:51:08
"14",663796.78860179,5867269.27694829,1336749212.5,2012-05-11 11:13:32
"15",663812.130928447,5867297.82812371,1336751032,2012-05-11 11:43:52
"16",663809.282910026,5867293.82888943,1336752429,2012-05-11 12:07:09
"17",663791.003754448,5867275.48263053,1336753775,2012-05-11 12:29:35
"18",663795.510401146,5867276.60433158,1336755608.5,2012-05-11 13:00:08
"19",663824.819872361,5867287.03030427,1336757012,2012-05-11 13:23:32
"20",663798.922185895,5867287.38111175,1336758408,2012-05-11 13:46:48
"21",663797.006715703,5867271.96767741,1336760649,2012-05-11 14:24:09
"22",663794.236466569,5867272.9090799,1336762467,2012-05-11 14:54:27
"23",663794.579052288,5867272.33060471,1336764265,2012-05-11 15:24:25
"24",663794.88380536,5867272.07373439,1336766109,2012-05-11 15:55:09
"25",663796.300229833,5867275.13917988,1336767927,2012-05-11 16:25:27
"26",663794.800829169,5867271.34719878,1336769719,2012-05-11 16:55:19
"27",663795.010695851,5867268.33697818,1336771518,2012-05-11 17:25:18
"28",663794.617988997,5867267.2213648,1336773339,2012-05-11 17:55:39
"29",663794.700597375,5867266.96808515,1336775126,2012-05-11 18:25:26
"30",663795.009281354,5867273.92625953,1336776922,2012-05-11 18:55:22
"31",663795.118189945,5867271.31343904,1336778730,2012-05-11 19:25:30
"32",663794.750524216,5867273.02674302,1336780531,2012-05-11 19:55:31
"33",663793.630243576,5867277.48688673,1336782361,2012-05-11 20:26:01
"34",663793.564328344,5867269.32333689,1336784151,2012-05-11 20:55:51
"35",663791.230883644,5867271.27051062,1336785962,2012-05-11 21:26:02
"36",663794.040466669,5867270.9539529,1336787770,2012-05-11 21:56:10
"37",663794.873018273,5867271.00449235,1336789559,2012-05-11 22:25:59
"38",663794.10629388,5867272.58177005,1336791393,2012-05-11 22:56:33
"39",663793.714419987,5867271.24350257,1336793193,2012-05-11 23:26:33
"40",663794.509080778,5867269.83418528,1336795026,2012-05-11 23:57:06
"41",663789.722180981,5867277.06469429,1336796873,2012-05-12 00:27:53
"42",663792.780316188,5867278.44339552,1336799126.5,2012-05-12 01:05:26
"43",663805.311685072,5867279.21966476,1336800483,2012-05-12 01:28:03
"44",663795.637770272,5867277.90578456,1336801875,2012-05-12 01:51:15
"45",663793.697406699,5867273.72583409,1336803221,2012-05-12 02:13:41
"46",663790.017788304,5867277.7706147,1336804582,2012-05-12 02:36:22
"47",663801.052523642,5867268.13575157,1336806264,2012-05-12 03:04:24
"48",663803.411784972,5867259.78177154,1336807630,2012-05-12 03:27:10
"49",663795.601457986,5867277.19196519,1336809441.5,2012-05-12 03:57:21
"50",663826.257720626,5867271.63610607,1336810786,2012-05-12 04:19:46
"51",663807.156612764,5867272.93586765,1336812178,2012-05-12 04:42:58
"52",663810.970944094,5867284.43891562,1336814001,2012-05-12 05:13:21
"53",663807.239213606,5867282.2913368,1336815362,2012-05-12 05:36:02
"54",663800.307219735,5867281.365616,1336816867,2012-05-12 06:01:07
"55",663802.397113761,5867282.62793673,1336818530,2012-05-12 06:28:50
"56",663814.820192795,5867299.17204218,1336819746,2012-05-12 06:49:06
"57",663794.554794196,5867281.96079681,1336820946,2012-05-12 07:09:06
"58",663790.827314362,5867273.14960895,1336822764.5,2012-05-12 07:39:24
"59",663798.944283409,5867276.13083061,1336824589,2012-05-12 08:09:49
"60",663802.517937399,5867294.52328377,1336825795,2012-05-12 08:29:55
"61",663804.019807943,5867283.28430238,1336827361.5,2012-05-12 08:56:01
"62",663791.697181325,5867276.65856072,1336828948.5,2012-05-12 09:22:28
"63",663792.210438036,5867272.53966063,1336830768,2012-05-12 09:52:48
"64",663796.079140618,5867275.30981816,1336831980,2012-05-12 10:13:00
"65",663794.418812797,5867273.48311215,1336833499,2012-05-12 10:38:19
"66",663796.318569598,5867274.75548672,1336834994,2012-05-12 11:03:14
"67",663795.145806367,5867273.27398236,1336836488,2012-05-12 11:28:08
"68",663795.350892126,5867280.2119378,1336837717,2012-05-12 11:48:37
"69",663801.367934285,5867283.21649776,1336838992,2012-05-12 12:09:52
"70",663799.491624602,5867284.282895,1336840798.5,2012-05-12 12:39:58
"71",663797.427960315,5867243.71244545,1336842607,2012-05-12 13:10:07
"72",663794.953103949,5867288.85521016,1336843806,2012-05-12 13:30:06
"73",663792.271774083,5867278.06426794,1336845018,2012-05-12 13:50:18
"74",663796.200938868,5867271.2277312,1336846869.5,2012-05-12 14:21:09
"75",663796.678625489,5867272.71365651,1336848670,2012-05-12 14:51:10
"76",663793.972131555,5867270.9850348,1336850473,2012-05-12 15:21:13
"77",663795.121578956,5867272.20428391,1336852300,2012-05-12 15:51:40
"78",663793.70661555,5867274.04903634,1336854094,2012-05-12 16:21:34
"79",663795.57643277,5867272.87664283,1336855904,2012-05-12 16:51:44
"80",663796.742071449,5867270.84527842,1336857697,2012-05-12 17:21:37
