<table class="error" cellpadding="5"><tr><td><p><b>SQL error:</b><br /><pre class="error">ERROR:  cannot use serializable mode in a hot standby
HINT:  You can use REPEATABLE READ instead.</pre></p>
		      <p><b>In statement:</b><br />SET TRANSACTION ISOLATION LEVEL SERIALIZABLE</p>
		</td></tr></table><br />
"device_info_serial","date_time","latitude","longitude","altitude","pressure","temperature","satellites_used","gps_fixtime","positiondop","h_accuracy","v_accuracy","x_speed","y_speed","z_speed","speed_accuracy","location","userflag","speed_3d","speed_2d","direction","altitude_agl"
"2017","2013-05-13 23:12:19","52.9300562","5.4378844","-8","\N","15.7","\N","7.7","3","10.7","10.5","-0.23","0.14","-0.21","0.86","0101000020E6100000DEB6A5C464C015409538E1140C774A40","0","0.341467421579277","0.167471099179887","74.2283442394261","-5"
"2017","2013-05-13 23:22:43","52.9300436","5.4379961","-8","\N","12.3","\N","7.8","2.5","7.6","9.1","0.16","0.21","-1.12","0.67","0101000020E6100000291AB50C82C0154053ED2EAB0B774A40","0","1.1506954418959","0.840755951476084","166.666650284002","-5"
"2017","2013-05-13 23:32:52","52.9301601","5.438024","-10","\N","15.8","\N","8.8","2.2","7","9.8","-0.05","0.02","-0.12","0.66","0101000020E6100000D2730B5D89C01540A5C5747C0F774A40","0","0.131529464379659","0.0421010288989523","144.164561839076","-7"
"2017","2013-05-13 23:43:15","52.9301409","5.4379039","-6","\N","17.5","\N","7.9","2","17.3","12.9","0.06","-0.14","-0.2","0.74","0101000020E6100000D62945E169C01540041665DB0E774A40","0","0.251396101799531","0.214216049362194","-137.378831966045","-3"
"2017","2013-05-13 23:53:39","52.9301351","5.4378774","-9","\N","17.1","\N","8","2.3","15.1","11.9","-0.12","-0.48","-0.07","0.67","0101000020E61000004AA1E2EE62C015404CAEBDAA0E774A40","0","0.499699909945959","0.474960616701833","-79.1486466476878","-6"
"2017","2013-05-14 00:04:33","52.9300899","5.4377986","-2","\N","16.8","\N","37.7","2.2","8.4","8.5","-0.07","0.23","-0.32","0.75","0101000020E610000037F0B4464EC01540826B932F0D774A40","0","0.40024992192379","0.281838800039037","123.286840087108","1"
"2017","2013-05-14 00:14:59","52.9301431","5.4379399","-1","\N","16","\N","8.1","2.3","8.4","8.3","-0.25","0.68","-1.04","0.82","0101000020E61000003C74305173C01540CF8CD9ED0E774A40","0","1.26747781045666","0.849138098946873","124.400455319347","2"
"2017","2013-05-14 00:25:24","52.9301552","5.4379461","-2","\N","16.9","\N","9.2","2.4","6","6.2","-0.62","0.51","-0.22","0.46","0101000020E61000009AA443F174C01540281A5A530F774A40","0","0.83240615086627","0.651235958144466","60.4381888727262","1"
"2017","2013-05-14 00:35:48","52.9302719","5.4378521","2","\N","17.9","\N","9.2","2.8","20.8","28.7","-0.36","-0.1","-0.9","1.49","0101000020E61000008FF0074D5CC01540A3714D2613774A40","0","0.974474217206387","0.257448595846763","-165.275938991043","5"
"2017","2013-05-14 00:46:12","52.9302061","5.4377625","3","\N","15.9","\N","9.3","3","14.3","28.5","0.11","0.1","0.39","1.32","0101000020E61000002AA913D044C01540150555FE10774A40","0","0.417372735094184","0.166090023143941","32.4532927544723","6"
"2017","2013-05-14 00:56:19","52.9301903","5.4377606","2","\N","18.2","\N","8.4","4.8","14.7","49.8","1.55","-0.11","2.51","3.05","0101000020E6100000CBE8915044C0154039C7CA7910774A40","0","2.95206707240876","0.387185491868503","-41.4670010476957","5"
"2017","2013-05-14 01:06:27","52.930146","5.4378482","-2","\N","18.9","\N","8.4","3.6","13.2","25.4","-1.38","-0.09","-0.72","0.99","0101000020E61000002B734E475BC01540AB402D060F774A40","0","1.55913437522235","0.670212359576819","3.52282949592245","1"
"2017","2013-05-14 01:16:52","52.9301379","5.4379348","1","\N","15.4","\N","9.5","3.3","13","9.6","-0.4","0.54","-0.59","0.8","0101000020E6100000071FEFFA71C0154093A23AC20E774A40","0","0.894259470176302","0.58084031494759","97.7924476919417","4"
"2017","2013-05-14 01:26:58","52.9301762","5.4379006","-10","\N","15.8","\N","7.6","3.5","33","35.4","-1.9","0.18","-2.94","2.04","0101000020E61000005998CF0369C015403F42830310774A40","0","3.505139084259","0.453404030540079","127.595940184439","-7"
"2017","2013-05-14 01:37:08","52.9301339","5.4376046","0","\N","16.5","\N","9.6","3.7","38.8","18.7","1.23","-0.9","-0.13","2.59","0101000020E61000001051966B1BC0154052B3ACA00E774A40","0","1.52964048063589","1.41419980220906","-134.278279393647","3"
"2017","2013-05-14 01:47:32","52.9300305","5.4380451","0","\N","15.4","\N","9.7","3.9","37.5","18.8","0.05","0.02","0.01","0.99","0101000020E610000034B10AE58EC015402AE44A3D0B774A40","0","0.0547722557505166","0.0383302225285879","156.683446894626","3"
"2017","2013-05-14 01:57:58","52.9298741","5.4381793","-6","\N","14.8","\N","11.8","4.3","84.3","45","-0.59","0.47","0.06","3.89","0101000020E6100000FE220D13B2C01540DF72501D06774A40","0","0.756703376495705","0.703262999934276","48.1430906070246","-5"
"2017","2013-05-14 02:08:31","52.9297757","5.4382244","-6","\N","14.7","\N","20.8","5.6","21","17.2","-0.8","0.58","-0.39","1.94","0101000020E6100000A53CA9E5BDC01540C90EE0E302774A40","0","1.06230880632705","0.744156976350708","61.3759180230895","-5"
"2017","2013-05-14 02:18:54","52.9296549","5.4382884","-4","\N","13.2","\N","19.8","6.8","13.9","12.2","-0.26","0.23","-0.2","1.36","0101000020E61000005BDDA0ACCEC01540780888EEFE764A40","0","0.400624512480203","0.262711753091211","74.8706096976926","-3"
"2017","2013-05-14 02:29:02","52.9296253","5.438333","-6","\N","12.8","\N","19.9","8.9","25.9","18","-0.59","0.25","-0.05","1.79","0101000020E6100000C007AF5DDAC0154060843AF6FD764A40","0","0.642728558568856","0.518611230300863","35.9944742375998","-5"
"2017","2013-05-14 02:39:40","52.9295889","5.4382938","-3","\N","14.6","\N","33.9","1.7","3.5","5.7","-0.03","0","-0.01","0.45","0101000020E610000084280417D0C01540C01CE2C4FC764A40","0","0.0316227766016838","0.0180267859417674","9.07466425310019","-2"
"2017","2013-05-14 02:49:55","52.9298608","5.438139","-7","\N","13.9","\N","9.1","1.4","7.1","9.4","-0.51","0.44","-0.63","0.65","0101000020E610000098689082A7C015408CEABEAD05774A40","0","0.922279784013506","0.486417524397116","90.9346348818952","-6"
"2017","2013-05-14 03:00:02","52.9298909","5.4380914","-5","\N","16.5","\N","8.2","1.4","6","9.1","-0.1","-0.1","-0.24","0.45","0101000020E6100000ABA22E089BC015408B2C3EAA06774A40","0","0.278567765543682","0.106957159036199","-122.633207125252","-4"
"2017","2013-05-14 03:10:26","52.9298836","5.4381008","-3","\N","17.2","\N","8.2","1.6","8.2","9.5","-0.1","-0.25","-0.59","0.51","0101000020E6100000DF67017F9DC015401A8B016D06774A40","0","0.648536814683638","0.351455362103526","-137.065549425086","-2"
"2017","2013-05-14 03:20:50","52.9298579","5.4380963","-6","\N","17.1","\N","8.3","1.6","7","7","-0.05","-0.26","-0.72","0.57","0101000020E610000092FE03519CC01540B0366B9505774A40","0","0.767137536560427","0.452673730842669","-145.853408605545","-5"
"2017","2013-05-14 03:30:57","52.9298138","5.43836","-3","\N","14.9","\N","7.4","2.5","9.6","9","0.44","-0.43","-1.17","0.63","0101000020E61000008D7F9F71E1C015404B2F7B2304774A40","0","1.32189258262538","1.12501795802599","-155.319202788819","-2"
"2017","2013-05-14 03:41:22","52.9299261","5.4384405","-5","\N","15.8","\N","8.5","2.4","12.9","22.5","-0.11","-0.16","-0.59","1.1","0101000020E6100000B1F7E28BF6C01540329985D107774A40","0","0.621128006130781","0.296281180049066","-149.840480058545","-4"
"2017","2013-05-14 03:52:18","52.9299565","5.438647","-4","\N","17.3","\N","8.5","2.2","10.5","9.9","-0.39","-0.64","-0.32","0.63","0101000020E61000003CF4DDAD2CC11540F01989D008774A40","0","0.814923309275174","0.622499307413963","-74.6020926027974","-3"
"2017","2013-05-14 04:02:42","52.9299597","5.4386571","0","\N","17.8","\N","8.5","4.1","10.9","27.2","-0.6","-0.29","-0.66","1.55","0101000020E610000000A2AA532FC115408A0C61EB08774A40","0","0.937923237797209","0.252742364991676","-66.526486547533","1"
"2017","2013-05-14 04:22:58","52.9204718","5.4393614","-6","\N","16.5","\N","8.7","4.1","15.4","26.7","-0.53","-1.17","-0.31","1.01","0101000020E6100000C57F70F4E7C11540F4F11A05D2754A40","0","1.32132509247346","1.160216037057","-73.8609256133565","-4"
"2017","2013-05-14 04:33:29","52.9202894","5.4393925","-5","\N","15.9","\N","31.7","4.1","9.8","21.2","-0.37","0","-0.41","2.7","0101000020E6100000446E861BF0C1154080ED050BCC754A40","0","0.552268050859363","0.0583691499147838","36.9335256829824","-3"
"2017","2013-05-14 04:43:29","52.9203152","5.4395634","0","\N","19.4","\N","7.9","2.2","9","39.7","-0.6","-0.13","-0.79","2.38","0101000020E610000003136EE81CC215407F0173E3CC754A40","0","1.00049987506246","0.0732291847312071","-82.1167171930146","2"
"2017","2013-05-14 04:53:40","52.9203404","5.4394333","-5","\N","16.1","\N","10.9","2.8","11","60.6","-0.79","-0.23","-1.16","3.21","0101000020E6100000EB1791CDFAC115400298D7B6CD754A40","0","1.42218142302591","0.163457787850602","-109.50487109424","-3"
"2017","2013-05-14 05:03:45","52.9201745","5.4394478","-7","\N","18.2","\N","8","2.4","6.8","14.6","-0.4","-0.14","-1.61","0.77","0101000020E61000005432A59AFEC115407C0E2C47C8754A40","0","1.66484233487739","0.650404623388281","-171.026187204755","-5"
"2017","2013-05-14 05:13:55","52.9201638","5.4392937","-2","\N","21.8","\N","10","2.1","14.8","17.3","-1.13","-3.02","-1.51","1.03","0101000020E6100000F85A2B35D6C1154046FB69EDC7754A40","0","3.56053366786497","2.90727916364573","-85.7507826499719","0"
"2017","2013-05-14 05:24:04","52.9200705","5.4395246","11","\N","22.4","\N","11.1","2","16.4","20","1.46","1.37","-0.09","1.66","0101000020E610000062269BBC12C21540D7C1C1DEC4754A40","0","2.00414570328607","1.79923401883364","137.071576744905","13"
"2017","2013-05-14 05:34:27","52.9193905","5.439902","-2","\N","20.8","\N","10.2","1.9","11.5","13.9","-0.28","-0.26","-1.58","0.83","0101000020E6100000ACC77DAB75C2154065E08096AE754A40","0","1.62554606209729","0.747604939974434","-161.898280943011","0"
"2017","2013-05-14 05:44:35","52.9193846","5.439878","-5","\N","22.6","\N","10.3","1.8","14.9","11.4","0.11","-0.21","-3.57","0.71","0101000020E610000068EBE0606FC2154018B90265AE754A40","0","3.57786249037047","2.23477199064611","-174.36375772027","-3"
"2017","2013-05-14 05:54:41","52.920172","5.4394327","-1","\N","18.8","\N","8.3","2.6","15.3","10.9","-0.03","0.55","-0.33","0.97","0101000020E6100000032C4DA5FAC11540F3583332C8754A40","0","0.642105910267146","0.591504556271884","111.494475118475","1"
"2017","2013-05-14 06:05:09","52.9201434","5.4394534","0","\N","23.4","\N","28.3","1.4","6.1","6.1","-0.03","-0.08","-0.48","0.47","0101000020E6100000CA76741200C21540AC504942C7754A40","0","0.487544869729956","0.270652790524168","-163.516250616055","2"
"2017","2013-05-14 06:15:13","52.9201281","5.4392447","0","\N","30.1","\N","8.5","1.8","11.6","11","0.27","-0.38","-0.72","0.71","0101000020E6100000ECC3D55CC9C11540B8D0F0C1C6754A40","0","0.857729561108861","0.739784120860346","-146.910653759819","2"
"2017","2013-05-14 06:25:23","52.9200858","5.4392266","-3","\N","27.2","\N","10.5","3.7","15.8","27.4","-3.45","-0.31","-2.04","1.47","0101000020E610000012222A9EC4C11540CB411A5FC5754A40","0","4.01997512430115","1.53358064952518","0.688237494108287","-1"
"2017","2013-05-14 06:35:28","52.9200957","5.4392399","-2","\N","27.7","\N","7.6","4.3","14.9","38.9","-1.16","0.01","-0.92","1.4","0101000020E6100000AB64B61AC8C11540595826B2C5754A40","0","1.48057421293227","0.384976732244097","18.148281331255","0"
"2017","2013-05-14 06:45:49","52.9200526","5.4391488","1","\N","30.2","\N","20.6","5.1","10.4","36","-0.11","-0.02","-0.29","1.54","0101000020E6100000824F1839B0C11540C5CC9948C4754A40","0","0.310805405358401","0.0864960325733248","-173.705579834563","2"
"2017","2013-05-14 06:55:54","52.9200456","5.4391449","-8","\N","31.4","\N","17.7","5.8","8.4","31.1","-0.26","-0.04","-0.46","1.56","0101000020E61000001DD25E33AFC11540136AE10DC4754A40","0","0.529905651979671","0.0695064429402137","-167.389411564533","-7"
"2017","2013-05-14 07:06:05","52.9200592","5.4391516","0","\N","31.8","\N","20.8","5.5","8.8","18.4","-0.15","-0.02","-0.22","1.49","0101000020E6100000BDF1FFF4B0C115402431F77FC4754A40","0","0.267020598456374","0.0132826800615559","-154.62744011436","1"
"2017","2013-05-14 07:16:16","52.9200755","5.4391086","4","\N","26.8","\N","7.9","2.3","9.3","12.1","-0.21","-0.15","-1.09","0.61","0101000020E6100000C39151AFA5C11540E92CB308C5754A40","0","1.12013392056486","0.496239606083637","-164.882476589848","5"
"2017","2013-05-14 07:26:24","52.9201733","5.4391319","15","\N","32.5","\N","8","2.1","9.5","9.2","-0.5","0.21","1.35","1.81","0101000020E61000007885F4CAABC1154082131B3DC8754A40","0","1.45485394455938","1.22237666724515","12.110342528371","16"
"2017","2013-05-14 07:36:32","52.9204454","5.4394965","8","\N","22.8","\N","8","2.1","10.2","11.8","0.17","-0.01","-4.5","0.79","0101000020E61000006BD3D85E0BC215407760A527D1754A40","0","4.50322106941243","2.84753320987563","-179.475432106442","10"
"2017","2013-05-14 07:46:40","52.9208628","5.439486","0","\N","22.8","\N","8.1","2.1","9","12.6","2.71","9.7","-5.04","0.73","0101000020E61000000D33349E08C215402F0D0DD5DE754A40","0","11.2621356766823","11.1108109006289","122.223850299358","3"
"2017","2013-05-14 07:56:48","52.9207072","5.4380774","11","\N","28.2","\N","8.2","1.9","7.5","8.5","0.63","-0.42","-2.44","0.63","0101000020E61000008377A85C97C015408B98C8BBD9754A40","0","2.5547798339583","1.9977056429224","-166.161748889001","12"
"2017","2013-05-14 08:06:55","52.9203112","5.4393285","12","\N","27.8","\N","7.3","1.8","6.5","10.1","-0.33","-0.06","-1.19","0.6","0101000020E61000008ECD8E54DFC115403E12E5C1CC754A40","0","1.2363656417096","0.451752410725241","-176.389476029113","14"
"2017","2013-05-14 08:17:04","52.9203544","5.4394294","-1","\N","21.6","\N","8.3","1.7","13.4","13.2","-1.01","-0.02","-0.31","0.73","0101000020E6100000869AD7C7F9C11540675D482CCE754A40","0","1.05669295445744","0.621397949409048","7.00947972264562","1"
"2017","2013-05-14 08:27:12","52.920322","5.439568","-2","\N","28.9","\N","8.4","1.6","10.2","13.8","-0.38","-0.1","-0.74","1.07","0101000020E6100000F778211D1EC2154008E57D1CCD754A40","0","0.837854402626136","0.150834324428925","-155.091368299366","0"
"2017","2013-05-14 08:37:20","52.9203935","5.4394995","6","\N","30.5","\N","8.5","1.5","9.4","13.1","0.14","-1.04","-1.32","0.6","0101000020E6100000F46E2C280CC21540BAF94674CF754A40","0","1.68629771985851","1.33632985974964","-128.309139319217","8"
"2017","2013-05-14 08:47:28","52.9202382","5.4394566","-5","\N","34.3","\N","8.5","2.8","9.3","11.9","0","0.33","0.67","1.07","0101000020E6100000A00B34E900C21540D4C3865DCA754A40","0","0.746860093993514","0.501562952326878","40.9181760132641","-3"
"2017","2013-05-14 08:57:54","52.9203023","5.4393841","-5","\N","29.9","\N","10.6","2.5","13.6","9.6","-1.6","-1.11","-0.27","0.99","0101000020E61000009287CFE7EDC1154080773C77CC754A40","0","1.96596032513375","1.52624664066092","-38.6547510121343","-3"
"2017","2013-05-14 09:08:00","52.9203162","5.4393589","-3","\N","29.8","\N","8.6","2.3","17.8","13.7","-1.13","-0.62","-0.11","0.73","0101000020E61000007ED3AA4CE7C11540507DD6EBCC754A40","0","1.29359962894243","1.01543591914904","-30.1548653012471","-1"
"2017","2013-05-14 09:18:08","52.9202967","5.4393762","1","\N","30.8","\N","8.7","2.9","18.8","14.7","-1.27","-1.26","-0.44","0.93","0101000020E61000002290A6D5EBC11540F18E4248CC754A40","0","1.84230833467148","1.41036818843692","-53.5140501954346","3"
"2017","2013-05-14 09:28:39","52.9196989","5.439519","0","\N","31.5","\N","31.7","2.3","5.5","7.2","-0.41","-0.18","-0.49","0.47","0101000020E6100000EBE1CB4411C2154066D58CB1B8754A40","0","0.663777071011044","0.146999436000814","-72.6662053884471","2"
"2017","2013-05-14 09:39:27","52.9194307","5.4393091","9","\N","17.2","\N","7.9","1.8","17.9","19.8","0.26","0.02","0.11","1.43","0101000020E61000003D57A53EDAC115401DB8B9E7AF754A40","0","0.283019433961698","0.14175947019244","-178.085547045069","11"
"2017","2013-05-14 09:51:13","52.9204384","5.4394175","-3","\N","21.8","\N","10.9","4.2","16.9","38","-0.54","-0.22","-1.64","1.68","0101000020E61000000B293FA9F6C11540C5FDECECD0754A40","0","1.74057461776277","0.568614714436589","-162.834061051604","-1"
"2017","2013-05-14 10:01:18","52.9204209","5.439442","-10","\N","28.8","\N","8","3.7","15.9","20.8","-1.3","-1.59","-1.39","1.03","0101000020E610000090F46915FDC115400707205AD0754A40","0","2.47995967709155","1.49313810998507","-77.8348226967403","-8"
"2017","2013-05-14 10:11:27","52.920427","5.4393764","-17","\N","24","\N","9","4.4","22.2","38.4","-1.61","0.2","-0.5","1.29","0101000020E61000006F8912E3EBC115407DAD4B8DD0754A40","0","1.69767488053514","1.02435946928849","20.0811951058061","-15"
"2017","2013-05-14 10:21:34","52.9203041","5.4392718","-10","\N","24.6","\N","8.1","3.2","16.1","15.7","-0.83","-1.6","-0.87","1.01","0101000020E610000060387C77D0C11540F7EF5586CC754A40","0","2.00144947475573","1.53554903725308","-80.4165799523142","-8"
"2017","2013-05-14 10:31:44","52.9203953","5.4395551","-5","\N","21.5","\N","10.2","3","23.6","18.6","-0.86","-1.35","-0.45","1.34","0101000020E6100000F8286DBB1AC2154031726083CF754A40","0","1.66270863352543","1.36295044026907","-67.8535424114028","-3"
"2017","2013-05-14 10:41:53","52.920357","5.4394012","-5","\N","16.7","\N","11.2","3","35.3","30","-0.49","-0.56","-0.15","1.76","0101000020E6100000E94A5F63F2C1154085D21742CE754A40","0","0.759078388573934","0.614395539834917","-56.2799865699097","-3"
"2017","2013-05-14 10:51:58","52.9197779","5.4395234","-9","\N","20.9","\N","8.3","3.5","25.7","18.8","-0.81","-2.25","-1.41","1.11","0101000020E6100000914E136C12C21540B20A4048BB754A40","0","2.77609437879911","2.16339469886459","-90.9713086972042","-7"
"2017","2013-05-14 11:02:06","52.9198599","5.4392337","-10","\N","24.3","\N","8.4","3.8","31.9","22.5","-0.68","-2.08","-0.8","1.96","0101000020E61000004D34A37AC6C115406FB31DF8BD754A40","0","2.32997854067371","2.0176656510273","-83.882825378","-8"
"2017","2013-05-14 11:12:14","52.9198827","5.439323","-1","\N","27.6","\N","8.5","4.7","43","20.4","-2.21","-3.43","1.02","1.74","0101000020E6100000BE8575E3DDC11540FE5360B7BE754A40","0","4.20587684080264","4.14572733187105","-50.6331763648818","1"
"2017","2013-05-14 11:22:33","52.9198856","5.4392892","-4","\N","27.8","\N","19.5","7.8","33.9","15.6","-0.18","-0.27","-0.08","2.04","0101000020E6100000ABF12D07D5C11540DA07B4CFBE754A40","0","0.334215499341368","0.276805219623547","-65.4201792755263","-2"
"2017","2013-05-14 11:33:07","52.9196805","5.4395414","1","\N","28.3","\N","29.5","1.8","6.1","7.6","-0.05","0.01","-0.02","0.63","0101000020E6100000C5F3082417C215406C223317B8754A40","0","0.0547722557505166","0.0306475915523474","28.6510799198161","3"
"2017","2013-05-14 11:43:10","52.9196886","5.4395806","-1","\N","28.7","\N","8.7","1.7","10","12.6","-1.39","0.05","-0.85","0.64","0101000020E610000001D3B36A21C2154084C0255BB8754A40","0","1.63006134853876","0.615062905834962","17.1670694787529","1"
"2017","2013-05-14 11:53:18","52.9196959","5.4395433","0","\N","30.8","\N","8.8","1.7","11.5","12.4","-0.66","-0.85","-1.26","0.63","0101000020E610000024B48AA317C21540F5616298B8754A40","0","1.65701538918623","0.802100012882229","-102.327118773641","2"
"2017","2013-05-14 12:03:27","52.919695","5.439597","-1","\N","31.9","\N","9.8","1.6","12.9","15.3","-1.15","0.21","-0.53","0.7","0101000020E6100000C9AD49B725C21540B9A5D590B8754A40","0","1.28354976529934","0.659641765830359","28.8282756751883","1"
"2017","2013-05-14 12:13:36","52.9196808","5.4396003","-5","\N","31.8","\N","10.9","4","14","18.7","-0.96","0.26","-2.1","0.84","0101000020E6100000463FBF9426C215402B61B719B8754A40","0","2.32361786875553","0.629543494312064","146.241457883089","-3"
"2017","2013-05-14 12:23:41","52.9197021","5.4395889","4","\N","36.2","\N","8","2.5","11.2","21.3","-0.89","-0.63","-1.29","0.93","0101000020E61000000CBDB49723C2154001C864CCB8754A40","0","1.68911219283978","0.54329427905402","-92.4582158662541","6"
"2017","2013-05-14 12:34:23","52.9198088","5.4392148","-5","\N","25.8","\N","9.9","3.8","20.9","30.3","-0.64","0.45","-2.97","1.49","0101000020E61000003EAD4786C1C115405849754BBC754A40","0","3.07131893492031","1.41129588243179","158.874881678311","-3"
"2017","2013-05-14 12:44:29","52.9196846","5.4395981","-7","\N","32","\N","8.1","3.5","9.3","18.6","-1.1","-0.28","-2.15","0.73","0101000020E6100000F3881B0126C2154042D19739B8754A40","0","2.43123425444773","0.437779422073319","-156.514419057244","-5"
"2017","2013-05-14 12:54:37","52.9196777","5.439595","-9","\N","31.9","\N","8.2","3.1","9.9","22.6","-0.81","-0.22","-1.28","0.88","0101000020E6100000C3F0113125C21540252EB6FFB7754A40","0","1.53065345522754","0.180916406685038","-128.174451147634","-7"
"2017","2013-05-14 13:05:02","52.9196955","5.439619","3","\N","28","\N","9.2","2.8","10.7","20.1","-1.58","-1.19","-2.17","0.97","0101000020E610000008CDAE7B2BC21540A2630795B8754A40","0","2.93622206244691","1.03550446249931","-87.9819486216704","5"
"2017","2013-05-14 13:15:11","52.919694","5.4395357","-7","\N","28.6","\N","10.3","2.5","13.2","24.8","-1.46","-1.3","-1.94","1.01","0101000020E6100000A8B283A515C21540E9297288B8754A40","0","2.75412418020684","1.15910177642869","-85.6382684739141","-5"
"2017","2013-05-14 13:25:18","52.9197096","5.4395258","-12","\N","27.6","\N","9.4","2.2","15.4","25.1","-1.81","-1.53","-1.91","1.04","0101000020E610000032FE220D13C215409BE84E0BB9754A40","0","3.04386267758583","1.40993724736734","-73.4507591255131","-10"
"2017","2013-05-14 13:35:27","52.9197022","5.4395931","0","\N","27.7","\N","10.3","2","20.3","30","-1.15","-1.28","-1.35","1.19","0101000020E6100000643090B124C2154096873BCDB8754A40","0","2.18709853458869","1.181617959529","-80.4435522888817","2"
"2017","2013-05-14 13:45:34","52.919716","5.4395867","-5","\N","26.2","\N","9.5","2.2","15.3","9.1","-1.31","-0.1","-0.26","0.86","0101000020E6100000B906110423C21540D1CDFE40B9754A40","0","1.33929085713298","0.891540797381167","1.58328415061299","-3"
