"","x","y","t","date_time"
"817",663000.267921892,5866806.79311734,1368511092,2013-05-14 01:58:12
"818",662993.297147484,5866813.70166404,1368512259,2013-05-14 02:17:39
"819",662984.612522112,5866826.35551194,1368513429,2013-05-14 02:37:09
"820",662947.034665172,5866850.33803998,1368518774,2013-05-14 04:06:14
"821",662947.934196742,5866848.27447472,1368519701,2013-05-14 04:21:41
"822",662969.333712376,5866851.70365855,1368521094,2013-05-14 04:44:54
"823",662976.953659963,5866849.81221472,1368522022,2013-05-14 05:00:22
"824",663033.737701477,5866845.95234247,1368525317,2013-05-14 05:55:17
"825",663036.70683121,5866841.93237083,1368528580,2013-05-14 06:49:40
"826",663035.998754118,5866825.53659074,1368533488,2013-05-14 08:11:28
"827",663036.322874117,5866826.39930064,1368534655,2013-05-14 08:30:55
"828",663039.496926106,5866847.56191817,1368536067,2013-05-14 08:54:27
"829",663048.725182635,5866874.12691316,1368538866,2013-05-14 09:41:06
"830",663057.358107182,5866812.00695808,1368540730.5,2013-05-14 10:12:10
"831",663035.369485626,5866851.32398376,1368542362,2013-05-14 10:39:22
"832",662946.792161692,5866847.5574805,1368543986,2013-05-14 11:06:26
"833",662943.630481454,5866839.25357186,1368545377,2013-05-14 11:29:37
"834",662996.397467938,5866836.51266463,1368546770,2013-05-14 11:52:50
"835",663048.219562633,5866829.56260118,1368548394.5,2013-05-14 12:19:54
"836",663047.844895968,5866851.09983977,1368549786.5,2013-05-14 12:43:06
"837",663040.233355389,5866841.09475372,1368551426,2013-05-14 13:10:26
"838",663047.532216504,5866844.3253514,1368552816,2013-05-14 13:33:36
"839",663057.376409593,5866844.2127128,1368553977,2013-05-14 13:52:57
"840",663054.855284643,5866865.95001507,1368555600,2013-05-14 14:20:00
"841",663024.898287181,5866837.53692281,1368556993,2013-05-14 14:43:13
"842",663834.303757179,5867277.39851293,1368559128.5,2013-05-14 15:18:48
"843",663851.620896107,5867281.48337725,1368560415,2013-05-14 15:40:15
"844",663851.583270098,5867281.29785619,1368561663.5,2013-05-14 16:01:03
"845",663845.127871709,5867256.83401093,1368563872,2013-05-14 16:37:52
"846",663862.308477737,5867280.87723991,1368564632.5,2013-05-14 16:50:32
"847",663863.251387945,5867295.70096485,1368566357,2013-05-14 17:19:17
"848",663863.96793948,5867315.98306197,1368568016,2013-05-14 17:46:56
"849",663864.34056445,5867313.76529349,1368569422,2013-05-14 18:10:22
"850",663866.232390127,5867317.07399415,1368570782.5,2013-05-14 18:33:02
"851",663865.492956392,5867316.65917899,1368572280.5,2013-05-14 18:58:00
"852",663865.838278724,5867318.31468765,1368573934,2013-05-14 19:25:34
"853",663864.599992794,5867320.16949675,1368575375,2013-05-14 19:49:35
"854",663865.016128187,5867318.94331704,1368576830,2013-05-14 20:13:50
"855",663865.701936243,5867320.28570028,1368578254,2013-05-14 20:37:34
"856",663864.750641939,5867319.41801085,1368579679,2013-05-14 21:01:19
"857",663860.771218312,5867273.84391666,1368581085,2013-05-14 21:24:45
"858",663871.3378792,5867273.06145577,1368582511,2013-05-14 21:48:31
"859",662970.819294935,5866800.15883157,1369233781,2013-05-22 10:43:01
