"V6","lng","lat","date_time","icons","index"
"2020-2013","5.42795686754097","52.9255288596306","2013-05-23T06:46:45Z","2","1"
"2020-2013","5.4333305","52.9244452","2013-05-23T06:46:45Z","1","2"
"2020-2013","5.4333243","52.9244434","2013-05-23T07:47:05Z","1","3"
"2020-2013","5.4850694","52.944187","2013-05-23T08:47:08Z","1","4"
"2020-2013","5.485089","52.9440907","2013-05-23T09:47:11Z","1","5"
"2020-2013","5.4377296","52.915985","2013-05-23T10:48:09Z","1","6"
"2020-2013","5.4436434","52.9221686","2013-05-23T11:48:22Z","1","7"
"2020-2013","5.4409146","52.9255617","2013-05-23T12:49:09Z","1","8"
"2020-2013","5.4409106","52.9255663","2013-05-23T13:49:11Z","1","9"
"2020-2013","5.4606254","52.9206785","2013-05-23T14:51:39Z","1","10"
"2020-2013","5.4972646","52.9444624","2013-05-23T15:52:09Z","1","11"
"2020-2013","5.497447","52.944416","2013-05-23T16:52:13Z","1","12"
"2020-2013","5.4974347","52.9444534","2013-05-23T17:52:23Z","1","13"
"2020-2013","5.4973535","52.9444634","2013-05-23T18:52:39Z","1","14"
"2020-2013","5.4974056","52.9444971","2013-05-23T19:52:48Z","1","15"
"2020-2013","5.4972184","52.944563","2013-05-23T20:53:10Z","1","16"
"2020-2013","5.4973457","52.9444756","2013-05-23T21:53:40Z","1","17"
"2020-2013","5.4973177","52.9444274","2013-05-23T23:53:59Z","1","18"
"2020-2013","5.4973485","52.9444868","2013-05-24T00:54:27Z","1","19"
"2020-2013","5.4973265","52.9444988","2013-05-24T01:54:43Z","1","20"
"2020-2013","5.443996","52.9250525","2013-05-24T02:54:42Z","1","21"
"2020-2013","5.4440766","52.9249701","2013-05-24T03:55:34Z","1","22"
"2020-2013","5.4440099","52.92501","2013-05-24T04:55:33Z","1","23"
"2020-2013","5.4290025","52.9241238","2013-05-24T05:57:06Z","1","24"
"2020-2013","5.4287079","52.9231838","2013-05-24T06:57:49Z","1","25"
"2020-2013","5.4417516","52.921097","2013-05-24T07:58:06Z","1","26"
"2020-2013","5.444065","52.9249665","2013-05-24T08:58:39Z","1","27"
"2020-2013","5.4443263","52.9249257","2013-05-24T09:58:45Z","1","28"
"2020-2013","5.4348432","52.9185338","2013-05-24T10:59:32Z","1","29"
"2020-2013","5.4664993","52.9123656","2013-05-24T12:01:26Z","1","30"
"2020-2013","5.4306155","52.9236446","2013-05-24T13:01:35Z","1","31"
"2020-2013","5.434009","52.9200653","2013-05-24T14:02:02Z","1","32"
"2020-2013","5.428321","52.9253977","2013-05-24T15:02:43Z","1","33"
"2020-2013","5.427392","52.925696","2013-05-24T16:03:08Z","1","34"
"2020-2013","5.427782","52.9256931","2013-05-24T17:03:24Z","1","35"
"2020-2013","5.4310087","52.9256981","2013-05-24T18:04:08Z","1","36"
"2020-2013","5.4305366","52.9260113","2013-05-24T19:04:12Z","1","37"
"2020-2013","5.4306617","52.9256724","2013-05-24T20:04:14Z","1","38"
"2020-2013","5.4306774","52.9256866","2013-05-24T21:04:38Z","1","39"
"2020-2013","5.430691","52.9256863","2013-05-24T22:05:08Z","1","40"
"2020-2013","5.4305749","52.9258527","2013-05-24T23:05:31Z","1","41"
"2020-2013","5.4306801","52.9258015","2013-05-25T00:05:32Z","1","42"
"2020-2013","5.4283405","52.925463","2013-05-25T01:06:08Z","1","43"
"2020-2013","5.427983","52.9255835","2013-05-25T02:06:21Z","1","44"
"2020-2013","5.4279384","52.9255845","2013-05-25T03:06:25Z","1","45"
"2020-2013","5.4279559","52.9255459","2013-05-25T04:07:02Z","1","46"
"2020-2013","5.4279514","52.9255444","2013-05-25T05:07:04Z","1","47"
"2020-2013","5.4279819","52.9255269","2013-05-25T06:07:32Z","1","48"
"2020-2013","5.427623","52.9255303","2013-05-25T06:32:38Z","1","49"
"2020-2013","5.4279658","52.9256663","2013-05-25T06:47:35Z","1","50"
"2020-2013","5.4278074","52.9257327","2013-05-25T07:16:24Z","1","51"
"2020-2013","5.4276775","52.9257413","2013-05-25T07:46:15Z","1","52"
"2020-2013","5.4275377","52.9258106","2013-05-25T08:16:29Z","1","53"
"2020-2013","5.4276633","52.925594","2013-05-25T08:47:00Z","1","54"
"2020-2013","5.4274965","52.9255818","2013-05-25T09:02:16Z","1","55"
"2020-2013","5.4276581","52.9255749","2013-05-25T09:17:24Z","1","56"
"2020-2013","5.4277333","52.9254944","2013-05-25T09:32:24Z","1","57"
"2020-2013","5.4277531","52.9254965","2013-05-25T09:47:38Z","1","58"
"2020-2013","5.4277683","52.9255408","2013-05-25T10:16:25Z","1","59"
"2020-2013","5.4277272","52.9254615","2013-05-25T10:31:18Z","1","60"
"2020-2013","5.4276283","52.9255842","2013-05-25T10:46:14Z","1","61"
"2020-2013","5.427658","52.9255888","2013-05-25T11:01:09Z","1","62"
"2020-2013","5.4275644","52.9256255","2013-05-25T11:16:37Z","1","63"
"2020-2013","5.4276302","52.9256538","2013-05-25T11:31:33Z","1","64"
"2020-2013","5.4275978","52.925667","2013-05-25T11:46:29Z","1","65"
"2020-2013","5.427595","52.9256519","2013-05-25T12:31:49Z","1","66"
"2020-2013","5.4275639","52.9256629","2013-05-25T12:46:45Z","1","67"
"2020-2013","5.4275713","52.9256716","2013-05-25T13:01:41Z","1","68"
"2020-2013","5.4275466","52.9257344","2013-05-25T13:16:55Z","1","69"
"2020-2013","5.4275172","52.9257424","2013-05-25T13:31:49Z","1","70"
"2020-2013","5.4274839","52.9257497","2013-05-25T13:47:00Z","1","71"
"2020-2013","5.4274484","52.9257319","2013-05-25T14:01:57Z","1","72"
"2020-2013","5.4274606","52.9257429","2013-05-25T14:16:52Z","1","73"
"2020-2013","5.427486","52.9257438","2013-05-25T14:31:48Z","1","74"
"2020-2013","5.4274763","52.9257517","2013-05-25T14:46:44Z","1","75"
"2020-2013","5.4274674","52.9257427","2013-05-25T15:03:02Z","1","76"
"2020-2013","5.4274606","52.9258245","2013-05-25T15:17:58Z","1","77"
"2020-2013","5.4274659","52.9257256","2013-05-25T15:46:40Z","1","78"
"2020-2013","5.4275332","52.9257473","2013-05-25T16:18:43Z","1","79"
"2020-2013","5.4275256","52.92574","2013-05-25T16:33:40Z","1","80"
"2020-2013","5.4275045","52.9257539","2013-05-25T16:48:35Z","1","81"
"2020-2013","5.4275063","52.9257402","2013-05-25T17:03:34Z","1","82"
"2020-2013","5.4274537","52.9257764","2013-05-25T17:33:38Z","1","83"
"2020-2013","5.4274553","52.9257375","2013-05-25T18:04:30Z","1","84"
"2020-2013","5.4275131","52.9257662","2013-05-25T18:36:38Z","1","85"
"2020-2013","5.4275153","52.9257289","2013-05-25T19:06:59Z","1","86"
"2020-2013","5.4274946","52.9256576","2013-05-25T19:37:02Z","1","87"
"2020-2013","5.4274986","52.9257612","2013-05-25T20:07:30Z","1","88"
"2020-2013","5.4275066","52.9257963","2013-05-25T20:37:23Z","1","89"
"2020-2013","5.4274863","52.9258087","2013-05-25T21:07:14Z","1","90"
"2020-2013","5.4274989","52.9257904","2013-05-25T21:37:06Z","1","91"
"2020-2013","5.4275124","52.925777","2013-05-25T22:07:01Z","1","92"
"2020-2013","5.4274953","52.9257857","2013-05-25T22:37:04Z","1","93"
"2020-2013","5.4274909","52.925783","2013-05-25T23:07:17Z","1","94"
"2020-2013","5.4275097","52.925768","2013-05-25T23:37:08Z","1","95"
"2020-2013","5.4274711","52.9257659","2013-05-26T00:07:32Z","1","96"
"2020-2013","5.4274609","52.9257612","2013-05-26T00:37:24Z","1","97"
"2020-2013","5.4275494","52.9259003","2013-05-26T01:07:12Z","1","98"
"2020-2013","5.4279198","52.9254685","2013-05-26T01:37:18Z","1","99"
"2020-2013","5.4275525","52.9256821","2013-05-26T02:23:08Z","1","100"
"2020-2013","5.4274903","52.9256664","2013-05-26T02:39:59Z","1","101"
"2020-2013","5.4277555","52.9255468","2013-05-26T02:55:11Z","1","102"
"2020-2013","5.4275934","52.9257481","2013-05-26T03:10:56Z","1","103"
