"","date_time","latitude","longitude","altitude","pressure","temperature","satellites_used","gps_fixtime","positiondop","h_accuracy","v_accuracy","x_speed","y_speed","z_speed","speed_accuracy","location","userflag","speed_3d","speed_2d","direction","altitude_agl","year"
"1",2013-05-06 16:08:50,52.9244556,5.4333704,0,"\N",30.3,"\N",51.3,1.4,"2.3","2.1","-0.02","-0.02","-0.03","0.25","0101000020E6100000BF373C73C5BB1540524DA48F54764A40",0,"0.0412310562561766","0.0180295839925176","-92.1931764965071",4,"2013"
"2",2013-05-06 17:09:00,52.9444106,5.4977394,2,"\N",25.5,"\N",13.8,2.6,"11.9","24.5","-1.57","-0.32","-0.96","0.97","0101000020E610000000B9B365AFFD1540747F5072E2784A40",0,"1.86785973777476","0.713252444841939","-13.6327418083715",4,"2013"
"3",2013-05-06 18:08:57,52.9443492,5.4976638,-37,"\N",19.3,"\N",11.3,2.7,"13.9","15.7","-1.45","0.52","-1.09","0.62","0101000020E6100000C29C45949BFD15407B00416FE0784A40",0,"1.88706120727442","0.798934114616483","55.2605418909194",-35,"2013"
"4",2013-05-06 19:09:38,52.9443687,5.4975872,0,"\N",16.2,"\N",36.6,4.2,"21","21.1","-0.59","-0.24","-0.18","0.9","0101000020E610000002A2BB7F87FD1540DAEED412E1784A40",0,"0.661891229734916","0.42020565577465","-25.7220636301456",2,"2013"
"5",2013-05-06 20:09:53,52.9444229,5.4975527,-10,"\N",14.5,"\N",20.2,5,"11.3","12.3","-1.11","-0.55","-0.49","0.88","0101000020E610000060257A747EFD1540F78B7ED9E2784A40",0,"1.33217866669603","0.767894803550897","-35.0621635186763",-8,"2013"
"6",2013-05-06 21:10:38,52.9443902,5.49758,9,"\N",13.1,"\N",33.7,2.4,"21","26.2","-0.8","0.18","-0.17","1.49","0101000020E610000021938C9C85FD1540DAD42FC7E1784A40",0,"0.837436564761774","0.578891722007187","26.2254761226991",11,"2013"
"7",2013-05-06 22:11:27,52.9443818,5.497578,4,"\N",12.3,"\N",51,2.7,"10.3","19","-0.14","0.01","-0.06","0.81","0101000020E61000001BD6541685FD154004F8B880E1784A40",0,"0.152643375224737","0.0778812015154981","17.4592662790316",6,"2013"
"8",2013-05-06 23:11:37,52.9443946,5.4975907,-2,"\N",11.7,"\N",13.7,2.2,"13.7","18.5","-0.95","-0.11","-0.95","0.84","0101000020E6100000CC2C9D6A88FD15406FC218ECE1784A40",0,"1.34799851631966","0.191504857986488","-5.53769182438541",0,"2013"
"9",2013-05-07 00:11:48,52.9444259,5.497534,-1,"\N",11.3,"\N",9.2,2.5,"15.6","14.8","-0.82","-0.44","-0.06","0.83","0101000020E61000009E978A8D79FD154068FFA8F2E2784A40",0,"0.932523458149981","0.74177003698657","-28.9823831327622",1,"2013"
"10",2013-05-07 01:12:09,52.9443923,5.4975736,4,"\N",10.8,"\N",30.6,3.3,"6.3","7.5","-0.07","-0.03","-0.08","0.84","0101000020E610000075690DEF83FD15400F8CCDD8E1784A40",0,"0.110453610171873","0.0251026982307333","-67.285575921451",6,"2013"
"11",2013-05-07 02:12:36,52.9443481,5.4976084,7,"\N",9.6,"\N",26,4.7,"23.1","22.2","-1","0.25","-0.09","1.94","0101000020E61000000BDC700E8DFD154016C50666E0784A40",0,"1.03469802357983","0.79917101004342","25.5478485405829",9,"2013"
"12",2013-05-07 03:12:46,52.9444711,5.4976585,-5,"\N",9.8,"\N",20.5,9.4,"21.1","14.6","-0.71","0.24","-0.04","2.15","0101000020E6100000404E98309AFD15403242D36DE4784A40",0,"0.750533143838432","0.605161360469656","30.4752820243534",-3,"2013"
"13",2013-05-07 04:13:08,52.944387,5.4975661,0,"\N",9.7,"\N",27,4.7,"8.1","8.7","-0.91","0.08","-0.23","0.87","0101000020E6100000A064BCF781FD15403FE257ACE1784A40",0,"0.942019108086455","0.601757069891393","16.0937690834185",2,"2013"
"14",2013-05-07 05:13:21,52.9443754,5.4975675,0,"\N",10.1,"\N",8.5,3.4,"9.9","11.1","-1.02","0.04","-0.31","0.69","0101000020E6100000BD35B05582FD1540CE12094BE1784A40",0,"1.06681769764098","0.635468520089428","12.4995393585753",2,"2013"
"15",2013-05-07 06:13:24,52.9439732,5.4850327,-10,"\N",16.9,"\N",11.9,4.9,"32.8","19.8","-1.51","-0.51","-0.05","1.52","0101000020E61000005AF67F69ACF015407626231DD4784A40",0,"1.59458458540148","1.26175040120831","-16.7357082709619",-9,"2013"
"16",2013-05-07 07:14:08,52.9139075,5.4335154,-7,"\N",21.7,"\N",40.4,2.7,"4.5","8.6","-0.48","-0.03","-0.49","0.6","0101000020E6100000DB3F0576EBBB1540D908C4EBFA744A40",0,"0.686585755750875","0.0893490899111096","10.0462385310215",-6,"2013"
"17",2013-05-07 08:14:41,52.9138862,5.4335458,0,"\N",25.3,"\N",9.9,2.8,"13.4","14.1","-0.84","-0.13","-1.86","0.72","0101000020E6100000CB45216EF3BB154003A21639FA744A40",0,"2.0450183373261","0.447493097787955","-173.600811885518",1,"2013"
"18",2013-05-07 09:15:00,52.9140611,5.4334258,-7,"\N",28.3,"\N",13.5,2.9,"28.2","14.9","-2.76","-1.44","0.67","1.53","0101000020E610000076F810F9D3BB1540DC8541F4FF744A40",0,"3.18435236743674","2.94772674734585","-23.4318690516877",-6,"2013"
"19",2013-05-07 10:15:26,52.9139197,5.4334893,-1,"\N",31,"\N",39.9,2.7,"7.8","10.2","-0.38","-0.42","-0.42","0.56","0101000020E6100000EAA97A9EE4BB1540C7551B52FB744A40",0,"0.705124102552168","0.390463138167076","-78.1419767148157",0,"2013"
"20",2013-05-07 11:15:31,52.9137554,5.433743,-4,"\N",30.8,"\N",13.4,2.1,"27","20.7","-2.19","-2.61","-1.21","1.55","0101000020E6100000C879FF1F27BC15408EC5DBEFF5744A40",0,"3.61556357985861","2.67814287033874","-63.2198445299955",-3,"2013"
"21",2013-05-07 12:16:08,52.9249454,5.4440535,-1,"\N",46.7,"\N",34.9,1.6,"7.8","7.7","-0.07","-0.01","-0.11","0.38","0101000020E610000085B2F0F5B5C61540F6CA619C64764A40",0,"0.13076696830622","0.0104971537440607","-161.598193577989",0,"2013"
"22",2013-05-07 13:16:30,52.9250986,5.4438863,0,"\N",56.5,"\N",25.3,5.1,"15.7","29.9","-0.2","-0.05","-0.68","1.73","0101000020E6100000DD9156218AC61540A64984A169764A40",0,"0.710563156939621","0.249219872319957","-172.90084194318",1,"2013"
"23",2013-05-07 14:17:09,52.9249786,5.4440499,-2,"\N",48.1,"\N",32.7,1.7,"5.2","5.2","0","-0.01","-0.01","0.27","0101000020E6100000152B5904B5C61540FC3FE2B265764A40",0,"0.014142135623731","0.0112645572249599","-117.903644796138",-1,"2013"
