"","date_time","latitude","longitude","altitude","pressure","temperature","satellites_used","gps_fixtime","positiondop","h_accuracy","v_accuracy","x_speed","y_speed","z_speed","speed_accuracy","location","userflag","speed_3d","speed_2d","direction","altitude_agl","year"
"1",2013-05-13 15:54:01,52.9193654,5.44079,7,"\N",14.9,"\N",56.4,7.2,"9.1","7.5","-0.07","0","-0.02","1.2","0101000020E6100000889D29745EC315407709F3C3AD754A40",0,"0.0728010988928052","0.0440378153944574","8.66840903632318",9,"2013"
"2",2013-05-13 16:57:10,52.9166718,5.4430946,4,"\N",19.3,"\N",38,2.8,"12.7","7.8","3.12","6.53","-3.42","1.18","0101000020E610000006234097BAC515402E15658055754A40",0,"8.00447999560246","7.98995216243856","129.054180291291",4,"2013"
"3",2013-05-13 17:57:32,52.9445086,5.4974518,0,"\N",20.6,"\N",12.7,2.6,"12.7","18.4","-0.73","-2.09","-1.74","1","0101000020E61000006858310164FD154037E565A8E5784A40",0,"2.81577697980504","2.03403130985523","-98.7326471097531",2,"2013"
"4",2013-05-13 18:58:33,52.9444823,5.4973533,8,"\N",15.8,"\N",41.9,2,"7.8","9","-0.37","0.21","-0.29","0.54","0101000020E6100000103BF82E4AFD15404F13C7CBE4784A40",0,"0.51487862647424","0.265336113663854","67.1312578488508",10,"2013"
"5",2013-05-13 19:58:52,52.9439713,5.4848429,27,"\N",13.4,"\N",13.5,2.6,"8","43.8","-1.27","0","-1.27","1.79","0101000020E61000008CCA3CA87AF015406AEE320DD4784A40",0,"1.79605122421383","0.272153967641658","26.4894558393999",28,"2013"
"6",2013-05-13 20:59:24,52.9444467,5.4974152,9,"\N",12.3,"\N",13.8,3.9,"23.3","24.8","-2.46","-1.05","-0.65","1.73","0101000020E6100000192202695AFD154056A824A1E3784A40",0,"2.75256244252515","1.83138958519834","-26.2324749291559",11,"2013"
"7",2013-05-13 22:00:09,52.9444906,5.4973447,-2,"\N",10.4,"\N",27.2,3.6,"5.2","7.7","-0.21","0.01","-0.67","0.63","0101000020E6100000115BD5ED47FD154091306711E5784A40",0,"0.702210794562431","0.239573532264876","172.789055452838",0,"2013"
"8",2013-05-13 23:00:24,52.9445367,5.4973695,-2,"\N",9.2,"\N",10.7,2.1,"6.9","9.7","-0.47","0.05","-0.67","0.48","0101000020E61000008A1C226E4EFD1540962F1E94E6784A40",0,"0.819939022122987","0.100775619554482","109.836536736279",0,"2013"
"9",2013-05-14 00:00:59,52.9444387,5.4973714,-3,"\N",8.1,"\N",14.1,4,"27","21.2","-1.01","-1.26","-0.98","1.17","0101000020E6100000E9DCA3ED4EFD1540D3C9085EE3784A40",0,"1.88894150253522","1.19775618791089","-75.0932546130262",-1,"2013"
"10",2013-05-14 01:01:39,52.9445563,5.4974577,15,"\N",7,"\N",22.4,2.1,"4.4","9.5","-0.21","-0.08","-0.35","0.54","0101000020E6100000D292228D65FD15408ADD8838E7784A40",0,"0.415932686861708","0.0705941078285415","-122.537387643418",17,"2013"
"11",2013-05-14 02:02:27,52.9445771,5.4971625,24,"\N",7,"\N",38.7,1.9,"9.5","8.2","-0.15","0.06","0.02","0.55","0101000020E6100000BE30992A18FD1540778604E7E7784A40",0,"0.162788205960997","0.146707224415166","30.3342377860962",26,"2013"
