,date_time,latitude,longitude,altitude,pressure,temperature,satellites_used,gps_fixtime,positiondop,h_accuracy,v_accuracy,x_speed,y_speed,z_speed,speed_accuracy,location,userflag,speed_3d,speed_2d,direction,altitude_agl,year
19378,2/5/2015 10:29,22.5266966,-11.8972315,5386,\N,8.3,6,52.7,4.6,7.3,9.4,-1.34,25.92,13.66,0.51,0101000020E6100000CEE15AED61CB27C016EA9F96D5863640,0,29.32980736,29.31557144,58.84329731,5104,2015
19379,2/5/2015 10:46,22.6649503,-11.7032401,5424,\N,8.1,6,9.2,3.3,12.3,17.1,-5.02,21.27,17.51,0.56,0101000020E6100000B7781D160F6827C024F7CF2E3AAA3640,0,28.00381046,27.94781944,45.13777236,5130,2015
19380,2/5/2015 10:56,22.7424666,-11.5994788,5466,\N,8,5,9.2,4.2,13.9,20.6,-2.54,23.05,16.07,0.45,0101000020E6100000684AA1E2EE3227C0505F854A12BE3640,0,28.21345424,28.21120197,51.46810254,5186,2015
19381,2/5/2015 11:06,22.8193,-11.4783353,5544,\N,8.6,5,9.3,3.5,13.9,19.4,-2.08,21.65,14.53,0.44,0101000020E6100000710B4C5DE8F426C0E09C11A5BDD13640,0,26.15663969,26.15575737,52.68870322,5300,2015
19382,2/5/2015 11:16,22.8998686,-11.3828557,5570,\N,8,5,10.4,3,11.9,16.6,-6.38,11.21,13.53,0.49,0101000020E6100000A42C8DA905C426C083B2DFC95DE63640,0,18.69303079,18.52036858,31.69415087,5284,2015
19383,2/5/2015 11:26,22.9833538,-11.2621554,5615,\N,7.1,5,9.5,2.7,12.3,13.8,-3.73,16.23,15.12,0.51,0101000020E610000089F08A3B398626C0B7651B13BDFB3640,0,22.4931145,22.48986968,42.48298169,5338,2015
19384,2/5/2015 11:36,23.0618403,-11.1460677,5539,\N,7.3,8,36.3,1.5,6.6,9.6,-2.59,21.42,16.53,0.28,0101000020E6100000FE00B562C94A26C0281312C4D40F3740,0,27.18023915,27.17826799,49.01154348,5288,2015
19385,2/5/2015 11:46,23.1404614,-11.0169041,5457,\N,7.8,8,10.6,1.4,8.7,9.7,-5.16,22.61,13.01,0.43,0101000020E61000002D5679A7A70826C0B2593F47F5233740,0,26.59131061,26.35760166,53.5713564,5208,2015
19386,2/5/2015 11:56,23.2300272,-10.8896274,5283,\N,8.4,8,9.6,1.4,9.9,10.3,-5.66,21.32,15.19,0.43,0101000020E61000004340193E7DC725C0C1300510E33A3740,0,26.78272018,26.63412251,48.23782754,5039,2015
19387,2/5/2015 12:06,23.3089919,-10.7964287,5203,\N,9.9,8,9.8,1.4,11.8,10.3,-3.26,18.28,13.26,0.46,0101000020E61000000C31A880C59725C0993AD9171A4F3740,0,22.81695861,22.8015341,49.52840142,4960,2015
19388,2/5/2015 12:17,23.4029623,-10.6769838,4905,\N,11.1,7,9.8,1.9,11,11.1,-4.92,15.16,15.56,0.52,0101000020E6100000F7D7E19E9D5A25C05C058C8928673740,0,22.27432603,22.25869288,38.92767316,4667,2015
19389,2/5/2015 12:31,23.5293319,-10.5623988,4714,\N,13,7,8.9,1.7,11.3,9.8,-3.6,4.06,9.88,0.28,0101000020E61000008A9E4ABCF21F25C0C33A9F4B82873740,0,11.27200071,11.27198762,17.18982029,4468,2015
19390,2/5/2015 12:43,23.6382194,-10.440859,4611,\N,12.2,6,10,2,11.8,10.4,-3.97,21.24,16.54,0.62,0101000020E6100000664B5645B8E124C039ACBA5862A33740,0,27.21158026,27.20750435,47.84211697,4355,2015
19391,2/5/2015 12:59,23.770531,-10.293969,4749,\N,12.2,6,10.1,3,10.1,28,4.81,30.15,-2.65,0.43,0101000020E61000005E13D21A839624C0DE8D058541C53740,0,30.64606174,30.60064867,94.04975986,4502,2015
19392,2/5/2015 13:09,23.8626763,-10.2023743,4624,\N,11.6,6,12.2,2.6,10.7,24.7,-6.77,16.69,15.35,0.6,0101000020E61000000F1AB09A9D6724C0C7889F5AD8DC3740,0,23.66456211,23.52271796,40.34060094,4385,2015
19393,2/5/2015 13:28,24.0324461,-10.0301037,4620,\N,13.4,6,14.3,2.4,8.6,21.8,-4.95,14.52,13.6,0.42,0101000020E610000029FA8DC0690F24C0FC613A634E083840,0,20.50104631,20.46454475,41.03715538,4386,2015
19394,2/5/2015 13:39,24.1342524,-9.9069681,4772,\N,11.1,6,14.3,2.4,9.3,25.5,-5.6,19.31,16.4,0.62,0101000020E6100000D007701F5ED023C0D668835D5E223840,0,25.94602282,25.91032385,44.18399279,4534,2015
19395,2/5/2015 13:58,24.3046611,-9.7330806,5029,\N,11,5,12.5,2.7,14.1,28.7,-5.23,15.84,15.38,0.61,0101000020E610000003AA2457567723C007DD1445FE4D3840,0,22.68926839,22.67487074,40.50556006,4766,2015
19396,2/5/2015 14:28,24.561618,-9.3678586,5925,\N,6.2,8,44.5,2,7.8,11.6,-2.46,27.03,15.74,0.32,0101000020E6100000CD1A61F657BC22C04DD87E32C68F3840,0,31.37546972,31.3736975,56.85576301,5645,2015
19397,2/5/2015 14:58,24.8116122,-8.9977071,6122,\N,2.2,6,8.9,2.6,7.7,12.3,-7.2,22.46,16.46,0.38,0101000020E610000058F90A77D3FE21C0DC0830D1C5CF3840,0,28.76148814,28.63104465,47.3478396,5823,2015
19398,2/5/2015 15:19,25.0073259,-8.7592332,6156,\N,1.2,6,9,2.4,9.6,13.8,-5.96,22.86,15.87,0.39,0101000020E61000002A13C836BA8421C0EDE9341CE0013940,0,28.45976282,28.40377266,49.7721625,5822,2015
19399,2/5/2015 15:49,25.2697987,-8.4801549,6070,\N,0.1,6,9.2,2.2,11.8,12.3,-4.27,5.8,8.01,0.34,0101000020E61000003F07F1DCD6F520C0D900118711453940,0,10.77186149,10.70776918,28.48538388,5668,2015
19400,2/5/2015 15:59,25.3525438,-8.4147226,5869,\N,1511.7,5,15.7,2.2,19.9,12.7,-6.47,13.53,14.38,0.37,0101000020E6100000FDD2478556D420C056687B4F405A3940,0,20.77754076,20.72924348,36.86989216,5454,2015
19401,2/5/2015 16:29,25.6302614,-8.2048559,5506,\N,0.9,5,13.4,2.7,20.5,16.5,-9.28,9.68,18.53,0.48,0101000020E610000009C95DDFE26820C061EEA4CF58A13940,0,22.8731655,22.8231761,21.20840311,5129,2015
19402,2/5/2015 16:39,25.7317258,-8.1252248,5326,\N,1.4,4,20.3,4.3,20.6,48.4,-9.55,17.14,19.45,1.13,0101000020E6100000D94B09771D4020C0B2A3CC6152BB3940,0,27.62760576,27.5354608,34.55534996,4953,2015
19403,2/5/2015 16:49,25.8411303,-8.0449225,5185,\N,2.7,4,14.5,3.8,25.1,31.3,-9.89,8.9,14.99,0.67,0101000020E610000089B5F814001720C0B72CBA5054D73940,0,20.04300876,19.75240955,22.09053282,4788,2015
19404,2/5/2015 16:59,25.9412039,-7.9849604,5080,\N,2.7,4,14.6,3.4,22.3,37.5,-11.77,17.11,16.78,1.37,0101000020E61000009A6B877599F01FC01F5E21BDF2F03940,0,26.6993146,26.17234658,35.79834877,4663,2015
19405,2/5/2015 17:09,26.0323688,-7.9206839,4919,\N,3.7,4,9.6,3.1,15.3,15.4,-3.14,1.79,4.91,0.45,0101000020E6100000A0D0A1C2C7AE1FC02869595249083A40,0,6.096868048,6.035729037,12.82937779,4484,2015
