"","date_time","latitude","longitude","altitude","pressure","temperature","satellites_used","gps_fixtime","positiondop","h_accuracy","v_accuracy","x_speed","y_speed","z_speed","speed_accuracy","location","userflag","speed_3d","speed_2d","direction","altitude_agl","year"
"1",2013-05-13 16:01:39,52.9193915,5.4408008,1,"\N",13.1,"\N",51.3,3,"3.8","4","0.01","0.01","-0.01","0.36","0101000020E6100000DA33F04861C31540365CE49EAE754A40",0,"0.0173205080756888","0.017263512201823","148.552089425127",3,"2013"
"2",2013-05-13 17:04:10,52.9440722,5.484945,6,"\N",21.8,"\N",11.1,2.9,"14.1","17.2","-1.86","-1.16","-1.17","0.92","0101000020E6100000546F0D6C95F0154009089C5BD7784A40",0,"2.48477363154071","1.30218960374841","-48.6076730133737",7,"2013"
"3",2013-05-13 18:04:39,52.9445926,5.497439,11,"\N",19.2,"\N",24.5,2.2,"4.1","4.1","-0.27","-0.13","-0.16","0.37","0101000020E6100000100533A660FD154095850A69E8784A40",0,"0.339705755029261","0.164638403540951","-38.9666096013119",13,"2013"
"4",2013-05-13 19:05:38,52.9444588,5.4973907,6,"\N",14.8,"\N",35.7,3.2,"8","14.2","-0.44","-0.26","-0.25","0.68","0101000020E61000009456D7FC53FD1540AF35A506E4784A40",0,"0.568946394662977","0.307885250800778","-44.7228098327714",8,"2013"
"5",2013-05-13 20:06:01,52.9445205,5.4973123,7,"\N",13,"\N",11.4,2.4,"13.9","15.1","-0.49","0.08","-0.8","0.89","0101000020E61000001B98816F3FFD154067F3380CE6784A40",0,"0.941541289588513","0.160654612218416","128.013881758741",9,"2013"
"6",2013-05-13 21:06:39,52.9444371,5.4973438,5,"\N",11.1,"\N",33.7,1.8,"7.8","5.1","-0.21","0.02","-0.06","0.44","0101000020E610000035796FB147FD154086D09C50E3784A40",0,"0.219317121994613","0.135196438809734","17.2209651793905",7,"2013"
"7",2013-05-13 22:07:00,52.9445188,5.4974419,15,"\N",9.8,"\N",8.2,2.9,"14.8","13.1","-1.11","0.03","-0.46","0.73","0101000020E6100000F2A3D06861FD1540843AF6FDE5784A40",0,"1.20191513843532","0.61748806037922","12.7427164439699",17,"2013"
"8",2013-05-13 23:07:17,52.9444598,5.497362,2,"\N",8.6,"\N",8.6,2.7,"3.5","6.1","-0.16","-0.07","-0.14","0.38","0101000020E6100000B517D1764CFD15407FB1080FE4784A40",0,"0.223830292855994","0.0725713667821406","-48.4968006738283",4,"2013"
"9",2013-05-14 00:08:09,52.944499,5.4974269,8,"\N",7.7,"\N",28.9,1.3,"5","4.1","-0.11","0","-0.06","0.26","0101000020E6100000479A2E7A5DFD1540670DDE57E5784A40",0,"0.125299640861417","0.0522993622737482","11.6244582765297",10,"2013"
"10",2013-05-14 01:08:37,52.9444883,5.4970482,-4,"\N",6.6,"\N",9.5,3,"7.7","15.5","-0.61","-0.27","-0.47","0.89","0101000020E610000086240E34FAFC154032FA1BFEE4784A40",0,"0.816026960338934","0.305808737681711","-43.4532247590385",-2,"2013"
"11",2013-05-14 02:09:04,52.9444914,5.4972548,-13,"\N",6.9,"\N",20.8,5.4,"6.9","6.1","0.01","0.02","0.01","0.96","0101000020E6100000B81DBF5C30FD1540372D1D18E5784A40",0,"0.0244948974278318","0.019260982037512","100.309260208544",-11,"2013"
"12",2013-05-14 03:09:22,52.9444851,5.4973995,-6,"\N",6.8,"\N",7.3,3.5,"7.6","5.7","-1.04","0.46","-0.1","0.56","0101000020E6100000E02F664B56FD1540970744E3E4784A40",0,"1.14157785542643","0.919124579591237","37.342173434845",-4,"2013"
"13",2013-05-14 04:10:23,52.944458,5.4972223,-4,"\N",6.9,"\N",36.5,6.8,"5.1","6.2","0.28","0.02","0.06","0.85","0101000020E61000001B5EB5D727FD15400839EFFFE3784A40",0,"0.287054001888147","0.187927752564885","-177.891179283958",-2,"2013"
"14",2013-05-14 05:10:26,52.9431622,5.4855775,0,"\N",10.6,"\N",8.1,2,"7.8","7.1","-0.22","-0.25","-0.29","0.46","0101000020E61000009AB1683A3BF1154066E9F989B9784A40",0,"0.441588043316392","0.228621737856034","-85.2126033123436",1,"2013"
"15",2013-05-14 06:13:03,52.9244662,5.4333865,-3,"\N",15.4,"\N",37.4,1.7,"2.9","2.9","0.02","-0.03","-0.03","0.24","0101000020E6100000931CB0ABC9BB1540F2A08FE854764A40",0,"0.0469041575982343","0.0448756582653159","-134.951056144471",1,"2013"
"16",2013-05-14 07:13:38,52.9244882,5.4333685,-8,"\N",19,"\N",9,4.9,"6.6","22.5","-0.89","-0.13","-0.93","0.91","0101000020E61000006077BAF3C4BB1540DA441CA155764A40",0,"1.29379287368574","0.162442164558386","-16.1352109050826",-4,"2013"
"17",2013-05-14 08:14:06,52.9194214,5.44074,0,"\N",19.8,"\N",21.3,2.2,"7.6","8.2","-0.01","0.04","-0.42","0.59","0101000020E6100000FA27B85851C315400B1FB699AF754A40",0,"0.422018956920184","0.251641900986561","170.676543954781",2,"2013"
"18",2013-05-14 09:14:13,52.9193952,5.4407116,1,"\N",34.9,"\N",12.7,2.8,"23.7","11.6","0.07","0.08","-0.88","1.29","0101000020E610000010DFD3E649C31540B80CEEBDAE754A40",0,"0.886397202161649","0.596712844709833","172.972768138406",3,"2013"
"19",2013-05-14 10:14:37,52.9249959,5.4440781,-4,"\N",22.1,"\N",21.2,2,"7.3","12.2","-0.07","-0.01","-0.37","0.76","0101000020E6100000B17AD168BCC6154090B7014466764A40",0,"0.376696164036747","0.166736801814745","-178.86123799264",-3,"2013"
"20",2013-05-14 11:14:56,52.9250259,5.4440605,5,"\N",31.2,"\N",8.7,1.6,"4.1","5.5","-0.14","-0.08","-0.23","0.33","0101000020E610000019C8B3CBB7C61540FB39AA3F67764A40",0,"0.280891438103763","0.0697244476680427","-107.880184537527",6,"2013"
