"","date_time","latitude","longitude","altitude","pressure","temperature","satellites_used","gps_fixtime","positiondop","h_accuracy","v_accuracy","x_speed","y_speed","z_speed","speed_accuracy","location","userflag","speed_3d","speed_2d","direction","altitude_agl","year"
"11187",2014-01-01 00:30:38,37.2218106,-7.4182965,4,"\N",33.4,"6",35.7,2.5,"9.4","15.2","-0.32","0.1","-0.56","0.92","0101000020E61000000420EEEA55AC1DC0FC732C4A649C4240",0,"0.652686754883229","0.252874639856217","166.776044354016",-1,"2014"
"11188",2014-01-01 01:00:35,37.2218293,-7.4183507,5,"\N",32.1,"6",9,2.7,"8","13.7","-1.9","0.23","-3.14","1.12","0101000020E6100000EB083B2064AC1DC0B5650AE7649C4240",0,"3.67729520163938","1.34283302794211","-179.264377044394",1,"2014"
"11189",2014-01-01 01:30:44,37.2218806,-7.4209176,5,"\N",26.1,"5",10.2,3.1,"6","9.7","-0.8","0.27","-1.12","0.76","0101000020E6100000453EF90505AF1DC0F54E6095669C4240",0,"1.40260471979813","0.424060400247954","157.187925041961",2,"2014"
"11190",2014-01-01 02:00:34,37.2217975,-7.4182036,0,"\N",31.2,"4",8.4,2.9,"9.7","8.1","-0.84","-0.05","-0.97","0.61","0101000020E6100000224784903DAC1DC0D36A48DC639C4240",0,"1.28413394939936","0.314967274668169","-149.884230807222",-5,"2014"
"11191",2014-01-01 02:30:25,37.2218972,-7.4182909,-4,"\N",29.7,"4",7.6,3.6,"27.3","15.1","-4.36","-0.61","-0.32","1.59","0101000020E61000008DDB1E7354AC1DC07889A020679C4240",0,"4.41407974554153","2.59096020602887","-26.7905260329848",-9,"2014"
"11192",2014-01-01 03:01:06,37.2218283,-7.4182706,9,"\N",29.4,"6",40.7,2.4,"5","9.3","-0.05","0.05","-0.04","0.49","0101000020E61000006083CF204FAC1DC0E4E9A6DE649C4240",0,"0.0812403840463596","0.0431743701725455","87.2851108328542",4,"2014"
"11193",2014-01-01 03:30:59,37.2218063,-7.4182756,6,"\N",28.7,"5",10.1,2.8,"10.6","24","-1.11","-0.42","-0.76","1.12","0101000020E6100000EFDB5A7050AC1DC0FC451A26649C4240",0,"1.40929060168583","0.560490255410703","-87.1537530170545",1,"2014"
"11194",2014-01-01 04:00:50,37.2217655,-7.4183184,6,"\N",29.5,"5",9.3,2.7,"11.6","12.1","-0.99","0.2","-0.67","0.62","0101000020E61000009C429DA85BAC1DC0C7F0D8CF629C4240",0,"1.21202310209006","0.103622573567877","42.8746598276129",1,"2014"
"11195",2014-01-01 04:30:58,37.2217979,-7.4184881,4,"\N",29.6,"4",9.5,3,"13.5","7.7","-1.87","-1.17","-0.13","0.93","0101000020E61000008B0FFD2488AC1DC02669A3DF639C4240",0,"2.20968323521721","1.68035365156439","-56.5265505493399",0,"2014"
"11196",2014-01-01 05:01:04,37.2217765,-7.4185329,4,"\N",29,"4",23.7,3.1,"21.4","11.4","0.32","-0.56","-1.31","1.99","0101000020E61000003D3377E393AC1DC0BB421F2C639C4240",0,"1.46017122283656","1.37826706401352","-158.1036522838",0,"2014"
