"","date_time","latitude","longitude","altitude","pressure","temperature","satellites_used","gps_fixtime","positiondop","h_accuracy","v_accuracy","x_speed","y_speed","z_speed","speed_accuracy","location","userflag","speed_3d","speed_2d","direction","altitude_agl","year"
"1",2013-05-10 11:12:19,52.9154865,5.4503024,-3,"\N",37,"\N",177,5.1,"\N","\N","\N","\N","\N","\N","0101000020E6100000C23D85121CCD1540FAB660A92E754A40",0,"\N","\N","\N",-11,"2013"
"2",2013-05-10 12:12:31,52.9249868,5.4441803,-17,"\N",38.1,"\N",13.5,4.3,"\N","\N","\N","\N","\N","\N","0101000020E6100000211C5833D7C61540A89DABF765764A40",0,"\N","\N","\N",-15,"2013"
"3",2013-05-10 13:13:01,52.9249862,5.4440951,3,"\N",50.4,"\N",27.9,7.9,"\N","\N","\N","\N","\N","\N","0101000020E61000006241ABDDC0C615402B20A3F265764A40",0,"\N","\N","\N",4,"2013"
"4",2013-05-10 14:13:26,52.9249992,5.444058,5,"\N",40,"\N",37.1,3.2,"\N","\N","\N","\N","\N","\N","0101000020E6100000D21BEE23B7C61540C069B05F66764A40",0,"\N","\N","\N",6,"2013"
"5",2013-05-10 15:13:31,52.924981,5.4435665,24,"\N",43.8,"\N",10.6,2.9,"\N","\N","\N","\N","\N","\N","0101000020E61000009D67EC4B36C61540F03504C765764A40",0,"\N","\N","\N",25,"2013"
"6",2013-05-10 16:14:01,52.925075,5.4443179,-59,"\N",24,"\N",24.9,8.7,"\N","\N","\N","\N","\N","\N","0101000020E61000000E1C8645FBC6154071AC8BDB68764A40",0,"\N","\N","\N",-57,"2013"
"7",2013-05-10 17:14:29,52.9444089,5.4974035,-3,"\N",22.4,"\N",37.3,1.8,"\N","\N","\N","\N","\N","\N","0101000020E6100000EBA9D55757FD154092C60D64E2784A40",0,"\N","\N","\N",-1,"2013"
"8",2013-05-10 18:14:55,52.9443921,5.4973893,-27,"\N",18.9,"\N",15.8,4.3,"\N","\N","\N","\N","\N","\N","0101000020E61000007685E39E53FD1540E60C20D7E1784A40",0,"\N","\N","\N",-25,"2013"
"9",2013-05-10 19:15:15,52.9444945,5.497343,11,"\N",16.5,"\N",20.1,2.3,"\N","\N","\N","\N","\N","\N","0101000020E6100000FF93BF7B47FD15403D601E32E5784A40",0,"\N","\N","\N",13,"2013"
"10",2013-05-10 20:16:08,52.9445922,5.4973905,20,"\N",14.6,"\N",57.4,3.5,"\N","\N","\N","\N","\N","\N","0101000020E6100000465D6BEF53FD15404287AF65E8784A40",0,"\N","\N","\N",22,"2013"
"11",2013-05-10 21:16:53,52.9449226,5.4974207,5,"\N",13,"\N",36.9,2.3,"\N","\N","\N","\N","\N","\N","0101000020E6100000E9691BDA5BFD15402A204839F3784A40",0,"\N","\N","\N",7,"2013"
"12",2013-05-10 22:17:05,52.9445617,5.4974026,-12,"\N",11.4,"\N",19.3,2.9,"\N","\N","\N","\N","\N","\N","0101000020E61000000FC86F1B57FD1540EF46D565E7784A40",0,"\N","\N","\N",-10,"2013"
"13",2013-05-10 23:17:26,52.9445008,5.4973592,-5,"\N",10.5,"\N",8.7,2.8,"\N","\N","\N","\N","\N","\N","0101000020E61000007A75E9BA4BFD1540DE85F766E5784A40",0,"\N","\N","\N",-3,"2013"
"14",2013-05-11 00:18:02,52.944574,5.4973222,2,"\N",9.9,"\N",45,2.8,"\N","\N","\N","\N","\N","\N","0101000020E6100000914CE20742FD1540725303CDE7784A40",0,"\N","\N","\N",4,"2013"
"15",2013-05-11 01:18:26,52.9444564,5.4973404,0,"\N",9.4,"\N",37.4,3.4,"\N","\N","\N","\N","\N","\N","0101000020E610000011EB43CD46FD1540BB3F83F2E3784A40",0,"\N","\N","\N",2,"2013"
"16",2013-05-11 02:18:58,52.9440023,5.4999009,128,"\N",8.8,"\N",21.7,9.5,"\N","\N","\N","\N","\N","\N","0101000020E6100000C0F68205E6FF1540A5EC3E11D5784A40",0,"\N","\N","\N",131,"2013"
"17",2013-05-11 03:19:32,52.9445206,5.497313,8,"\N",9.3,"\N",40.1,1.7,"\N","\N","\N","\N","\N","\N","0101000020E6100000AA807B9E3FFD1540FBB20F0DE6784A40",0,"\N","\N","\N",10,"2013"
"18",2013-05-11 04:20:00,52.9444285,5.4971341,148,"\N",10.3,"\N",20.5,7.3,"\N","\N","\N","\N","\N","\N","0101000020E6100000D4E7B4B810FD154086747808E3784A40",0,"\N","\N","\N",150,"2013"
"19",2013-05-11 05:20:17,52.9233386,5.4344205,-6,"\N",12.3,"\N",21.9,5.6,"\N","\N","\N","\N","\N","\N","0101000020E61000000ED940BAD8BC1540351191F52F764A40",0,"\N","\N","\N",-2,"2013"
