"","x","y","t","date_time"
"1",664094.443040831,5866092.72760835,1368460899,2013-05-13 12:01:39
"2",667801.29976075,5869011.36045493,1368471938,2013-05-13 15:05:38
"3",667795.794093792,5869018.03890282,1368475561,2013-05-13 16:06:01
"4",667798.233063993,5869008.8374921,1368479199,2013-05-13 17:06:39
"5",667804.507061952,5869018.15288748,1368482820,2013-05-13 18:07:00
"6",667799.367852209,5869011.40455728,1368486437,2013-05-13 19:07:17
"7",667803.576024918,5869015.915818,1368490089,2013-05-13 20:08:09
"8",667778.176770464,5869013.8403834,1368493717,2013-05-13 21:08:37
"9",667792.043945793,5869014.66819103,1368497344,2013-05-13 22:09:04
"10",667801.789128694,5869014.30590309,1368500962,2013-05-13 23:09:22
"11",667789.989911818,5869010.87772525,1368504623,2013-05-14 00:10:23
"12",663575.635994441,5866642.58323473,1368515618,2013-05-14 03:13:38
"13",664088.433142833,5866092.93519999,1368522853,2013-05-14 05:14:13
"14",664292.217389804,5866726.80066266,1368530096,2013-05-14 07:14:56
"15",663619.083022474,5866657.09451924,1368537377,2013-05-14 09:16:17
"16",667800.098727849,5869015.52755024,1368548637,2013-05-14 12:23:57
"17",667793.987139247,5869033.43091144,1368552238,2013-05-14 13:23:58
"18",666978.675221786,5868906.18052251,1368559499,2013-05-14 15:24:59
"19",667800.91354296,5869012.794517,1368566739,2013-05-14 17:25:39
"20",667800.846064883,5869011.83458787,1368570362,2013-05-14 18:26:02
"21",667798.742687314,5869014.09965323,1368573962,2013-05-14 19:26:02
"22",667800.667303281,5869012.71913814,1368577599,2013-05-14 20:26:39
"23",667795.880837932,5869013.42104008,1368581193,2013-05-14 21:26:33
"24",667807.030267265,5869011.74921118,1368584811,2013-05-14 22:26:51
"25",667799.983963613,5869011.48167555,1368588454,2013-05-14 23:27:34
"26",667799.841775881,5869012.66813459,1368592056,2013-05-15 00:27:36
"27",664291.769666862,5866722.95526069,1368617382,2013-05-15 07:29:42
"28",664288.851033058,5866725.67281496,1368621028,2013-05-15 08:30:28
"29",664273.120048949,5866720.70574305,1368624646,2013-05-15 09:30:46
"30",664206.568494694,5866769.8465209,1368628248,2013-05-15 10:30:48
"31",663606.709667026,5866105.77173533,1368635891,2013-05-15 12:38:11
"32",663786.057983069,5866338.16766933,1368643267,2013-05-15 14:41:07
"33",663860.756312704,5867352.90687617,1368654097,2013-05-15 17:41:37
"34",663859.814084915,5867348.95565252,1368657760,2013-05-15 18:42:40
"35",663860.718295356,5867345.31210664,1368661379,2013-05-15 19:42:59
"36",663877.216268986,5867334.58258991,1368665078,2013-05-15 20:44:38
