"","x","y","t","date_time"
"1197",663897.783880489,5866410.28046279,1372271946,2013-06-26 14:39:06
"1198",663851.058167602,5866365.44856986,1372274679,2013-06-26 15:24:39
"1199",663830.553890064,5866342.07213205,1372276475,2013-06-26 15:54:35
"1200",663737.182447407,5866487.30903624,1372280122,2013-06-26 16:55:22
"1201",663973.124754634,5867364.39698782,1372283781,2013-06-26 17:56:21
"1202",663965.717731744,5867366.76171325,1372285598,2013-06-26 18:26:38
"1203",663964.512606251,5867367.57807572,1372287383,2013-06-26 18:56:23
"1204",663962.197663443,5867367.19876111,1372289176,2013-06-26 19:26:16
"1205",663962.837428364,5867364.01387504,1372290969,2013-06-26 19:56:09
"1206",663962.980772684,5867364.9428818,1372292788,2013-06-26 20:26:28
"1207",663956.896479443,5867367.38598698,1372294596,2013-06-26 20:56:36
"1208",663957.744259932,5867367.58181699,1372296391,2013-06-26 21:26:31
"1209",663954.150312579,5867368.80688354,1372298217,2013-06-26 21:56:57
"1210",663759.093511529,5866499.36492379,1372301802,2013-06-26 22:56:42
"1211",663758.126381354,5866424.56661191,1372303628,2013-06-26 23:27:08
"1212",663790.655020346,5866407.3217541,1372307205,2013-06-27 00:26:45
"1213",663891.199219518,5866380.66833642,1372310157,2013-06-27 01:15:57
"1214",663906.452041207,5866364.69122369,1372311973.5,2013-06-27 01:46:13
"1215",663877.576292732,5866314.18585379,1372315172,2013-06-27 02:39:32
"1216",663842.617454768,5866355.40845962,1372317988,2013-06-27 03:26:28
"1217",663842.452904578,5866351.13850833,1372318884,2013-06-27 03:41:24
"1218",663692.158758114,5866603.12350944,1372322088,2013-06-27 04:34:48
"1219",663676.882031486,5866636.50852979,1372323795,2013-06-27 05:03:15
"1220",663811.540968101,5866333.43230816,1372326275,2013-06-27 05:44:35
"1221",663832.168124433,5866287.79250234,1372331948,2013-06-27 07:19:08
"1222",663829.104594807,5866292.59862415,1372332851,2013-06-27 07:34:11
"1223",663809.546242881,5866295.06326939,1372334642,2013-06-27 08:04:02
"1224",663785.885176745,5866296.27531526,1372335570,2013-06-27 08:19:30
"1225",663670.884924814,5866306.68033506,1372337586,2013-06-27 08:53:06
"1226",663646.827841493,5866333.0649214,1372339135,2013-06-27 09:18:55
"1227",663624.355072526,5866357.18745267,1372340045,2013-06-27 09:34:05
"1228",663656.851217631,5866351.70933412,1372341439.5,2013-06-27 09:57:19
"1229",663863.52718723,5866395.177004,1372344705,2013-06-27 10:51:45
"1230",663866.607564014,5866355.29903669,1372346068.5,2013-06-27 11:14:28
"1231",663860.538952187,5866393.60581597,1372347424,2013-06-27 11:37:04
"1232",663677.220209486,5866288.93595575,1372350048,2013-06-27 12:20:48
"1233",663649.276423962,5866318.60685461,1372351839,2013-06-27 12:50:39
"1234",663736.151530688,5866339.42437654,1372353632,2013-06-27 13:20:32
"1235",663751.783645201,5866456.20599959,1372355446,2013-06-27 13:50:46
"1236",663753.443162938,5866469.36715886,1372356368,2013-06-27 14:06:08
"1237",663767.60686816,5866489.22123278,1372357711,2013-06-27 14:28:31
"1238",663760.072997034,5866201.85051838,1372361327,2013-06-27 15:28:47
"1239",663718.256982216,5866219.28154849,1372363133,2013-06-27 15:58:53
