"","x","y","t","date_time"
"1",664747.952971148,5865680.20453617,1368184339,2013-05-10 07:12:19
"2",664294.693209173,5866722.46470957,1368191581,2013-05-10 09:13:01
"3",664292.150485454,5866723.82556042,1368195206,2013-05-10 10:13:26
"4",664259.185718409,5866720.67666059,1368198811,2013-05-10 11:13:31
"5",664309.331239035,5866732.85037448,1368202441,2013-05-10 12:14:01
"6",667801.463904735,5869003.93935286,1368209695,2013-05-10 14:14:55
"7",667797.957130308,5869015.21918007,1368213315,2013-05-10 15:15:15
"8",667800.769934813,5869026.19564431,1368216968,2013-05-10 16:16:08
"9",667801.519739971,5869063.01064888,1368220613,2013-05-10 17:16:53
"10",667801.700864196,5869022.83197746,1368224225,2013-05-10 18:17:05
"11",667799.021042459,5869015.95769476,1368227846,2013-05-10 19:17:26
"12",667796.252072671,5869024.01188409,1368231482,2013-05-10 20:18:02
"13",667797.929946703,5869010.97593012,1368235106,2013-05-10 21:18:26
"14",667971.701345857,5868966.46489605,1368238738,2013-05-10 22:18:58
"15",667784.178905111,5869007.39075388,1368246000,2013-05-11 00:20:00
"16",663580.585636308,5866637.30648847,1368253268,2013-05-11 02:21:08
"17",664090.952842924,5866091.86293357,1368260466,2013-05-11 04:21:06
"18",667797.926387811,5869015.32945658,1368267698,2013-05-11 06:21:38
"19",667868.097756292,5868929.21842142,1368271323,2013-05-11 07:22:03
"20",667796.08247696,5869021.73451134,1368274939,2013-05-11 08:22:19
"21",667786.479457631,5869000.23329721,1368278561,2013-05-11 09:22:41
"22",667797.344715096,5869010.97782953,1368282206,2013-05-11 10:23:26
"23",667789.782328644,5869034.62071894,1368285813,2013-05-11 11:23:33
"24",667799.246592515,5869012.56947546,1368289448,2013-05-11 12:24:08
"25",667784.924107938,5869050.71936032,1368293054,2013-05-11 13:24:14
"26",667811.952656575,5869001.73234349,1368296671,2013-05-11 14:24:31
"27",667801.964019466,5869013.53256467,1368300308,2013-05-11 15:25:08
"28",667803.159135008,5869009.92199657,1368303906,2013-05-11 16:25:06
"29",667797.441887467,5869011.4711366,1368307538,2013-05-11 17:25:38
"30",667801.645230454,5869014.76854992,1368311133,2013-05-11 18:25:33
"31",667803.52604709,5869010.2019997,1368314734,2013-05-11 19:25:34
"32",667805.101895374,5869025.41111936,1368318368,2013-05-11 20:26:08
"33",667801.063610151,5869011.57492828,1368321965,2013-05-11 21:26:05
"34",667797.628440327,5869011.52216848,1368325598,2013-05-11 22:26:38
"35",667798.17774742,5869008.30110325,1368329199,2013-05-11 23:26:39
"36",667799.565435339,5869027.75710945,1368332800,2013-05-12 00:26:40
"37",663376.57860752,5866799.33083286,1368348081,2013-05-12 04:41:21
"38",663367.311026666,5866803.77123418,1368351703,2013-05-12 05:41:43
"39",663354.857277021,5866839.71335778,1368355359,2013-05-12 06:42:39
"40",663352.956169164,5866846.97519485,1368358964,2013-05-12 07:42:44
"41",663366.239250415,5866808.19969815,1368362613,2013-05-12 08:43:33
"42",663375.152639773,5866792.95839536,1368366223,2013-05-12 09:43:43
"43",663368.630798585,5866810.69677593,1368369868,2013-05-12 10:44:28
"44",663375.726239826,5866813.17500734,1368373477,2013-05-12 11:44:37
"45",663352.389650936,5866846.02075097,1368377109,2013-05-12 12:45:09
"46",663357.877693596,5866830.19580686,1368380733,2013-05-12 13:45:33
"47",663348.702989432,5866852.16439344,1368384328,2013-05-12 14:45:28
"48",663368.521094005,5866809.16769462,1368387969,2013-05-12 15:46:09
"49",663370.183519835,5866808.75636065,1368391582,2013-05-12 16:46:22
"50",663369.379133689,5866807.8717981,1368395219,2013-05-12 17:46:59
"51",663368.78691507,5866809.26576886,1368398839,2013-05-12 18:47:19
"52",663369.407605935,5866811.40225947,1368402438,2013-05-12 19:47:18
"53",663370.159074316,5866805.50438714,1368406083,2013-05-12 20:48:03
"54",663370.827443906,5866810.60415267,1368409716,2013-05-12 21:48:36
"55",663368.267150043,5866809.31497193,1368413316,2013-05-12 22:48:36
"56",663368.518955911,5866803.66739642,1368416935,2013-05-12 23:48:55
"57",663367.573916936,5866810.11541688,1368420567,2013-05-13 00:49:27
"58",663365.678873273,5866801.5002859,1368424181,2013-05-13 01:49:41
"59",663367.780584782,5866808.18508894,1368427809,2013-05-13 02:50:09
"60",663401.98296583,5866762.85871487,1368431408,2013-05-13 03:50:08
"61",663408.539114348,5866828.53794654,1368435047,2013-05-13 04:50:47
"62",663365.425113415,5866833.23489836,1368438698,2013-05-13 05:51:38
"63",663331.92671442,5866851.83018804,1368442350,2013-05-13 06:52:30
"64",663368.186700765,5866834.34161587,1368445973,2013-05-13 07:52:53
"65",663363.574890097,5866833.62874003,1368449630,2013-05-13 08:53:50
"66",663339.931985638,5866845.3205866,1368453241,2013-05-13 09:54:01
"67",663356.746345584,5866840.55670891,1368456879,2013-05-13 10:54:39
"68",663365.406129055,5866843.33284847,1368460499,2013-05-13 11:54:59
"69",663377.913327312,5866792.105492,1368464157,2013-05-13 12:55:57
"70",663354.048700666,5866844.31774696,1368467761,2013-05-13 13:56:01
"71",663358.807748724,5866838.09908068,1368471429,2013-05-13 14:57:09
"72",663370.439864505,5866828.60593797,1368475088,2013-05-13 15:58:08
"73",663867.17882214,5867333.77394303,1368479483,2013-05-13 17:11:23
"74",663858.780876331,5867330.74965041,1368480852,2013-05-13 17:34:12
"75",663861.649571006,5867328.19718086,1368482253,2013-05-13 17:57:33
"76",663854.047905329,5867327.18182729,1368483594.5,2013-05-13 18:19:54
"77",663847.70064171,5867320.63088935,1368485388.5,2013-05-13 18:49:48
"78",663848.378247875,5867329.10471154,1368486762,2013-05-13 19:12:42
"79",663847.211528475,5867323.04708208,1368488115,2013-05-13 19:35:15
"80",663851.556660845,5867318.52391535,1368489466,2013-05-13 19:57:46
"81",663847.328527454,5867321.2862969,1368490860,2013-05-13 20:21:00
"82",663848.029348441,5867323.03589306,1368492650,2013-05-13 20:50:50
"83",663849.336634712,5867323.46999496,1368493995,2013-05-13 21:13:15
"84",663847.239975533,5867325.67570312,1368495418.5,2013-05-13 21:36:58
"85",663358.110036854,5866823.43417174,1368499927.5,2013-05-13 22:52:07
"86",663369.245964613,5866806.14150921,1368501746.5,2013-05-13 23:22:26
"87",663369.189180044,5866810.10331165,1368503156,2013-05-13 23:45:56
"88",663367.643286215,5866807.17280704,1368504549.5,2013-05-14 00:09:09
"89",663368.410807845,5866809.6427245,1368505897,2013-05-14 00:31:37
"90",663360.314596732,5866823.00778479,1368507689,2013-05-14 01:01:29
"91",663361.601098845,5866816.51008894,1368509032.5,2013-05-14 01:23:52
"92",663381.043274997,5866822.46832039,1368510864.5,2013-05-14 01:54:24
"93",663351.605024641,5866829.64938429,1368512216,2013-05-14 02:16:56
"94",663366.11949011,5866813.02782505,1368513565,2013-05-14 02:39:25
"95",663360.075166179,5866820.739463,1368514933,2013-05-14 03:02:13
"96",663368.678744586,5866808.88354773,1368516310,2013-05-14 03:25:10
"97",663366.25658774,5866809.57534172,1368518119.5,2013-05-14 03:55:19
"98",663367.622499515,5866808.68076829,1368519480,2013-05-14 04:18:00
"99",663365.062578649,5866812.54667181,1368520823.5,2013-05-14 04:40:23
"100",663368.191365309,5866810.55942058,1368522628,2013-05-14 05:10:28
"101",663370.752442989,5866810.4346019,1368523991,2013-05-14 05:33:11
"102",663367.716592601,5866807.39240373,1368525351,2013-05-14 05:55:51
"103",663365.959741329,5866816.75233214,1368527142.5,2013-05-14 06:25:42
"104",663368.685168603,5866815.05203477,1368528504,2013-05-14 06:48:24
"105",663379.577489261,5866808.13366296,1368529881,2013-05-14 07:11:21
"106",663370.297811245,5866838.1652859,1368531234,2013-05-14 07:33:54
"107",663362.818975237,5866818.79484254,1368533733,2013-05-14 08:15:33
"108",663372.112691725,5866824.50958298,1368534632,2013-05-14 08:30:32
"109",663370.171936218,5866811.38361242,1368535975,2013-05-14 08:52:55
"110",663366.447893032,5866823.29898389,1368537766,2013-05-14 09:22:46
"111",663369.280721281,5866811.17528142,1368539110,2013-05-14 09:45:10
"112",663367.742139127,5866812.00276973,1368540516,2013-05-14 10:08:36
"113",663367.848253499,5866811.7502798,1368542308.5,2013-05-14 10:38:28
"114",663378.254415438,5866819.58477294,1368543653,2013-05-14 11:00:53
"115",663368.339332181,5866828.84099154,1368545068.5,2013-05-14 11:24:28
"116",663374.709976682,5866811.59295671,1368546485,2013-05-14 11:48:05
"117",663373.175517701,5866807.23211137,1368547852.5,2013-05-14 12:10:52
"118",663362.75759979,5866828.95259434,1368549673.5,2013-05-14 12:41:13
"119",663362.591625342,5866812.19578043,1368551028,2013-05-14 13:03:48
"120",663377.125905358,5866813.07209962,1368552371.5,2013-05-14 13:26:11
"121",663346.83614566,5866841.52382629,1368554307,2013-05-14 13:58:27
"122",663364.505590185,5866805.74716787,1368555875,2013-05-14 14:24:35
"123",663359.720554066,5866821.77406427,1368557227.5,2013-05-14 14:47:07
"124",663359.808886189,5866829.99398379,1368558579,2013-05-14 15:09:39
"125",663368.197579296,5866823.88710153,1368559922.5,2013-05-14 15:32:02
"126",663349.580814968,5866848.89287917,1368561721.5,2013-05-14 16:02:01
"127",663352.67220848,5866842.4451516,1368563074,2013-05-14 16:24:34
"128",663405.188168243,5866760.20602945,1368564900,2013-05-14 16:55:00
"129",663842.218523615,5867332.5808719,1368566706,2013-05-14 17:25:06
"130",663850.205871738,5867326.99563925,1368567602,2013-05-14 17:40:02
"131",663851.405398089,5867317.72825406,1368568967,2013-05-14 18:02:47
"132",663848.828464581,5867325.45687623,1368570856.5,2013-05-14 18:34:16
"133",663852.451497063,5867325.25705921,1368572209,2013-05-14 18:56:49
"134",663854.663293993,5867323.62310526,1368573569.5,2013-05-14 19:19:29
"135",663853.690024253,5867327.7152384,1368575377.5,2013-05-14 19:49:37
"136",663846.76746929,5867324.83015989,1368576802,2013-05-14 20:13:22
"137",663856.587812666,5867316.38449447,1368578148.5,2013-05-14 20:35:48
"138",663844.566392361,5867315.94829624,1368579490,2013-05-14 20:58:10
"139",663843.276078742,5867310.85513986,1368580855.5,2013-05-14 21:20:55
"140",663825.936318705,5867325.570035,1368582679.5,2013-05-14 21:51:19
"141",663838.381516959,5867303.7244867,1368584049,2013-05-14 22:14:09
"142",663363.246718835,5866821.26438745,1368587248,2013-05-14 23:07:28
"143",663369.635484546,5866805.86521426,1368588608,2013-05-14 23:30:08
"144",663368.463678746,5866807.58471375,1368589953.5,2013-05-14 23:52:33
"145",663369.516984248,5866806.98017451,1368591744,2013-05-15 00:22:24
"146",663367.872386759,5866809.6467596,1368593105,2013-05-15 00:45:05
"147",663367.853410941,5866810.70385274,1368594447,2013-05-15 01:07:27
"148",663370.339477536,5866816.86723824,1368596240.5,2013-05-15 01:37:20
"149",663362.697996469,5866836.87245941,1368597595,2013-05-15 01:59:55
"150",663370.781374869,5866806.5998978,1368599051,2013-05-15 02:24:11
"151",663376.762760822,5866801.64182086,1368600860.5,2013-05-15 02:54:20
"152",663386.503438639,5866799.72262275,1368602207,2013-05-15 03:16:47
"153",663378.343741081,5866796.28420719,1368604017,2013-05-15 03:46:57
"154",663379.791274996,5866797.84746435,1368605374.5,2013-05-15 04:09:34
"155",663389.376958401,5866793.55146542,1368606718,2013-05-15 04:31:58
"156",663380.232232096,5866804.89355914,1368608068,2013-05-15 04:54:28
"157",663375.542048337,5866804.60667775,1368609868.5,2013-05-15 05:24:28
"158",663372.537721975,5866812.55486092,1368611212,2013-05-15 05:46:52
"159",663374.555426209,5866812.77906857,1368612557.5,2013-05-15 06:09:17
"160",663379.883194321,5866814.20651132,1368613900,2013-05-15 06:31:40
"161",663381.970172219,5866795.89485382,1368615708,2013-05-15 07:01:48
"162",663383.510990223,5866791.92207294,1368617102,2013-05-15 07:25:02
"163",663382.21856974,5866791.73912711,1368618470,2013-05-15 07:47:50
"164",663381.172582115,5866794.11422754,1368619836,2013-05-15 08:10:36
"165",663381.829126512,5866797.47668191,1368621654,2013-05-15 08:40:54
"166",663381.040142698,5866812.23042786,1368623019,2013-05-15 09:03:39
"167",663371.879433942,5866817.09196643,1368624362,2013-05-15 09:26:02
"168",663367.602378901,5866823.97828608,1368626162,2013-05-15 09:56:02
"169",663363.006317384,5866825.58182902,1368627515,2013-05-15 10:18:35
"170",663363.312795369,5866827.75778266,1368628858,2013-05-15 10:40:58
"171",663358.665029136,5866828.7026686,1368630665,2013-05-15 11:11:05
"172",663368.697562893,5866818.65989011,1368632010,2013-05-15 11:33:30
"173",663362.745203392,5866829.21939217,1368633361.5,2013-05-15 11:56:01
"174",663381.819400382,5866802.73163543,1368635162.5,2013-05-15 12:26:02
"175",663376.240907207,5866812.68027,1368636509,2013-05-15 12:48:29
"176",663366.876021807,5866826.35307898,1368637860.5,2013-05-15 13:11:00
"177",663367.64542866,5866824.89273808,1368639658,2013-05-15 13:40:58
"178",663362.607529577,5866820.46892543,1368641001,2013-05-15 14:03:21
"179",663363.057069762,5866823.08952199,1368642347.5,2013-05-15 14:25:47
"180",663364.919523025,5866824.32166308,1368644138,2013-05-15 14:55:38
"181",663363.119819292,5866820.4417368,1368645512,2013-05-15 15:18:32
"182",663361.061204439,5866824.20771066,1368646888.5,2013-05-15 15:41:28
