"V6","lng","lat","date_time","icons","index"
"2002-2013","5.44311477229301","52.9238782213446","2013-05-13T13:54:01Z","2","1"
"2002-2013","5.44079","52.9193654","2013-05-13T13:54:01Z","1","2"
"2002-2013","5.4430946","52.9166718","2013-05-13T14:57:10Z","1","3"
"2002-2013","5.4974518","52.9445086","2013-05-13T15:57:32Z","1","4"
"2002-2013","5.4973533","52.9444823","2013-05-13T16:58:33Z","1","5"
"2002-2013","5.4848429","52.9439713","2013-05-13T17:58:52Z","1","6"
"2002-2013","5.4974152","52.9444467","2013-05-13T18:59:24Z","1","7"
"2002-2013","5.4973447","52.9444906","2013-05-13T20:00:09Z","1","8"
"2002-2013","5.4973695","52.9445367","2013-05-13T21:00:24Z","1","9"
"2002-2013","5.4973714","52.9444387","2013-05-13T22:00:59Z","1","10"
"2002-2013","5.4974577","52.9445563","2013-05-13T23:01:39Z","1","11"
"2002-2013","5.4971625","52.9445771","2013-05-14T00:02:27Z","1","12"
"2002-2013","5.4972078","52.9445651","2013-05-14T01:03:04Z","1","13"
"2002-2013","5.4972708","52.9445311","2013-05-14T02:04:03Z","1","14"
"2002-2013","5.4856378","52.9431679","2013-05-14T03:04:37Z","1","15"
"2002-2013","5.4333586","52.9244947","2013-05-14T04:06:48Z","1","16"
"2002-2013","5.4333652","52.9244736","2013-05-14T05:08:33Z","1","17"
"2002-2013","5.4407478","52.9194145","2013-05-14T06:08:35Z","1","18"
"2002-2013","5.4407944","52.9193766","2013-05-14T07:08:49Z","1","19"
"2002-2013","5.4440548","52.9250057","2013-05-14T08:09:09Z","1","20"
"2002-2013","5.4441092","52.9249722","2013-05-14T09:09:20Z","1","21"
"2002-2013","5.4424176","52.9238866","2013-05-14T10:09:34Z","1","22"
"2002-2013","5.4424308","52.9239568","2013-05-14T11:10:38Z","1","23"
"2002-2013","5.4420774","52.9251446","2013-05-14T12:10:55Z","1","24"
"2002-2013","5.442503","52.9242085","2013-05-14T13:11:27Z","1","25"
"2002-2013","5.4430903","52.9238789","2013-05-14T14:12:09Z","1","26"
"2002-2013","5.4431118","52.9238916","2013-05-14T15:12:17Z","1","27"
"2002-2013","5.4430977","52.9250534","2013-05-14T16:12:36Z","1","28"
"2002-2013","5.4427304","52.9248496","2013-05-14T17:13:09Z","1","29"
