"V6","lng","lat","date_time","icons","index"
"2011-2013","5.4264976774701","52.9252439719835","2013-04-16T14:18:21Z","2","1"
"2011-2013","5.4264639","52.9252228","2013-05-25T13:05:19Z","1","700"
"2011-2013","5.4264722","52.9252468","2013-05-25T14:06:07Z","1","701"
"2011-2013","5.4264599","52.92526","2013-05-25T16:06:19Z","1","703"
"2011-2013","5.4264959","52.9252552","2013-05-26T02:10:02Z","1","713"
"2011-2013","5.4264848","52.9252902","2013-05-26T03:10:27Z","1","714"
"2011-2013","5.4264627","52.9252398","2013-05-26T04:11:09Z","1","715"
"2011-2013","5.4264386","52.9252564","2013-05-26T05:11:19Z","1","716"
"2011-2013","5.4264737","52.9252753","2013-05-26T06:11:39Z","1","717"
"2011-2013","5.4264586","52.9252428","2013-05-26T07:12:05Z","1","718"
"2011-2013","5.4264396","52.9252523","2013-05-26T08:13:10Z","1","719"
"2011-2013","5.4264691","52.925225","2013-05-26T10:13:39Z","1","721"
"2011-2013","5.4265028","52.9252171","2013-05-26T13:01:33Z","1","724"
"2011-2013","5.4264825","52.9252211","2013-05-26T13:16:33Z","1","725"
"2011-2013","5.4264818","52.9252182","2013-05-26T13:31:29Z","1","726"
"2011-2013","5.4264825","52.9252224","2013-05-26T13:46:24Z","1","727"
"2011-2013","5.4264578","52.9252527","2013-05-26T14:01:20Z","1","728"
"2011-2013","5.426485","52.9252855","2013-05-26T16:03:27Z","1","736"
"2011-2013","5.4265135","52.9252753","2013-05-26T16:33:19Z","1","738"
"2011-2013","5.426516","52.9252807","2013-05-26T16:48:16Z","1","739"
"2011-2013","5.426432","52.9252522","2013-05-27T02:21:13Z","1","760"
"2011-2013","5.4264783","52.9252663","2013-05-27T02:51:10Z","1","761"
"2011-2013","5.4264669","52.9252422","2013-05-27T03:21:36Z","1","762"
"2011-2013","5.426485","52.9252462","2013-05-27T03:51:37Z","1","763"
"2011-2013","5.4264657","52.9252207","2013-05-27T04:21:29Z","1","764"
"2011-2013","5.4264801","52.9252139","2013-05-27T04:51:25Z","1","765"
"2011-2013","5.4264555","52.925268","2013-05-27T05:21:16Z","1","766"
"2011-2013","5.426457","52.9252564","2013-05-27T06:52:03Z","1","769"
"2011-2013","5.42646","52.9252459","2013-05-27T07:07:15Z","1","770"
"2011-2013","5.4265376","52.9252718","2013-05-27T08:14:20Z","1","774"
"2011-2013","5.4264998","52.9252185","2013-05-27T08:59:52Z","1","777"
"2011-2013","5.4264802","52.9252138","2013-05-27T09:48:10Z","1","780"
"2011-2013","5.4264746","52.9252319","2013-05-27T10:03:03Z","1","781"
"2011-2013","5.4264934","52.9252769","2013-05-27T10:17:59Z","1","782"
"2011-2013","5.4264903","52.9252632","2013-05-27T10:32:55Z","1","783"
"2011-2013","5.4264921","52.9252195","2013-05-27T10:47:50Z","1","784"
"2011-2013","5.4264865","52.9252688","2013-05-27T11:03:50Z","1","785"
"2011-2013","5.4265399","52.9252403","2013-05-27T11:51:05Z","1","788"
"2011-2013","5.4264698","52.925239","2013-05-27T12:06:39Z","1","789"
"2011-2013","5.4265157","52.9252115","2013-05-27T13:07:00Z","1","793"
"2011-2013","5.4264511","52.9252565","2013-05-27T15:57:09Z","1","804"
"2011-2013","5.4264684","52.9252615","2013-05-27T16:12:05Z","1","805"
"2011-2013","5.4264542","52.9252325","2013-05-27T16:27:03Z","1","806"
"2011-2013","5.426447","52.9252556","2013-05-27T16:56:53Z","1","807"
"2011-2013","5.4264764","52.9252483","2013-05-28T02:30:30Z","1","827"
"2011-2013","5.4265001","52.9252589","2013-05-28T03:31:09Z","1","829"
"2011-2013","5.4264561","52.9252346","2013-05-28T04:01:03Z","1","830"
"2011-2013","5.4265215","52.9252755","2013-05-28T04:31:21Z","1","831"
"2011-2013","5.4264599","52.9252325","2013-05-28T07:01:55Z","1","836"
"2011-2013","5.42648","52.9252209","2013-05-28T09:04:14Z","1","843"
"2011-2013","5.4264806","52.925219","2013-05-28T09:19:09Z","1","844"
"2011-2013","5.4265123","52.9252685","2013-05-28T09:34:21Z","1","845"
"2011-2013","5.4264878","52.9252783","2013-05-28T09:49:18Z","1","846"
"2011-2013","5.4265032","52.9252515","2013-05-28T10:19:08Z","1","848"
"2011-2013","5.4264897","52.9252567","2013-05-28T10:34:03Z","1","849"
"2011-2013","5.4264939","52.9252519","2013-05-28T10:49:00Z","1","850"
"2011-2013","5.4264961","52.9252107","2013-05-28T12:57:01Z","1","858"
"2011-2013","5.4264595","52.9252506","2013-05-29T02:09:56Z","1","894"
"2011-2013","5.4264382","52.9252464","2013-05-29T03:10:07Z","1","896"
"2011-2013","5.4264677","52.9252321","2013-05-29T03:40:38Z","1","897"
"2011-2013","5.4264724","52.9252356","2013-05-29T04:11:00Z","1","898"
"2011-2013","5.4264809","52.9252242","2013-05-29T07:43:59Z","1","906"
