"ID","lng","lat","date_time","icons","index"
"2002-2014","5.44045425000634","52.9247232500022","2014-05-05T04:17:36Z","1","1724"
"2002-2014","5.440461","52.9247157","2014-05-05T04:42:34Z","1","1725"
"2002-2014","5.440426","52.9247074","2014-05-05T09:24:25Z","1","1736"
"2002-2014","5.44047120000001","52.9247132","2014-05-05T09:44:26Z","1","1737"
"2002-2014","5.44048425000429","52.9247060000005","2014-05-05T10:09:04Z","1","1738"
"2002-2014","5.4404823","52.9247058","2014-05-05T10:34:01Z","1","1739"
"2002-2014","5.44048046460606","52.9247209164716","2014-05-05T23:52:41Z","1","1762"
"2002-2014","5.44047135000149","52.924723500002","2014-05-06T00:46:50Z","1","1764"
"2002-2014","5.44046590000274","52.9247322500008","2014-05-06T01:36:25Z","1","1766"
"2002-2014","5.44047262068316","52.924725035839","2014-05-06T04:06:54Z","1","1769"
"2002-2014","5.44043160000478","52.9247268500022","2014-05-06T04:32:06Z","1","1770"
"2002-2014","5.44044949999918","52.9247269500001","2014-05-06T04:51:52Z","1","1771"
"2002-2014","5.44043040000009","52.9247344","2014-05-06T05:21:59Z","1","1772"
"2002-2014","5.44047519999999","52.924728","2014-05-06T06:56:31Z","1","1776"
"2002-2014","5.4404716","52.9247209","2014-05-06T07:16:16Z","1","1777"
"2002-2014","5.4404828","52.9247193","2014-05-06T08:12:32Z","1","1779"
"2002-2014","5.44047650000103","52.9247085000002","2014-05-06T08:37:11Z","1","1780"
"2002-2014","5.44046895000041","52.9247066500002","2014-05-06T09:56:22Z","1","1783"
"2002-2014","5.44043550000001","52.9247329","2014-05-06T23:14:18Z","1","1807"
"2002-2014","5.44047249999999","52.9247219","2014-05-07T01:43:20Z","1","1813"
"2002-2014","5.44045553244295","52.9247252993333","2014-05-07T04:14:37Z","1","1818"
"2002-2014","5.44045409999867","52.9247140000007","2014-05-07T04:39:09Z","1","1819"
"2002-2014","5.44045049999999","52.924725","2014-05-07T05:03:53Z","1","1820"
"2002-2014","5.4404379","52.9247258999999","2014-05-07T05:24:08Z","1","1821"
"2002-2014","5.4404434","52.9247175","2014-05-07T05:52:38Z","1","1822"
"2002-2014","5.4404322","52.9247265","2014-05-07T06:12:41Z","1","1823"
"2002-2014","5.44045349999999","52.9247399","2014-05-07T08:23:18Z","1","1826"
"2002-2014","5.4404314","52.9247262","2014-05-07T23:51:38Z","1","1849"
"2002-2014","5.4404307000006","52.9247199500002","2014-05-08T01:06:12Z","1","1852"
"2002-2014","5.4404358000141","52.9247201000046","2014-05-08T01:26:04Z","1","1853"
"2002-2014","5.4404365","52.9247049","2014-05-08T04:51:39Z","1","1859"
"2002-2014","5.4404537","52.9247274","2014-05-08T06:52:08Z","1","1861"
"2002-2014","5.4404483","52.9247146","2014-05-08T11:23:38Z","1","1866"
"2002-2014","5.4404392","52.9247335","2014-05-08T11:53:31Z","1","1867"
"2002-2014","5.44043","52.9247178","2014-05-08T12:23:22Z","1","1868"
"2002-2014","5.4404548","52.9247054","2014-05-08T12:53:20Z","1","1869"
"2002-2014","5.4404252","52.9247298","2014-05-08T13:23:38Z","1","1870"
"2002-2014","5.4404668","52.9247302","2014-05-08T13:53:29Z","1","1871"
"2002-2014","5.44043259999999","52.9247198","2014-05-08T14:23:42Z","1","1872"
"2002-2014","5.44043090000001","52.9247267","2014-05-08T14:54:02Z","1","1873"
"2002-2014","5.4404401","52.9247314","2014-05-08T15:23:52Z","1","1874"
"2002-2014","5.4404502","52.9247342","2014-05-08T15:53:46Z","1","1875"
"2002-2014","5.4404423","52.924719","2014-05-08T16:23:36Z","1","1876"
"2002-2014","5.4404311","52.9247382","2014-05-08T17:24:07Z","1","1878"
"2002-2014","5.44042339999999","52.9247291","2014-05-08T18:23:52Z","1","1879"
"2002-2014","5.4404789","52.9247177","2014-05-08T20:23:59Z","1","1883"
"2002-2014","5.44044790000001","52.9247195","2014-05-08T20:54:38Z","1","1884"
"2002-2014","5.4404358","52.9247451","2014-05-09T02:24:53Z","1","1893"
"2002-2014","5.4404532","52.9247278","2014-05-09T03:24:47Z","1","1895"
"2002-2014","5.4404623","52.9247102","2014-05-09T09:29:03Z","1","1904"
"2002-2014","5.4404809","52.9247075","2014-05-09T09:59:12Z","1","1905"
"2002-2014","5.44047389999999","52.9247044","2014-05-09T10:29:22Z","1","1906"
"2002-2014","5.4404419","52.924738","2014-05-09T22:32:16Z","1","1923"
"2002-2014","5.4404492","52.9247334","2014-05-09T23:02:10Z","1","1924"
"2002-2014","5.44047160000001","52.924731","2014-05-10T00:02:38Z","1","1926"
"2002-2014","5.4404787","52.9247415","2014-05-10T03:02:35Z","1","1932"
"2002-2014","5.4404669","52.9247358","2014-05-10T03:32:26Z","1","1933"
"2002-2014","5.4404621","52.9247344","2014-05-10T04:02:19Z","1","1934"
"2002-2014","5.44044759999999","52.9247377","2014-05-10T05:02:19Z","1","1936"
"2002-2014","5.4404662","52.9247193","2014-05-10T06:02:32Z","1","1938"
"2002-2014","5.4404316","52.9247398","2014-05-10T07:32:56Z","1","1940"
"2002-2014","5.44046860000001","52.9247156","2014-05-10T23:06:23Z","1","1961"
"2002-2014","5.4404234","52.9247344","2014-05-11T01:36:17Z","1","1964"
"2002-2014","5.44046030000001","52.9247329000001","2014-05-11T02:06:38Z","1","1965"
"2002-2014","5.4404464","52.9247334","2014-05-11T03:36:33Z","1","1968"
"2002-2014","5.44042669999999","52.9247362","2014-05-11T04:36:27Z","1","1970"
"2002-2014","5.4404545","52.9247145","2014-05-11T06:07:35Z","1","1973"
"2002-2014","5.44047519999999","52.9247138","2014-05-11T06:37:36Z","1","1974"
"2002-2014","5.44046229999999","52.9247163","2014-05-11T07:07:28Z","1","1975"
"2002-2014","5.4404288","52.9247415","2014-05-11T07:37:18Z","1","1976"
"2002-2014","5.4404675","52.9247335","2014-05-11T09:07:38Z","1","1979"
"2002-2014","5.4404715","52.9247059","2014-05-11T10:38:07Z","1","1980"
"2002-2014","5.4404426","52.9247223","2014-05-11T23:11:38Z","1","1995"
"2002-2014","5.44046169999999","52.9247205","2014-05-12T04:44:09Z","1","2002"
"2002-2014","5.4404587","52.9247235","2014-05-12T05:14:00Z","1","2003"
"2002-2014","5.4404273","52.9247287","2014-05-12T06:13:57Z","1","2005"
"2002-2014","5.4404395","52.9247285","2014-05-12T06:44:09Z","1","2006"
"2002-2014","5.4404378","52.924721","2014-05-12T07:14:14Z","1","2007"
"2002-2014","5.4404335","52.9247209","2014-05-12T07:44:05Z","1","2008"
"2002-2014","5.44044859999999","52.9247183999999","2014-05-12T09:44:04Z","1","2012"
"2002-2014","5.44044249999999","52.924708","2014-05-12T11:14:26Z","1","2015"
"2002-2014","5.4404415","52.9247294999999","2014-05-12T13:16:58Z","1","2018"
"2002-2014","5.44043680000001","52.9247275","2014-05-12T22:17:52Z","1","2028"
"2002-2014","5.44047","52.924704","2014-05-12T22:47:48Z","1","2029"
"2002-2014","5.4404381","52.9247215","2014-05-12T23:18:08Z","1","2030"
"2002-2014","5.4404653","52.9247296","2014-05-12T23:48:02Z","1","2031"
"2002-2014","5.4404323","52.9247276","2014-05-13T01:19:09Z","1","2032"
"2002-2014","5.4404748","52.9247306","2014-05-13T03:19:39Z","1","2036"
"2002-2014","5.4404507","52.9247125","2014-05-13T05:12:35Z","1","2040"
"2002-2014","5.44047669999999","52.92471","2014-05-13T06:13:02Z","1","2042"
"2002-2014","5.44045970000001","52.9247371","2014-05-13T09:45:32Z","1","2049"
"2002-2014","5.44043815000045","52.9247203500001","2014-05-13T23:10:22Z","1","2072"
"2002-2014","5.44044169999999","52.9247246999999","2014-05-13T23:25:38Z","1","2073"
"2002-2014","5.44046515000324","52.9247199000008","2014-05-14T00:02:54Z","1","2074"
"2002-2014","5.440484193916","52.9247234918726","2014-05-14T00:47:33Z","1","2076"
"2002-2014","5.44044645000756","52.9247406500014","2014-05-14T01:12:13Z","1","2077"
"2002-2014","5.44043","52.9247256","2014-05-14T01:47:01Z","1","2078"
"2002-2014","5.44046152228962","52.9247421824375","2014-05-14T02:27:16Z","1","2080"
"2002-2014","5.44045834679392","52.9247356771285","2014-05-14T02:57:10Z","1","2081"
"2002-2014","5.44045344999977","52.9247342500002","2014-05-14T05:01:47Z","1","2086"
"2002-2014","5.44045121514413","52.9247426009493","2014-05-14T05:26:44Z","1","2087"
"2002-2014","5.44045311848699","52.9247355195051","2014-05-14T06:16:39Z","1","2089"
"2002-2014","5.44046515000045","52.9247348000001","2014-05-14T06:41:16Z","1","2090"
"2002-2014","5.44045467253305","52.9247111800449","2014-05-14T08:45:21Z","1","2095"
"2002-2014","5.44045655000806","52.9247144500062","2014-05-14T09:10:02Z","1","2096"
"2002-2014","5.4404734","52.9247195","2014-05-14T09:34:41Z","1","2097"
"2002-2014","5.44043809999999","52.9247273","2014-05-14T22:08:44Z","1","2117"
"2002-2014","5.4404483500053","52.9247158500013","2014-05-14T22:23:33Z","1","2118"
"2002-2014","5.440438","52.9247436","2014-05-14T23:18:15Z","1","2120"
"2002-2014","5.44042680000338","52.924745300001","2014-05-14T23:43:35Z","1","2121"
"2002-2014","5.4404555","52.9247069","2014-05-15T00:58:54Z","1","2124"
"2002-2014","5.44046625000011","52.9247101000001","2014-05-15T01:23:31Z","1","2125"
"2002-2014","5.44044680131651","52.9247331006676","2014-05-15T02:38:36Z","1","2128"
"2002-2014","5.44042310001189","52.9247392000054","2014-05-15T03:03:50Z","1","2129"
"2002-2014","5.44045469999999","52.9247236","2014-05-15T08:59:37Z","1","2140"
"2002-2014","5.44046248371902","52.924729205977","2014-05-15T09:19:36Z","1","2141"
"2002-2014","5.44045890000055","52.9247171500001","2014-05-15T09:44:17Z","1","2142"
"2002-2014","5.4404687","52.9247207","2014-05-15T10:30:00Z","1","2144"
"2002-2014","5.4404442","52.9247224","2014-05-15T22:08:19Z","1","2164"
"2002-2014","5.44045195903081","52.9247320536069","2014-05-15T22:37:56Z","1","2165"
"2002-2014","5.44043539999874","52.9247164000002","2014-05-15T23:02:35Z","1","2166"
"2002-2014","5.44045005000315","52.9247246500006","2014-05-16T00:22:19Z","1","2169"
"2002-2014","5.44045795000051","52.92473535","2014-05-16T01:54:33Z","1","2171"
"2002-2014","5.44042513214402","52.9247352712908","2014-05-16T02:48:51Z","1","2173"
"2002-2014","5.44043170000064","52.9247288","2014-05-16T03:13:45Z","1","2174"
"2002-2014","5.44045030000074","52.9247167000002","2014-05-16T04:25:08Z","1","2176"
"2002-2014","5.44046010000001","52.9247174","2014-05-16T04:49:36Z","1","2177"
"2002-2014","5.4404733","52.9247118","2014-05-16T05:19:33Z","1","2178"
"2002-2014","5.4404621","52.9247209","2014-05-16T08:23:53Z","1","2182"
"2002-2014","5.4404555","52.9247164","2014-05-16T08:34:01Z","1","2183"
"2002-2014","5.44047029999999","52.9247141","2014-05-16T09:04:16Z","1","2184"
"2002-2014","5.44045765000038","52.9247077000001","2014-05-16T09:28:54Z","1","2185"
"2002-2014","5.4404719500029","52.9247172500011","2014-05-16T21:58:46Z","1","2206"
"2002-2014","5.4404646","52.9247113","2014-05-16T22:25:29Z","1","2207"
"2002-2014","5.44047190000187","52.9247023500007","2014-05-16T22:50:09Z","1","2208"
"2002-2014","5.44046582550306","52.9247355124707","2014-05-16T23:14:49Z","1","2209"
"2002-2014","5.44044915000054","52.9247188500001","2014-05-17T00:30:24Z","1","2212"
"2002-2014","5.44045730000122","52.9247023000001","2014-05-17T00:50:08Z","1","2213"
"2002-2014","5.44044560000001","52.9247419","2014-05-17T01:44:41Z","1","2214"
"2002-2014","5.44045725000808","52.9247213500022","2014-05-17T02:39:12Z","1","2216"
"2002-2014","5.44046195000088","52.9247233500002","2014-05-17T02:59:14Z","1","2217"
"2002-2014","5.4404736","52.9247049","2014-05-17T03:24:36Z","1","2218"
"2002-2014","5.44047095000007","52.9247070500001","2014-05-17T03:49:19Z","1","2219"
"2002-2014","5.4404522","52.9247199","2014-05-17T04:22:39Z","1","2220"
"2002-2014","5.4404675","52.9247168","2014-05-17T04:32:39Z","1","2221"
"2002-2014","5.44046390000001","52.9247185","2014-05-17T06:23:39Z","1","2225"
"2002-2014","5.44043240000001","52.9247019","2014-05-17T12:36:53Z","1","2232"
"2002-2014","5.44045290001015","52.9247085500013","2014-05-17T23:25:59Z","1","2249"
"2002-2014","5.44047370000022","52.9247016","2014-05-18T01:05:12Z","1","2253"
"2002-2014","5.4404404","52.924737","2014-05-18T01:30:06Z","1","2254"
"2002-2014","5.44045235320377","52.9247222365091","2014-05-18T02:20:28Z","1","2256"
"2002-2014","5.44047119999844","52.9247387500005","2014-05-18T02:45:30Z","1","2257"
"2002-2014","5.44046253842944","52.9247365465406","2014-05-18T03:10:06Z","1","2258"
"2002-2014","5.44047765000605","52.924718300003","2014-05-18T03:35:02Z","1","2259"
"2002-2014","5.44047109999999","52.9247216","2014-05-18T03:50:10Z","1","2260"
"2002-2014","5.44045525000016","52.9247318","2014-05-18T04:25:07Z","1","2261"
"2002-2014","5.44047389999999","52.9247367","2014-05-18T05:58:06Z","1","2265"
"2002-2014","5.4404463499997","52.9247244500001","2014-05-18T08:03:33Z","1","2266"
"2002-2014","5.44046570000001","52.9247198","2014-05-18T08:28:28Z","1","2267"
"2002-2014","5.44045249999999","52.9247246","2014-05-18T08:58:06Z","1","2268"
