"ID","lng","lat","date_time","icons","index"
"2002-2014","5.4399438","52.9307416","2014-03-26T19:00:01Z","1","102"
"2002-2014","5.4399459","52.9307221","2014-03-26T20:01:31Z","1","103"
"2002-2014","5.4398789","52.930711","2014-03-26T21:02:34Z","1","104"
"2002-2014","5.43991109999999","52.9307109","2014-03-26T21:33:15Z","1","105"
"2002-2014","5.43999239999999","52.9308496","2014-03-26T22:03:06Z","1","106"
"2002-2014","5.44017749999999","52.9307458","2014-03-26T22:32:57Z","1","107"
"2002-2014","5.4401501","52.9307594","2014-03-26T23:02:50Z","1","108"
"2002-2014","5.44050260000001","52.9310143","2014-03-26T23:32:57Z","1","109"
"2002-2014","5.4397999","52.9308064","2014-03-27T00:03:01Z","1","110"
"2002-2014","5.4397652","52.9307946","2014-03-27T00:32:59Z","1","111"
"2002-2014","5.44254429999999","52.9237043","2014-03-27T01:25:57Z","1","112"
"2002-2014","5.44276369999999","52.9238036","2014-03-27T01:55:52Z","1","113"
"2002-2014","5.4425636","52.9242323","2014-03-27T02:25:45Z","1","114"
"2002-2014","5.44309110000001","52.9243694","2014-03-27T03:56:09Z","1","115"
"2002-2014","5.44313159999999","52.9243695","2014-03-27T04:25:59Z","1","116"
"2002-2014","5.44357880000001","52.9240293","2014-03-27T04:45:43Z","1","117"
"2002-2014","5.44362316860367","52.9238388928618","2014-03-27T05:05:26Z","1","118"
"2002-2014","5.4429748","52.9243612","2014-03-27T05:35:02Z","1","119"
"2002-2014","5.44245629999719","52.9237674000003","2014-03-27T05:59:59Z","1","120"
"2002-2014","5.4425144999952","52.923718300003","2014-03-27T06:19:43Z","1","121"
"2002-2014","5.4426008","52.9237498","2014-03-27T06:34:36Z","1","122"
"2002-2014","5.440134","52.9309695","2014-03-27T07:09:34Z","1","123"
"2002-2014","5.43999864995229","52.9309308000044","2014-03-27T07:29:17Z","1","124"
"2002-2014","5.43999699999999","52.9308775","2014-03-27T07:53:40Z","1","125"
"2002-2014","5.44241075016456","52.9238722502509","2014-03-27T08:23:18Z","1","126"
"2002-2014","5.44233459999999","52.9241669","2014-03-27T08:52:37Z","1","127"
"2002-2014","5.4424013500026","52.9241997000046","2014-03-27T09:07:48Z","1","128"
"2002-2014","5.44253800000001","52.9243181","2014-03-27T09:39:18Z","1","129"
"2002-2014","5.44267314977504","52.924300750123","2014-03-27T10:04:41Z","1","130"
"2002-2014","5.44252100000001","52.9242074","2014-03-27T10:29:31Z","1","131"
"2002-2014","5.44245079999999","52.9237257","2014-03-27T11:03:15Z","1","132"
"2002-2014","5.44251870000669","52.9236703000005","2014-03-27T11:21:24Z","1","133"
"2002-2014","5.44257839999984","52.92355105","2014-03-27T11:44:11Z","1","134"
"2002-2014","5.4423433","52.9241751","2014-03-27T12:08:50Z","1","135"
"2002-2014","5.4422674","52.9241869","2014-03-27T12:28:34Z","1","136"
"2002-2014","5.4034934","52.9156568","2014-03-27T13:29:06Z","1","137"
"2002-2014","5.40352370000001","52.91569","2014-03-27T13:59:01Z","1","138"
"2002-2014","5.4035111","52.9156699","2014-03-27T14:28:49Z","1","139"
"2002-2014","5.44034950000001","52.9311328","2014-03-27T15:29:08Z","1","140"
"2002-2014","5.44034780000001","52.9312497","2014-03-27T15:59:12Z","1","141"
"2002-2014","5.4400941","52.9312522999999","2014-03-27T16:29:25Z","1","142"
"2002-2014","5.4400692","52.9312581","2014-03-27T16:59:38Z","1","143"
"2002-2014","5.4402272","52.930862","2014-03-27T17:29:40Z","1","144"
"2002-2014","5.44026290000001","52.9308661","2014-03-27T17:59:34Z","1","145"
"2002-2014","5.4402536","52.9309047","2014-03-27T18:29:23Z","1","146"
"2002-2014","5.4402904","52.9309487","2014-03-27T18:59:17Z","1","147"
"2002-2014","5.4402707","52.9308916","2014-03-27T19:29:38Z","1","148"
"2002-2014","5.4403105","52.9308723","2014-03-27T19:59:29Z","1","149"
"2002-2014","5.44034549999999","52.9308959","2014-03-27T20:29:19Z","1","150"
"2002-2014","5.4402918","52.9308815","2014-03-27T20:59:14Z","1","151"
"2002-2014","5.4401763","52.9308461","2014-03-27T21:29:05Z","1","152"
"2002-2014","5.4403132","52.9308858","2014-03-27T21:59:08Z","1","153"
"2002-2014","5.4401586","52.9308021","2014-03-27T22:29:04Z","1","154"
"2002-2014","5.44016389999999","52.9308365","2014-03-27T22:59:21Z","1","155"
"2002-2014","5.44040319999999","52.931073","2014-03-27T23:29:38Z","1","156"
"2002-2014","5.44003269999999","52.9309384","2014-03-27T23:59:26Z","1","157"
"2002-2014","5.4400202","52.9309417","2014-03-28T00:29:19Z","1","158"
"2002-2014","5.4400748","52.9309125","2014-03-28T00:54:58Z","1","159"
"2002-2014","5.44229600007269","52.9240285500034","2014-03-28T01:31:34Z","1","160"
"2002-2014","5.44239378026186","52.9241528119296","2014-03-28T01:56:30Z","1","161"
"2002-2014","5.44258964999701","52.9242596500002","2014-03-28T02:21:13Z","1","162"
"2002-2014","5.44284821236573","52.9243248929202","2014-03-28T02:47:11Z","1","163"
"2002-2014","5.44315439999117","52.9243791000012","2014-03-28T03:12:04Z","1","164"
"2002-2014","5.44318539999763","52.9243681000016","2014-03-28T03:32:11Z","1","165"
"2002-2014","5.44311199025449","52.9243760516316","2014-03-28T03:57:19Z","1","166"
"2002-2014","5.4420856","52.9241837","2014-03-28T04:37:01Z","1","167"
"2002-2014","5.442039","52.924207","2014-03-28T04:46:53Z","1","168"
"2002-2014","5.4422618999571","52.9249491000307","2014-03-28T05:11:58Z","1","169"
"2002-2014","5.443479","52.9243768","2014-03-28T05:47:24Z","1","170"
"2002-2014","5.44354709996694","52.9242373000152","2014-03-28T06:03:03Z","1","171"
"2002-2014","5.44313285004784","52.9242318500188","2014-03-28T06:32:55Z","1","172"
"2002-2014","5.44336929998854","52.923996500001","2014-03-28T06:53:31Z","1","173"
"2002-2014","5.44322334987881","52.923906350088","2014-03-28T07:14:07Z","1","174"
"2002-2014","5.4426513","52.9243213","2014-03-28T07:49:14Z","1","175"
"2002-2014","5.44290530000001","52.9243596000001","2014-03-28T08:09:30Z","1","176"
"2002-2014","5.4446298","52.9212669","2014-03-28T08:41:16Z","1","177"
"2002-2014","5.4446526","52.9212472","2014-03-28T08:52:11Z","1","178"
"2002-2014","5.4431791","52.924396","2014-03-28T10:01:29Z","1","179"
"2002-2014","5.4431199","52.9244014","2014-03-28T10:11:21Z","1","180"
"2002-2014","5.44319685004439","52.9243161500146","2014-03-28T10:37:38Z","1","181"
"2002-2014","5.44316690000538","52.9243803000005","2014-03-28T11:06:09Z","1","182"
"2002-2014","5.44304090000169","52.9243546500045","2014-03-28T11:29:06Z","1","183"
"2002-2014","5.44310399998187","52.9243579500055","2014-03-28T11:50:09Z","1","184"
"2002-2014","5.44298469992094","52.9251624000202","2014-03-28T12:20:26Z","1","185"
"2002-2014","5.44268785013134","52.9250625503737","2014-03-28T12:45:14Z","1","186"
"2002-2014","5.4424167","52.9250359","2014-03-28T13:05:26Z","1","187"
"2002-2014","5.4423816","52.9250955","2014-03-28T13:35:38Z","1","188"
"2002-2014","5.44243179999999","52.9249021","2014-03-28T14:05:43Z","1","189"
"2002-2014","5.44051209999999","52.9311332","2014-03-28T15:05:46Z","1","190"
"2002-2014","5.4404571","52.9310963","2014-03-28T15:36:09Z","1","191"
"2002-2014","5.44022379999999","52.9308921","2014-03-28T16:06:06Z","1","192"
"2002-2014","5.4402023","52.9308956","2014-03-28T16:36:01Z","1","193"
"2002-2014","5.44022950000001","52.9308533","2014-03-28T17:06:08Z","1","194"
"2002-2014","5.4402037","52.9308853","2014-03-28T17:36:16Z","1","195"
"2002-2014","5.4402234","52.930879","2014-03-28T18:07:02Z","1","196"
"2002-2014","5.440187","52.9308621","2014-03-28T18:36:53Z","1","197"
"2002-2014","5.4402452","52.9308729","2014-03-28T19:07:19Z","1","198"
"2002-2014","5.44021639999999","52.9308694","2014-03-28T19:37:10Z","1","199"
"2002-2014","5.4402127","52.9308629","2014-03-28T20:07:17Z","1","200"
"2002-2014","5.44020390000001","52.9308712","2014-03-28T20:37:12Z","1","201"
"2002-2014","5.4402528","52.930842","2014-03-28T21:07:38Z","1","202"
"2002-2014","5.4402695","52.93087","2014-03-28T21:37:42Z","1","203"
"2002-2014","5.4402522","52.9308669","2014-03-28T22:07:33Z","1","204"
"2002-2014","5.440252","52.9308672","2014-03-28T22:37:24Z","1","205"
"2002-2014","5.4402712","52.9308793","2014-03-28T23:07:39Z","1","206"
"2002-2014","5.44014989999999","52.9310041","2014-03-28T23:37:55Z","1","207"
"2002-2014","5.43990399999999","52.9308512","2014-03-29T00:07:48Z","1","208"
"2002-2014","5.44127396088363","52.927372358295","2014-03-29T00:47:43Z","1","209"
"2002-2014","5.44276689999999","52.9243027","2014-03-29T01:17:39Z","1","210"
"2002-2014","5.4427034987797","52.9242981783317","2014-03-29T01:37:45Z","1","211"
"2002-2014","5.44263764996149","52.9243078500058","2014-03-29T02:02:46Z","1","212"
"2002-2014","5.44280014997821","52.9243679000161","2014-03-29T02:28:01Z","1","213"
"2002-2014","5.44271599998441","52.9243822500917","2014-03-29T02:52:43Z","1","214"
"2002-2014","5.44231585795284","52.9241936924253","2014-03-29T03:17:40Z","1","215"
"2002-2014","5.44231464997887","52.9240475500012","2014-03-29T03:42:56Z","1","216"
"2002-2014","5.44230260000001","52.9239637","2014-03-29T03:57:54Z","1","217"
"2002-2014","5.44350885631527","52.9240119021348","2014-03-29T04:33:22Z","1","218"
"2002-2014","5.44360005000002","52.92400625","2014-03-29T04:58:02Z","1","219"
"2002-2014","5.4435618","52.924027","2014-03-29T05:22:56Z","1","220"
"2002-2014","5.44363689999963","52.9239938000041","2014-03-29T05:48:58Z","1","221"
"2002-2014","5.44373462583433","52.9240507598498","2014-03-29T06:14:08Z","1","222"
"2002-2014","5.4436321","52.9240452","2014-03-29T06:36:01Z","1","223"
"2002-2014","5.4426255","52.9242998","2014-03-29T07:15:29Z","1","224"
"2002-2014","5.44232789999315","52.9241881500011","2014-03-29T07:30:25Z","1","225"
"2002-2014","5.44241680000001","52.9242494","2014-03-29T07:45:21Z","1","226"
"2002-2014","5.44257645000308","52.9236013500006","2014-03-29T08:51:05Z","1","227"
"2002-2014","5.44250605000262","52.9236275000001","2014-03-29T09:11:04Z","1","228"
"2002-2014","5.44254650000667","52.9235575500004","2014-03-29T09:42:05Z","1","229"
"2002-2014","5.44254640020002","52.9237027500208","2014-03-29T10:02:00Z","1","230"
"2002-2014","5.44234665498699","52.9239285818903","2014-03-29T10:26:57Z","1","231"
"2002-2014","5.4436391","52.9240364","2014-03-29T10:56:48Z","1","232"
"2002-2014","5.4435428","52.9240152","2014-03-29T11:16:31Z","1","233"
"2002-2014","5.44359930000158","52.9240643000001","2014-03-29T11:41:43Z","1","234"
"2002-2014","5.44297364999785","52.9243522000003","2014-03-29T12:11:35Z","1","235"
"2002-2014","5.44307880004308","52.9243687000104","2014-03-29T12:31:41Z","1","236"
"2002-2014","5.44305555000759","52.9243427000263","2014-03-29T12:53:02Z","1","237"
"2002-2014","5.4429452","52.9243301","2014-03-29T13:08:48Z","1","238"
"2002-2014","5.4429171","52.9243276","2014-03-29T13:38:47Z","1","239"
"2002-2014","5.4423446","52.9249179","2014-03-29T14:09:08Z","1","240"
"2002-2014","5.44032579999999","52.9309536","2014-03-29T15:09:02Z","1","241"
"2002-2014","5.4402696","52.9308752","2014-03-29T15:39:39Z","1","242"
"2002-2014","5.44026439999999","52.9308831999999","2014-03-29T16:09:33Z","1","243"
"2002-2014","5.4402867","52.9308757","2014-03-29T16:39:43Z","1","244"
"2002-2014","5.44018559999999","52.9308766","2014-03-29T17:09:35Z","1","245"
"2002-2014","5.44022670000001","52.9308709","2014-03-29T17:39:43Z","1","246"
"2002-2014","5.44029030000001","52.9308739","2014-03-29T18:09:37Z","1","247"
"2002-2014","5.4402831","52.9308649","2014-03-29T18:40:08Z","1","248"
"2002-2014","5.44028369999999","52.9308839","2014-03-29T19:10:06Z","1","249"
"2002-2014","5.440232","52.9308416","2014-03-29T19:39:55Z","1","250"
"2002-2014","5.4402397","52.9308521","2014-03-29T20:09:49Z","1","251"
"2002-2014","5.4402515","52.9308487","2014-03-29T20:39:40Z","1","252"
"2002-2014","5.4402574","52.9308712","2014-03-29T21:10:08Z","1","253"
"2002-2014","5.4402367","52.9308733","2014-03-29T21:39:55Z","1","254"
"2002-2014","5.4403195","52.9309165","2014-03-29T22:09:48Z","1","255"
"2002-2014","5.4403116","52.9309116","2014-03-29T22:39:52Z","1","256"
"2002-2014","5.44026119999999","52.9308843","2014-03-29T23:09:52Z","1","257"
"2002-2014","5.4403063","52.9308623","2014-03-29T23:40:09Z","1","258"
"2002-2014","5.43980179999999","52.9308968","2014-03-30T00:10:02Z","1","259"
"2002-2014","5.439839","52.9308428","2014-03-30T00:40:13Z","1","260"
"2002-2014","5.44318519999999","52.9244115","2014-03-30T01:01:53Z","1","261"
"2002-2014","5.44318394999809","52.9244080500037","2014-03-30T01:17:11Z","1","262"
"2002-2014","5.44308505000546","52.9244009500037","2014-03-30T01:37:21Z","1","263"
