"V6","lng","lat","date_time","icons","index"
"2018-2014","5.43544526656273","52.9264005874432","2014-03-13T13:46:55Z","2","1"
"2018-2014","5.4355455","52.9263718","2014-04-01T15:47:32Z","1","14"
"2018-2014","5.4354937","52.9263616","2014-04-09T12:05:50Z","1","148"
"2018-2014","5.4354726","52.9263783","2014-04-19T13:19:38Z","1","319"
"2018-2014","5.4354333","52.9263799","2014-04-20T05:25:22Z","1","327"
"2018-2014","5.4354606","52.9263829","2014-05-01T06:37:06Z","1","515"
"2018-2014","5.4354462","52.9264006","2014-05-01T09:38:09Z","1","518"
"2018-2014","5.4353634","52.9264234","2014-05-01T10:38:12Z","1","519"
"2018-2014","5.4354521","52.9264084","2014-05-02T08:43:37Z","1","534"
"2018-2014","5.435487","52.9264138","2014-05-03T08:49:16Z","1","552"
"2018-2014","5.4354592","52.9263981","2014-05-04T02:57:08Z","1","563"
"2018-2014","5.4354751","52.9264113","2014-05-07T04:21:26Z","1","616"
"2018-2014","5.435447","52.926406","2014-05-08T10:29:38Z","1","639"
"2018-2014","5.4354556","52.9263853","2014-05-08T11:29:49Z","1","640"
"2018-2014","5.4354833","52.9263926","2014-05-08T12:29:53Z","1","641"
"2018-2014","5.4354509","52.9263926","2014-05-08T13:30:38Z","1","642"
"2018-2014","5.435426","52.9263796","2014-05-09T04:35:15Z","1","651"
"2018-2014","5.4354817","52.9263697","2014-05-09T05:35:27Z","1","652"
"2018-2014","5.4355258","52.9263706","2014-05-09T09:36:27Z","1","656"
"2018-2014","5.4354791","52.9264093","2014-05-09T10:36:58Z","1","657"
"2018-2014","5.4354702","52.9264044","2014-05-10T02:39:38Z","1","668"
"2018-2014","5.4354576","52.9264023","2014-05-10T06:40:38Z","1","670"
"2018-2014","5.4354686","52.9263784","2014-05-10T08:40:48Z","1","672"
"2018-2014","5.4354665","52.9264155","2014-05-10T12:42:32Z","1","676"
"2018-2014","5.4354793","52.9264256","2014-05-11T02:48:08Z","1","685"
"2018-2014","5.4354936","52.9263671","2014-05-11T04:48:17Z","1","686"
"2018-2014","5.435482","52.9263839","2014-05-11T07:49:19Z","1","688"
"2018-2014","5.4354669","52.9263952","2014-05-11T08:49:21Z","1","689"
"2018-2014","5.4354742","52.9263859","2014-05-11T09:49:38Z","1","690"
"2018-2014","5.4355118","52.9263932","2014-05-11T10:50:06Z","1","691"
"2018-2014","5.4355085","52.9264069","2014-05-12T02:53:21Z","1","702"
"2018-2014","5.4354641","52.9264132","2014-05-12T04:54:02Z","1","703"
"2018-2014","5.435464","52.9263915","2014-05-12T07:54:38Z","1","706"
"2018-2014","5.4353734","52.9263729","2014-05-12T10:55:38Z","1","709"
"2018-2014","5.4354594","52.9263851","2014-05-13T03:05:08Z","1","720"
"2018-2014","5.4354368","52.9264144","2014-05-13T06:01:38Z","1","722"
"2018-2014","5.4354699","52.9263967","2014-05-13T09:02:38Z","1","725"
"2018-2014","5.4354918","52.9264358","2014-05-13T10:02:55Z","1","726"
"2018-2014","5.435492","52.9263934","2014-05-13T13:03:38Z","1","728"
"2018-2014","5.4354565","52.9264135","2014-05-14T06:08:16Z","1","739"
"2018-2014","5.4354438","52.9264127","2014-05-14T08:08:38Z","1","741"
"2018-2014","5.4354381","52.9263861","2014-05-14T09:08:51Z","1","742"
"2018-2014","5.4355164","52.9263972","2014-05-14T10:09:28Z","1","743"
"2018-2014","5.4354989","52.926423","2014-05-14T11:10:00Z","1","744"
"2018-2014","5.43549","52.9264215","2014-05-14T12:10:38Z","1","745"
"2018-2014","5.4354744","52.9263969","2014-05-14T13:11:56Z","1","746"
"2018-2014","5.4354644","52.9264217","2014-05-14T14:11:58Z","1","747"
"2018-2014","5.4354596","52.9264117","2014-05-14T15:12:03Z","1","748"
"2018-2014","5.4354469","52.9264201","2014-05-15T05:14:48Z","1","756"
"2018-2014","5.4354243","52.926431","2014-05-15T06:14:51Z","1","757"
"2018-2014","5.4354602","52.926405","2014-05-15T08:15:38Z","1","759"
"2018-2014","5.435451","52.9264114","2014-05-15T09:15:51Z","1","760"
"2018-2014","5.4354596","52.9264381","2014-05-15T12:17:08Z","1","763"
"2018-2014","5.4354457","52.9263953","2014-05-15T13:17:39Z","1","764"
"2018-2014","5.4355041","52.9264185","2014-05-16T06:21:22Z","1","775"
"2018-2014","5.4354682","52.9263976","2014-05-16T07:22:02Z","1","776"
"2018-2014","5.4354658","52.9264057","2014-05-16T08:22:38Z","1","777"
"2018-2014","5.435452","52.9264077","2014-05-16T10:22:57Z","1","779"
"2018-2014","5.4354347","52.9263624","2014-05-16T15:25:56Z","1","783"
"2018-2014","5.4354499","52.9264295","2014-05-17T02:28:12Z","1","789"
"2018-2014","5.4354596","52.9263659","2014-05-17T04:29:00Z","1","790"
"2018-2014","5.4354135","52.9264196","2014-05-17T06:29:22Z","1","792"
"2018-2014","5.4354901","52.9263939","2014-05-17T12:31:56Z","1","798"
"2018-2014","5.4355057","52.9264155","2014-05-17T13:32:21Z","1","799"
"2018-2014","5.4353797","52.9263744","2014-05-18T02:35:48Z","1","807"
"2018-2014","5.4354321","52.9264209","2014-05-18T07:36:55Z","1","810"
"2018-2014","5.4354008","52.9263738","2014-05-18T08:37:26Z","1","811"
"2018-2014","5.4354384","52.9263869","2014-05-18T11:38:32Z","1","814"
"2018-2014","5.435529","52.9264253","2014-05-18T12:39:09Z","1","815"
"2018-2014","5.4354929","52.9264055","2014-05-18T13:39:20Z","1","816"
"2018-2014","5.4354795","52.9263911","2014-05-19T02:41:38Z","1","824"
"2018-2014","5.4354742","52.9264246","2014-05-19T04:41:37Z","1","825"
"2018-2014","5.435477","52.9264138","2014-05-19T06:42:08Z","1","827"
"2018-2014","5.4354806","52.9263917","2014-05-19T09:43:08Z","1","829"
"2018-2014","5.4354816","52.9264375","2014-05-19T15:46:26Z","1","835"
"2018-2014","5.4354397","52.9263995","2014-05-20T02:49:08Z","1","841"
"2018-2014","5.4355078","52.926428","2014-05-20T04:49:39Z","1","842"
"2018-2014","5.4354273","52.926417","2014-05-20T05:50:00Z","1","843"
"2018-2014","5.4354759","52.9264","2014-05-20T08:51:02Z","1","845"
"2018-2014","5.4354545","52.9263765","2014-05-20T10:51:26Z","1","846"
"2018-2014","5.4354618","52.9263927","2014-05-20T14:53:38Z","1","850"
"2018-2014","5.4354604","52.9264049","2014-05-21T02:55:08Z","1","857"
"2018-2014","5.4354549","52.9264158","2014-05-21T04:55:28Z","1","858"
"2018-2014","5.4354697","52.9264191","2014-05-21T05:56:08Z","1","859"
"2018-2014","5.435461","52.9263891","2014-05-21T07:56:29Z","1","861"
"2018-2014","5.4354694","52.9263984","2014-05-21T08:57:00Z","1","862"
"2018-2014","5.4354779","52.9263607","2014-05-21T09:57:00Z","1","863"
"2018-2014","5.4355017","52.9264249","2014-05-21T11:57:35Z","1","865"
"2018-2014","5.4354766","52.9263991","2014-05-22T03:02:08Z","1","875"
"2018-2014","5.4354532","52.9264121","2014-05-22T06:02:59Z","1","876"
"2018-2014","5.4354371","52.9264093","2014-05-22T08:03:38Z","1","878"
"2018-2014","5.4354835","52.9263778","2014-05-22T14:05:38Z","1","884"
"2018-2014","5.4354593","52.9264005","2014-05-23T02:07:38Z","1","891"
"2018-2014","5.4354878","52.9263966","2014-05-23T04:07:47Z","1","892"
"2018-2014","5.4354966","52.9264026","2014-05-23T06:09:02Z","1","894"
"2018-2014","5.4354678","52.9264259","2014-05-23T08:09:57Z","1","896"
"2018-2014","5.4354908","52.9264288","2014-05-23T09:09:59Z","1","897"
"2018-2014","5.435491","52.9263991","2014-05-23T10:10:02Z","1","898"
"2018-2014","5.4354899","52.9263943","2014-05-23T11:10:30Z","1","899"
"2018-2014","5.4354886","52.926372","2014-05-23T12:10:44Z","1","900"
"2018-2014","5.4354347","52.9263829","2014-05-23T15:12:09Z","1","903"
"2018-2014","5.4354865","52.9263938","2014-05-24T02:16:08Z","1","909"
"2018-2014","5.4354675","52.926388","2014-05-24T07:17:34Z","1","913"
"2018-2014","5.4354805","52.9263948","2014-05-24T08:17:42Z","1","914"
"2018-2014","5.4355221","52.92641","2014-05-24T09:18:06Z","1","915"
"2018-2014","5.4354565","52.9263669","2014-05-24T15:22:23Z","1","921"
"2018-2014","5.4354476","52.9263921","2014-05-24T16:23:08Z","1","922"
"2018-2014","5.4354608","52.926397","2014-05-25T02:25:08Z","1","927"
"2018-2014","5.4354699","52.926408","2014-05-25T05:25:26Z","1","928"
"2018-2014","5.4354353","52.9264208","2014-05-25T06:25:56Z","1","929"
"2018-2014","5.4354539","52.9263886","2014-05-25T08:26:38Z","1","931"
"2018-2014","5.4354395","52.9263713","2014-05-25T09:26:48Z","1","932"
"2018-2014","5.4354398","52.92642","2014-05-25T15:30:08Z","1","938"
"2018-2014","5.4355072","52.9264037","2014-05-26T02:32:08Z","1","944"
"2018-2014","5.4354886","52.9264286","2014-05-26T05:32:24Z","1","946"
"2018-2014","5.4354618","52.926417","2014-05-26T06:33:38Z","1","947"
"2018-2014","5.4354713","52.9264012","2014-05-26T07:33:56Z","1","948"
"2018-2014","5.4354892","52.9263979","2014-05-26T09:34:38Z","1","950"
"2018-2014","5.4355055","52.9264087","2014-05-26T10:34:36Z","1","951"
"2018-2014","5.4354814","52.9263996","2014-05-27T02:37:38Z","1","962"
"2018-2014","5.4354905","52.926415","2014-05-27T04:37:47Z","1","963"
"2018-2014","5.4354984","52.9264256","2014-05-27T05:38:02Z","1","964"
"2018-2014","5.4354553","52.9263959","2014-05-27T06:38:38Z","1","965"
"2018-2014","5.4354518","52.9263868","2014-05-27T07:38:50Z","1","966"
"2018-2014","5.4354865","52.9264003","2014-05-27T08:39:30Z","1","967"
"2018-2014","5.4354287","52.9263846","2014-05-27T09:39:35Z","1","968"
"2018-2014","5.4354915","52.9263987","2014-05-27T10:40:13Z","1","969"
"2018-2014","5.4354421","52.9264034","2014-05-27T14:45:02Z","1","973"
"2018-2014","5.4354416","52.9264175","2014-05-27T15:45:15Z","1","974"
"2018-2014","5.4354538","52.926379","2014-05-28T02:47:09Z","1","980"
"2018-2014","5.4354769","52.9264009","2014-05-28T05:47:26Z","1","982"
"2018-2014","5.4354723","52.9263988","2014-05-28T06:48:08Z","1","983"
"2018-2014","5.4354363","52.9263926","2014-05-28T07:48:11Z","1","984"
"2018-2014","5.4354664","52.9263867","2014-05-28T08:48:38Z","1","985"
"2018-2014","5.4354905","52.9264176","2014-05-28T11:49:19Z","1","988"
"2018-2014","5.4355078","52.9264073","2014-05-28T12:50:00Z","1","989"
"2018-2014","5.435457","52.9264174","2014-05-28T13:50:33Z","1","990"
"2018-2014","5.4354439","52.9264025","2014-05-28T14:51:33Z","1","991"
"2018-2014","5.4354981","52.9264093","2014-05-29T02:54:48Z","1","998"
"2018-2014","5.435471","52.9264233","2014-05-29T05:55:38Z","1","1000"
"2018-2014","5.435494","52.9264324","2014-05-29T06:55:50Z","1","1001"
"2018-2014","5.4354688","52.9263944","2014-05-29T09:56:47Z","1","1004"
"2018-2014","5.4354963","52.9263971","2014-05-29T10:56:52Z","1","1005"
"2018-2014","5.4354779","52.9264091","2014-05-29T11:59:07Z","1","1006"
"2018-2014","5.4354476","52.9264109","2014-05-30T03:02:08Z","1","1016"
"2018-2014","5.4354261","52.9264179","2014-05-30T06:01:41Z","1","1018"
"2018-2014","5.435465","52.9263994","2014-05-30T10:02:57Z","1","1022"
"2018-2014","5.4354722","52.926401","2014-05-30T11:03:06Z","1","1023"
