"V6","lng","lat","date_time","icons","index"
"2017-2013","5.4398416105629","52.9196474467093","2013-05-13T14:06:21Z","2","1"
"2017-2013","5.4395503","52.9204053","2013-05-13T14:06:21Z","1","2"
"2017-2013","5.4385865","52.9299087","2013-05-13T15:07:12Z","1","3"
"2017-2013","5.4395167","52.9205537","2013-05-13T16:07:50Z","1","4"
"2017-2013","5.4393204","52.920644","2013-05-13T17:08:39Z","1","5"
"2017-2013","5.4387449","52.9208103","2013-05-13T18:08:55Z","1","6"
"2017-2013","5.4378289","52.9304197","2013-05-13T19:12:03Z","1","7"
"2017-2013","5.4377498","52.9302073","2013-05-13T19:25:56Z","1","8"
"2017-2013","5.4379136","52.930291","2013-05-13T19:36:38Z","1","9"
"2017-2013","5.437858","52.9302183","2013-05-13T19:46:46Z","1","10"
"2017-2013","5.4378021","52.9302198","2013-05-13T19:58:39Z","1","11"
"2017-2013","5.4378257","52.9302307","2013-05-13T20:08:36Z","1","12"
"2017-2013","5.4378105","52.9302225","2013-05-13T20:18:44Z","1","13"
"2017-2013","5.4376916","52.9301465","2013-05-13T20:29:39Z","1","14"
"2017-2013","5.4376965","52.9301124","2013-05-13T20:40:36Z","1","15"
"2017-2013","5.4378787","52.9299613","2013-05-13T20:51:16Z","1","16"
"2017-2013","5.4377825","52.9300251","2013-05-13T21:01:55Z","1","17"
"2017-2013","5.4378844","52.9300562","2013-05-13T21:12:19Z","1","18"
"2017-2013","5.4379961","52.9300436","2013-05-13T21:22:43Z","1","19"
"2017-2013","5.438024","52.9301601","2013-05-13T21:32:52Z","1","20"
"2017-2013","5.4379039","52.9301409","2013-05-13T21:43:15Z","1","21"
"2017-2013","5.4378774","52.9301351","2013-05-13T21:53:39Z","1","22"
"2017-2013","5.4377986","52.9300899","2013-05-13T22:04:33Z","1","23"
"2017-2013","5.4379399","52.9301431","2013-05-13T22:14:59Z","1","24"
"2017-2013","5.4379461","52.9301552","2013-05-13T22:25:24Z","1","25"
"2017-2013","5.4378521","52.9302719","2013-05-13T22:35:48Z","1","26"
"2017-2013","5.4377625","52.9302061","2013-05-13T22:46:12Z","1","27"
"2017-2013","5.4377606","52.9301903","2013-05-13T22:56:19Z","1","28"
"2017-2013","5.4378482","52.930146","2013-05-13T23:06:27Z","1","29"
"2017-2013","5.4379348","52.9301379","2013-05-13T23:16:52Z","1","30"
"2017-2013","5.4379006","52.9301762","2013-05-13T23:26:58Z","1","31"
"2017-2013","5.4376046","52.9301339","2013-05-13T23:37:08Z","1","32"
"2017-2013","5.4380451","52.9300305","2013-05-13T23:47:32Z","1","33"
"2017-2013","5.4381793","52.9298741","2013-05-13T23:57:58Z","1","34"
"2017-2013","5.4382244","52.9297757","2013-05-14T00:08:31Z","1","35"
"2017-2013","5.4382884","52.9296549","2013-05-14T00:18:54Z","1","36"
"2017-2013","5.438333","52.9296253","2013-05-14T00:29:02Z","1","37"
"2017-2013","5.4382938","52.9295889","2013-05-14T00:39:40Z","1","38"
"2017-2013","5.438139","52.9298608","2013-05-14T00:49:55Z","1","39"
"2017-2013","5.4380914","52.9298909","2013-05-14T01:00:02Z","1","40"
"2017-2013","5.4381008","52.9298836","2013-05-14T01:10:26Z","1","41"
"2017-2013","5.4380963","52.9298579","2013-05-14T01:20:50Z","1","42"
"2017-2013","5.43836","52.9298138","2013-05-14T01:30:57Z","1","43"
"2017-2013","5.4384405","52.9299261","2013-05-14T01:41:22Z","1","44"
"2017-2013","5.438647","52.9299565","2013-05-14T01:52:18Z","1","45"
"2017-2013","5.4386571","52.9299597","2013-05-14T02:02:42Z","1","46"
"2017-2013","5.4393614","52.9204718","2013-05-14T02:22:58Z","1","47"
"2017-2013","5.4393925","52.9202894","2013-05-14T02:33:29Z","1","48"
"2017-2013","5.4395634","52.9203152","2013-05-14T02:43:29Z","1","49"
"2017-2013","5.4394333","52.9203404","2013-05-14T02:53:40Z","1","50"
"2017-2013","5.4394478","52.9201745","2013-05-14T03:03:45Z","1","51"
