"V6","lng","lat","date_time","icons","index"
"2017-2013","5.4395536","52.9196807","2013-05-15T15:51:38Z","1","265"
"2017-2013","5.4394693","52.9196477","2013-05-15T16:01:37Z","1","266"
"2017-2013","5.4394168","52.9197075","2013-05-16T02:09:45Z","1","324"
"2017-2013","5.4395195","52.9196782","2013-05-16T02:40:32Z","1","327"
"2017-2013","5.4394303","52.9197458","2013-05-16T02:50:51Z","1","328"
"2017-2013","5.4394847","52.9196896","2013-05-16T03:01:32Z","1","329"
"2017-2013","5.4394867","52.9196925","2013-05-16T03:11:42Z","1","330"
"2017-2013","5.4393987","52.9196629","2013-05-16T03:21:51Z","1","331"
"2017-2013","5.4395606","52.919711","2013-05-16T03:32:27Z","1","332"
"2017-2013","5.4396723","52.9196995","2013-05-16T03:42:38Z","1","333"
"2017-2013","5.4395423","52.919752","2013-05-16T03:52:47Z","1","334"
"2017-2013","5.439568","52.9197845","2013-05-16T04:03:35Z","1","335"
"2017-2013","5.4395729","52.9197962","2013-05-16T04:23:44Z","1","337"
