"V6","lng","lat","date_time","icons","index"
"1002-2012","5.43704871894561","52.9300453231863","2012-05-11T05:33:15Z","2","1"
"1002-2012","5.4307727","52.9237174","2012-05-11T05:33:15Z","1","2"
"1002-2012","5.4307832","52.9236905","2012-05-11T05:48:29Z","1","3"
"1002-2012","5.430779","52.9236983","2012-05-11T06:03:24Z","1","4"
"1002-2012","5.4349416","52.9203792","2012-05-11T06:18:39Z","1","5"
"1002-2012","5.4341411","52.9201593","2012-05-11T06:33:34Z","1","6"
"1002-2012","5.4342359","52.9201391","2012-05-11T06:48:27Z","1","7"
"1002-2012","5.4350871","52.9205158","2012-05-11T07:03:42Z","1","8"
"1002-2012","5.444041","52.9249827","2012-05-11T07:18:35Z","1","9"
"1002-2012","5.4401687","52.9264041","2012-05-11T07:33:31Z","1","10"
"1002-2012","5.4384775","52.9288476","2012-05-11T07:48:27Z","1","11"
"1002-2012","5.4387211","52.9284083","2012-05-11T08:04:39Z","1","12"
"1002-2012","5.4401576","52.9263721","2012-05-11T08:19:39Z","1","13"
"1002-2012","5.4401729","52.9264164","2012-05-11T08:35:27Z","1","14"
"1002-2012","5.4371413","52.9303138","2012-05-11T08:50:53Z","1","15"
"1002-2012","5.4371605","52.9299711","2012-05-11T09:06:09Z","1","16"
"1002-2012","5.4369157","52.9302336","2012-05-11T09:20:59Z","1","17"
"1002-2012","5.4369817","52.9302501","2012-05-11T09:35:55Z","1","18"
"1002-2012","5.4368728","52.9302437","2012-05-11T09:50:51Z","1","19"
"1002-2012","5.4397862","52.9308072","2012-05-11T10:05:47Z","1","20"
"1002-2012","5.4366581","52.9301689","2012-05-11T10:20:59Z","1","21"
"1002-2012","5.4368845","52.9302414","2012-05-11T10:35:55Z","1","22"
"1002-2012","5.4372664","52.9301481","2012-05-11T10:50:50Z","1","23"
"1002-2012","5.4369129","52.9300354","2012-05-11T11:06:10Z","1","24"
"1002-2012","5.4369154","52.9300227","2012-05-11T11:21:14Z","1","25"
"1002-2012","5.4369154","52.9300506","2012-05-11T11:36:10Z","1","26"
