"V6","lng","lat","date_time","icons","index"
"2042-2013","5.43347761880966","52.9223586648927","2013-05-25T05:53:55Z","2","1"
"2042-2013","5.4385361","52.9287947","2013-05-25T05:53:55Z","1","2"
"2042-2013","5.4277147","52.9230484","2013-05-25T06:54:02Z","1","3"
"2042-2013","5.433456","52.924589","2013-05-25T07:54:31Z","1","4"
"2042-2013","5.4335008","52.924568","2013-05-25T08:56:09Z","1","5"
"2042-2013","5.4975491","52.9444077","2013-05-25T09:57:09Z","1","6"
"2042-2013","5.49742","52.9444476","2013-05-25T10:57:23Z","1","7"
"2042-2013","5.4973528","52.9444819","2013-05-25T11:57:38Z","1","8"
"2042-2013","5.4974184","52.9444919","2013-05-25T12:57:51Z","1","9"
"2042-2013","5.4849362","52.9439227","2013-05-25T13:58:25Z","1","10"
"2042-2013","5.497411","52.9445003","2013-05-25T14:59:08Z","1","11"
"2042-2013","5.4974814","52.9445204","2013-05-25T15:59:14Z","1","12"
"2042-2013","5.4973567","52.9444601","2013-05-25T16:59:56Z","1","13"
"2042-2013","5.4973402","52.944439","2013-05-25T18:00:33Z","1","14"
"2042-2013","5.4973202","52.9444777","2013-05-25T20:00:45Z","1","15"
"2042-2013","5.4975497","52.9445136","2013-05-25T21:00:44Z","1","16"
"2042-2013","5.4973885","52.9444324","2013-05-25T22:01:32Z","1","17"
"2042-2013","5.4974609","52.9444134","2013-05-25T23:01:32Z","1","18"
"2042-2013","5.4974383","52.9445135","2013-05-26T00:02:02Z","1","19"
"2042-2013","5.4974471","52.9444356","2013-05-26T01:02:20Z","1","20"
"2042-2013","5.4982163","52.9440548","2013-05-26T02:02:33Z","1","21"
"2042-2013","5.4972956","52.9445347","2013-05-26T03:03:05Z","1","22"
"2042-2013","5.4365262","52.9254277","2013-05-26T04:03:22Z","1","23"
"2042-2013","5.436001","52.9278719","2013-05-26T05:03:21Z","1","24"
"2042-2013","5.4333894","52.9244915","2013-05-26T06:05:33Z","1","25"
"2042-2013","5.4333751","52.9244782","2013-05-26T07:05:44Z","1","26"
"2042-2013","5.4333858","52.9244273","2013-05-26T08:07:09Z","1","27"
"2042-2013","5.4290765","52.9260704","2013-05-26T09:08:56Z","1","28"
"2042-2013","5.4280279","52.9257513","2013-05-26T10:09:49Z","1","29"
"2042-2013","5.4339303","52.922123","2013-05-26T11:10:06Z","1","30"
"2042-2013","5.4330929","52.9224098","2013-05-26T12:10:38Z","1","31"
"2042-2013","5.4333175","52.92248","2013-05-26T13:11:08Z","1","32"
"2042-2013","5.4339654","52.922273","2013-05-26T14:11:02Z","1","33"
"2042-2013","5.4332781","52.9223904","2013-05-26T15:11:17Z","1","34"
"2042-2013","5.433293","52.9224137","2013-05-26T16:11:38Z","1","35"
"2042-2013","5.4326178","52.9224997","2013-05-26T17:11:50Z","1","36"
"2042-2013","5.4326423","52.9224342","2013-05-26T18:12:08Z","1","37"
"2042-2013","5.4367915","52.9234432","2013-05-26T19:12:36Z","1","38"
"2042-2013","5.4367809","52.9234315","2013-05-26T20:12:52Z","1","39"
"2042-2013","5.4367846","52.923359","2013-05-26T21:12:57Z","1","40"
"2042-2013","5.436808","52.9234298","2013-05-26T22:13:38Z","1","41"
"2042-2013","5.4369397","52.9233465","2013-05-26T23:13:37Z","1","42"
"2042-2013","5.4371435","52.9234511","2013-05-27T00:14:06Z","1","43"
"2042-2013","5.433836","52.9221554","2013-05-27T01:14:27Z","1","44"
"2042-2013","5.4334145","52.9223565","2013-05-27T02:14:28Z","1","45"
"2042-2013","5.4335159","52.9222818","2013-05-27T03:15:08Z","1","46"
"2042-2013","5.4369951","52.9271672","2013-05-27T03:40:05Z","1","47"
"2042-2013","5.4374988","52.9295241","2013-05-27T03:54:57Z","1","48"
"2042-2013","5.4374233","52.9294638","2013-05-27T04:12:48Z","1","49"
"2042-2013","5.4374273","52.9294604","2013-05-27T04:27:44Z","1","50"
"2042-2013","5.4374136","52.9294642","2013-05-27T04:42:41Z","1","51"
"2042-2013","5.4374508","52.92946","2013-05-27T04:57:36Z","1","52"
"2042-2013","5.4339748","52.922106","2013-05-27T05:22:26Z","1","53"
"2042-2013","5.4339643","52.922088","2013-05-27T05:37:36Z","1","54"
"2042-2013","5.4328531","52.9224477","2013-05-27T06:08:02Z","1","55"
"2042-2013","5.4328292","52.9224858","2013-05-27T06:23:23Z","1","56"
"2042-2013","5.4333121","52.9224564","2013-05-27T06:53:22Z","1","57"
"2042-2013","5.4334565","52.9223753","2013-05-27T07:23:11Z","1","58"
"2042-2013","5.4333872","52.9223533","2013-05-27T07:52:41Z","1","59"
"2042-2013","5.4333596","52.922339","2013-05-27T08:08:09Z","1","60"
"2042-2013","5.433269","52.9222271","2013-05-27T08:23:22Z","1","61"
"2042-2013","5.4334063","52.9221962","2013-05-27T08:39:05Z","1","62"
"2042-2013","5.4335238","52.9223642","2013-05-27T08:54:18Z","1","63"
"2042-2013","5.4335038","52.922358","2013-05-27T09:23:12Z","1","64"
"2042-2013","5.4335076","52.9223503","2013-05-27T09:53:33Z","1","65"
"2042-2013","5.4334731","52.9223645","2013-05-27T10:23:49Z","1","66"
"2042-2013","5.4335031","52.9223433","2013-05-27T10:39:07Z","1","67"
"2042-2013","5.4335541","52.9223314","2013-05-27T10:54:07Z","1","68"
"2042-2013","5.4334733","52.9223658","2013-05-27T11:24:32Z","1","69"
"2042-2013","5.4337644","52.9222731","2013-05-27T11:53:50Z","1","70"
"2042-2013","5.4333","52.9225213","2013-05-27T12:23:14Z","1","71"
"2042-2013","5.4337095","52.922201","2013-05-27T12:53:36Z","1","72"
"2042-2013","5.4337854","52.922235","2013-05-27T13:23:55Z","1","73"
"2042-2013","5.4338263","52.9222359","2013-05-27T13:53:16Z","1","74"
"2042-2013","5.4331727","52.9223188","2013-05-27T14:08:13Z","1","75"
"2042-2013","5.4335315","52.9223499","2013-05-27T14:23:39Z","1","76"
"2042-2013","5.4335749","52.9223189","2013-05-27T14:39:59Z","1","77"
"2042-2013","5.4334502","52.922349","2013-05-27T14:54:52Z","1","78"
"2042-2013","5.4334685","52.9223423","2013-05-27T15:09:48Z","1","79"
"2042-2013","5.4334727","52.9223543","2013-05-27T15:25:12Z","1","80"
"2042-2013","5.4334471","52.9223561","2013-05-27T15:40:25Z","1","81"
"2042-2013","5.433431","52.9223512","2013-05-27T15:55:39Z","1","82"
"2042-2013","5.4334031","52.9222266","2013-05-27T16:25:43Z","1","83"
"2042-2013","5.4334643","52.9221563","2013-05-27T16:41:08Z","1","84"
"2042-2013","5.4335421","52.922197","2013-05-27T16:56:11Z","1","85"
"2042-2013","5.4335144","52.9222125","2013-05-27T17:11:07Z","1","86"
"2042-2013","5.4335636","52.922194","2013-05-27T17:41:04Z","1","87"
"2042-2013","5.4398882","52.9306883","2013-05-27T18:12:10Z","1","88"
"2042-2013","5.4398277","52.9307864","2013-05-27T18:42:13Z","1","89"
"2042-2013","5.4401536","52.9306868","2013-05-27T19:12:38Z","1","90"
"2042-2013","5.4399297","52.9305829","2013-05-27T19:43:08Z","1","91"
"2042-2013","5.4399305","52.9308032","2013-05-27T20:13:01Z","1","92"
"2042-2013","5.4398325","52.9308534","2013-05-27T20:43:06Z","1","93"
"2042-2013","5.4398873","52.9308372","2013-05-27T21:13:31Z","1","94"
"2042-2013","5.4391158","52.9309231","2013-05-27T21:43:55Z","1","95"
"2042-2013","5.4394613","52.9308738","2013-05-27T22:14:08Z","1","96"
"2042-2013","5.43948","52.9308823","2013-05-27T22:44:26Z","1","97"
"2042-2013","5.4394694","52.9308691","2013-05-27T23:14:19Z","1","98"
"2042-2013","5.4369015","52.9234743","2013-05-27T23:44:42Z","1","99"
"2042-2013","5.4368602","52.9234159","2013-05-28T00:14:43Z","1","100"
"2042-2013","5.4367636","52.9234447","2013-05-28T00:44:53Z","1","101"
"2042-2013","5.4366753","52.9235136","2013-05-28T01:15:16Z","1","102"
"2042-2013","5.4333807","52.9224067","2013-05-28T01:46:20Z","1","103"
"2042-2013","5.4334569","52.9223722","2013-05-28T02:16:38Z","1","104"
"2042-2013","5.4334927","52.9223711","2013-05-28T02:46:33Z","1","105"
"2042-2013","5.4335411","52.9223524","2013-05-28T03:16:39Z","1","106"
"2042-2013","5.4332858","52.9223465","2013-05-28T03:31:46Z","1","107"
"2042-2013","5.4333338","52.9224189","2013-05-28T03:47:08Z","1","108"
"2042-2013","5.4333499","52.9224057","2013-05-28T04:01:59Z","1","109"
"2042-2013","5.4333118","52.9224448","2013-05-28T04:20:24Z","1","110"
"2042-2013","5.4336322","52.9222294","2013-05-28T04:35:19Z","1","111"
"2042-2013","5.433724","52.922294","2013-05-28T04:55:36Z","1","112"
"2042-2013","5.4337521","52.9223317","2013-05-28T05:11:34Z","1","113"
"2042-2013","5.4337532","52.9223509","2013-05-28T05:26:30Z","1","114"
"2042-2013","5.4337309","52.922371","2013-05-28T05:41:26Z","1","115"
"2042-2013","5.4336106","52.9223528","2013-05-28T05:56:23Z","1","116"
"2042-2013","5.4336679","52.9222811","2013-05-28T06:18:32Z","1","117"
"2042-2013","5.4332071","52.9224163","2013-05-28T06:34:47Z","1","118"
"2042-2013","5.433174","52.9224459","2013-05-28T06:50:10Z","1","119"
"2042-2013","5.435598","52.9224156","2013-05-28T07:06:24Z","1","120"
"2042-2013","5.435212","52.9231056","2013-05-28T07:21:27Z","1","121"
"2042-2013","5.4334451","52.9224555","2013-05-28T07:36:24Z","1","122"
"2042-2013","5.4333567","52.9224482","2013-05-28T07:51:35Z","1","123"
"2042-2013","5.4334967","52.9223709","2013-05-28T08:06:29Z","1","124"
"2042-2013","5.4333706","52.9223884","2013-05-28T08:21:26Z","1","125"
"2042-2013","5.4333894","52.9224092","2013-05-28T08:36:21Z","1","126"
"2042-2013","5.4334767","52.9223897","2013-05-28T08:51:19Z","1","127"
"2042-2013","5.433508","52.9223558","2013-05-28T09:06:15Z","1","128"
"2042-2013","5.4335074","52.9223464","2013-05-28T09:21:27Z","1","129"
"2042-2013","5.4335306","52.9223625","2013-05-28T09:36:23Z","1","130"
"2042-2013","5.4334915","52.9223438","2013-05-28T09:51:29Z","1","131"
"2042-2013","5.4334951","52.9223516","2013-05-28T10:07:02Z","1","132"
"2042-2013","5.4335108","52.9223308","2013-05-28T10:21:57Z","1","133"
"2042-2013","5.4334881","52.9223534","2013-05-28T10:36:53Z","1","134"
"2042-2013","5.4334795","52.9223501","2013-05-28T10:51:49Z","1","135"
"2042-2013","5.4334825","52.9223583","2013-05-28T11:06:45Z","1","136"
"2042-2013","5.4335052","52.9223594","2013-05-28T11:24:32Z","1","137"
"2042-2013","5.433589","52.9223234","2013-05-28T11:39:33Z","1","138"
"2042-2013","5.4335787","52.9223209","2013-05-28T11:55:01Z","1","139"
"2042-2013","5.4336362","52.9221719","2013-05-28T12:24:40Z","1","140"
"2042-2013","5.4335244","52.9222078","2013-05-28T12:55:02Z","1","141"
"2042-2013","5.4355637","52.9229639","2013-05-28T13:23:48Z","1","142"
"2042-2013","5.435503","52.9229434","2013-05-28T13:38:45Z","1","143"
"2042-2013","5.4355552","52.9229611","2013-05-28T13:54:12Z","1","144"
"2042-2013","5.4335744","52.9223509","2013-05-28T14:09:55Z","1","145"
"2042-2013","5.4336613","52.9223526","2013-05-28T14:25:24Z","1","146"
"2042-2013","5.4331135","52.9225231","2013-05-28T14:54:59Z","1","147"
"2042-2013","5.4332995","52.9223781","2013-05-28T15:24:39Z","1","148"
"2042-2013","5.4334511","52.9223426","2013-05-28T15:54:28Z","1","149"
"2042-2013","5.4334682","52.9223678","2013-05-28T16:09:56Z","1","150"
"2042-2013","5.4331983","52.9225053","2013-05-28T16:24:52Z","1","151"
"2042-2013","5.4397615","52.9307973","2013-05-28T16:43:38Z","1","152"
"2042-2013","5.4400018","52.9305739","2013-05-28T16:58:42Z","1","153"
"2042-2013","5.4408711","52.926712","2013-05-28T17:13:38Z","1","154"
"2042-2013","5.4365872","52.9231947","2013-05-28T17:28:34Z","1","155"
"2042-2013","5.4365112","52.9232855","2013-05-28T17:58:30Z","1","156"
"2042-2013","5.4364696","52.9233496","2013-05-28T18:28:33Z","1","157"
"2042-2013","5.4365287","52.9232572","2013-05-28T18:58:48Z","1","158"
"2042-2013","5.4357297","52.9271368","2013-05-28T19:28:54Z","1","159"
