"","ID","date_time","latitude","longitude","b","t"
"1","144129-2016",2016-05-15 18:25:09,52.931,5.443,-1,"2016-05-15 18:25:09"
"2","144129-2016",2016-05-15 18:27:13,52.928,5.444,-1,"2016-05-15 18:27:13"
"3","144129-2016",2016-05-15 19:25:55,52.93,5.438,-1,"2016-05-15 19:25:55"
"4","144129-2016",2016-05-15 20:05:56,52.928,5.436,-1,"2016-05-15 20:05:56"
"5","144129-2016",2016-05-15 20:18:02,52.932,5.433,-1,"2016-05-15 20:18:02"
"6","144129-2016",2016-05-15 21:02:06,52.934,5.444,-1,"2016-05-15 21:02:06"
"7","144129-2016",2016-05-15 22:49:05,52.935,5.449,-1,"2016-05-15 22:49:05"
"8","144129-2016",2016-05-17 01:50:49,52.93,5.439,-1,"2016-05-17 01:50:49"
"9","144129-2016",2016-05-17 03:31:59,52.93,5.442,-1,"2016-05-17 03:31:59"
"10","144129-2016",2016-05-17 04:45:31,52.93,5.441,-1,"2016-05-17 04:45:31"
"11","144129-2016",2016-05-17 05:08:40,52.93,5.442,-1,"2016-05-17 05:08:40"
"12","144129-2016",2016-05-17 05:18:46,52.931,5.444,-1,"2016-05-17 05:18:46"
"13","144129-2016",2016-05-17 05:30:26,52.93,5.441,-1,"2016-05-17 05:30:26"
"14","144129-2016",2016-05-17 06:22:48,52.926,5.436,-1,"2016-05-17 06:22:48"
"15","144129-2016",2016-05-17 07:10:04,52.927,5.446,-1,"2016-05-17 07:10:04"
"16","144129-2016",2016-05-17 08:08:49,52.933,5.48,-1,"2016-05-17 08:08:49"
"17","144129-2016",2016-05-17 08:53:31,52.94,5.485,-1,"2016-05-17 08:53:31"
"18","144129-2016",2016-05-18 09:24:54,52.929,5.441,-1,"2016-05-18 09:24:54"
"19","144129-2016",2016-05-18 10:15:03,52.928,5.435,-1,"2016-05-18 10:15:03"
"20","144129-2016",2016-05-18 11:08:03,52.93,5.44,-1,"2016-05-18 11:08:03"
"21","144129-2016",2016-05-18 11:34:36,52.918,5.439,-1,"2016-05-18 11:34:36"
"22","144129-2016",2016-05-18 11:57:35,52.924,5.448,-1,"2016-05-18 11:57:35"
"23","144129-2016",2016-05-18 13:13:00,52.925,5.431,-1,"2016-05-18 13:13:00"
"24","144129-2016",2016-05-18 14:30:29,52.925,5.432,-1,"2016-05-18 14:30:29"
"25","144129-2016",2016-05-18 14:53:13,52.93,5.444,-1,"2016-05-18 14:53:13"
"26","144129-2016",2016-05-18 16:04:57,52.935,5.463,-1,"2016-05-18 16:04:57"
"27","144129-2016",2016-05-19 15:59:57,52.89,5.374,-1,"2016-05-19 15:59:57"
"28","144129-2016",2016-05-19 16:05:12,52.94,5.446,-1,"2016-05-19 16:05:12"
"29","144129-2016",2016-05-19 17:37:03,52.933,5.429,-1,"2016-05-19 17:37:03"
"30","144129-2016",2016-05-19 17:46:38,52.93,5.442,-1,"2016-05-19 17:46:38"
"31","144129-2016",2016-05-19 18:01:22,52.929,5.44,-1,"2016-05-19 18:01:22"
"32","144129-2016",2016-05-19 19:43:05,52.935,5.433,-1,"2016-05-19 19:43:05"
"33","144129-2016",2016-05-19 19:44:02,52.933,5.435,-1,"2016-05-19 19:44:02"
"34","144129-2016",2016-05-19 21:19:12,52.932,5.45,-1,"2016-05-19 21:19:12"
"35","144129-2016",2016-05-21 02:47:30,52.917,5.471,-1,"2016-05-21 02:47:30"
"36","144129-2016",2016-05-21 03:18:12,52.917,5.469,-1,"2016-05-21 03:18:12"
"37","144129-2016",2016-05-21 04:27:41,52.931,5.414,-1,"2016-05-21 04:27:41"
"38","144129-2016",2016-05-21 04:52:46,52.925,5.428,-1,"2016-05-21 04:52:46"
"39","144129-2016",2016-05-21 05:25:24,52.93,5.44,-1,"2016-05-21 05:25:24"
"40","144129-2016",2016-05-21 05:37:14,52.93,5.439,-1,"2016-05-21 05:37:14"
"41","144129-2016",2016-05-21 06:32:50,52.929,5.441,-1,"2016-05-21 06:32:50"
"42","144129-2016",2016-05-22 06:42:43,52.94,5.438,-1,"2016-05-22 06:42:43"
