"","ID","date_time","latitude","longitude","b","t"
"1","157558-2020",2020-01-01 05:41:24,11.997,-15.82,-1,"2020-01-01 05:41:24"
"2","157558-2020",2020-01-01 07:24:45,12.133,-16.146,-1,"2020-01-01 07:24:45"
"3","157558-2020",2020-01-01 08:14:32,12.02,-15.88,-1,"2020-01-01 08:14:32"
"4","157558-2020",2020-01-02 07:08:57,11.329,-15.085,-1,"2020-01-02 07:08:57"
"5","157558-2020",2020-01-02 07:50:37,11.984,-15.774,-1,"2020-01-02 07:50:37"
"6","157558-2020",2020-01-02 07:50:46,11.978,-15.786,-1,"2020-01-02 07:50:46"
"7","157558-2020",2020-01-02 08:30:06,11.976,-15.785,-1,"2020-01-02 08:30:06"
"8","157558-2020",2020-01-02 09:08:52,11.973,-15.788,-1,"2020-01-02 09:08:52"
"9","157558-2020",2020-01-02 10:10:20,12.003,-15.799,-1,"2020-01-02 10:10:20"
"10","157558-2020",2020-01-02 10:46:26,11.996,-15.764,-1,"2020-01-02 10:46:26"
"11","157558-2020",2020-01-02 10:46:54,11.993,-15.773,-1,"2020-01-02 10:46:54"
"12","157558-2020",2020-01-02 11:26:45,11.998,-15.758,-1,"2020-01-02 11:26:45"
"13","157558-2020",2020-01-03 12:06:56,12.059,-15.527,-1,"2020-01-03 12:06:56"
"14","157558-2020",2020-01-03 18:11:56,12.114,-15.548,-1,"2020-01-03 18:11:56"
"15","157558-2020",2020-01-03 18:12:51,11.998,-15.785,-1,"2020-01-03 18:12:51"
"16","157558-2020",2020-01-04 17:56:42,11.997,-15.594,-1,"2020-01-04 17:56:42"
"17","157558-2020",2020-01-04 19:16:23,12.001,-15.694,-1,"2020-01-04 19:16:23"
"18","157558-2020",2020-01-04 19:37:13,11.995,-15.697,-1,"2020-01-04 19:37:13"
"19","157558-2020",2020-01-04 19:42:09,12.001,-15.698,-1,"2020-01-04 19:42:09"
"20","157558-2020",2020-01-04 20:34:09,11.999,-15.71,-1,"2020-01-04 20:34:09"
"21","157558-2020",2020-01-04 21:11:34,12.004,-15.693,-1,"2020-01-04 21:11:34"
"22","157558-2020",2020-01-04 21:30:49,12.001,-15.699,-1,"2020-01-04 21:30:49"
"23","157558-2020",2020-01-04 21:53:08,12,-15.699,-1,"2020-01-04 21:53:08"
"24","157558-2020",2020-01-04 22:17:08,12.01,-15.714,-1,"2020-01-04 22:17:08"
"25","157558-2020",2020-01-04 22:50:20,12.01,-15.714,-1,"2020-01-04 22:50:20"
"26","157558-2020",2020-01-05 21:55:35,12,-15.701,-1,"2020-01-05 21:55:35"
"27","157558-2020",2020-01-05 22:27:55,12.048,-15.8,-1,"2020-01-05 22:27:55"
"28","157558-2020",2020-01-05 22:56:36,11.996,-15.819,-1,"2020-01-05 22:56:36"
"29","157558-2020",2020-01-05 23:09:06,12.016,-15.829,-1,"2020-01-05 23:09:06"
"30","157558-2020",2020-01-07 06:08:45,12.28,-15.819,-1,"2020-01-07 06:08:45"
"31","157558-2020",2020-01-07 06:54:54,12.28,-15.818,-1,"2020-01-07 06:54:54"
"32","157558-2020",2020-01-07 07:28:33,12.273,-15.78,-1,"2020-01-07 07:28:33"
"33","157558-2020",2020-01-07 07:51:34,12.273,-15.775,-1,"2020-01-07 07:51:34"
"34","157558-2020",2020-01-07 09:03:07,12.34,-15.764,-1,"2020-01-07 09:03:07"
"35","157558-2020",2020-01-07 09:46:46,12.327,-15.763,-1,"2020-01-07 09:46:46"
"36","157558-2020",2020-01-08 08:02:13,12.402,-15.789,-1,"2020-01-08 08:02:13"
"37","157558-2020",2020-01-08 08:41:31,12.331,-15.766,-1,"2020-01-08 08:41:31"
"38","157558-2020",2020-01-08 09:37:03,12.409,-15.854,-1,"2020-01-08 09:37:03"
"39","157558-2020",2020-01-08 09:44:56,12.336,-15.792,-1,"2020-01-08 09:44:56"
"40","157558-2020",2020-01-08 10:19:11,12.33,-15.75,-1,"2020-01-08 10:19:11"
"41","157558-2020",2020-01-08 10:55:45,12.383,-15.851,-1,"2020-01-08 10:55:45"
"42","157558-2020",2020-01-08 11:14:06,12.351,-15.792,-1,"2020-01-08 11:14:06"
"43","157558-2020",2020-01-08 12:00:02,12.346,-15.801,-1,"2020-01-08 12:00:02"
"44","157558-2020",2020-01-09 18:20:49,16.45,-16.291,-1,"2020-01-09 18:20:49"
"45","157558-2020",2020-01-09 18:40:04,16.45,-16.271,-1,"2020-01-09 18:40:04"
"46","157558-2020",2020-01-09 19:18:23,16.469,-16.268,-1,"2020-01-09 19:18:23"
"47","157558-2020",2020-01-09 19:57:44,16.472,-16.234,-1,"2020-01-09 19:57:44"
"48","157558-2020",2020-01-10 18:26:27,16.42,-16.172,-1,"2020-01-10 18:26:27"
"49","157558-2020",2020-01-10 18:53:34,16.403,-16.237,-1,"2020-01-10 18:53:34"
"50","157558-2020",2020-01-10 19:28:13,16.412,-16.231,-1,"2020-01-10 19:28:13"
"51","157558-2020",2020-01-10 20:32:50,16.423,-16.3,-1,"2020-01-10 20:32:50"
"52","157558-2020",2020-01-10 21:53:36,16.441,-16.261,-1,"2020-01-10 21:53:36"
"53","157558-2020",2020-01-10 22:02:22,16.44,-16.261,-1,"2020-01-10 22:02:22"
"54","157558-2020",2020-01-10 22:24:57,16.443,-16.229,-1,"2020-01-10 22:24:57"
"55","157558-2020",2020-01-11 23:49:52,16.457,-16.253,-1,"2020-01-11 23:49:52"
"56","157558-2020",2020-01-14 09:57:09,16.457,-16.275,-1,"2020-01-14 09:57:09"
"57","157558-2020",2020-01-14 10:03:10,16.457,-16.286,-1,"2020-01-14 10:03:10"
"58","157558-2020",2020-01-14 10:35:58,16.454,-16.423,-1,"2020-01-14 10:35:58"
"59","157558-2020",2020-01-14 10:58:07,16.411,-16.386,-1,"2020-01-14 10:58:07"
"60","157558-2020",2020-01-14 11:33:50,16.487,-16.351,-1,"2020-01-14 11:33:50"
"61","157558-2020",2020-01-15 18:29:37,16.494,-16.488,-1,"2020-01-15 18:29:37"
"62","157558-2020",2020-01-16 20:53:17,16.389,-16.283,-1,"2020-01-16 20:53:17"
"63","157558-2020",2020-01-16 21:29:41,16.458,-16.278,-1,"2020-01-16 21:29:41"
"64","157558-2020",2020-01-16 22:00:33,16.449,-16.28,-1,"2020-01-16 22:00:33"
"65","157558-2020",2020-01-16 22:29:36,16.448,-16.279,-1,"2020-01-16 22:29:36"
"66","157558-2020",2020-01-16 22:42:31,16.448,-16.285,-1,"2020-01-16 22:42:31"
"67","157558-2020",2020-01-19 07:11:50,16.374,-16.205,-1,"2020-01-19 07:11:50"
"68","157558-2020",2020-01-19 07:17:49,16.415,-16.235,-1,"2020-01-19 07:17:49"
"69","157558-2020",2020-01-19 07:23:21,16.495,-16.222,-1,"2020-01-19 07:23:21"
"70","157558-2020",2020-01-19 09:00:41,16.456,-16.292,-1,"2020-01-19 09:00:41"
"71","157558-2020",2020-01-19 09:17:17,16.453,-16.276,-1,"2020-01-19 09:17:17"
"72","157558-2020",2020-01-19 11:29:28,16.461,-16.293,-1,"2020-01-19 11:29:28"
"73","157558-2020",2020-01-20 10:41:56,16.453,-16.052,-1,"2020-01-20 10:41:56"
"74","157558-2020",2020-01-20 11:05:07,16.456,-16.285,-1,"2020-01-20 11:05:07"
"75","157558-2020",2020-01-21 18:00:48,16.456,-16.288,-1,"2020-01-21 18:00:48"
"76","157558-2020",2020-01-21 18:42:41,16.457,-16.286,-1,"2020-01-21 18:42:41"
"77","157558-2020",2020-01-22 21:02:59,16.442,-16.244,-1,"2020-01-22 21:02:59"
"78","157558-2020",2020-01-22 21:21:26,16.44,-16.246,-1,"2020-01-22 21:21:26"
"79","157558-2020",2020-01-22 21:36:38,16.443,-16.247,-1,"2020-01-22 21:36:38"
"80","157558-2020",2020-01-22 22:20:54,16.458,-16.249,-1,"2020-01-22 22:20:54"
"81","157558-2020",2020-01-22 22:49:31,16.454,-16.257,-1,"2020-01-22 22:49:31"
"82","157558-2020",2020-01-25 07:32:05,16.456,-16.293,-1,"2020-01-25 07:32:05"
"83","157558-2020",2020-01-25 07:41:19,16.457,-16.283,-1,"2020-01-25 07:41:19"
"84","157558-2020",2020-01-25 08:08:33,16.455,-16.282,-1,"2020-01-25 08:08:33"
"85","157558-2020",2020-01-26 17:46:52,16.476,-16.141,-1,"2020-01-26 17:46:52"
