"","ID","date_time","latitude","longitude","b","t"
"1","144431-2015",2015-05-24 02:17:25,52.951,5.457,-1,"2015-05-24 02:17:25"
"2","144431-2015",2015-05-25 02:06:56,52.932,5.444,-1,"2015-05-25 02:06:56"
"3","144431-2015",2015-05-25 03:51:20,52.937,5.418,-1,"2015-05-25 03:51:20"
"4","144431-2015",2015-05-25 04:31:04,52.928,5.433,-1,"2015-05-25 04:31:04"
"5","144431-2015",2015-05-25 04:50:33,52.929,5.436,-1,"2015-05-25 04:50:33"
"6","144431-2015",2015-05-25 05:32:26,52.928,5.432,-1,"2015-05-25 05:32:26"
"7","144431-2015",2015-05-25 06:10:16,52.929,5.433,-1,"2015-05-25 06:10:16"
"8","144431-2015",2015-05-25 06:35:08,52.929,5.433,-1,"2015-05-25 06:35:08"
"9","144431-2015",2015-05-25 07:12:05,52.921,5.433,-1,"2015-05-25 07:12:05"
"10","144431-2015",2015-05-25 08:16:26,52.921,5.434,-1,"2015-05-25 08:16:26"
"11","144431-2015",2015-05-25 09:03:19,52.929,5.436,-1,"2015-05-25 09:03:19"
"12","144431-2015",2015-05-26 08:42:43,52.932,5.438,-1,"2015-05-26 08:42:43"
"13","144431-2015",2015-05-26 09:36:23,52.927,5.432,-1,"2015-05-26 09:36:23"
"14","144431-2015",2015-05-26 10:24:28,52.927,5.436,-1,"2015-05-26 10:24:28"
"15","144431-2015",2015-05-26 11:18:16,52.926,5.436,-1,"2015-05-26 11:18:16"
"16","144431-2015",2015-05-26 11:46:53,52.925,5.431,-1,"2015-05-26 11:46:53"
"17","144431-2015",2015-05-26 13:27:39,52.925,5.439,-1,"2015-05-26 13:27:39"
"18","144431-2015",2015-05-26 14:31:37,52.926,5.441,-1,"2015-05-26 14:31:37"
"19","144431-2015",2015-05-27 15:58:35,52.928,5.438,-1,"2015-05-27 15:58:35"
"20","144431-2015",2015-05-27 16:11:37,52.926,5.438,-1,"2015-05-27 16:11:37"
"21","144431-2015",2015-05-27 17:14:28,52.929,5.461,-1,"2015-05-27 17:14:28"
"22","144431-2015",2015-05-27 17:42:37,52.874,5.254,-1,"2015-05-27 17:42:37"
"23","144431-2015",2015-05-27 17:44:01,52.879,5.253,-1,"2015-05-27 17:44:01"
"24","144431-2015",2015-05-27 18:54:08,52.918,5.528,-1,"2015-05-27 18:54:08"
"25","144431-2015",2015-05-27 19:06:27,52.906,5.565,-1,"2015-05-27 19:06:27"
"26","144431-2015",2015-05-27 19:50:41,52.931,5.476,-1,"2015-05-27 19:50:41"
"27","144431-2015",2015-05-27 20:31:46,52.928,5.471,-1,"2015-05-27 20:31:46"
"28","144431-2015",2015-05-27 20:45:03,52.936,5.478,-1,"2015-05-27 20:45:03"
"29","144431-2015",2015-05-27 21:26:47,52.924,5.479,-1,"2015-05-27 21:26:47"
"30","144431-2015",2015-05-29 03:01:45,52.981,5.411,-1,"2015-05-29 03:01:45"
"31","144431-2015",2015-05-29 04:04:36,52.986,5.414,-1,"2015-05-29 04:04:36"
"32","144431-2015",2015-05-29 04:42:15,52.988,5.411,-1,"2015-05-29 04:42:15"
"33","144431-2015",2015-05-30 05:06:18,53.004,5.352,-1,"2015-05-30 05:06:18"
"34","144431-2015",2015-05-30 05:15:38,53.001,5.481,-1,"2015-05-30 05:15:38"
"35","144431-2015",2015-05-30 05:32:32,52.994,5.476,-1,"2015-05-30 05:32:32"
