"","ID","date_time","latitude","longitude","b","t"
"1","151862-2016",2016-06-12 09:57:46,53,5.488,-1,"2016-06-12 09:57:46"
"2","151862-2016",2016-06-12 11:40:27,53,5.49,-1,"2016-06-12 11:40:27"
"3","151862-2016",2016-06-12 13:32:40,53.001,5.493,-1,"2016-06-12 13:32:40"
"4","151862-2016",2016-06-12 15:14:19,53.002,5.482,-1,"2016-06-12 15:14:19"
"5","151862-2016",2016-06-12 16:05:49,52.999,5.49,-1,"2016-06-12 16:05:49"
"6","151862-2016",2016-06-12 16:20:04,52.998,5.489,-1,"2016-06-12 16:20:04"
"7","151862-2016",2016-06-12 17:06:44,53.001,5.489,-1,"2016-06-12 17:06:44"
"8","151862-2016",2016-06-12 17:46:20,53.005,5.489,-1,"2016-06-12 17:46:20"
"9","151862-2016",2016-06-13 18:14:12,53.099,5.437,-1,"2016-06-13 18:14:12"
"10","151862-2016",2016-06-13 19:04:58,53.107,5.408,-1,"2016-06-13 19:04:58"
"11","151862-2016",2016-06-13 19:25:27,53.126,5.405,-1,"2016-06-13 19:25:27"
"12","151862-2016",2016-06-13 19:53:37,53.129,5.397,-1,"2016-06-13 19:53:37"
"13","151862-2016",2016-06-13 20:17:22,53.131,5.39,-1,"2016-06-13 20:17:22"
"14","151862-2016",2016-06-13 21:01:21,53.13,5.393,-1,"2016-06-13 21:01:21"
"15","151862-2016",2016-06-13 21:55:50,53.136,5.38,-1,"2016-06-13 21:55:50"
"16","151862-2016",2016-06-13 22:45:34,53.139,5.373,-1,"2016-06-13 22:45:34"
"17","151862-2016",2016-06-14 01:33:28,53.162,5.414,-1,"2016-06-14 01:33:28"
"18","151862-2016",2016-06-15 03:03:55,53.148,5.441,-1,"2016-06-15 03:03:55"
"19","151862-2016",2016-06-15 03:28:43,53.15,5.439,-1,"2016-06-15 03:28:43"
"20","151862-2016",2016-06-15 04:41:28,53.151,5.447,-1,"2016-06-15 04:41:28"
"21","151862-2016",2016-06-15 05:05:17,53.15,5.438,-1,"2016-06-15 05:05:17"
"22","151862-2016",2016-06-15 05:06:25,53.152,5.444,-1,"2016-06-15 05:06:25"
"23","151862-2016",2016-06-15 05:52:13,53.152,5.433,-1,"2016-06-15 05:52:13"
"24","151862-2016",2016-06-15 06:45:27,53.149,5.443,-1,"2016-06-15 06:45:27"
"25","151862-2016",2016-06-15 06:47:18,53.15,5.443,-1,"2016-06-15 06:47:18"
"26","151862-2016",2016-06-15 07:33:32,53.151,5.435,-1,"2016-06-15 07:33:32"
"27","151862-2016",2016-06-15 08:24:58,53.147,5.513,-1,"2016-06-15 08:24:58"
"28","151862-2016",2016-06-15 08:57:43,53.156,5.429,-1,"2016-06-15 08:57:43"
"29","151862-2016",2016-06-15 09:14:03,53.157,5.422,-1,"2016-06-15 09:14:03"
"30","151862-2016",2016-06-15 09:46:32,53.187,5.171,-1,"2016-06-15 09:46:32"
"31","151862-2016",2016-06-16 10:16:16,53.133,5.386,-1,"2016-06-16 10:16:16"
"32","151862-2016",2016-06-16 11:01:53,53.138,5.321,-1,"2016-06-16 11:01:53"
"33","151862-2016",2016-06-16 11:07:23,53.13,5.39,-1,"2016-06-16 11:07:23"
"34","151862-2016",2016-06-16 11:57:48,53.12,5.388,-1,"2016-06-16 11:57:48"
