"","ID","date_time","latitude","longitude","b","t"
"1","144129-2018",2018-01-01 10:54:58,16.403,-16.225,-1,"2018-01-01 10:54:58"
"2","144129-2018",2018-01-02 17:06:51,16.397,-16.234,-1,"2018-01-02 17:06:51"
"3","144129-2018",2018-01-02 18:13:38,16.398,-16.234,-1,"2018-01-02 18:13:38"
"4","144129-2018",2018-01-02 19:03:59,16.4,-16.23,-1,"2018-01-02 19:03:59"
"5","144129-2018",2018-01-02 19:50:13,16.396,-16.233,-1,"2018-01-02 19:50:13"
"6","144129-2018",2018-01-02 20:04:59,16.382,-16.226,-1,"2018-01-02 20:04:59"
"7","144129-2018",2018-01-02 21:38:18,16.373,-16.233,-1,"2018-01-02 21:38:18"
"8","144129-2018",2018-01-02 21:39:16,16.467,-16.282,-1,"2018-01-02 21:39:16"
"9","144129-2018",2018-01-03 21:22:25,16.432,-16.261,-1,"2018-01-03 21:22:25"
"10","144129-2018",2018-01-03 23:00:48,16.388,-16.228,-1,"2018-01-03 23:00:48"
"11","144129-2018",2018-01-05 05:23:31,16.405,-16.238,-1,"2018-01-05 05:23:31"
"12","144129-2018",2018-01-05 05:52:45,16.404,-16.239,-1,"2018-01-05 05:52:45"
"13","144129-2018",2018-01-05 06:45:45,16.403,-16.239,-1,"2018-01-05 06:45:45"
"14","144129-2018",2018-01-05 08:16:28,16.401,-16.238,-1,"2018-01-05 08:16:28"
"15","144129-2018",2018-01-05 09:28:17,16.407,-16.239,-1,"2018-01-05 09:28:17"
"16","144129-2018",2018-01-05 09:56:03,16.407,-16.239,-1,"2018-01-05 09:56:03"
"17","144129-2018",2018-01-05 11:10:53,16.403,-16.243,-1,"2018-01-05 11:10:53"
"18","144129-2018",2018-01-06 16:23:50,16.385,-16.274,-1,"2018-01-06 16:23:50"
"19","144129-2018",2018-01-06 17:46:55,16.382,-16.268,-1,"2018-01-06 17:46:55"
"20","144129-2018",2018-01-06 19:04:49,16.386,-16.224,-1,"2018-01-06 19:04:49"
"21","144129-2018",2018-01-06 19:27:30,16.383,-16.227,-1,"2018-01-06 19:27:30"
"22","144129-2018",2018-01-07 20:20:49,16.399,-16.241,-1,"2018-01-07 20:20:49"
"23","144129-2018",2018-01-07 20:35:37,16.406,-16.241,-1,"2018-01-07 20:35:37"
"24","144129-2018",2018-01-07 20:45:58,16.403,-16.242,-1,"2018-01-07 20:45:58"
"25","144129-2018",2018-01-07 21:38:51,16.403,-16.236,-1,"2018-01-07 21:38:51"
"26","144129-2018",2018-01-07 22:32:51,16.405,-16.239,-1,"2018-01-07 22:32:51"
"27","144129-2018",2018-01-07 23:19:49,16.414,-16.233,-1,"2018-01-07 23:19:49"
"28","144129-2018",2018-01-09 04:35:47,16.406,-16.24,-1,"2018-01-09 04:35:47"
"29","144129-2018",2018-01-09 06:13:55,16.41,-16.235,-1,"2018-01-09 06:13:55"
"30","144129-2018",2018-01-09 07:06:14,16.412,-16.236,-1,"2018-01-09 07:06:14"
"31","144129-2018",2018-01-09 07:29:21,16.41,-16.234,-1,"2018-01-09 07:29:21"
"32","144129-2018",2018-01-09 08:22:26,16.407,-16.237,-1,"2018-01-09 08:22:26"
"33","144129-2018",2018-01-09 09:09:27,16.407,-16.237,-1,"2018-01-09 09:09:27"
"34","144129-2018",2018-01-09 09:51:34,16.407,-16.236,-1,"2018-01-09 09:51:34"
"35","144129-2018",2018-01-10 11:04:32,16.399,-16.241,-1,"2018-01-10 11:04:32"
"36","144129-2018",2018-01-10 17:14:41,16.406,-16.239,-1,"2018-01-10 17:14:41"
"37","144129-2018",2018-01-11 17:05:10,16.388,-16.249,-1,"2018-01-11 17:05:10"
"38","144129-2018",2018-01-11 18:32:21,16.408,-16.239,-1,"2018-01-11 18:32:21"
"39","144129-2018",2018-01-11 18:39:28,16.408,-16.239,-1,"2018-01-11 18:39:28"
"40","144129-2018",2018-01-11 19:53:26,16.414,-16.236,-1,"2018-01-11 19:53:26"
"41","144129-2018",2018-01-11 20:11:15,16.41,-16.235,-1,"2018-01-11 20:11:15"
"42","144129-2018",2018-01-11 20:19:46,16.41,-16.235,-1,"2018-01-11 20:19:46"
"43","144129-2018",2018-01-11 21:36:34,16.404,-16.237,-1,"2018-01-11 21:36:34"
"44","144129-2018",2018-01-11 21:53:11,16.409,-16.238,-1,"2018-01-11 21:53:11"
"45","144129-2018",2018-01-11 23:34:38,16.411,-16.235,-1,"2018-01-11 23:34:38"
"46","144129-2018",2018-01-13 05:30:20,16.412,-16.238,-1,"2018-01-13 05:30:20"
"47","144129-2018",2018-01-13 06:42:29,16.404,-16.241,-1,"2018-01-13 06:42:29"
"48","144129-2018",2018-01-13 06:43:00,16.404,-16.24,-1,"2018-01-13 06:43:00"
"49","144129-2018",2018-01-14 08:01:31,16.406,-16.247,-1,"2018-01-14 08:01:31"
"50","144129-2018",2018-01-14 10:41:16,16.41,-16.247,-1,"2018-01-14 10:41:16"
"51","144129-2018",2018-01-14 11:19:48,16.406,-16.237,-1,"2018-01-14 11:19:48"
"52","144129-2018",2018-01-15 17:58:46,16.333,-16.338,-1,"2018-01-15 17:58:46"
"53","144129-2018",2018-01-15 18:06:26,16.4,-16.234,-1,"2018-01-15 18:06:26"
"54","144129-2018",2018-01-15 18:39:35,16.402,-16.231,-1,"2018-01-15 18:39:35"
"55","144129-2018",2018-01-15 19:09:04,16.406,-16.233,-1,"2018-01-15 19:09:04"
"56","144129-2018",2018-01-15 19:43:37,16.405,-16.231,-1,"2018-01-15 19:43:37"
"57","144129-2018",2018-01-15 22:10:19,16.408,-16.228,-1,"2018-01-15 22:10:19"
"58","144129-2018",2018-01-16 23:32:26,16.423,-16.237,-1,"2018-01-16 23:32:26"
"59","144129-2018",2018-01-17 04:42:22,16.404,-16.24,-1,"2018-01-17 04:42:22"
"60","144129-2018",2018-01-18 06:11:30,16.401,-16.24,-1,"2018-01-18 06:11:30"
"61","144129-2018",2018-01-18 08:01:49,16.405,-16.235,-1,"2018-01-18 08:01:49"
"62","144129-2018",2018-01-18 09:04:18,16.405,-16.236,-1,"2018-01-18 09:04:18"
"63","144129-2018",2018-01-18 09:56:32,16.408,-16.234,-1,"2018-01-18 09:56:32"
"64","144129-2018",2018-01-18 10:57:29,16.406,-16.24,-1,"2018-01-18 10:57:29"
"65","144129-2018",2018-01-18 11:37:28,16.401,-16.24,-1,"2018-01-18 11:37:28"
"66","144129-2018",2018-01-19 17:11:40,16.407,-16.236,-1,"2018-01-19 17:11:40"
"67","144129-2018",2018-01-19 18:37:54,16.407,-16.237,-1,"2018-01-19 18:37:54"
"68","144129-2018",2018-01-19 19:21:53,16.406,-16.238,-1,"2018-01-19 19:21:53"
"69","144129-2018",2018-01-20 19:54:47,16.403,-16.232,-1,"2018-01-20 19:54:47"
"70","144129-2018",2018-01-20 19:55:30,16.404,-16.232,-1,"2018-01-20 19:55:30"
"71","144129-2018",2018-01-20 21:33:39,16.405,-16.233,-1,"2018-01-20 21:33:39"
"72","144129-2018",2018-01-20 22:07:01,16.405,-16.237,-1,"2018-01-20 22:07:01"
"73","144129-2018",2018-01-22 07:04:50,16.407,-16.242,-1,"2018-01-22 07:04:50"
"74","144129-2018",2018-01-22 08:01:25,16.405,-16.235,-1,"2018-01-22 08:01:25"
"75","144129-2018",2018-01-22 08:20:04,16.406,-16.238,-1,"2018-01-22 08:20:04"
"76","144129-2018",2018-01-22 10:17:08,16.401,-16.231,-1,"2018-01-22 10:17:08"
"77","144129-2018",2018-01-23 09:49:01,16.396,-16.236,-1,"2018-01-23 09:49:01"
"78","144129-2018",2018-01-23 09:56:45,16.405,-16.237,-1,"2018-01-23 09:56:45"
"79","144129-2018",2018-01-23 10:54:46,16.407,-16.236,-1,"2018-01-23 10:54:46"
"80","144129-2018",2018-01-23 11:37:18,16.409,-16.245,-1,"2018-01-23 11:37:18"
"81","144129-2018",2018-01-23 16:24:41,16.4,-16.234,-1,"2018-01-23 16:24:41"
"82","144129-2018",2018-01-24 19:56:20,16.404,-16.237,-1,"2018-01-24 19:56:20"
"83","144129-2018",2018-01-24 20:06:38,16.421,-16.244,-1,"2018-01-24 20:06:38"
"84","144129-2018",2018-01-24 20:46:28,16.405,-16.236,-1,"2018-01-24 20:46:28"
"85","144129-2018",2018-01-24 22:25:11,16.402,-16.24,-1,"2018-01-24 22:25:11"
"86","144129-2018",2018-01-26 04:37:30,16.401,-16.233,-1,"2018-01-26 04:37:30"
"87","144129-2018",2018-01-26 06:18:26,16.394,-16.232,-1,"2018-01-26 06:18:26"
"88","144129-2018",2018-01-26 06:36:26,16.404,-16.235,-1,"2018-01-26 06:36:26"
"89","144129-2018",2018-01-26 07:28:26,16.403,-16.234,-1,"2018-01-26 07:28:26"
"90","144129-2018",2018-01-26 07:56:03,16.37,-16.213,-1,"2018-01-26 07:56:03"
"91","144129-2018",2018-01-27 07:32:53,16.4,-16.208,-1,"2018-01-27 07:32:53"
"92","144129-2018",2018-01-27 09:02:14,16.406,-16.24,-1,"2018-01-27 09:02:14"
"93","144129-2018",2018-01-27 10:11:47,16.408,-16.239,-1,"2018-01-27 10:11:47"
"94","144129-2018",2018-01-27 11:13:37,16.41,-16.226,-1,"2018-01-27 11:13:37"
"95","144129-2018",2018-01-27 11:52:59,16.409,-16.236,-1,"2018-01-27 11:52:59"
"96","144129-2018",2018-01-28 15:28:53,16.399,-16.224,-1,"2018-01-28 15:28:53"
"97","144129-2018",2018-01-28 17:09:27,16.405,-16.232,-1,"2018-01-28 17:09:27"
"98","144129-2018",2018-01-28 18:01:50,16.404,-16.233,-1,"2018-01-28 18:01:50"
"99","144129-2018",2018-01-28 18:13:45,16.405,-16.233,-1,"2018-01-28 18:13:45"
"100","144129-2018",2018-01-28 19:43:49,16.403,-16.235,-1,"2018-01-28 19:43:49"
"101","144129-2018",2018-01-28 19:54:36,16.406,-16.237,-1,"2018-01-28 19:54:36"
"102","144129-2018",2018-01-28 20:00:16,16.404,-16.239,-1,"2018-01-28 20:00:16"
"103","144129-2018",2018-01-28 21:44:09,16.4,-16.236,-1,"2018-01-28 21:44:09"
"104","144129-2018",2018-01-28 22:00:43,16.402,-16.237,-1,"2018-01-28 22:00:43"
"105","144129-2018",2018-01-29 22:21:50,16.407,-16.224,-1,"2018-01-29 22:21:50"
"106","144129-2018",2018-01-30 03:55:04,16.406,-16.227,-1,"2018-01-30 03:55:04"
"107","144129-2018",2018-01-30 05:32:40,16.406,-16.238,-1,"2018-01-30 05:32:40"
"108","144129-2018",2018-01-31 05:19:12,16.407,-16.238,-1,"2018-01-31 05:19:12"
"109","144129-2018",2018-01-31 07:24:36,16.386,-16.227,-1,"2018-01-31 07:24:36"
"110","144129-2018",2018-01-31 07:32:56,16.392,-16.205,-1,"2018-01-31 07:32:56"
"111","144129-2018",2018-01-31 08:11:46,16.392,-16.206,-1,"2018-01-31 08:11:46"
"112","144129-2018",2018-01-31 09:52:13,16.4,-16.219,-1,"2018-01-31 09:52:13"
"113","144129-2018",2018-01-31 10:28:44,16.405,-16.231,-1,"2018-01-31 10:28:44"
"114","144129-2018",2018-02-01 16:21:57,16.403,-16.232,-1,"2018-02-01 16:21:57"
"115","144129-2018",2018-02-01 18:13:47,16.403,-16.234,-1,"2018-02-01 18:13:47"
