"","ID","date_time","latitude","longitude","b","t"
"1","144440-2016",2016-01-01 02:42:51,12.242,-15.8,-1,"2016-01-01 02:42:51"
"2","144440-2016",2016-01-02 04:16:30,12.24,-15.797,-1,"2016-01-02 04:16:30"
"3","144440-2016",2016-01-02 06:01:54,12.244,-15.798,-1,"2016-01-02 06:01:54"
"4","144440-2016",2016-01-02 06:21:47,12.243,-15.798,-1,"2016-01-02 06:21:47"
"5","144440-2016",2016-01-02 07:04:49,12.244,-15.798,-1,"2016-01-02 07:04:49"
"6","144440-2016",2016-01-02 07:44:32,12.224,-15.857,-1,"2016-01-02 07:44:32"
"7","144440-2016",2016-01-02 08:02:36,12.239,-15.866,-1,"2016-01-02 08:02:36"
"8","144440-2016",2016-01-02 10:58:18,12.288,-15.801,-1,"2016-01-02 10:58:18"
"9","144440-2016",2016-01-03 15:15:11,12.287,-15.81,-1,"2016-01-03 15:15:11"
"10","144440-2016",2016-01-03 17:44:19,12.291,-15.804,-1,"2016-01-03 17:44:19"
"11","144440-2016",2016-01-03 18:21:26,12.388,-15.715,-1,"2016-01-03 18:21:26"
"12","144440-2016",2016-01-03 18:41:45,12.238,-15.809,-1,"2016-01-03 18:41:45"
"13","144440-2016",2016-01-03 19:23:23,12.242,-15.798,-1,"2016-01-03 19:23:23"
"14","144440-2016",2016-01-03 19:59:53,12.24,-15.797,-1,"2016-01-03 19:59:53"
"15","144440-2016",2016-01-04 23:07:56,12.241,-15.795,-1,"2016-01-04 23:07:56"
"16","144440-2016",2016-01-06 07:36:00,12.287,-15.805,-1,"2016-01-06 07:36:00"
"17","144440-2016",2016-01-06 09:35:49,12.287,-15.809,-1,"2016-01-06 09:35:49"
"18","144440-2016",2016-01-06 10:29:57,12.278,-15.81,-1,"2016-01-06 10:29:57"
"19","144440-2016",2016-01-06 11:15:37,12.294,-15.804,-1,"2016-01-06 11:15:37"
"20","144440-2016",2016-01-06 14:41:42,12.306,-15.803,-1,"2016-01-06 14:41:42"
"21","144440-2016",2016-01-07 17:47:57,12.286,-15.801,-1,"2016-01-07 17:47:57"
"22","144440-2016",2016-01-07 17:55:14,12.29,-15.801,-1,"2016-01-07 17:55:14"
"23","144440-2016",2016-01-07 19:28:16,12.241,-15.797,-1,"2016-01-07 19:28:16"
"24","144440-2016",2016-01-07 19:39:21,12.251,-15.798,-1,"2016-01-07 19:39:21"
"25","144440-2016",2016-01-07 22:03:18,12.241,-15.799,-1,"2016-01-07 22:03:18"
"26","144440-2016",2016-01-07 22:57:12,12.239,-15.798,-1,"2016-01-07 22:57:12"
"27","144440-2016",2016-01-09 02:58:36,12.241,-15.799,-1,"2016-01-09 02:58:36"
"28","144440-2016",2016-01-09 05:55:40,12.24,-15.803,-1,"2016-01-09 05:55:40"
"29","144440-2016",2016-01-09 06:04:18,12.239,-15.797,-1,"2016-01-09 06:04:18"
"30","144440-2016",2016-01-09 06:22:04,12.24,-15.798,-1,"2016-01-09 06:22:04"
"31","144440-2016",2016-01-09 07:31:23,12.28,-15.849,-1,"2016-01-09 07:31:23"
"32","144440-2016",2016-01-09 07:41:39,12.292,-15.807,-1,"2016-01-09 07:41:39"
"33","144440-2016",2016-01-10 11:35:25,12.283,-15.805,-1,"2016-01-10 11:35:25"
"34","144440-2016",2016-01-10 15:37:09,12.289,-15.788,-1,"2016-01-10 15:37:09"
"35","144440-2016",2016-01-10 17:17:26,12.304,-15.785,-1,"2016-01-10 17:17:26"
"36","144440-2016",2016-01-10 18:00:23,12.3,-15.806,-1,"2016-01-10 18:00:23"
"37","144440-2016",2016-01-10 18:11:21,12.276,-15.806,-1,"2016-01-10 18:11:21"
"38","144440-2016",2016-01-11 19:08:17,12.243,-15.799,-1,"2016-01-11 19:08:17"
"39","144440-2016",2016-01-11 19:24:19,12.244,-15.798,-1,"2016-01-11 19:24:19"
"40","144440-2016",2016-01-11 22:22:20,12.24,-15.807,-1,"2016-01-11 22:22:20"
"41","144440-2016",2016-01-12 00:00:54,12.244,-15.811,-1,"2016-01-12 00:00:54"
"42","144440-2016",2016-01-12 02:23:48,12.25,-15.798,-1,"2016-01-12 02:23:48"
"43","144440-2016",2016-01-13 03:51:22,12.242,-15.797,-1,"2016-01-13 03:51:22"
"44","144440-2016",2016-01-13 05:35:42,12.248,-15.798,-1,"2016-01-13 05:35:42"
"45","144440-2016",2016-01-13 05:54:24,12.241,-15.802,-1,"2016-01-13 05:54:24"
"46","144440-2016",2016-01-13 07:15:02,12.243,-15.798,-1,"2016-01-13 07:15:02"
"47","144440-2016",2016-01-13 07:17:01,12.244,-15.798,-1,"2016-01-13 07:17:01"
"48","144440-2016",2016-01-13 07:32:26,12.244,-15.798,-1,"2016-01-13 07:32:26"
"49","144440-2016",2016-01-13 09:43:43,12.174,-15.75,-1,"2016-01-13 09:43:43"
"50","144440-2016",2016-01-13 10:29:05,12.039,-15.584,-1,"2016-01-13 10:29:05"
"51","144440-2016",2016-01-13 11:23:59,12.043,-15.536,-1,"2016-01-13 11:23:59"
"52","144440-2016",2016-01-14 14:50:46,12.04,-15.577,-1,"2016-01-14 14:50:46"
"53","144440-2016",2016-01-14 16:35:26,12.035,-15.572,-1,"2016-01-14 16:35:26"
"54","144440-2016",2016-01-14 18:14:36,12.007,-15.645,-1,"2016-01-14 18:14:36"
"55","144440-2016",2016-01-14 18:15:58,12.006,-15.647,-1,"2016-01-14 18:15:58"
"56","144440-2016",2016-01-14 19:09:05,11.995,-15.672,-1,"2016-01-14 19:09:05"
"57","144440-2016",2016-01-15 22:39:52,12.003,-15.694,-1,"2016-01-15 22:39:52"
"58","144440-2016",2016-01-16 03:16:08,12.003,-15.696,-1,"2016-01-16 03:16:08"
"59","144440-2016",2016-01-17 05:52:31,12.011,-15.65,-1,"2016-01-17 05:52:31"
"60","144440-2016",2016-01-17 06:32:13,12.007,-15.641,-1,"2016-01-17 06:32:13"
"61","144440-2016",2016-01-17 06:52:03,12.006,-15.644,-1,"2016-01-17 06:52:03"
"62","144440-2016",2016-01-17 07:30:13,12.061,-15.579,-1,"2016-01-17 07:30:13"
"63","144440-2016",2016-01-17 09:09:27,12.092,-15.529,-1,"2016-01-17 09:09:27"
"64","144440-2016",2016-01-17 10:46:42,12.04,-15.563,-1,"2016-01-17 10:46:42"
"65","144440-2016",2016-01-18 15:49:46,12.049,-15.569,-1,"2016-01-18 15:49:46"
"66","144440-2016",2016-01-18 18:16:06,12.043,-15.576,-1,"2016-01-18 18:16:06"
"67","144440-2016",2016-01-18 18:49:06,12.043,-15.576,-1,"2016-01-18 18:49:06"
