"","ID","date_time","latitude","longitude","b","t"
"1","144154-2018",2018-01-01 04:19:39,38.925,-8.932,-1,"2018-01-01 04:19:39"
"2","144154-2018",2018-01-01 06:04:27,38.908,-8.926,-1,"2018-01-01 06:04:27"
"3","144154-2018",2018-01-01 06:22:21,38.823,-8.958,-1,"2018-01-01 06:22:21"
"4","144154-2018",2018-01-01 08:19:06,38.823,-8.946,-1,"2018-01-01 08:19:06"
"5","144154-2018",2018-01-03 08:31:59,38.819,-8.954,-1,"2018-01-03 08:31:59"
"6","144154-2018",2018-01-03 10:05:04,38.813,-8.953,-1,"2018-01-03 10:05:04"
"7","144154-2018",2018-01-03 11:44:25,38.819,-8.954,-1,"2018-01-03 11:44:25"
"8","144154-2018",2018-01-03 15:20:01,38.827,-8.941,-1,"2018-01-03 15:20:01"
"9","144154-2018",2018-01-03 17:03:57,38.832,-8.936,-1,"2018-01-03 17:03:57"
"10","144154-2018",2018-01-05 17:54:22,38.924,-8.956,-1,"2018-01-05 17:54:22"
"11","144154-2018",2018-01-05 18:12:19,38.926,-8.947,-1,"2018-01-05 18:12:19"
"12","144154-2018",2018-01-05 19:35:50,38.929,-8.944,-1,"2018-01-05 19:35:50"
"13","144154-2018",2018-01-05 19:52:02,38.927,-8.936,-1,"2018-01-05 19:52:02"
"14","144154-2018",2018-01-05 20:42:44,38.926,-8.933,-1,"2018-01-05 20:42:44"
"15","144154-2018",2018-01-05 21:12:46,38.926,-8.932,-1,"2018-01-05 21:12:46"
"16","144154-2018",2018-01-05 21:40:32,38.925,-8.938,-1,"2018-01-05 21:40:32"
"17","144154-2018",2018-01-05 22:25:06,38.928,-8.932,-1,"2018-01-05 22:25:06"
"18","144154-2018",2018-01-06 03:22:23,38.921,-8.913,-1,"2018-01-06 03:22:23"
"19","144154-2018",2018-01-08 04:38:34,38.923,-8.929,-1,"2018-01-08 04:38:34"
"20","144154-2018",2018-01-08 06:02:46,38.925,-8.924,-1,"2018-01-08 06:02:46"
"21","144154-2018",2018-01-08 07:45:23,38.927,-8.921,-1,"2018-01-08 07:45:23"
"22","144154-2018",2018-01-08 09:16:08,38.932,-8.92,-1,"2018-01-08 09:16:08"
"23","144154-2018",2018-01-08 10:58:09,38.927,-8.951,-1,"2018-01-08 10:58:09"
"24","144154-2018",2018-01-08 11:41:40,38.932,-8.948,-1,"2018-01-08 11:41:40"
"25","144154-2018",2018-01-10 20:17:39,38.924,-8.933,-1,"2018-01-10 20:17:39"
"26","144154-2018",2018-01-10 20:43:03,38.923,-8.933,-1,"2018-01-10 20:43:03"
"27","144154-2018",2018-01-10 21:37:18,38.922,-8.933,-1,"2018-01-10 21:37:18"
