"","ID","date_time","latitude","longitude","b","t"
"1","144433-2016",2016-01-02 02:34:50,16.072,-12.601,-1,"2016-01-02 02:34:50"
"2","144433-2016",2016-01-02 04:12:14,16.067,-12.603,-1,"2016-01-02 04:12:14"
"3","144433-2016",2016-01-02 05:25:33,16.066,-12.604,-1,"2016-01-02 05:25:33"
"4","144433-2016",2016-01-02 05:58:10,16.07,-12.608,-1,"2016-01-02 05:58:10"
"5","144433-2016",2016-01-02 06:21:44,16.073,-12.614,-1,"2016-01-02 06:21:44"
"6","144433-2016",2016-01-02 07:04:27,16.055,-12.558,-1,"2016-01-02 07:04:27"
"7","144433-2016",2016-01-03 10:34:29,16.072,-12.613,-1,"2016-01-03 10:34:29"
"8","144433-2016",2016-01-03 15:15:07,16.07,-12.597,-1,"2016-01-03 15:15:07"
"9","144433-2016",2016-01-04 17:29:23,16.023,-12.557,-1,"2016-01-04 17:29:23"
"10","144433-2016",2016-01-04 17:47:05,16.069,-12.614,-1,"2016-01-04 17:47:05"
"11","144433-2016",2016-01-04 18:29:02,16.072,-12.598,-1,"2016-01-04 18:29:02"
"12","144433-2016",2016-01-04 19:00:31,16.072,-12.602,-1,"2016-01-04 19:00:31"
"13","144433-2016",2016-01-04 19:27:43,16.072,-12.6,-1,"2016-01-04 19:27:43"
"14","144433-2016",2016-01-04 21:24:22,16.071,-12.603,-1,"2016-01-04 21:24:22"
"15","144433-2016",2016-01-04 22:18:26,16.07,-12.599,-1,"2016-01-04 22:18:26"
"16","144433-2016",2016-01-04 23:07:41,16.07,-12.596,-1,"2016-01-04 23:07:41"
"17","144433-2016",2016-01-06 03:28:29,16.071,-12.599,-1,"2016-01-06 03:28:29"
"18","144433-2016",2016-01-06 05:56:33,16.076,-12.612,-1,"2016-01-06 05:56:33"
"19","144433-2016",2016-01-06 06:54:59,16.073,-12.614,-1,"2016-01-06 06:54:59"
"20","144433-2016",2016-01-06 07:03:25,16.063,-12.596,-1,"2016-01-06 07:03:25"
"21","144433-2016",2016-01-06 07:38:21,16.07,-12.609,-1,"2016-01-06 07:38:21"
"22","144433-2016",2016-01-07 10:54:57,16.074,-12.614,-1,"2016-01-07 10:54:57"
"23","144433-2016",2016-01-07 14:28:44,16.075,-12.613,-1,"2016-01-07 14:28:44"
"24","144433-2016",2016-01-08 15:59:11,16.073,-12.604,-1,"2016-01-08 15:59:11"
"25","144433-2016",2016-01-08 17:21:40,16.056,-12.633,-1,"2016-01-08 17:21:40"
"26","144433-2016",2016-01-08 17:43:44,16.073,-12.606,-1,"2016-01-08 17:43:44"
"27","144433-2016",2016-01-08 18:56:20,16.074,-12.619,-1,"2016-01-08 18:56:20"
"28","144433-2016",2016-01-08 19:04:41,16.073,-12.604,-1,"2016-01-08 19:04:41"
"29","144433-2016",2016-01-08 21:42:11,16.07,-12.603,-1,"2016-01-08 21:42:11"
"30","144433-2016",2016-01-08 22:37:48,16.069,-12.605,-1,"2016-01-08 22:37:48"
"31","144433-2016",2016-01-10 02:42:27,16.075,-12.611,-1,"2016-01-10 02:42:27"
"32","144433-2016",2016-01-10 04:21:45,16.076,-12.612,-1,"2016-01-10 04:21:45"
"33","144433-2016",2016-01-10 05:27:06,16.077,-12.609,-1,"2016-01-10 05:27:06"
"34","144433-2016",2016-01-10 05:33:04,16.067,-12.609,-1,"2016-01-10 05:33:04"
"35","144433-2016",2016-01-10 06:09:47,16.042,-12.641,-1,"2016-01-10 06:09:47"
"36","144433-2016",2016-01-10 07:06:00,16.058,-12.61,-1,"2016-01-10 07:06:00"
"37","144433-2016",2016-01-10 07:09:51,16.073,-12.622,-1,"2016-01-10 07:09:51"
"38","144433-2016",2016-01-11 09:34:12,16.017,-12.626,-1,"2016-01-11 09:34:12"
"39","144433-2016",2016-01-11 10:26:21,16.077,-12.621,-1,"2016-01-11 10:26:21"
"40","144433-2016",2016-01-11 11:11:47,16.076,-12.613,-1,"2016-01-11 11:11:47"
"41","144433-2016",2016-01-12 15:13:13,16.077,-12.596,-1,"2016-01-12 15:13:13"
"42","144433-2016",2016-01-12 17:20:42,16.077,-12.616,-1,"2016-01-12 17:20:42"
"43","144433-2016",2016-01-12 18:31:49,16.074,-12.615,-1,"2016-01-12 18:31:49"
"44","144433-2016",2016-01-12 18:41:46,16.074,-12.613,-1,"2016-01-12 18:41:46"
"45","144433-2016",2016-01-12 19:05:35,16.074,-12.614,-1,"2016-01-12 19:05:35"
"46","144433-2016",2016-01-12 22:00:12,16.075,-12.607,-1,"2016-01-12 22:00:12"
"47","144433-2016",2016-01-14 03:36:54,16.075,-12.61,-1,"2016-01-14 03:36:54"
"48","144433-2016",2016-01-14 05:20:00,16.073,-12.615,-1,"2016-01-14 05:20:00"
"49","144433-2016",2016-01-14 05:26:28,16.075,-12.61,-1,"2016-01-14 05:26:28"
"50","144433-2016",2016-01-15 06:13:50,16.074,-12.613,-1,"2016-01-15 06:13:50"
"51","144433-2016",2016-01-15 06:43:53,16.073,-12.613,-1,"2016-01-15 06:43:53"
"52","144433-2016",2016-01-15 06:51:08,16.074,-12.616,-1,"2016-01-15 06:51:08"
"53","144433-2016",2016-01-15 07:55:21,16.074,-12.617,-1,"2016-01-15 07:55:21"
