"","ID","date_time","latitude","longitude","b","t"
"1","144154-2019",2019-01-01 17:27:25,38.843,-8.981,-1,"2019-01-01 17:27:25"
"2","144154-2019",2019-01-01 19:46:14,38.883,-8.962,-1,"2019-01-01 19:46:14"
"3","144154-2019",2019-01-01 20:29:21,38.891,-8.964,-1,"2019-01-01 20:29:21"
"4","144154-2019",2019-01-01 21:00:59,38.881,-8.967,-1,"2019-01-01 21:00:59"
"5","144154-2019",2019-01-01 21:29:43,38.881,-8.967,-1,"2019-01-01 21:29:43"
"6","144154-2019",2019-01-01 22:10:29,38.885,-8.965,-1,"2019-01-01 22:10:29"
"7","144154-2019",2019-01-01 22:46:52,38.884,-8.966,-1,"2019-01-01 22:46:52"
"8","144154-2019",2019-01-04 03:47:42,38.837,-8.918,-1,"2019-01-04 03:47:42"
"9","144154-2019",2019-01-04 05:04:32,38.852,-8.945,-1,"2019-01-04 05:04:32"
"10","144154-2019",2019-01-04 05:26:13,38.882,-8.978,-1,"2019-01-04 05:26:13"
"11","144154-2019",2019-01-04 06:43:10,38.895,-8.969,-1,"2019-01-04 06:43:10"
"12","144154-2019",2019-01-04 07:07:26,38.886,-8.986,-1,"2019-01-04 07:07:26"
"13","144154-2019",2019-01-04 07:47:52,38.896,-8.972,-1,"2019-01-04 07:47:52"
"14","144154-2019",2019-01-04 07:57:52,38.884,-8.973,-1,"2019-01-04 07:57:52"
"15","144154-2019",2019-01-04 08:43:44,38.888,-8.968,-1,"2019-01-04 08:43:44"
"16","144154-2019",2019-01-04 09:27:10,38.931,-8.967,-1,"2019-01-04 09:27:10"
"17","144154-2019",2019-01-04 09:38:12,38.935,-8.967,-1,"2019-01-04 09:38:12"
"18","144154-2019",2019-01-04 10:20:32,38.93,-8.966,-1,"2019-01-04 10:20:32"
"19","144154-2019",2019-01-06 10:48:24,38.834,-9.001,-1,"2019-01-06 10:48:24"
"20","144154-2019",2019-01-06 11:21:52,38.836,-8.992,-1,"2019-01-06 11:21:52"
"21","144154-2019",2019-01-06 16:27:03,38.826,-8.953,-1,"2019-01-06 16:27:03"
"22","144154-2019",2019-01-06 17:52:43,38.826,-8.941,-1,"2019-01-06 17:52:43"
"23","144154-2019",2019-01-06 19:33:32,38.931,-8.959,-1,"2019-01-06 19:33:32"
"24","144154-2019",2019-01-08 21:26:23,38.936,-8.951,-1,"2019-01-08 21:26:23"
"25","144154-2019",2019-01-08 22:01:45,38.93,-8.967,-1,"2019-01-08 22:01:45"
"26","144154-2019",2019-01-09 05:47:41,38.827,-8.951,-1,"2019-01-09 05:47:41"
"27","144154-2019",2019-01-11 06:24:32,38.826,-8.954,-1,"2019-01-11 06:24:32"
"28","144154-2019",2019-01-11 09:35:09,38.82,-8.953,-1,"2019-01-11 09:35:09"
"29","144154-2019",2019-01-11 09:45:28,38.824,-8.957,-1,"2019-01-11 09:45:28"
"30","144154-2019",2019-01-11 10:42:27,38.822,-8.956,-1,"2019-01-11 10:42:27"
