"","ID","date_time","latitude","longitude","b","t"
"1","144432-2015",2015-05-16 13:39:30,52.919,5.431,-1,"2015-05-16 13:39:30"
"2","144432-2015",2015-05-16 14:48:18,52.921,5.427,-1,"2015-05-16 14:48:18"
"3","144432-2015",2015-05-16 15:42:00,52.92,5.425,-1,"2015-05-16 15:42:00"
"4","144432-2015",2015-05-16 16:25:30,52.922,5.424,-1,"2015-05-16 16:25:30"
"5","144432-2015",2015-05-16 17:22:23,52.919,5.427,-1,"2015-05-16 17:22:23"
"6","144432-2015",2015-05-16 17:58:18,52.92,5.422,-1,"2015-05-16 17:58:18"
"7","144432-2015",2015-05-16 18:08:00,52.92,5.42,-1,"2015-05-16 18:08:00"
"8","144432-2015",2015-05-16 18:40:09,52.92,5.419,-1,"2015-05-16 18:40:09"
"9","144432-2015",2015-05-16 19:34:18,52.918,5.42,-1,"2015-05-16 19:34:18"
"10","144432-2015",2015-05-16 19:40:34,52.918,5.421,-1,"2015-05-16 19:40:34"
"11","144432-2015",2015-05-16 20:19:28,52.932,5.487,-1,"2015-05-16 20:19:28"
"12","144432-2015",2015-05-17 20:54:00,52.92,5.481,-1,"2015-05-17 20:54:00"
"13","144432-2015",2015-05-17 21:38:28,52.92,5.424,-1,"2015-05-17 21:38:28"
"14","144432-2015",2015-05-18 01:47:20,52.92,5.427,-1,"2015-05-18 01:47:20"
"15","144432-2015",2015-05-18 03:27:34,52.921,5.425,-1,"2015-05-18 03:27:34"
"16","144432-2015",2015-05-19 03:16:59,52.929,5.418,-1,"2015-05-19 03:16:59"
"17","144432-2015",2015-05-19 04:18:38,52.925,5.418,-1,"2015-05-19 04:18:38"
"18","144432-2015",2015-05-19 04:19:37,52.919,5.419,-1,"2015-05-19 04:19:37"
"19","144432-2015",2015-05-19 04:42:08,52.92,5.436,-1,"2015-05-19 04:42:08"
"20","144432-2015",2015-05-19 04:54:20,52.923,5.429,-1,"2015-05-19 04:54:20"
"21","144432-2015",2015-05-19 05:59:17,52.924,5.419,-1,"2015-05-19 05:59:17"
"22","144432-2015",2015-05-19 06:00:48,52.921,5.421,-1,"2015-05-19 06:00:48"
"23","144432-2015",2015-05-19 06:19:10,52.923,5.42,-1,"2015-05-19 06:19:10"
"24","144432-2015",2015-05-19 07:38:10,52.92,5.423,-1,"2015-05-19 07:38:10"
"25","144432-2015",2015-05-19 07:59:24,52.92,5.426,-1,"2015-05-19 07:59:24"
"26","144432-2015",2015-05-19 09:28:50,52.921,5.423,-1,"2015-05-19 09:28:50"
"27","144432-2015",2015-05-19 10:16:34,52.922,5.423,-1,"2015-05-19 10:16:34"
"28","144432-2015",2015-05-19 11:10:07,52.922,5.42,-1,"2015-05-19 11:10:07"
"29","144432-2015",2015-05-20 10:48:08,52.922,5.426,-1,"2015-05-20 10:48:08"
"30","144432-2015",2015-05-20 11:18:50,52.921,5.425,-1,"2015-05-20 11:18:50"
"31","144432-2015",2015-05-20 12:28:01,52.909,5.424,-1,"2015-05-20 12:28:01"
