"","ID","date_time","latitude","longitude","b","t"
"1","144425-2015",2015-05-19 17:33:53,52.942,5.42,-1,"2015-05-19 17:33:53"
"2","144425-2015",2015-05-19 17:48:03,52.955,5.446,-1,"2015-05-19 17:48:03"
"3","144425-2015",2015-05-19 18:05:02,52.929,5.449,-1,"2015-05-19 18:05:02"
"4","144425-2015",2015-05-19 19:18:30,52.896,5.261,-1,"2015-05-19 19:18:30"
"5","144425-2015",2015-05-19 19:43:12,52.928,5.437,-1,"2015-05-19 19:43:12"
"6","144425-2015",2015-05-19 20:10:58,52.927,5.434,-1,"2015-05-19 20:10:58"
"7","144425-2015",2015-05-19 20:52:03,52.93,5.444,-1,"2015-05-19 20:52:03"
"8","144425-2015",2015-05-19 22:39:09,52.921,5.432,-1,"2015-05-19 22:39:09"
"9","144425-2015",2015-05-21 02:51:48,52.934,5.428,-1,"2015-05-21 02:51:48"
"10","144425-2015",2015-05-21 03:19:51,52.933,5.426,-1,"2015-05-21 03:19:51"
"11","144425-2015",2015-05-21 03:58:50,52.925,5.412,-1,"2015-05-21 03:58:50"
"12","144425-2015",2015-05-21 04:30:48,52.919,5.413,-1,"2015-05-21 04:30:48"
"13","144425-2015",2015-05-21 04:56:54,52.928,5.444,-1,"2015-05-21 04:56:54"
"14","144425-2015",2015-05-21 05:31:13,52.927,5.443,-1,"2015-05-21 05:31:13"
"15","144425-2015",2015-05-21 05:36:29,52.928,5.456,-1,"2015-05-21 05:36:29"
"16","144425-2015",2015-05-21 06:37:06,52.926,5.439,-1,"2015-05-21 06:37:06"
"17","144425-2015",2015-05-21 07:11:03,52.922,5.45,-1,"2015-05-21 07:11:03"
"18","144425-2015",2015-05-22 10:05:28,52.928,5.434,-1,"2015-05-22 10:05:28"
"19","144425-2015",2015-05-22 11:01:51,52.923,5.444,-1,"2015-05-22 11:01:51"
"20","144425-2015",2015-05-22 11:47:22,52.932,5.434,-1,"2015-05-22 11:47:22"
"21","144425-2015",2015-05-22 12:35:59,52.927,5.446,-1,"2015-05-22 12:35:59"
"22","144425-2015",2015-05-22 14:13:54,52.927,5.434,-1,"2015-05-22 14:13:54"
"23","144425-2015",2015-05-22 15:17:53,52.927,5.44,-1,"2015-05-22 15:17:53"
"24","144425-2015",2015-05-23 16:09:54,52.926,5.432,-1,"2015-05-23 16:09:54"
"25","144425-2015",2015-05-23 16:46:29,52.926,5.432,-1,"2015-05-23 16:46:29"
"26","144425-2015",2015-05-23 17:41:02,52.933,5.442,-1,"2015-05-23 17:41:02"
"27","144425-2015",2015-05-23 17:50:37,52.932,5.443,-1,"2015-05-23 17:50:37"
"28","144425-2015",2015-05-23 18:46:15,52.933,5.448,-1,"2015-05-23 18:46:15"
