"","ID","date_time","latitude","longitude","b","t"
"1","144154-2015",2015-05-28 17:23:13,52.916,5.529,-1,"2015-05-28 17:23:13"
"2","144154-2015",2015-05-28 17:31:28,52.914,5.44,-1,"2015-05-28 17:31:28"
"3","144154-2015",2015-05-28 18:22:10,52.928,5.426,-1,"2015-05-28 18:22:10"
"4","144154-2015",2015-05-28 19:28:43,52.92,5.416,-1,"2015-05-28 19:28:43"
"5","144154-2015",2015-05-28 20:02:25,52.938,5.432,-1,"2015-05-28 20:02:25"
"6","144154-2015",2015-05-28 20:19:31,52.93,5.437,-1,"2015-05-28 20:19:31"
"7","144154-2015",2015-05-28 21:13:58,52.928,5.447,-1,"2015-05-28 21:13:58"
"8","144154-2015",2015-05-29 01:24:01,52.928,5.487,-1,"2015-05-29 01:24:01"
"9","144154-2015",2015-05-31 02:42:42,52.927,5.446,-1,"2015-05-31 02:42:42"
"10","144154-2015",2015-05-31 04:20:03,52.926,5.434,-1,"2015-05-31 04:20:03"
"11","144154-2015",2015-05-31 04:42:01,52.926,5.438,-1,"2015-05-31 04:42:01"
"12","144154-2015",2015-05-31 04:45:47,52.939,5.441,-1,"2015-05-31 04:45:47"
"13","144154-2015",2015-05-31 05:21:43,52.922,5.466,-1,"2015-05-31 05:21:43"
"14","144154-2015",2015-05-31 06:23:36,52.932,5.442,-1,"2015-05-31 06:23:36"
"15","144154-2015",2015-05-31 06:24:44,52.928,5.441,-1,"2015-05-31 06:24:44"
"16","144154-2015",2015-05-31 07:06:28,52.925,5.447,-1,"2015-05-31 07:06:28"
"17","144154-2015",2015-05-31 08:01:00,52.935,5.431,-1,"2015-05-31 08:01:00"
"18","144154-2015",2015-05-31 08:38:25,52.935,5.43,-1,"2015-05-31 08:38:25"
"19","144154-2015",2015-05-31 09:32:05,52.935,5.426,-1,"2015-05-31 09:32:05"
"20","144154-2015",2015-05-31 10:13:06,52.929,5.437,-1,"2015-05-31 10:13:06"
"21","144154-2015",2015-05-31 11:14:26,52.927,5.44,-1,"2015-05-31 11:14:26"
"22","144154-2015",2015-06-02 11:20:05,52.932,5.433,-1,"2015-06-02 11:20:05"
"23","144154-2015",2015-06-02 12:12:12,52.933,5.439,-1,"2015-06-02 12:12:12"
"24","144154-2015",2015-06-02 13:53:15,52.93,5.438,-1,"2015-06-02 13:53:15"
"25","144154-2015",2015-06-02 14:51:59,52.929,5.44,-1,"2015-06-02 14:51:59"
"26","144154-2015",2015-06-02 15:20:52,52.915,5.428,-1,"2015-06-02 15:20:52"
"27","144154-2015",2015-06-02 16:33:23,52.934,5.435,-1,"2015-06-02 16:33:23"
"28","144154-2015",2015-06-02 16:59:20,52.932,5.435,-1,"2015-06-02 16:59:20"
"29","144154-2015",2015-06-02 17:26:24,52.934,5.426,-1,"2015-06-02 17:26:24"
"30","144154-2015",2015-06-02 18:18:41,52.937,5.428,-1,"2015-06-02 18:18:41"
"31","144154-2015",2015-06-02 18:43:55,52.934,5.427,-1,"2015-06-02 18:43:55"
"32","144154-2015",2015-06-02 19:05:20,52.933,5.441,-1,"2015-06-02 19:05:20"
"33","144154-2015",2015-06-02 19:26:18,52.933,5.44,-1,"2015-06-02 19:26:18"
"34","144154-2015",2015-06-04 20:25:22,52.936,5.446,-1,"2015-06-04 20:25:22"
"35","144154-2015",2015-06-05 03:25:41,52.933,5.436,-1,"2015-06-05 03:25:41"
"36","144154-2015",2015-06-05 03:46:33,52.935,5.446,-1,"2015-06-05 03:46:33"
"37","144154-2015",2015-06-05 04:26:45,52.935,5.431,-1,"2015-06-05 04:26:45"
"38","144154-2015",2015-06-05 05:06:49,52.938,5.43,-1,"2015-06-05 05:06:49"
"39","144154-2015",2015-06-05 05:25:35,52.936,5.438,-1,"2015-06-05 05:25:35"
"40","144154-2015",2015-06-07 05:09:51,52.929,5.433,-1,"2015-06-07 05:09:51"
"41","144154-2015",2015-06-07 05:41:27,52.927,5.442,-1,"2015-06-07 05:41:27"
"42","144154-2015",2015-06-07 06:01:07,52.915,5.467,-1,"2015-06-07 06:01:07"
"43","144154-2015",2015-06-07 06:19:48,52.915,5.468,-1,"2015-06-07 06:19:48"
"44","144154-2015",2015-06-07 06:51:15,52.933,5.437,-1,"2015-06-07 06:51:15"
"45","144154-2015",2015-06-07 07:22:25,52.934,5.428,-1,"2015-06-07 07:22:25"
"46","144154-2015",2015-06-07 07:54:52,52.936,5.421,-1,"2015-06-07 07:54:52"
"47","144154-2015",2015-06-07 08:26:33,52.938,5.417,-1,"2015-06-07 08:26:33"
"48","144154-2015",2015-06-07 09:35:17,52.935,5.421,-1,"2015-06-07 09:35:17"
"49","144154-2015",2015-06-07 09:38:14,52.93,5.441,-1,"2015-06-07 09:38:14"
"50","144154-2015",2015-06-07 10:27:51,52.929,5.44,-1,"2015-06-07 10:27:51"
"51","144154-2015",2015-06-07 11:16:20,52.923,5.45,-1,"2015-06-07 11:16:20"
"52","144154-2015",2015-06-07 12:48:50,53.071,5.604,-1,"2015-06-07 12:48:50"
"53","144154-2015",2015-06-07 12:53:44,52.924,5.453,-1,"2015-06-07 12:53:44"
"54","144154-2015",2015-06-07 14:29:20,52.93,5.483,-1,"2015-06-07 14:29:20"
"55","144154-2015",2015-06-07 14:36:49,52.935,5.438,-1,"2015-06-07 14:36:49"
"56","144154-2015",2015-06-09 14:15:27,52.921,5.44,-1,"2015-06-09 14:15:27"
"57","144154-2015",2015-06-09 15:11:44,52.922,5.433,-1,"2015-06-09 15:11:44"
"58","144154-2015",2015-06-09 15:46:19,52.924,5.437,-1,"2015-06-09 15:46:19"
"59","144154-2015",2015-06-09 16:54:07,52.922,5.437,-1,"2015-06-09 16:54:07"
"60","144154-2015",2015-06-09 17:05:22,52.922,5.438,-1,"2015-06-09 17:05:22"
"61","144154-2015",2015-06-09 17:26:26,52.924,5.437,-1,"2015-06-09 17:26:26"
"62","144154-2015",2015-06-09 18:46:08,52.917,5.443,-1,"2015-06-09 18:46:08"
"63","144154-2015",2015-06-09 19:37:15,52.923,5.439,-1,"2015-06-09 19:37:15"
"64","144154-2015",2015-06-09 20:22:09,52.951,5.536,-1,"2015-06-09 20:22:09"
"65","144154-2015",2015-06-09 20:22:37,52.973,5.376,-1,"2015-06-09 20:22:37"
"66","144154-2015",2015-06-09 21:14:49,52.938,5.343,-1,"2015-06-09 21:14:49"
"67","144154-2015",2015-06-09 22:00:07,52.942,5.4,-1,"2015-06-09 22:00:07"
"68","144154-2015",2015-06-12 03:48:30,52.921,5.433,-1,"2015-06-12 03:48:30"
"69","144154-2015",2015-06-12 04:43:43,52.913,5.449,-1,"2015-06-12 04:43:43"
"70","144154-2015",2015-06-12 04:43:53,52.911,5.451,-1,"2015-06-12 04:43:53"
