"","ID","date_time","latitude","longitude","b","t"
"1","144434-2018",2018-01-01 17:17:56,16.293,-16.017,-1,"2018-01-01 17:17:56"
"2","144434-2018",2018-01-01 18:44:33,16.397,-16.234,-1,"2018-01-01 18:44:33"
"3","144434-2018",2018-01-01 19:27:09,16.396,-16.235,-1,"2018-01-01 19:27:09"
"4","144434-2018",2018-01-01 20:10:22,16.397,-16.235,-1,"2018-01-01 20:10:22"
"5","144434-2018",2018-01-01 20:23:47,16.393,-16.236,-1,"2018-01-01 20:23:47"
"6","144434-2018",2018-01-02 22:38:22,16.394,-16.232,-1,"2018-01-02 22:38:22"
"7","144434-2018",2018-01-02 23:21:24,16.399,-16.239,-1,"2018-01-02 23:21:24"
"8","144434-2018",2018-01-03 04:00:55,16.4,-16.235,-1,"2018-01-03 04:00:55"
"9","144434-2018",2018-01-03 05:42:49,16.396,-16.236,-1,"2018-01-03 05:42:49"
"10","144434-2018",2018-01-04 07:11:33,16.394,-16.235,-1,"2018-01-04 07:11:33"
"11","144434-2018",2018-01-04 08:27:32,16.41,-16.259,-1,"2018-01-04 08:27:32"
"12","144434-2018",2018-01-04 09:49:42,16.414,-16.259,-1,"2018-01-04 09:49:42"
"13","144434-2018",2018-01-04 10:47:10,16.413,-16.251,-1,"2018-01-04 10:47:10"
"14","144434-2018",2018-01-04 11:30:24,16.414,-16.255,-1,"2018-01-04 11:30:24"
"15","144434-2018",2018-01-05 16:30:59,16.387,-16.296,-1,"2018-01-05 16:30:59"
"16","144434-2018",2018-01-05 18:18:37,16.397,-16.234,-1,"2018-01-05 18:18:37"
"17","144434-2018",2018-01-05 19:27:56,16.4,-16.231,-1,"2018-01-05 19:27:56"
"18","144434-2018",2018-01-05 19:31:31,16.395,-16.236,-1,"2018-01-05 19:31:31"
"19","144434-2018",2018-01-07 06:31:10,16.395,-16.237,-1,"2018-01-07 06:31:10"
"20","144434-2018",2018-01-07 07:46:25,16.408,-16.473,-1,"2018-01-07 07:46:25"
"21","144434-2018",2018-01-07 08:08:57,16.433,-16.24,-1,"2018-01-07 08:08:57"
"22","144434-2018",2018-01-08 10:10:42,16.39,-16.268,-1,"2018-01-08 10:10:42"
"23","144434-2018",2018-01-08 11:02:01,16.404,-16.237,-1,"2018-01-08 11:02:01"
"24","144434-2018",2018-01-08 11:47:27,16.411,-16.248,-1,"2018-01-08 11:47:27"
"25","144434-2018",2018-01-09 19:28:38,16.379,-16.239,-1,"2018-01-09 19:28:38"
"26","144434-2018",2018-01-09 19:35:49,16.378,-16.217,-1,"2018-01-09 19:35:49"
"27","144434-2018",2018-01-11 04:11:01,16.393,-16.238,-1,"2018-01-11 04:11:01"
"28","144434-2018",2018-01-11 06:03:53,16.393,-16.237,-1,"2018-01-11 06:03:53"
"29","144434-2018",2018-01-11 07:35:09,16.399,-16.235,-1,"2018-01-11 07:35:09"
"30","144434-2018",2018-01-11 07:47:17,16.382,-16.233,-1,"2018-01-11 07:47:17"
"31","144434-2018",2018-01-11 08:41:02,16.401,-16.233,-1,"2018-01-11 08:41:02"
"32","144434-2018",2018-01-11 10:43:08,16.401,-16.237,-1,"2018-01-11 10:43:08"
"33","144434-2018",2018-01-12 16:52:02,16.405,-16.231,-1,"2018-01-12 16:52:02"
"34","144434-2018",2018-01-12 18:12:49,16.409,-16.233,-1,"2018-01-12 18:12:49"
"35","144434-2018",2018-01-15 05:05:52,16.396,-16.236,-1,"2018-01-15 05:05:52"
"36","144434-2018",2018-01-15 07:33:35,16.401,-16.184,-1,"2018-01-15 07:33:35"
"37","144434-2018",2018-01-15 07:55:58,16.43,-16.238,-1,"2018-01-15 07:55:58"
"38","144434-2018",2018-01-15 10:17:42,16.406,-16.237,-1,"2018-01-15 10:17:42"
"39","144434-2018",2018-01-15 11:01:37,16.399,-16.232,-1,"2018-01-15 11:01:37"
"40","144434-2018",2018-01-16 16:05:09,16.398,-16.231,-1,"2018-01-16 16:05:09"
"41","144434-2018",2018-01-16 17:48:14,16.398,-16.232,-1,"2018-01-16 17:48:14"
"42","144434-2018",2018-01-16 18:13:53,16.401,-16.233,-1,"2018-01-16 18:13:53"
"43","144434-2018",2018-01-16 20:42:52,16.392,-16.233,-1,"2018-01-16 20:42:52"
"44","144434-2018",2018-01-18 04:32:02,16.396,-16.236,-1,"2018-01-18 04:32:02"
"45","144434-2018",2018-01-19 06:57:53,16.406,-16.231,-1,"2018-01-19 06:57:53"
"46","144434-2018",2018-01-19 08:49:01,16.41,-16.267,-1,"2018-01-19 08:49:01"
"47","144434-2018",2018-01-19 09:39:58,16.412,-16.25,-1,"2018-01-19 09:39:58"
"48","144434-2018",2018-01-19 10:35:40,16.416,-16.268,-1,"2018-01-19 10:35:40"
"49","144434-2018",2018-01-19 11:19:17,16.412,-16.25,-1,"2018-01-19 11:19:17"
"50","144434-2018",2018-01-20 17:03:21,16.402,-16.232,-1,"2018-01-20 17:03:21"
"51","144434-2018",2018-01-20 18:50:38,16.399,-16.234,-1,"2018-01-20 18:50:38"
"52","144434-2018",2018-01-20 19:52:32,16.399,-16.236,-1,"2018-01-20 19:52:32"
"53","144434-2018",2018-01-20 19:53:12,16.399,-16.235,-1,"2018-01-20 19:53:12"
"54","144434-2018",2018-01-20 21:35:56,16.403,-16.234,-1,"2018-01-20 21:35:56"
"55","144434-2018",2018-01-20 22:06:54,16.408,-16.233,-1,"2018-01-20 22:06:54"
"56","144434-2018",2018-01-22 07:01:35,16.408,-16.239,-1,"2018-01-22 07:01:35"
"57","144434-2018",2018-01-22 07:56:43,16.409,-16.243,-1,"2018-01-22 07:56:43"
"58","144434-2018",2018-01-23 10:54:59,16.364,-16.337,-1,"2018-01-23 10:54:59"
"59","144434-2018",2018-01-23 11:38:33,16.354,-16.381,-1,"2018-01-23 11:38:33"
"60","144434-2018",2018-01-23 16:25:11,16.358,-16.38,-1,"2018-01-23 16:25:11"
"61","144434-2018",2018-01-24 19:51:02,16.357,-16.381,-1,"2018-01-24 19:51:02"
"62","144434-2018",2018-01-24 20:07:18,16.352,-16.378,-1,"2018-01-24 20:07:18"
"63","144434-2018",2018-01-24 20:46:36,16.357,-16.38,-1,"2018-01-24 20:46:36"
"64","144434-2018",2018-01-24 22:24:35,16.358,-16.378,-1,"2018-01-24 22:24:35"
"65","144434-2018",2018-01-26 04:38:24,16.358,-16.382,-1,"2018-01-26 04:38:24"
"66","144434-2018",2018-01-26 06:35:45,16.358,-16.378,-1,"2018-01-26 06:35:45"
"67","144434-2018",2018-01-26 08:19:21,16.356,-16.382,-1,"2018-01-26 08:19:21"
"68","144434-2018",2018-01-26 09:08:05,16.358,-16.378,-1,"2018-01-26 09:08:05"
"69","144434-2018",2018-01-27 17:23:53,16.362,-16.375,-1,"2018-01-27 17:23:53"
"70","144434-2018",2018-01-27 18:32:41,16.356,-16.381,-1,"2018-01-27 18:32:41"
"71","144434-2018",2018-01-27 18:38:10,16.357,-16.382,-1,"2018-01-27 18:38:10"
"72","144434-2018",2018-01-28 19:38:54,16.358,-16.385,-1,"2018-01-28 19:38:54"
"73","144434-2018",2018-01-28 20:00:44,16.357,-16.387,-1,"2018-01-28 20:00:44"
"74","144434-2018",2018-01-28 21:40:53,16.355,-16.39,-1,"2018-01-28 21:40:53"
"75","144434-2018",2018-01-28 22:02:29,16.356,-16.388,-1,"2018-01-28 22:02:29"
"76","144434-2018",2018-01-28 22:42:32,16.358,-16.38,-1,"2018-01-28 22:42:32"
"77","144434-2018",2018-01-30 05:30:29,16.357,-16.383,-1,"2018-01-30 05:30:29"
"78","144434-2018",2018-01-30 06:14:14,16.357,-16.381,-1,"2018-01-30 06:14:14"
"79","144434-2018",2018-01-30 07:52:11,16.362,-16.38,-1,"2018-01-30 07:52:11"
"80","144434-2018",2018-01-30 07:57:23,16.356,-16.473,-1,"2018-01-30 07:57:23"
"81","144434-2018",2018-01-30 08:28:28,16.381,-16.458,-1,"2018-01-30 08:28:28"
