"","ID","date_time","latitude","longitude","b","t"
"1","157539-2017",2017-05-08 02:51:44,52.917,5.421,-1,"2017-05-08 02:51:44"
"2","157539-2017",2017-05-09 06:10:56,52.938,5.485,-1,"2017-05-09 06:10:56"
"3","157539-2017",2017-05-09 06:17:57,52.958,5.419,-1,"2017-05-09 06:17:57"
"4","157539-2017",2017-05-09 07:00:13,52.942,5.342,-1,"2017-05-09 07:00:13"
"5","157539-2017",2017-05-09 07:50:53,52.96,5.38,-1,"2017-05-09 07:50:53"
"6","157539-2017",2017-05-09 08:38:04,52.96,5.324,-1,"2017-05-09 08:38:04"
"7","157539-2017",2017-05-09 09:08:47,52.934,5.505,-1,"2017-05-09 09:08:47"
"8","157539-2017",2017-05-09 09:30:20,52.928,5.503,-1,"2017-05-09 09:30:20"
"9","157539-2017",2017-05-09 09:59:14,52.888,5.563,-1,"2017-05-09 09:59:14"
"10","157539-2017",2017-05-09 10:50:49,52.93,5.528,-1,"2017-05-09 10:50:49"
"11","157539-2017",2017-05-09 11:08:51,52.929,5.521,-1,"2017-05-09 11:08:51"
"12","157539-2017",2017-05-09 12:30:41,52.941,5.762,-1,"2017-05-09 12:30:41"
"13","157539-2017",2017-05-09 12:34:21,52.918,5.482,-1,"2017-05-09 12:34:21"
"14","157539-2017",2017-05-10 11:22:56,52.913,5.395,-1,"2017-05-10 11:22:56"
"15","157539-2017",2017-05-10 12:10:05,52.906,5.425,-1,"2017-05-10 12:10:05"
"16","157539-2017",2017-05-10 14:02:09,52.905,5.345,-1,"2017-05-10 14:02:09"
"17","157539-2017",2017-05-10 15:46:04,52.93,5.461,-1,"2017-05-10 15:46:04"
"18","157539-2017",2017-05-10 15:53:28,52.934,5.456,-1,"2017-05-10 15:53:28"
"19","157539-2017",2017-05-10 16:21:30,52.93,5.436,-1,"2017-05-10 16:21:30"
"20","157539-2017",2017-05-10 17:29:11,52.867,5.263,-1,"2017-05-10 17:29:11"
"21","157539-2017",2017-05-10 17:53:25,52.929,5.395,-1,"2017-05-10 17:53:25"
"22","157539-2017",2017-05-10 17:59:31,52.947,5.354,-1,"2017-05-10 17:59:31"
"23","157539-2017",2017-05-11 17:18:48,52.929,5.432,-1,"2017-05-11 17:18:48"
"24","157539-2017",2017-05-11 17:22:38,52.927,5.438,-1,"2017-05-11 17:22:38"
"25","157539-2017",2017-05-11 17:36:51,52.928,5.431,-1,"2017-05-11 17:36:51"
"26","157539-2017",2017-05-11 19:01:29,52.922,5.418,-1,"2017-05-11 19:01:29"
"27","157539-2017",2017-05-11 19:02:33,52.93,5.421,-1,"2017-05-11 19:02:33"
"28","157539-2017",2017-05-11 19:17:41,52.927,5.418,-1,"2017-05-11 19:17:41"
"29","157539-2017",2017-05-11 19:57:27,52.929,5.44,-1,"2017-05-11 19:57:27"
"30","157539-2017",2017-05-11 20:50:50,52.939,5.434,-1,"2017-05-11 20:50:50"
"31","157539-2017",2017-05-14 03:28:32,52.88,5.488,-1,"2017-05-14 03:28:32"
"32","157539-2017",2017-05-14 03:43:45,52.925,5.451,-1,"2017-05-14 03:43:45"
"33","157539-2017",2017-05-14 08:13:59,52.835,5.386,-1,"2017-05-14 08:13:59"
"34","157539-2017",2017-05-14 08:33:29,52.952,5.399,-1,"2017-05-14 08:33:29"
"35","157539-2017",2017-05-14 09:06:29,52.926,5.443,-1,"2017-05-14 09:06:29"
"36","157539-2017",2017-05-15 07:49:31,52.97,5.302,-1,"2017-05-15 07:49:31"
"37","157539-2017",2017-05-15 08:21:23,52.852,5.27,-1,"2017-05-15 08:21:23"
"38","157539-2017",2017-05-15 08:45:44,53.016,5.25,-1,"2017-05-15 08:45:44"
"39","157539-2017",2017-05-15 09:40:19,52.925,5.424,-1,"2017-05-15 09:40:19"
"40","157539-2017",2017-05-15 10:18:34,52.919,5.406,-1,"2017-05-15 10:18:34"
"41","157539-2017",2017-05-16 12:57:33,52.818,5.566,-1,"2017-05-16 12:57:33"
"42","157539-2017",2017-05-16 14:33:01,52.925,5.441,-1,"2017-05-16 14:33:01"
"43","157539-2017",2017-05-17 17:36:46,52.924,5.421,-1,"2017-05-17 17:36:46"
"44","157539-2017",2017-05-17 17:49:23,52.929,5.438,-1,"2017-05-17 17:49:23"
"45","157539-2017",2017-05-17 18:27:56,52.929,5.445,-1,"2017-05-17 18:27:56"
"46","157539-2017",2017-05-17 19:16:32,52.931,5.423,-1,"2017-05-17 19:16:32"
"47","157539-2017",2017-05-17 19:33:01,52.93,5.44,-1,"2017-05-17 19:33:01"
"48","157539-2017",2017-05-17 20:24:18,52.936,5.411,-1,"2017-05-17 20:24:18"
"49","157539-2017",2017-05-20 03:55:39,52.946,5.25,-1,"2017-05-20 03:55:39"
"50","157539-2017",2017-05-20 03:57:56,52.883,5.371,-1,"2017-05-20 03:57:56"
"51","157539-2017",2017-05-20 08:41:34,52.92,5.437,-1,"2017-05-20 08:41:34"
"52","157539-2017",2017-05-20 09:01:45,52.819,5.324,-1,"2017-05-20 09:01:45"
"53","157539-2017",2017-05-20 09:30:14,52.921,5.492,-1,"2017-05-20 09:30:14"
"54","157539-2017",2017-05-21 08:21:54,52.931,5.373,-1,"2017-05-21 08:21:54"
"55","157539-2017",2017-05-21 08:54:24,52.742,5.606,-1,"2017-05-21 08:54:24"
"56","157539-2017",2017-05-21 09:15:08,52.789,5.618,-1,"2017-05-21 09:15:08"
"57","157539-2017",2017-05-21 10:01:01,52.982,5.207,-1,"2017-05-21 10:01:01"
"58","157539-2017",2017-05-21 10:51:03,52.915,5.274,-1,"2017-05-21 10:51:03"
"59","157539-2017",2017-05-21 11:43:15,52.929,5.413,-1,"2017-05-21 11:43:15"
"60","157539-2017",2017-05-21 13:36:12,52.901,5.298,-1,"2017-05-21 13:36:12"
"61","157539-2017",2017-05-22 13:27:58,52.986,5.523,-1,"2017-05-22 13:27:58"
"62","157539-2017",2017-05-22 15:05:56,52.924,5.459,-1,"2017-05-22 15:05:56"
"63","157539-2017",2017-05-22 16:20:30,52.918,5.41,-1,"2017-05-22 16:20:30"
"64","157539-2017",2017-05-22 16:52:14,52.92,5.46,-1,"2017-05-22 16:52:14"
"65","157539-2017",2017-05-22 18:02:24,52.857,5.596,-1,"2017-05-22 18:02:24"
"66","157539-2017",2017-05-22 18:17:58,52.855,5.732,-1,"2017-05-22 18:17:58"
"67","157539-2017",2017-05-22 18:35:22,52.935,5.417,-1,"2017-05-22 18:35:22"
"68","157539-2017",2017-05-22 19:27:16,52.884,5.225,-1,"2017-05-22 19:27:16"
"69","157539-2017",2017-05-23 17:32:27,52.122,4.957,-1,"2017-05-23 17:32:27"
"70","157539-2017",2017-05-23 17:37:20,52.93,5.296,-1,"2017-05-23 17:37:20"
"71","157539-2017",2017-05-23 17:46:48,52.939,5.419,-1,"2017-05-23 17:46:48"
"72","157539-2017",2017-05-23 18:19:37,52.939,5.444,-1,"2017-05-23 18:19:37"
"73","157539-2017",2017-05-23 19:07:07,52.934,5.458,-1,"2017-05-23 19:07:07"
"74","157539-2017",2017-05-23 19:28:04,52.93,5.493,-1,"2017-05-23 19:28:04"
"75","157539-2017",2017-05-23 20:01:46,52.936,5.442,-1,"2017-05-23 20:01:46"
"76","157539-2017",2017-05-23 20:48:50,52.935,5.421,-1,"2017-05-23 20:48:50"
"77","157539-2017",2017-05-23 21:04:57,52.936,5.423,-1,"2017-05-23 21:04:57"
"78","157539-2017",2017-05-25 03:02:14,52.911,5.406,-1,"2017-05-25 03:02:14"
"79","157539-2017",2017-05-26 04:09:07,52.908,5.304,-1,"2017-05-26 04:09:07"
