"","ID","date_time","latitude","longitude","b","t"
"1","157553-2017",2017-05-08 12:49:03,53.151,5.494,-1,"2017-05-08 12:49:03"
"2","157553-2017",2017-05-08 14:26:01,52.926,5.45,-1,"2017-05-08 14:26:01"
"3","157553-2017",2017-05-08 16:10:52,52.884,5.472,-1,"2017-05-08 16:10:52"
"4","157553-2017",2017-05-08 16:12:43,52.924,5.432,-1,"2017-05-08 16:12:43"
"5","157553-2017",2017-05-08 17:09:51,52.987,5.657,-1,"2017-05-08 17:09:51"
"6","157553-2017",2017-05-08 17:16:18,52.963,5.269,-1,"2017-05-08 17:16:18"
"7","157553-2017",2017-05-08 17:53:05,52.905,5.38,-1,"2017-05-08 17:53:05"
"8","157553-2017",2017-05-08 18:52:50,52.761,5.913,-1,"2017-05-08 18:52:50"
"9","157553-2017",2017-05-08 18:56:31,52.896,5.417,-1,"2017-05-08 18:56:31"
"10","157553-2017",2017-05-08 19:17:24,52.828,5.242,-1,"2017-05-08 19:17:24"
"11","157553-2017",2017-05-09 17:41:42,53.007,5.85,-1,"2017-05-09 17:41:42"
"12","157553-2017",2017-05-09 18:25:22,52.858,5.862,-1,"2017-05-09 18:25:22"
"13","157553-2017",2017-05-09 18:27:16,52.935,5.447,-1,"2017-05-09 18:27:16"
"14","157553-2017",2017-05-09 18:57:22,52.904,5.488,-1,"2017-05-09 18:57:22"
"15","157553-2017",2017-05-09 19:24:09,52.859,5.546,-1,"2017-05-09 19:24:09"
"16","157553-2017",2017-05-09 19:53:53,52.934,5.424,-1,"2017-05-09 19:53:53"
"17","157553-2017",2017-05-09 20:38:48,52.932,5.442,-1,"2017-05-09 20:38:48"
"18","157553-2017",2017-05-09 22:17:40,52.853,5.552,-1,"2017-05-09 22:17:40"
"19","157553-2017",2017-05-12 04:44:49,52.94,5.503,-1,"2017-05-12 04:44:49"
"20","157553-2017",2017-05-12 05:26:49,52.913,5.41,-1,"2017-05-12 05:26:49"
"21","157553-2017",2017-05-12 05:45:16,52.929,5.452,-1,"2017-05-12 05:45:16"
"22","157553-2017",2017-05-12 06:25:19,52.946,5.399,-1,"2017-05-12 06:25:19"
"23","157553-2017",2017-05-12 07:15:07,52.924,5.461,-1,"2017-05-12 07:15:07"
"24","157553-2017",2017-05-12 07:26:38,52.934,5.379,-1,"2017-05-12 07:26:38"
"25","157553-2017",2017-05-12 08:58:43,52.874,5.458,-1,"2017-05-12 08:58:43"
"26","157553-2017",2017-05-12 09:01:01,52.895,5.446,-1,"2017-05-12 09:01:01"
"27","157553-2017",2017-05-12 09:48:28,52.919,5.523,-1,"2017-05-12 09:48:28"
"28","157553-2017",2017-05-13 09:26:20,52.922,5.508,-1,"2017-05-13 09:26:20"
"29","157553-2017",2017-05-13 11:08:56,52.964,5.378,-1,"2017-05-13 11:08:56"
"30","157553-2017",2017-05-13 15:11:16,52.919,5.547,-1,"2017-05-13 15:11:16"
"31","157553-2017",2017-05-13 15:21:26,52.919,5.549,-1,"2017-05-13 15:21:26"
"32","157553-2017",2017-05-14 14:57:36,52.914,5.359,-1,"2017-05-14 14:57:36"
"33","157553-2017",2017-05-14 16:22:24,52.918,5.394,-1,"2017-05-14 16:22:24"
"34","157553-2017",2017-05-14 16:44:15,52.925,5.437,-1,"2017-05-14 16:44:15"
"35","157553-2017",2017-05-14 17:27:49,52.925,5.459,-1,"2017-05-14 17:27:49"
"36","157553-2017",2017-05-14 18:01:19,52.933,5.427,-1,"2017-05-14 18:01:19"
"37","157553-2017",2017-05-15 19:56:16,52.977,5.443,-1,"2017-05-15 19:56:16"
"38","157553-2017",2017-05-15 20:13:47,52.932,5.447,-1,"2017-05-15 20:13:47"
"39","157553-2017",2017-05-15 20:17:00,52.93,5.437,-1,"2017-05-15 20:17:00"
"40","157553-2017",2017-05-15 21:07:15,52.93,5.435,-1,"2017-05-15 21:07:15"
"41","157553-2017",2017-05-15 21:55:10,52.955,5.461,-1,"2017-05-15 21:55:10"
"42","157553-2017",2017-05-17 03:50:46,52.945,5.414,-1,"2017-05-17 03:50:46"
"43","157553-2017",2017-05-17 04:30:53,52.947,5.411,-1,"2017-05-17 04:30:53"
"44","157553-2017",2017-05-17 07:58:24,52.935,5.441,-1,"2017-05-17 07:58:24"
"45","157553-2017",2017-05-18 06:00:40,52.896,5.362,-1,"2017-05-18 06:00:40"
"46","157553-2017",2017-05-18 06:07:08,52.948,5.447,-1,"2017-05-18 06:07:08"
"47","157553-2017",2017-05-18 06:35:46,52.957,5.346,-1,"2017-05-18 06:35:46"
"48","157553-2017",2017-05-18 06:39:49,52.985,5.365,-1,"2017-05-18 06:39:49"
"49","157553-2017",2017-05-18 07:46:59,52.937,5.428,-1,"2017-05-18 07:46:59"
"50","157553-2017",2017-05-18 08:15:22,52.863,5.543,-1,"2017-05-18 08:15:22"
"51","157553-2017",2017-05-18 09:24:21,53.029,5.339,-1,"2017-05-18 09:24:21"
"52","157553-2017",2017-05-18 09:28:02,52.99,5.556,-1,"2017-05-18 09:28:02"
"53","157553-2017",2017-05-18 10:13:16,53.02,5.559,-1,"2017-05-18 10:13:16"
"54","157553-2017",2017-05-18 12:31:36,52.888,5.462,-1,"2017-05-18 12:31:36"
"55","157553-2017",2017-05-19 12:20:49,52.863,5.347,-1,"2017-05-19 12:20:49"
"56","157553-2017",2017-05-20 17:10:44,52.934,5.423,-1,"2017-05-20 17:10:44"
"57","157553-2017",2017-05-20 17:14:08,52.935,5.434,-1,"2017-05-20 17:14:08"
"58","157553-2017",2017-05-20 17:40:00,52.909,5.431,-1,"2017-05-20 17:40:00"
"59","157553-2017",2017-05-20 18:51:35,52.932,5.429,-1,"2017-05-20 18:51:35"
"60","157553-2017",2017-05-20 18:56:11,52.938,5.429,-1,"2017-05-20 18:56:11"
"61","157553-2017",2017-05-20 19:22:01,52.93,5.432,-1,"2017-05-20 19:22:01"
"62","157553-2017",2017-05-20 19:24:47,52.93,5.431,-1,"2017-05-20 19:24:47"
"63","157553-2017",2017-05-20 20:10:15,52.892,5.255,-1,"2017-05-20 20:10:15"
"64","157553-2017",2017-05-20 21:04:29,52.907,5.184,-1,"2017-05-20 21:04:29"
"65","157553-2017",2017-05-20 21:51:20,52.927,5.429,-1,"2017-05-20 21:51:20"
"66","157553-2017",2017-05-22 03:33:41,52.936,5.422,-1,"2017-05-22 03:33:41"
"67","157553-2017",2017-05-22 04:33:31,52.93,5.422,-1,"2017-05-22 04:33:31"
"68","157553-2017",2017-05-23 03:22:37,52.924,5.431,-1,"2017-05-23 03:22:37"
"69","157553-2017",2017-05-23 04:02:29,52.93,5.442,-1,"2017-05-23 04:02:29"
"70","157553-2017",2017-05-23 05:04:39,52.924,5.444,-1,"2017-05-23 05:04:39"
"71","157553-2017",2017-05-23 05:40:40,52.957,5.387,-1,"2017-05-23 05:40:40"
"72","157553-2017",2017-05-23 06:10:26,52.932,5.456,-1,"2017-05-23 06:10:26"
"73","157553-2017",2017-05-23 06:43:12,52.938,5.467,-1,"2017-05-23 06:43:12"
"74","157553-2017",2017-05-23 06:48:45,52.933,5.455,-1,"2017-05-23 06:48:45"
"75","157553-2017",2017-05-23 07:50:03,52.91,5.415,-1,"2017-05-23 07:50:03"
"76","157553-2017",2017-05-23 08:26:21,52.901,5.582,-1,"2017-05-23 08:26:21"
"77","157553-2017",2017-05-23 09:17:31,52.954,5.386,-1,"2017-05-23 09:17:31"
"78","157553-2017",2017-05-24 08:20:49,52.913,5.453,-1,"2017-05-24 08:20:49"
"79","157553-2017",2017-05-24 09:01:23,52.914,5.455,-1,"2017-05-24 09:01:23"
"80","157553-2017",2017-05-24 09:01:51,52.913,5.458,-1,"2017-05-24 09:01:51"
"81","157553-2017",2017-05-24 09:51:42,52.923,5.448,-1,"2017-05-24 09:51:42"
"82","157553-2017",2017-05-24 10:38:42,52.944,5.378,-1,"2017-05-24 10:38:42"
"83","157553-2017",2017-05-24 12:18:46,53.018,5.386,-1,"2017-05-24 12:18:46"
"84","157553-2017",2017-05-24 13:03:13,52.896,5.328,-1,"2017-05-24 13:03:13"
"85","157553-2017",2017-05-24 14:41:19,52.933,5.452,-1,"2017-05-24 14:41:19"
"86","157553-2017",2017-05-25 14:34:19,52.928,5.454,-1,"2017-05-25 14:34:19"
"87","157553-2017",2017-05-25 16:47:02,52.953,5.526,-1,"2017-05-25 16:47:02"
"88","157553-2017",2017-05-25 17:58:00,52.93,5.42,-1,"2017-05-25 17:58:00"
"89","157553-2017",2017-05-25 18:24:48,52.949,5.383,-1,"2017-05-25 18:24:48"
"90","157553-2017",2017-05-25 19:40:27,52.94,5.478,-1,"2017-05-25 19:40:27"
"91","157553-2017",2017-05-25 19:59:15,52.917,5.383,-1,"2017-05-25 19:59:15"
"92","157553-2017",2017-05-25 20:05:56,52.907,5.387,-1,"2017-05-25 20:05:56"
"93","157553-2017",2017-05-26 19:26:39,52.784,5.459,-1,"2017-05-26 19:26:39"
"94","157553-2017",2017-05-26 19:35:35,52.979,5.358,-1,"2017-05-26 19:35:35"
"95","157553-2017",2017-05-26 19:45:50,52.906,5.357,-1,"2017-05-26 19:45:50"
"96","157553-2017",2017-05-26 20:38:40,52.926,5.423,-1,"2017-05-26 20:38:40"
"97","157553-2017",2017-05-26 21:26:06,52.927,5.439,-1,"2017-05-26 21:26:06"
"98","157553-2017",2017-05-28 04:05:49,52.94,5.404,-1,"2017-05-28 04:05:49"
"99","157553-2017",2017-05-28 04:46:51,52.909,5.388,-1,"2017-05-28 04:46:51"
"100","157553-2017",2017-05-28 05:45:45,52.923,5.439,-1,"2017-05-28 05:45:45"
"101","157553-2017",2017-05-28 05:47:22,52.921,5.419,-1,"2017-05-28 05:47:22"
"102","157553-2017",2017-05-28 06:26:09,52.931,5.424,-1,"2017-05-28 06:26:09"
"103","157553-2017",2017-05-29 05:22:22,52.811,5.506,-1,"2017-05-29 05:22:22"
"104","157553-2017",2017-05-29 05:36:39,52.833,5.439,-1,"2017-05-29 05:36:39"
"105","157553-2017",2017-05-29 05:55:51,52.938,5.443,-1,"2017-05-29 05:55:51"
"106","157553-2017",2017-05-29 07:00:52,52.925,5.423,-1,"2017-05-29 07:00:52"
"107","157553-2017",2017-05-29 07:21:28,52.973,5.197,-1,"2017-05-29 07:21:28"
"108","157553-2017",2017-05-29 08:38:19,52.984,5.235,-1,"2017-05-29 08:38:19"
"109","157553-2017",2017-05-29 08:58:01,52.943,5.228,-1,"2017-05-29 08:58:01"
"110","157553-2017",2017-05-29 09:01:23,52.942,5.23,-1,"2017-05-29 09:01:23"
"111","157553-2017",2017-05-29 10:29:31,52.912,5.414,-1,"2017-05-29 10:29:31"
"112","157553-2017",2017-05-29 10:40:37,52.898,5.508,-1,"2017-05-29 10:40:37"
"113","157553-2017",2017-05-29 11:24:32,52.894,5.534,-1,"2017-05-29 11:24:32"
"114","157553-2017",2017-05-30 10:17:16,52.9,5.446,-1,"2017-05-30 10:17:16"
"115","157553-2017",2017-05-30 10:31:41,52.908,5.499,-1,"2017-05-30 10:31:41"
"116","157553-2017",2017-05-30 11:04:19,52.897,5.491,-1,"2017-05-30 11:04:19"
"117","157553-2017",2017-05-30 11:56:43,53.08,5.307,-1,"2017-05-30 11:56:43"
"118","157553-2017",2017-05-30 13:35:13,52.916,5.404,-1,"2017-05-30 13:35:13"
"119","157553-2017",2017-05-30 15:20:24,52.95,5.461,-1,"2017-05-30 15:20:24"
"120","157553-2017",2017-05-30 16:21:56,52.934,5.253,-1,"2017-05-30 16:21:56"
"121","157553-2017",2017-05-30 16:58:23,52.929,5.316,-1,"2017-05-30 16:58:23"
"122","157553-2017",2017-05-30 17:00:14,52.929,5.231,-1,"2017-05-30 17:00:14"
"123","157553-2017",2017-05-30 17:29:46,53.009,5.458,-1,"2017-05-30 17:29:46"
"124","157553-2017",2017-05-31 15:56:03,52.737,5.258,-1,"2017-05-31 15:56:03"
"125","157553-2017",2017-05-31 16:48:06,52.73,5.254,-1,"2017-05-31 16:48:06"
"126","157553-2017",2017-05-31 16:58:20,52.897,5.354,-1,"2017-05-31 16:58:20"
"127","157553-2017",2017-05-31 17:35:40,52.935,5.428,-1,"2017-05-31 17:35:40"
"128","157553-2017",2017-05-31 18:31:46,52.942,5.468,-1,"2017-05-31 18:31:46"
"129","157553-2017",2017-05-31 18:39:55,52.962,5.299,-1,"2017-05-31 18:39:55"
"130","157553-2017",2017-05-31 19:15:20,52.969,5.32,-1,"2017-05-31 19:15:20"
"131","157553-2017",2017-05-31 19:41:44,52.931,5.441,-1,"2017-05-31 19:41:44"
"132","157553-2017",2017-05-31 20:17:27,52.873,5.48,-1,"2017-05-31 20:17:27"
"133","157553-2017",2017-05-31 20:37:15,52.935,5.447,-1,"2017-05-31 20:37:15"
"134","157553-2017",2017-05-31 21:22:34,52.917,5.484,-1,"2017-05-31 21:22:34"
"135","157553-2017",2017-05-31 21:54:11,52.91,5.496,-1,"2017-05-31 21:54:11"
"136","157553-2017",2017-06-01 21:02:28,52.901,5.399,-1,"2017-06-01 21:02:28"
"137","157553-2017",2017-06-01 22:43:37,52.87,5.446,-1,"2017-06-01 22:43:37"
"138","157553-2017",2017-06-02 03:09:16,52.936,5.429,-1,"2017-06-02 03:09:16"
"139","157553-2017",2017-06-02 03:49:41,52.924,5.39,-1,"2017-06-02 03:49:41"
"140","157553-2017",2017-06-03 02:57:29,52.93,5.436,-1,"2017-06-03 02:57:29"
"141","157553-2017",2017-06-03 04:38:04,52.943,5.444,-1,"2017-06-03 04:38:04"
