"","ID","date_time","latitude","longitude","b","t"
"1","144443-2017",2017-01-02 03:38:17,16.61,-16.368,-1,"2017-01-02 03:38:17"
"2","144443-2017",2017-01-02 05:17:43,16.611,-16.367,-1,"2017-01-02 05:17:43"
"3","144443-2017",2017-01-03 07:16:41,16.565,-16.354,-1,"2017-01-03 07:16:41"
"4","144443-2017",2017-01-03 07:56:43,16.56,-16.354,-1,"2017-01-03 07:56:43"
"5","144443-2017",2017-01-03 09:27:40,16.637,-16.073,-1,"2017-01-03 09:27:40"
"6","144443-2017",2017-01-03 11:03:26,16.601,-16.355,-1,"2017-01-03 11:03:26"
"7","144443-2017",2017-01-03 14:40:43,16.623,-16.382,-1,"2017-01-03 14:40:43"
"8","144443-2017",2017-01-04 16:07:40,16.61,-16.362,-1,"2017-01-04 16:07:40"
"9","144443-2017",2017-01-04 18:30:52,16.611,-16.379,-1,"2017-01-04 18:30:52"
"10","144443-2017",2017-01-04 18:38:35,16.611,-16.363,-1,"2017-01-04 18:38:35"
"11","144443-2017",2017-01-04 19:58:16,16.591,-16.351,-1,"2017-01-04 19:58:16"
"12","144443-2017",2017-01-04 20:11:33,16.59,-16.352,-1,"2017-01-04 20:11:33"
"13","144443-2017",2017-01-04 21:53:22,16.609,-16.366,-1,"2017-01-04 21:53:22"
"14","144443-2017",2017-01-04 22:48:11,16.608,-16.365,-1,"2017-01-04 22:48:11"
"15","144443-2017",2017-01-06 04:30:08,16.608,-16.368,-1,"2017-01-06 04:30:08"
"16","144443-2017",2017-01-06 06:43:09,16.607,-16.366,-1,"2017-01-06 06:43:09"
"17","144443-2017",2017-01-06 06:43:38,16.606,-16.365,-1,"2017-01-06 06:43:38"
"18","144443-2017",2017-01-06 06:44:08,16.608,-16.363,-1,"2017-01-06 06:44:08"
"19","144443-2017",2017-01-07 09:44:35,16.629,-16.373,-1,"2017-01-07 09:44:35"
"20","144443-2017",2017-01-07 10:40:46,16.63,-16.373,-1,"2017-01-07 10:40:46"
"21","144443-2017",2017-01-07 11:25:18,16.608,-16.366,-1,"2017-01-07 11:25:18"
"22","144443-2017",2017-01-07 15:33:50,16.607,-16.37,-1,"2017-01-07 15:33:50"
"23","144443-2017",2017-01-08 18:07:12,16.442,-16.427,-1,"2017-01-08 18:07:12"
"24","144443-2017",2017-01-08 18:36:27,16.445,-16.364,-1,"2017-01-08 18:36:27"
"25","144443-2017",2017-01-08 19:10:35,16.435,-16.375,-1,"2017-01-08 19:10:35"
"26","144443-2017",2017-01-08 19:46:46,16.449,-16.36,-1,"2017-01-08 19:46:46"
"27","144443-2017",2017-01-08 20:20:26,16.45,-16.358,-1,"2017-01-08 20:20:26"
"28","144443-2017",2017-01-08 22:10:47,16.451,-16.36,-1,"2017-01-08 22:10:47"
"29","144443-2017",2017-01-08 23:53:28,16.451,-16.356,-1,"2017-01-08 23:53:28"
"30","144443-2017",2017-01-10 03:46:34,16.4,-16.288,-1,"2017-01-10 03:46:34"
"31","144443-2017",2017-01-10 06:18:40,16.38,-16.226,-1,"2017-01-10 06:18:40"
"32","144443-2017",2017-01-10 06:42:02,16.383,-16.226,-1,"2017-01-10 06:42:02"
"33","144443-2017",2017-01-10 07:32:50,16.382,-16.224,-1,"2017-01-10 07:32:50"
"34","144443-2017",2017-01-10 08:19:59,16.381,-16.229,-1,"2017-01-10 08:19:59"
"35","144443-2017",2017-01-11 10:54:41,16.386,-16.231,-1,"2017-01-11 10:54:41"
"36","144443-2017",2017-01-11 11:43:17,16.381,-16.242,-1,"2017-01-11 11:43:17"
"37","144443-2017",2017-01-11 14:48:39,16.379,-16.229,-1,"2017-01-11 14:48:39"
"38","144443-2017",2017-01-11 16:28:11,16.385,-16.232,-1,"2017-01-11 16:28:11"
"39","144443-2017",2017-01-11 18:08:06,16.378,-16.239,-1,"2017-01-11 18:08:06"
"40","144443-2017",2017-01-11 18:37:53,16.382,-16.244,-1,"2017-01-11 18:37:53"
"41","144443-2017",2017-01-11 19:01:32,16.384,-16.24,-1,"2017-01-11 19:01:32"
"42","144443-2017",2017-01-12 20:04:43,16.409,-16.274,-1,"2017-01-12 20:04:43"
"43","144443-2017",2017-01-12 22:28:58,16.408,-16.272,-1,"2017-01-12 22:28:58"
"44","144443-2017",2017-01-13 03:14:21,16.409,-16.284,-1,"2017-01-13 03:14:21"
"45","144443-2017",2017-01-14 04:43:30,16.406,-16.277,-1,"2017-01-14 04:43:30"
"46","144443-2017",2017-01-14 05:54:09,16.42,-16.313,-1,"2017-01-14 05:54:09"
"47","144443-2017",2017-01-14 06:42:35,16.406,-16.275,-1,"2017-01-14 06:42:35"
"48","144443-2017",2017-01-14 07:30:54,16.399,-16.275,-1,"2017-01-14 07:30:54"
"49","144443-2017",2017-01-14 08:29:26,16.404,-16.27,-1,"2017-01-14 08:29:26"
"50","144443-2017",2017-01-14 10:37:08,16.4,-16.26,-1,"2017-01-14 10:37:08"
