"","ID","date_time","latitude","longitude","b","t"
"1","144423-2017",2017-01-01 03:42:01,36.84,0.838,-1,"2017-01-01 03:42:01"
"2","144423-2017",2017-01-01 05:23:07,38.91,-8.969,-1,"2017-01-01 05:23:07"
"3","144423-2017",2017-01-01 06:04:44,38.909,-8.969,-1,"2017-01-01 06:04:44"
"4","144423-2017",2017-01-01 06:58:58,38.911,-8.967,-1,"2017-01-01 06:58:58"
"5","144423-2017",2017-01-01 07:35:15,38.908,-8.956,-1,"2017-01-01 07:35:15"
"6","144423-2017",2017-01-01 09:15:15,38.901,-8.948,-1,"2017-01-01 09:15:15"
"7","144423-2017",2017-01-02 14:51:45,38.876,-8.998,-1,"2017-01-02 14:51:45"
"8","144423-2017",2017-01-02 16:38:13,38.877,-8.989,-1,"2017-01-02 16:38:13"
"9","144423-2017",2017-01-02 17:56:51,38.881,-8.987,-1,"2017-01-02 17:56:51"
"10","144423-2017",2017-01-02 18:42:41,38.885,-8.987,-1,"2017-01-02 18:42:41"
"11","144423-2017",2017-01-03 18:56:31,38.882,-8.989,-1,"2017-01-03 18:56:31"
"12","144423-2017",2017-01-03 19:12:21,38.882,-8.989,-1,"2017-01-03 19:12:21"
"13","144423-2017",2017-01-03 20:15:45,38.885,-8.99,-1,"2017-01-03 20:15:45"
"14","144423-2017",2017-01-03 20:34:11,38.901,-8.979,-1,"2017-01-03 20:34:11"
"15","144423-2017",2017-01-03 20:39:11,38.894,-8.987,-1,"2017-01-03 20:39:11"
"16","144423-2017",2017-01-03 21:34:20,38.895,-8.997,-1,"2017-01-03 21:34:20"
"17","144423-2017",2017-01-03 22:19:07,38.898,-8.988,-1,"2017-01-03 22:19:07"
"18","144423-2017",2017-01-05 04:40:39,38.909,-8.943,-1,"2017-01-05 04:40:39"
"19","144423-2017",2017-01-05 05:40:26,38.909,-8.941,-1,"2017-01-05 05:40:26"
"20","144423-2017",2017-01-05 06:49:10,38.916,-8.896,-1,"2017-01-05 06:49:10"
"21","144423-2017",2017-01-05 06:58:40,38.901,-8.94,-1,"2017-01-05 06:58:40"
"22","144423-2017",2017-01-05 07:19:53,38.901,-8.943,-1,"2017-01-05 07:19:53"
"23","144423-2017",2017-01-05 08:24:17,38.899,-8.942,-1,"2017-01-05 08:24:17"
"24","144423-2017",2017-01-05 08:38:25,38.899,-8.942,-1,"2017-01-05 08:38:25"
"25","144423-2017",2017-01-05 10:18:51,38.898,-8.952,-1,"2017-01-05 10:18:51"
"26","144423-2017",2017-01-06 10:52:41,38.882,-8.995,-1,"2017-01-06 10:52:41"
"27","144423-2017",2017-01-06 11:38:43,38.885,-8.99,-1,"2017-01-06 11:38:43"
"28","144423-2017",2017-01-06 14:11:26,38.881,-8.994,-1,"2017-01-06 14:11:26"
"29","144423-2017",2017-01-06 15:53:34,38.881,-8.99,-1,"2017-01-06 15:53:34"
"30","144423-2017",2017-01-06 17:54:56,38.892,-8.969,-1,"2017-01-06 17:54:56"
"31","144423-2017",2017-01-06 18:00:26,38.891,-8.969,-1,"2017-01-06 18:00:26"
"32","144423-2017",2017-01-07 19:11:16,38.931,-8.936,-1,"2017-01-07 19:11:16"
"33","144423-2017",2017-01-07 19:29:54,38.927,-8.94,-1,"2017-01-07 19:29:54"
"34","144423-2017",2017-01-07 20:09:37,38.93,-8.939,-1,"2017-01-07 20:09:37"
"35","144423-2017",2017-01-07 20:54:04,38.93,-8.94,-1,"2017-01-07 20:54:04"
"36","144423-2017",2017-01-07 21:51:27,38.926,-8.939,-1,"2017-01-07 21:51:27"
"37","144423-2017",2017-01-07 22:37:22,38.928,-8.94,-1,"2017-01-07 22:37:22"
"38","144423-2017",2017-01-08 02:26:30,38.925,-8.94,-1,"2017-01-08 02:26:30"
"39","144423-2017",2017-01-09 03:51:59,38.911,-8.947,-1,"2017-01-09 03:51:59"
"40","144423-2017",2017-01-09 05:16:10,38.91,-8.948,-1,"2017-01-09 05:16:10"
"41","144423-2017",2017-01-09 06:57:21,38.91,-8.949,-1,"2017-01-09 06:57:21"
"42","144423-2017",2017-01-09 06:59:41,38.909,-8.95,-1,"2017-01-09 06:59:41"
"43","144423-2017",2017-01-09 07:41:24,38.911,-8.952,-1,"2017-01-09 07:41:24"
"44","144423-2017",2017-01-09 08:37:30,38.913,-8.956,-1,"2017-01-09 08:37:30"
"45","144423-2017",2017-01-09 09:51:13,38.914,-8.958,-1,"2017-01-09 09:51:13"
"46","144423-2017",2017-01-09 10:36:18,38.911,-8.953,-1,"2017-01-09 10:36:18"
"47","144423-2017",2017-01-10 15:08:16,38.893,-8.942,-1,"2017-01-10 15:08:16"
"48","144423-2017",2017-01-10 16:44:08,38.894,-8.947,-1,"2017-01-10 16:44:08"
"49","144423-2017",2017-01-10 17:55:44,38.889,-8.958,-1,"2017-01-10 17:55:44"
"50","144423-2017",2017-01-10 18:39:10,38.889,-8.959,-1,"2017-01-10 18:39:10"
"51","144423-2017",2017-01-10 18:55:09,38.891,-8.958,-1,"2017-01-10 18:55:09"
"52","144423-2017",2017-01-11 19:45:53,38.891,-8.954,-1,"2017-01-11 19:45:53"
"53","144423-2017",2017-01-11 21:12:44,38.923,-8.935,-1,"2017-01-11 21:12:44"
"54","144423-2017",2017-01-11 22:55:49,38.901,-8.948,-1,"2017-01-11 22:55:49"
"55","144423-2017",2017-01-13 04:46:53,38.905,-8.945,-1,"2017-01-13 04:46:53"
"56","144423-2017",2017-01-13 06:30:51,38.909,-8.951,-1,"2017-01-13 06:30:51"
"57","144423-2017",2017-01-13 07:00:45,38.909,-8.949,-1,"2017-01-13 07:00:45"
"58","144423-2017",2017-01-13 08:32:22,38.912,-8.95,-1,"2017-01-13 08:32:22"
"59","144423-2017",2017-01-13 08:38:31,38.912,-8.95,-1,"2017-01-13 08:38:31"
"60","144423-2017",2017-01-13 10:07:58,38.898,-8.952,-1,"2017-01-13 10:07:58"
"61","144423-2017",2017-01-13 10:55:03,38.89,-8.956,-1,"2017-01-13 10:55:03"
"62","144423-2017",2017-01-14 14:20:41,38.908,-8.95,-1,"2017-01-14 14:20:41"
"63","144423-2017",2017-01-14 16:02:54,38.911,-8.951,-1,"2017-01-14 16:02:54"
"64","144423-2017",2017-01-14 17:55:30,38.91,-8.946,-1,"2017-01-14 17:55:30"
"65","144423-2017",2017-01-14 18:07:47,38.909,-8.952,-1,"2017-01-14 18:07:47"
"66","144423-2017",2017-01-14 18:14:12,38.909,-8.951,-1,"2017-01-14 18:14:12"
"67","144423-2017",2017-01-15 19:09:23,38.925,-8.941,-1,"2017-01-15 19:09:23"
"68","144423-2017",2017-01-15 19:21:28,38.924,-8.942,-1,"2017-01-15 19:21:28"
"69","144423-2017",2017-01-15 19:40:39,38.924,-8.943,-1,"2017-01-15 19:40:39"
"70","144423-2017",2017-01-15 21:31:57,38.918,-8.963,-1,"2017-01-15 21:31:57"
"71","144423-2017",2017-01-15 23:12:02,38.921,-8.941,-1,"2017-01-15 23:12:02"
"72","144423-2017",2017-01-17 04:02:59,38.923,-8.939,-1,"2017-01-17 04:02:59"
"73","144423-2017",2017-01-17 06:07:01,38.91,-8.952,-1,"2017-01-17 06:07:01"
"74","144423-2017",2017-01-17 07:01:37,38.909,-8.951,-1,"2017-01-17 07:01:37"
"75","144423-2017",2017-01-17 07:46:02,38.905,-8.953,-1,"2017-01-17 07:46:02"
"76","144423-2017",2017-01-17 07:48:48,38.842,-8.798,-1,"2017-01-17 07:48:48"
"77","144423-2017",2017-01-17 09:32:03,38.907,-8.95,-1,"2017-01-17 09:32:03"
"78","144423-2017",2017-01-18 15:16:52,38.885,-8.975,-1,"2017-01-18 15:16:52"
"79","144423-2017",2017-01-18 16:56:20,38.885,-9.004,-1,"2017-01-18 16:56:20"
