"","ID","date_time","latitude","longitude","b","t"
"1","134755-2017",2017-01-01 14:59:54,16.421,-15.854,-1,"2017-01-01 14:59:54"
"2","134755-2017",2017-01-01 16:41:09,16.417,-15.85,-1,"2017-01-01 16:41:09"
"3","134755-2017",2017-01-01 18:11:01,16.409,-15.841,-1,"2017-01-01 18:11:01"
"4","134755-2017",2017-01-01 18:24:41,16.426,-15.842,-1,"2017-01-01 18:24:41"
"5","134755-2017",2017-01-01 18:52:33,16.379,-15.836,-1,"2017-01-01 18:52:33"
"6","134755-2017",2017-01-02 20:21:27,16.366,-15.817,-1,"2017-01-02 20:21:27"
"7","134755-2017",2017-01-04 04:55:40,16.384,-15.829,-1,"2017-01-04 04:55:40"
"8","134755-2017",2017-01-04 07:06:47,16.382,-15.83,-1,"2017-01-04 07:06:47"
"9","134755-2017",2017-01-04 07:30:59,16.382,-15.844,-1,"2017-01-04 07:30:59"
"10","134755-2017",2017-01-04 07:43:28,16.429,-15.828,-1,"2017-01-04 07:43:28"
"11","134755-2017",2017-01-04 08:43:59,16.425,-15.826,-1,"2017-01-04 08:43:59"
"12","134755-2017",2017-01-04 09:12:29,16.424,-15.825,-1,"2017-01-04 09:12:29"
"13","134755-2017",2017-01-04 10:42:53,16.422,-15.839,-1,"2017-01-04 10:42:53"
"14","134755-2017",2017-01-05 15:52:34,16.516,-16.032,-1,"2017-01-05 15:52:34"
"15","134755-2017",2017-01-05 18:12:03,16.51,-16.038,-1,"2017-01-05 18:12:03"
"16","134755-2017",2017-01-06 19:09:58,16.466,-15.827,-1,"2017-01-06 19:09:58"
"17","134755-2017",2017-01-06 19:31:32,16.465,-15.818,-1,"2017-01-06 19:31:32"
"18","134755-2017",2017-01-06 19:33:20,16.466,-15.817,-1,"2017-01-06 19:33:20"
"19","134755-2017",2017-01-06 21:14:41,16.458,-15.829,-1,"2017-01-06 21:14:41"
"20","134755-2017",2017-01-06 22:05:33,16.464,-15.82,-1,"2017-01-06 22:05:33"
"21","134755-2017",2017-01-06 22:54:25,16.466,-15.819,-1,"2017-01-06 22:54:25"
"22","134755-2017",2017-01-08 04:10:28,16.383,-15.825,-1,"2017-01-08 04:10:28"
"23","134755-2017",2017-01-08 05:49:55,16.383,-15.825,-1,"2017-01-08 05:49:55"
"24","134755-2017",2017-01-08 07:22:08,16.384,-15.829,-1,"2017-01-08 07:22:08"
"25","134755-2017",2017-01-08 07:30:48,16.383,-15.831,-1,"2017-01-08 07:30:48"
"26","134755-2017",2017-01-08 09:24:29,16.428,-15.855,-1,"2017-01-08 09:24:29"
"27","134755-2017",2017-01-08 10:17:35,16.441,-15.856,-1,"2017-01-08 10:17:35"
"28","134755-2017",2017-01-09 10:47:15,16.717,-15.927,-1,"2017-01-09 10:47:15"
"29","134755-2017",2017-01-09 15:12:46,16.646,-15.613,-1,"2017-01-09 15:12:46"
"30","134755-2017",2017-01-09 16:47:41,16.568,-15.779,-1,"2017-01-09 16:47:41"
"31","134755-2017",2017-01-09 17:39:47,16.548,-15.8,-1,"2017-01-09 17:39:47"
"32","134755-2017",2017-01-09 18:11:57,16.432,-15.784,-1,"2017-01-09 18:11:57"
"33","134755-2017",2017-01-10 18:48:08,16.485,-15.749,-1,"2017-01-10 18:48:08"
"34","134755-2017",2017-01-10 18:50:47,16.46,-15.855,-1,"2017-01-10 18:50:47"
"35","134755-2017",2017-01-10 19:26:58,16.475,-15.819,-1,"2017-01-10 19:26:58"
"36","134755-2017",2017-01-10 20:23:53,16.47,-15.831,-1,"2017-01-10 20:23:53"
"37","134755-2017",2017-01-10 20:34:04,16.471,-15.825,-1,"2017-01-10 20:34:04"
"38","134755-2017",2017-01-10 21:31:00,16.463,-15.815,-1,"2017-01-10 21:31:00"
"39","134755-2017",2017-01-10 22:28:27,16.45,-15.813,-1,"2017-01-10 22:28:27"
"40","134755-2017",2017-01-10 23:11:36,16.476,-15.821,-1,"2017-01-10 23:11:36"
"41","134755-2017",2017-01-12 05:07:22,16.472,-15.821,-1,"2017-01-12 05:07:22"
"42","134755-2017",2017-01-12 05:49:55,16.472,-15.821,-1,"2017-01-12 05:49:55"
"43","134755-2017",2017-01-12 06:55:02,16.474,-15.823,-1,"2017-01-12 06:55:02"
"44","134755-2017",2017-01-12 07:13:41,16.495,-15.84,-1,"2017-01-12 07:13:41"
"45","134755-2017",2017-01-12 07:30:59,16.385,-15.662,-1,"2017-01-12 07:30:59"
"46","134755-2017",2017-01-12 08:52:20,16.349,-15.667,-1,"2017-01-12 08:52:20"
"47","134755-2017",2017-01-12 09:41:32,16.368,-15.81,-1,"2017-01-12 09:41:32"
"48","134755-2017",2017-01-12 10:34:03,16.369,-15.813,-1,"2017-01-12 10:34:03"
"49","134755-2017",2017-01-13 10:56:41,16.367,-15.812,-1,"2017-01-13 10:56:41"
"50","134755-2017",2017-01-13 16:04:54,16.369,-15.811,-1,"2017-01-13 16:04:54"
"51","134755-2017",2017-01-13 18:11:54,16.399,-15.843,-1,"2017-01-13 18:11:54"
"52","134755-2017",2017-01-13 18:12:54,16.467,-15.826,-1,"2017-01-13 18:12:54"
"53","134755-2017",2017-01-14 19:33:23,16.476,-15.823,-1,"2017-01-14 19:33:23"
"54","134755-2017",2017-01-14 19:42:26,16.475,-15.822,-1,"2017-01-14 19:42:26"
"55","134755-2017",2017-01-14 19:57:57,16.473,-15.823,-1,"2017-01-14 19:57:57"
"56","134755-2017",2017-01-14 21:47:18,16.475,-15.823,-1,"2017-01-14 21:47:18"
"57","134755-2017",2017-01-14 23:29:59,16.476,-15.825,-1,"2017-01-14 23:29:59"
"58","134755-2017",2017-01-16 04:17:53,16.474,-15.821,-1,"2017-01-16 04:17:53"
"59","134755-2017",2017-01-16 06:28:43,16.446,-15.846,-1,"2017-01-16 06:28:43"
"60","134755-2017",2017-01-16 06:28:44,16.368,-15.815,-1,"2017-01-16 06:28:44"
"61","134755-2017",2017-01-16 07:33:12,16.368,-15.814,-1,"2017-01-16 07:33:12"
"62","134755-2017",2017-01-16 08:06:56,16.351,-15.825,-1,"2017-01-16 08:06:56"
"63","134755-2017",2017-01-16 08:07:43,16.363,-15.818,-1,"2017-01-16 08:07:43"
"64","134755-2017",2017-01-16 10:00:26,16.366,-15.814,-1,"2017-01-16 10:00:26"
"65","134755-2017",2017-01-17 11:16:24,16.368,-15.813,-1,"2017-01-17 11:16:24"
"66","134755-2017",2017-01-17 15:19:01,16.367,-15.807,-1,"2017-01-17 15:19:01"
"67","134755-2017",2017-01-17 17:06:14,16.392,-15.748,-1,"2017-01-17 17:06:14"
"68","134755-2017",2017-01-18 17:51:19,30.694,-9.949,-1,"2017-01-18 17:51:19"
"69","134755-2017",2017-01-18 19:05:36,30.704,-9.944,-1,"2017-01-18 19:05:36"
"70","134755-2017",2017-01-18 19:31:36,31.37,-10.124,-1,"2017-01-18 19:31:36"
"71","134755-2017",2017-01-18 19:34:12,31.365,-10.04,-1,"2017-01-18 19:34:12"
"72","134755-2017",2017-01-18 20:24:19,31.666,-10.194,-1,"2017-01-18 20:24:19"
"73","134755-2017",2017-01-18 20:44:00,31.722,-10.014,-1,"2017-01-18 20:44:00"
"74","134755-2017",2017-01-18 21:06:13,32.003,-10.082,-1,"2017-01-18 21:06:13"
"75","134755-2017",2017-01-18 21:21:27,32.081,-10.065,-1,"2017-01-18 21:21:27"
"76","134755-2017",2017-01-18 22:07:18,32.346,-9.887,-1,"2017-01-18 22:07:18"
"77","134755-2017",2017-01-18 23:08:15,32.724,-9.849,-1,"2017-01-18 23:08:15"
"78","134755-2017",2017-01-18 23:49:20,32.946,-9.742,-1,"2017-01-18 23:49:20"
"79","134755-2017",2017-01-20 03:25:51,37.058,-6.174,-1,"2017-01-20 03:25:51"
"80","134755-2017",2017-01-20 05:07:21,37.056,-6.179,-1,"2017-01-20 05:07:21"
"81","134755-2017",2017-01-20 05:46:07,37.016,-6.233,-1,"2017-01-20 05:46:07"
"82","134755-2017",2017-01-20 06:13:10,37.016,-6.224,-1,"2017-01-20 06:13:10"
"83","134755-2017",2017-01-20 07:14:09,37.015,-6.229,-1,"2017-01-20 07:14:09"
"84","134755-2017",2017-01-20 07:25:39,37.016,-6.238,-1,"2017-01-20 07:25:39"
"85","134755-2017",2017-01-21 09:50:01,37.013,-6.234,-1,"2017-01-21 09:50:01"
"86","134755-2017",2017-01-21 10:43:04,37.014,-6.233,-1,"2017-01-21 10:43:04"
"87","134755-2017",2017-01-21 11:27:59,37.013,-6.236,-1,"2017-01-21 11:27:59"
"88","134755-2017",2017-01-21 14:42:12,37.015,-6.239,-1,"2017-01-21 14:42:12"
"89","134755-2017",2017-01-22 16:06:53,36.851,-6.38,-1,"2017-01-22 16:06:53"
"90","134755-2017",2017-01-22 17:23:36,36.852,-6.524,-1,"2017-01-22 17:23:36"
"91","134755-2017",2017-01-22 17:55:36,37.094,-6.144,-1,"2017-01-22 17:55:36"
"92","134755-2017",2017-01-22 18:16:14,37.081,-6.185,-1,"2017-01-22 18:16:14"
"93","134755-2017",2017-01-22 19:03:18,37.053,-6.048,-1,"2017-01-22 19:03:18"
"94","134755-2017",2017-01-22 19:36:22,37.072,-6.031,-1,"2017-01-22 19:36:22"
"95","134755-2017",2017-01-22 20:46:23,37.059,-6.143,-1,"2017-01-22 20:46:23"
"96","134755-2017",2017-01-22 21:41:16,37.065,-6.147,-1,"2017-01-22 21:41:16"
"97","134755-2017",2017-01-22 22:23:27,37.061,-6.149,-1,"2017-01-22 22:23:27"
"98","134755-2017",2017-01-24 04:23:40,37.064,-6.148,-1,"2017-01-24 04:23:40"
"99","134755-2017",2017-01-24 05:47:37,37.016,-6.237,-1,"2017-01-24 05:47:37"
"100","134755-2017",2017-01-24 05:48:40,37.015,-6.237,-1,"2017-01-24 05:48:40"
"101","134755-2017",2017-01-24 07:26:51,36.993,-6.233,-1,"2017-01-24 07:26:51"
"102","134755-2017",2017-01-25 08:39:34,36.991,-6.289,-1,"2017-01-25 08:39:34"
"103","134755-2017",2017-01-25 10:05:54,37.017,-6.241,-1,"2017-01-25 10:05:54"
"104","134755-2017",2017-01-25 15:39:01,37.007,-6.238,-1,"2017-01-25 15:39:01"
"105","134755-2017",2017-01-26 17:54:49,37.02,-6.245,-1,"2017-01-26 17:54:49"
"106","134755-2017",2017-01-26 18:39:48,37.059,-6.164,-1,"2017-01-26 18:39:48"
"107","134755-2017",2017-01-26 19:10:03,37.057,-6.169,-1,"2017-01-26 19:10:03"
"108","134755-2017",2017-01-29 10:24:01,37.015,-6.23,-1,"2017-01-29 10:24:01"
"109","134755-2017",2017-01-29 14:51:31,37.016,-6.225,-1,"2017-01-29 14:51:31"
"110","134755-2017",2017-01-30 17:55:36,38.907,-8.921,-1,"2017-01-30 17:55:36"
"111","134755-2017",2017-01-30 18:17:59,38.907,-8.921,-1,"2017-01-30 18:17:59"
"112","134755-2017",2017-01-30 18:24:47,38.906,-8.932,-1,"2017-01-30 18:24:47"
"113","134755-2017",2017-02-02 10:38:48,38.904,-8.939,-1,"2017-02-02 10:38:48"
"114","134755-2017",2017-02-03 19:18:30,38.923,-8.938,-1,"2017-02-03 19:18:30"
"115","134755-2017",2017-02-03 19:30:34,38.924,-8.94,-1,"2017-02-03 19:30:34"
"116","134755-2017",2017-02-03 19:35:49,38.925,-8.936,-1,"2017-02-03 19:35:49"
"117","134755-2017",2017-02-05 03:47:18,38.923,-8.942,-1,"2017-02-05 03:47:18"
"118","134755-2017",2017-02-06 15:01:25,38.903,-8.945,-1,"2017-02-06 15:01:25"
"119","134755-2017",2017-02-06 16:41:52,38.912,-8.937,-1,"2017-02-06 16:41:52"
"120","134755-2017",2017-02-06 17:56:45,38.948,-8.882,-1,"2017-02-06 17:56:45"
"121","134755-2017",2017-02-06 18:24:43,38.945,-8.883,-1,"2017-02-06 18:24:43"
"122","134755-2017",2017-02-06 18:45:20,38.951,-8.881,-1,"2017-02-06 18:45:20"
"123","134755-2017",2017-02-07 20:14:30,38.919,-8.956,-1,"2017-02-07 20:14:30"
"124","134755-2017",2017-02-07 20:19:43,38.924,-8.953,-1,"2017-02-07 20:19:43"
"125","134755-2017",2017-02-07 20:44:46,38.927,-8.947,-1,"2017-02-07 20:44:46"
"126","134755-2017",2017-02-07 21:08:00,38.924,-8.941,-1,"2017-02-07 21:08:00"
"127","134755-2017",2017-02-07 21:54:56,38.922,-8.945,-1,"2017-02-07 21:54:56"
"128","134755-2017",2017-02-09 04:40:47,38.906,-8.944,-1,"2017-02-09 04:40:47"
"129","134755-2017",2017-02-09 05:47:23,38.907,-8.938,-1,"2017-02-09 05:47:23"
"130","134755-2017",2017-02-09 05:49:21,38.906,-8.943,-1,"2017-02-09 05:49:21"
"131","134755-2017",2017-02-09 06:44:27,38.906,-8.945,-1,"2017-02-09 06:44:27"
"132","134755-2017",2017-02-09 07:26:23,38.921,-8.946,-1,"2017-02-09 07:26:23"
"133","134755-2017",2017-02-09 07:33:11,38.874,-8.867,-1,"2017-02-09 07:33:11"
"134","134755-2017",2017-02-09 08:23:46,38.903,-8.939,-1,"2017-02-09 08:23:46"
"135","134755-2017",2017-02-09 09:57:10,38.821,-8.972,-1,"2017-02-09 09:57:10"
"136","134755-2017",2017-02-09 10:48:39,38.812,-8.984,-1,"2017-02-09 10:48:39"
"137","134755-2017",2017-02-09 11:35:31,38.816,-8.952,-1,"2017-02-09 11:35:31"
"138","134755-2017",2017-02-10 15:54:20,38.907,-8.939,-1,"2017-02-10 15:54:20"
"139","134755-2017",2017-02-10 18:22:38,38.898,-8.955,-1,"2017-02-10 18:22:38"
"140","134755-2017",2017-02-10 19:11:02,38.9,-8.901,-1,"2017-02-10 19:11:02"
"141","134755-2017",2017-02-11 19:26:36,38.906,-8.928,-1,"2017-02-11 19:26:36"
"142","134755-2017",2017-02-11 19:38:15,38.908,-8.924,-1,"2017-02-11 19:38:15"
"143","134755-2017",2017-02-11 20:19:17,38.895,-8.911,-1,"2017-02-11 20:19:17"
"144","134755-2017",2017-02-11 20:36:40,38.876,-8.913,-1,"2017-02-11 20:36:40"
"145","134755-2017",2017-02-11 21:25:18,38.872,-8.939,-1,"2017-02-11 21:25:18"
