"","ID","date_time","latitude","longitude","b","t"
"1","144433-2015",2015-05-09 16:10:35,52.922,5.61,-1,"2015-05-09 16:10:35"
"2","144433-2015",2015-05-09 16:51:36,52.923,5.432,-1,"2015-05-09 16:51:36"
"3","144433-2015",2015-05-09 18:18:46,52.923,5.438,-1,"2015-05-09 18:18:46"
"4","144433-2015",2015-05-09 19:26:08,52.923,5.434,-1,"2015-05-09 19:26:08"
"5","144433-2015",2015-05-09 19:59:27,52.924,5.434,-1,"2015-05-09 19:59:27"
"6","144433-2015",2015-05-09 20:10:50,52.918,5.424,-1,"2015-05-09 20:10:50"
"7","144433-2015",2015-05-09 21:03:13,52.925,5.437,-1,"2015-05-09 21:03:13"
"8","144433-2015",2015-05-11 03:04:05,52.925,5.432,-1,"2015-05-11 03:04:05"
"9","144433-2015",2015-05-11 03:29:57,52.925,5.432,-1,"2015-05-11 03:29:57"
"10","144433-2015",2015-05-11 04:12:18,52.925,5.427,-1,"2015-05-11 04:12:18"
"11","144433-2015",2015-05-11 04:41:54,52.93,5.434,-1,"2015-05-11 04:41:54"
"12","144433-2015",2015-05-11 05:11:46,52.925,5.433,-1,"2015-05-11 05:11:46"
"13","144433-2015",2015-05-11 05:51:15,52.921,5.429,-1,"2015-05-11 05:51:15"
"14","144433-2015",2015-05-11 06:18:07,52.927,5.438,-1,"2015-05-11 06:18:07"
"15","144433-2015",2015-05-12 06:18:37,52.923,5.433,-1,"2015-05-12 06:18:37"
"16","144433-2015",2015-05-12 07:17:06,52.928,5.371,-1,"2015-05-12 07:17:06"
"17","144433-2015",2015-05-12 07:30:04,52.888,5.444,-1,"2015-05-12 07:30:04"
"18","144433-2015",2015-05-12 08:33:44,52.903,5.418,-1,"2015-05-12 08:33:44"
"19","144433-2015",2015-05-12 09:26:51,52.923,5.421,-1,"2015-05-12 09:26:51"
"20","144433-2015",2015-05-12 10:14:04,52.926,5.412,-1,"2015-05-12 10:14:04"
"21","144433-2015",2015-05-12 11:02:38,52.932,5.401,-1,"2015-05-12 11:02:38"
"22","144433-2015",2015-05-12 11:07:52,52.929,5.413,-1,"2015-05-12 11:07:52"
"23","144433-2015",2015-05-12 11:54:17,52.915,5.455,-1,"2015-05-12 11:54:17"
"24","144433-2015",2015-05-12 12:15:43,52.925,5.413,-1,"2015-05-12 12:15:43"
"25","144433-2015",2015-05-12 12:44:04,52.928,5.449,-1,"2015-05-12 12:44:04"
"26","144433-2015",2015-05-13 14:16:41,52.925,5.444,-1,"2015-05-13 14:16:41"
"27","144433-2015",2015-05-13 15:14:32,52.926,5.436,-1,"2015-05-13 15:14:32"
"28","144433-2015",2015-05-13 15:21:27,52.925,5.428,-1,"2015-05-13 15:21:27"
"29","144433-2015",2015-05-13 16:55:44,52.931,5.416,-1,"2015-05-13 16:55:44"
"30","144433-2015",2015-05-13 17:03:32,52.922,5.433,-1,"2015-05-13 17:03:32"
"31","144433-2015",2015-05-13 17:53:52,52.926,5.429,-1,"2015-05-13 17:53:52"
"32","144433-2015",2015-05-13 18:00:31,52.926,5.427,-1,"2015-05-13 18:00:31"
"33","144433-2015",2015-05-13 18:38:39,52.862,5.358,-1,"2015-05-13 18:38:39"
"34","144433-2015",2015-05-13 19:34:20,52.913,5.436,-1,"2015-05-13 19:34:20"
"35","144433-2015",2015-05-13 19:39:05,52.925,5.429,-1,"2015-05-13 19:39:05"
"36","144433-2015",2015-05-13 20:32:32,52.929,5.43,-1,"2015-05-13 20:32:32"
"37","144433-2015",2015-05-14 20:59:44,52.927,5.431,-1,"2015-05-14 20:59:44"
"38","144433-2015",2015-05-15 02:19:50,52.927,5.427,-1,"2015-05-15 02:19:50"
"39","144433-2015",2015-05-15 04:00:04,52.929,5.433,-1,"2015-05-15 04:00:04"
"40","144433-2015",2015-05-16 03:49:58,52.927,5.443,-1,"2015-05-16 03:49:58"
"41","144433-2015",2015-05-16 04:15:08,52.928,5.429,-1,"2015-05-16 04:15:08"
"42","144433-2015",2015-05-16 04:15:49,52.928,5.429,-1,"2015-05-16 04:15:49"
"43","144433-2015",2015-05-16 04:53:13,52.924,5.429,-1,"2015-05-16 04:53:13"
"44","144433-2015",2015-05-16 05:54:41,52.926,5.432,-1,"2015-05-16 05:54:41"
"45","144433-2015",2015-05-16 05:56:21,52.922,5.436,-1,"2015-05-16 05:56:21"
"46","144433-2015",2015-05-16 06:36:11,52.923,5.422,-1,"2015-05-16 06:36:11"
"47","144433-2015",2015-05-16 07:36:33,52.926,5.436,-1,"2015-05-16 07:36:33"
"48","144433-2015",2015-05-16 08:49:34,52.926,5.413,-1,"2015-05-16 08:49:34"
"49","144433-2015",2015-05-16 09:44:33,52.928,5.421,-1,"2015-05-16 09:44:33"
"50","144433-2015",2015-05-16 10:33:13,52.929,5.411,-1,"2015-05-16 10:33:13"
"51","144433-2015",2015-05-16 11:26:29,52.921,5.421,-1,"2015-05-16 11:26:29"
"52","144433-2015",2015-05-17 11:48:37,52.927,5.429,-1,"2015-05-17 11:48:37"
