"","ID","date_time","latitude","longitude","b","t"
"1","144439-2017",2017-01-03 18:27:53,16.966,-13.343,-1,"2017-01-03 18:27:53"
"2","144439-2017",2017-01-03 19:02:15,16.964,-13.345,-1,"2017-01-03 19:02:15"
"3","144439-2017",2017-01-03 19:04:18,16.965,-13.346,-1,"2017-01-03 19:04:18"
"4","144439-2017",2017-01-06 11:00:29,16.972,-13.347,-1,"2017-01-06 11:00:29"
"5","144439-2017",2017-01-06 11:47:24,16.968,-13.352,-1,"2017-01-06 11:47:24"
"6","144439-2017",2017-01-07 21:45:41,16.965,-13.344,-1,"2017-01-07 21:45:41"
"7","144439-2017",2017-01-09 06:51:24,16.971,-13.331,-1,"2017-01-09 06:51:24"
"8","144439-2017",2017-01-09 07:11:44,16.962,-13.333,-1,"2017-01-09 07:11:44"
"9","144439-2017",2017-01-10 14:59:58,16.969,-13.351,-1,"2017-01-10 14:59:58"
"10","144439-2017",2017-01-10 16:41:29,16.965,-13.347,-1,"2017-01-10 16:41:29"
"11","144439-2017",2017-01-13 08:40:24,16.963,-13.349,-1,"2017-01-13 08:40:24"
"12","144439-2017",2017-01-13 09:19:36,16.962,-13.349,-1,"2017-01-13 09:19:36"
"13","144439-2017",2017-01-13 10:13:23,16.959,-13.343,-1,"2017-01-13 10:13:23"
"14","144439-2017",2017-01-13 10:56:21,16.963,-13.344,-1,"2017-01-13 10:56:21"
"15","144439-2017",2017-01-14 18:21:03,16.964,-13.349,-1,"2017-01-14 18:21:03"
"16","144439-2017",2017-01-14 19:27:09,16.966,-13.347,-1,"2017-01-14 19:27:09"
"17","144439-2017",2017-01-14 19:43:02,16.922,-13.431,-1,"2017-01-14 19:43:02"
"18","144439-2017",2017-01-14 19:57:46,16.929,-13.385,-1,"2017-01-14 19:57:46"
"19","144439-2017",2017-01-14 21:48:05,16.932,-13.375,-1,"2017-01-14 21:48:05"
"20","144439-2017",2017-01-14 22:42:49,16.949,-13.376,-1,"2017-01-14 22:42:49"
