"","ID","date_time","latitude","longitude","b","t"
"1","144435-2019",2019-07-29 19:38:12,53.004,4.79,-1,"2019-07-29 19:38:12"
"2","144435-2019",2019-07-29 20:37:34,53.002,4.79,-1,"2019-07-29 20:37:34"
"3","144435-2019",2019-08-01 10:29:28,52.968,4.852,-1,"2019-08-01 10:29:28"
"4","144435-2019",2019-08-02 14:45:14,53.003,4.8,-1,"2019-08-02 14:45:14"
"5","144435-2019",2019-08-02 17:58:33,53.007,4.796,-1,"2019-08-02 17:58:33"
"6","144435-2019",2019-08-11 21:08:25,52.988,4.765,-1,"2019-08-11 21:08:25"
"7","144435-2019",2019-08-26 05:05:21,52.992,4.772,-1,"2019-08-26 05:05:21"
"8","144435-2019",2019-08-26 06:38:19,52.989,4.769,-1,"2019-08-26 06:38:19"
"9","144435-2019",2019-08-28 17:47:20,53.008,4.783,-1,"2019-08-28 17:47:20"
"10","144435-2019",2019-08-28 20:15:28,53,4.79,-1,"2019-08-28 20:15:28"
