"","ID","date_time","latitude","longitude","b","t"
"1","144424-2015",2015-05-16 02:07:16,52.933,5.44,-1,"2015-05-16 02:07:16"
"2","144424-2015",2015-05-17 03:38:01,52.922,5.445,-1,"2015-05-17 03:38:01"
"3","144424-2015",2015-05-17 03:44:58,52.922,5.445,-1,"2015-05-17 03:44:58"
"4","144424-2015",2015-05-17 05:21:50,52.925,5.447,-1,"2015-05-17 05:21:50"
"5","144424-2015",2015-05-17 06:23:37,52.924,5.443,-1,"2015-05-17 06:23:37"
"6","144424-2015",2015-05-17 07:02:06,52.915,5.444,-1,"2015-05-17 07:02:06"
"7","144424-2015",2015-05-17 07:15:03,52.923,5.441,-1,"2015-05-17 07:15:03"
"8","144424-2015",2015-05-17 08:26:41,52.922,5.448,-1,"2015-05-17 08:26:41"
"9","144424-2015",2015-05-17 08:47:59,52.928,5.443,-1,"2015-05-17 08:47:59"
"10","144424-2015",2015-05-17 09:19:34,52.923,5.439,-1,"2015-05-17 09:19:34"
"11","144424-2015",2015-05-17 10:10:43,52.923,5.439,-1,"2015-05-17 10:10:43"
"12","144424-2015",2015-05-18 09:49:52,52.923,5.442,-1,"2015-05-18 09:49:52"
"13","144424-2015",2015-05-18 10:41:48,52.921,5.445,-1,"2015-05-18 10:41:48"
"14","144424-2015",2015-05-18 11:30:07,52.923,5.443,-1,"2015-05-18 11:30:07"
"15","144424-2015",2015-05-18 11:36:04,52.943,5.459,-1,"2015-05-18 11:36:04"
"16","144424-2015",2015-05-18 13:17:00,52.923,5.446,-1,"2015-05-18 13:17:00"
"17","144424-2015",2015-05-18 14:25:42,52.919,5.442,-1,"2015-05-18 14:25:42"
"18","144424-2015",2015-05-18 14:54:57,52.923,5.436,-1,"2015-05-18 14:54:57"
"19","144424-2015",2015-05-18 16:01:36,52.922,5.445,-1,"2015-05-18 16:01:36"
"20","144424-2015",2015-05-18 16:33:08,52.923,5.454,-1,"2015-05-18 16:33:08"
"21","144424-2015",2015-05-19 17:35:26,52.881,5.443,-1,"2015-05-19 17:35:26"
"22","144424-2015",2015-05-19 17:47:43,52.913,5.449,-1,"2015-05-19 17:47:43"
"23","144424-2015",2015-05-19 18:04:30,52.922,5.442,-1,"2015-05-19 18:04:30"
"24","144424-2015",2015-05-19 19:14:56,52.924,5.444,-1,"2015-05-19 19:14:56"
"25","144424-2015",2015-05-19 19:42:29,52.922,5.443,-1,"2015-05-19 19:42:29"
"26","144424-2015",2015-05-19 20:09:40,52.923,5.443,-1,"2015-05-19 20:09:40"
"27","144424-2015",2015-05-19 20:52:31,52.924,5.445,-1,"2015-05-19 20:52:31"
"28","144424-2015",2015-05-21 02:52:07,52.924,5.444,-1,"2015-05-21 02:52:07"
"29","144424-2015",2015-05-21 03:55:04,52.934,5.432,-1,"2015-05-21 03:55:04"
"30","144424-2015",2015-05-21 04:30:26,52.925,5.447,-1,"2015-05-21 04:30:26"
"31","144424-2015",2015-05-21 04:57:30,52.928,5.464,-1,"2015-05-21 04:57:30"
"32","144424-2015",2015-05-21 05:32:13,52.926,5.477,-1,"2015-05-21 05:32:13"
"33","144424-2015",2015-05-21 05:35:55,52.934,5.454,-1,"2015-05-21 05:35:55"
"34","144424-2015",2015-05-21 06:37:15,52.926,5.44,-1,"2015-05-21 06:37:15"
"35","144424-2015",2015-05-21 07:12:05,52.92,5.442,-1,"2015-05-21 07:12:05"
"36","144424-2015",2015-05-21 07:15:02,52.919,5.441,-1,"2015-05-21 07:15:02"
"37","144424-2015",2015-05-22 09:16:38,52.916,5.442,-1,"2015-05-22 09:16:38"
"38","144424-2015",2015-05-22 09:18:36,52.916,5.442,-1,"2015-05-22 09:18:36"
"39","144424-2015",2015-05-22 10:04:23,52.922,5.441,-1,"2015-05-22 10:04:23"
"40","144424-2015",2015-05-22 10:23:55,52.921,5.443,-1,"2015-05-22 10:23:55"
"41","144424-2015",2015-05-22 10:54:12,52.909,5.455,-1,"2015-05-22 10:54:12"
"42","144424-2015",2015-05-22 11:47:39,52.922,5.436,-1,"2015-05-22 11:47:39"
"43","144424-2015",2015-05-22 12:34:06,52.919,5.423,-1,"2015-05-22 12:34:06"
"44","144424-2015",2015-05-22 14:16:25,52.931,5.443,-1,"2015-05-22 14:16:25"
"45","144424-2015",2015-05-22 14:54:51,52.93,5.444,-1,"2015-05-22 14:54:51"
"46","144424-2015",2015-05-22 15:17:48,52.919,5.436,-1,"2015-05-22 15:17:48"
"47","144424-2015",2015-05-23 15:06:06,52.92,5.433,-1,"2015-05-23 15:06:06"
"48","144424-2015",2015-05-23 16:08:27,52.917,5.421,-1,"2015-05-23 16:08:27"
"49","144424-2015",2015-05-23 16:45:53,52.92,5.433,-1,"2015-05-23 16:45:53"
"50","144424-2015",2015-05-23 17:39:20,52.921,5.439,-1,"2015-05-23 17:39:20"
"51","144424-2015",2015-05-23 17:48:33,52.927,5.45,-1,"2015-05-23 17:48:33"
"52","144424-2015",2015-05-23 17:54:42,52.927,5.449,-1,"2015-05-23 17:54:42"
"53","144424-2015",2015-05-23 18:50:28,52.892,5.497,-1,"2015-05-23 18:50:28"
"54","144424-2015",2015-05-23 19:18:22,52.922,5.439,-1,"2015-05-23 19:18:22"
"55","144424-2015",2015-05-23 19:33:31,52.923,5.438,-1,"2015-05-23 19:33:31"
"56","144424-2015",2015-05-23 20:25:13,52.923,5.448,-1,"2015-05-23 20:25:13"
"57","144424-2015",2015-05-23 21:14:52,52.92,5.444,-1,"2015-05-23 21:14:52"
"58","144424-2015",2015-05-25 02:06:51,52.921,5.438,-1,"2015-05-25 02:06:51"
"59","144424-2015",2015-05-25 02:53:36,52.921,5.438,-1,"2015-05-25 02:53:36"
"60","144424-2015",2015-05-25 03:47:55,52.92,5.447,-1,"2015-05-25 03:47:55"
"61","144424-2015",2015-05-25 04:31:37,52.92,5.439,-1,"2015-05-25 04:31:37"
"62","144424-2015",2015-05-25 04:47:24,52.92,5.437,-1,"2015-05-25 04:47:24"
"63","144424-2015",2015-05-25 05:28:16,52.919,5.44,-1,"2015-05-25 05:28:16"
"64","144424-2015",2015-05-25 05:34:10,52.919,5.473,-1,"2015-05-25 05:34:10"
"65","144424-2015",2015-05-26 05:39:43,52.921,5.438,-1,"2015-05-26 05:39:43"
"66","144424-2015",2015-05-26 06:20:37,52.921,5.441,-1,"2015-05-26 06:20:37"
"67","144424-2015",2015-05-26 06:47:27,52.921,5.438,-1,"2015-05-26 06:47:27"
"68","144424-2015",2015-05-26 07:18:55,52.921,5.439,-1,"2015-05-26 07:18:55"
"69","144424-2015",2015-05-26 08:23:16,52.917,5.443,-1,"2015-05-26 08:23:16"
"70","144424-2015",2015-05-26 08:42:11,52.929,5.426,-1,"2015-05-26 08:42:11"
"71","144424-2015",2015-05-26 09:36:28,52.928,5.422,-1,"2015-05-26 09:36:28"
"72","144424-2015",2015-05-26 10:25:34,52.923,5.436,-1,"2015-05-26 10:25:34"
"73","144424-2015",2015-05-26 11:47:34,52.924,5.439,-1,"2015-05-26 11:47:34"
"74","144424-2015",2015-05-26 12:04:38,52.92,5.439,-1,"2015-05-26 12:04:38"
"75","144424-2015",2015-05-26 13:27:55,52.922,5.441,-1,"2015-05-26 13:27:55"
"76","144424-2015",2015-05-27 13:16:47,52.92,5.437,-1,"2015-05-27 13:16:47"
"77","144424-2015",2015-05-27 14:22:56,52.92,5.439,-1,"2015-05-27 14:22:56"
"78","144424-2015",2015-05-27 15:00:59,52.903,5.435,-1,"2015-05-27 15:00:59"
"79","144424-2015",2015-05-27 15:59:11,52.922,5.445,-1,"2015-05-27 15:59:11"
"80","144424-2015",2015-05-27 16:12:09,52.922,5.447,-1,"2015-05-27 16:12:09"
"81","144424-2015",2015-05-27 17:43:54,52.923,5.449,-1,"2015-05-27 17:43:54"
"82","144424-2015",2015-05-27 17:50:03,52.916,5.446,-1,"2015-05-27 17:50:03"
"83","144424-2015",2015-05-27 18:54:30,52.92,5.448,-1,"2015-05-27 18:54:30"
"84","144424-2015",2015-05-27 19:06:00,52.921,5.447,-1,"2015-05-27 19:06:00"
"85","144424-2015",2015-05-27 19:50:38,52.921,5.438,-1,"2015-05-27 19:50:38"
"86","144424-2015",2015-05-27 20:32:33,52.925,5.432,-1,"2015-05-27 20:32:33"
"87","144424-2015",2015-05-27 20:47:23,52.922,5.442,-1,"2015-05-27 20:47:23"
"88","144424-2015",2015-05-28 20:24:13,52.893,5.403,-1,"2015-05-28 20:24:13"
"89","144424-2015",2015-05-28 21:05:15,52.908,5.479,-1,"2015-05-28 21:05:15"
"90","144424-2015",2015-05-28 21:36:06,52.91,5.485,-1,"2015-05-28 21:36:06"
"91","144424-2015",2015-05-29 03:02:39,52.923,5.44,-1,"2015-05-29 03:02:39"
"92","144424-2015",2015-05-29 04:04:29,52.923,5.441,-1,"2015-05-29 04:04:29"
"93","144424-2015",2015-05-30 04:33:30,53.018,5.486,-1,"2015-05-30 04:33:30"
"94","144424-2015",2015-05-30 05:09:10,52.923,5.448,-1,"2015-05-30 05:09:10"
"95","144424-2015",2015-05-30 05:14:07,52.924,5.466,-1,"2015-05-30 05:14:07"
"96","144424-2015",2015-05-30 05:33:11,52.91,5.493,-1,"2015-05-30 05:33:11"
"97","144424-2015",2015-05-30 06:14:36,52.877,5.48,-1,"2015-05-30 06:14:36"
"98","144424-2015",2015-05-30 06:48:11,52.925,5.437,-1,"2015-05-30 06:48:11"
"99","144424-2015",2015-05-30 06:55:43,52.921,5.438,-1,"2015-05-30 06:55:43"
"100","144424-2015",2015-05-30 07:15:50,52.925,5.451,-1,"2015-05-30 07:15:50"
"101","144424-2015",2015-05-30 08:24:04,52.887,5.427,-1,"2015-05-30 08:24:04"
"102","144424-2015",2015-05-30 08:53:08,52.944,5.451,-1,"2015-05-30 08:53:08"
"103","144424-2015",2015-05-30 09:49:54,52.908,5.513,-1,"2015-05-30 09:49:54"
"104","144424-2015",2015-05-30 10:40:09,52.923,5.435,-1,"2015-05-30 10:40:09"
"105","144424-2015",2015-05-31 11:10:31,52.925,5.438,-1,"2015-05-31 11:10:31"
"106","144424-2015",2015-05-31 12:00:28,52.924,5.442,-1,"2015-05-31 12:00:28"
"107","144424-2015",2015-05-31 12:33:24,52.916,5.433,-1,"2015-05-31 12:33:24"
"108","144424-2015",2015-05-31 14:13:09,52.92,5.442,-1,"2015-05-31 14:13:09"
"109","144424-2015",2015-05-31 15:14:14,52.92,5.438,-1,"2015-05-31 15:14:14"
"110","144424-2015",2015-05-31 16:10:14,52.917,5.426,-1,"2015-05-31 16:10:14"
"111","144424-2015",2015-05-31 16:59:05,52.916,5.456,-1,"2015-05-31 16:59:05"
"112","144424-2015",2015-05-31 17:51:13,52.916,5.442,-1,"2015-05-31 17:51:13"
"113","144424-2015",2015-05-31 18:27:37,52.926,5.407,-1,"2015-05-31 18:27:37"
"114","144424-2015",2015-05-31 18:31:05,52.914,5.441,-1,"2015-05-31 18:31:05"
"115","144424-2015",2015-06-01 19:35:04,52.932,5.438,-1,"2015-06-01 19:35:04"
"116","144424-2015",2015-06-01 19:48:02,52.932,5.439,-1,"2015-06-01 19:48:02"
"117","144424-2015",2015-06-01 20:42:00,52.931,5.442,-1,"2015-06-01 20:42:00"
"118","144424-2015",2015-06-01 21:13:34,52.928,5.44,-1,"2015-06-01 21:13:34"
"119","144424-2015",2015-06-01 21:23:49,52.932,5.446,-1,"2015-06-01 21:23:49"
"120","144424-2015",2015-06-02 02:18:36,52.932,5.442,-1,"2015-06-02 02:18:36"
"121","144424-2015",2015-06-03 03:11:23,52.914,5.463,-1,"2015-06-03 03:11:23"
"122","144424-2015",2015-06-03 03:47:22,52.925,5.328,-1,"2015-06-03 03:47:22"
"123","144424-2015",2015-06-03 04:47:26,52.923,5.519,-1,"2015-06-03 04:47:26"
"124","144424-2015",2015-06-03 04:48:15,52.921,5.524,-1,"2015-06-03 04:48:15"
"125","144424-2015",2015-06-03 05:10:38,52.921,5.519,-1,"2015-06-03 05:10:38"
"126","144424-2015",2015-06-03 06:27:13,52.923,5.53,-1,"2015-06-03 06:27:13"
"127","144424-2015",2015-06-03 06:28:54,52.92,5.52,-1,"2015-06-03 06:28:54"
"128","144424-2015",2015-06-03 06:49:50,52.921,5.521,-1,"2015-06-03 06:49:50"
"129","144424-2015",2015-06-03 08:12:27,52.921,5.53,-1,"2015-06-03 08:12:27"
"130","144424-2015",2015-06-03 09:17:48,52.92,5.519,-1,"2015-06-03 09:17:48"
"131","144424-2015",2015-06-04 11:47:41,52.972,5.532,-1,"2015-06-04 11:47:41"
"132","144424-2015",2015-06-04 12:17:44,52.973,5.543,-1,"2015-06-04 12:17:44"
"133","144424-2015",2015-06-04 13:27:45,52.976,5.525,-1,"2015-06-04 13:27:45"
"134","144424-2015",2015-06-04 14:27:03,52.979,5.53,-1,"2015-06-04 14:27:03"
"135","144424-2015",2015-06-04 14:29:02,52.979,5.53,-1,"2015-06-04 14:29:02"
"136","144424-2015",2015-06-04 15:13:05,53.055,5.457,-1,"2015-06-04 15:13:05"
"137","144424-2015",2015-06-04 16:08:20,52.921,5.528,-1,"2015-06-04 16:08:20"
"138","144424-2015",2015-06-04 16:09:20,52.919,5.515,-1,"2015-06-04 16:09:20"
