"","ID","date_time","latitude","longitude","b","t"
"1","144429-2017",2017-01-01 05:59:19,16.076,-12.616,-1,"2017-01-01 05:59:19"
"2","144429-2017",2017-01-01 07:09:29,16.085,-12.614,-1,"2017-01-01 07:09:29"
"3","144429-2017",2017-01-01 07:39:02,16.074,-12.605,-1,"2017-01-01 07:39:02"
"4","144429-2017",2017-01-02 18:37:38,16.073,-12.616,-1,"2017-01-02 18:37:38"
"5","144429-2017",2017-01-02 19:28:44,16.076,-12.618,-1,"2017-01-02 19:28:44"
"6","144429-2017",2017-01-02 19:36:45,16.073,-12.618,-1,"2017-01-02 19:36:45"
"7","144429-2017",2017-01-04 03:18:10,16.072,-12.606,-1,"2017-01-04 03:18:10"
"8","144429-2017",2017-01-04 04:56:22,16.074,-12.607,-1,"2017-01-04 04:56:22"
"9","144429-2017",2017-01-04 06:06:03,16.073,-12.603,-1,"2017-01-04 06:06:03"
"10","144429-2017",2017-01-05 10:24:39,16.073,-12.627,-1,"2017-01-05 10:24:39"
"11","144429-2017",2017-01-05 11:15:11,16.071,-12.617,-1,"2017-01-05 11:15:11"
"12","144429-2017",2017-01-06 19:09:17,16.071,-12.615,-1,"2017-01-06 19:09:17"
"13","144429-2017",2017-01-06 19:28:45,16.073,-12.617,-1,"2017-01-06 19:28:45"
"14","144429-2017",2017-01-06 19:34:53,16.072,-12.616,-1,"2017-01-06 19:34:53"
"15","144429-2017",2017-01-06 22:07:31,16.071,-12.606,-1,"2017-01-06 22:07:31"
"16","144429-2017",2017-01-06 22:53:06,16.073,-12.601,-1,"2017-01-06 22:53:06"
"17","144429-2017",2017-01-08 07:18:03,16.072,-12.619,-1,"2017-01-08 07:18:03"
"18","144429-2017",2017-01-08 07:31:33,16.072,-12.618,-1,"2017-01-08 07:31:33"
"19","144429-2017",2017-01-08 07:55:16,16.07,-12.618,-1,"2017-01-08 07:55:16"
"20","144429-2017",2017-01-09 10:44:18,16.072,-12.628,-1,"2017-01-09 10:44:18"
"21","144429-2017",2017-01-09 15:11:36,16.065,-12.629,-1,"2017-01-09 15:11:36"
"22","144429-2017",2017-01-09 18:11:06,16.072,-12.617,-1,"2017-01-09 18:11:06"
"23","144429-2017",2017-01-10 21:29:35,16.08,-12.613,-1,"2017-01-10 21:29:35"
"24","144429-2017",2017-01-10 22:27:58,16.081,-12.611,-1,"2017-01-10 22:27:58"
"25","144429-2017",2017-01-10 23:11:43,16.079,-12.61,-1,"2017-01-10 23:11:43"
"26","144429-2017",2017-01-12 06:55:14,16.073,-12.618,-1,"2017-01-12 06:55:14"
"27","144429-2017",2017-01-12 07:14:29,16.07,-12.617,-1,"2017-01-12 07:14:29"
"28","144429-2017",2017-01-12 07:32:31,16.069,-12.617,-1,"2017-01-12 07:32:31"
"29","144429-2017",2017-01-12 08:48:31,16.322,-12.423,-1,"2017-01-12 08:48:31"
"30","144429-2017",2017-01-12 09:41:34,16.3,-12.441,-1,"2017-01-12 09:41:34"
"31","144429-2017",2017-01-13 16:06:15,16.071,-12.615,-1,"2017-01-13 16:06:15"
"32","144429-2017",2017-01-13 18:14:12,16.073,-12.618,-1,"2017-01-13 18:14:12"
"33","144429-2017",2017-01-13 18:50:22,16.072,-12.618,-1,"2017-01-13 18:50:22"
"34","144429-2017",2017-01-13 19:53:06,16.075,-12.613,-1,"2017-01-13 19:53:06"
"35","144429-2017",2017-01-13 22:07:59,16.083,-12.594,-1,"2017-01-13 22:07:59"
"36","144429-2017",2017-01-15 04:30:53,16.077,-12.61,-1,"2017-01-15 04:30:53"
"37","144429-2017",2017-01-15 06:19:32,16.724,-16.104,-1,"2017-01-15 06:19:32"
"38","144429-2017",2017-01-15 06:39:59,16.074,-12.604,-1,"2017-01-15 06:39:59"
"39","144429-2017",2017-01-15 07:03:07,16.073,-12.605,-1,"2017-01-15 07:03:07"
"40","144429-2017",2017-01-16 10:00:25,16.071,-12.623,-1,"2017-01-16 10:00:25"
"41","144429-2017",2017-01-16 15:31:27,16.071,-12.617,-1,"2017-01-16 15:31:27"
"42","144429-2017",2017-01-17 18:15:49,17.115,-12.586,-1,"2017-01-17 18:15:49"
"43","144429-2017",2017-01-17 18:26:56,17.214,-12.317,-1,"2017-01-17 18:26:56"
"44","144429-2017",2017-01-17 19:07:08,17.763,-12.603,-1,"2017-01-17 19:07:08"
"45","144429-2017",2017-01-17 19:53:07,18.373,-12.177,-1,"2017-01-17 19:53:07"
"46","144429-2017",2017-01-17 20:06:20,18.448,-12.321,-1,"2017-01-17 20:06:20"
"47","144429-2017",2017-01-17 20:46:08,18.81,-12.404,-1,"2017-01-17 20:46:08"
"48","144429-2017",2017-01-17 21:41:12,19.122,-12.332,-1,"2017-01-17 21:41:12"
"49","144429-2017",2017-01-17 22:25:31,19.633,-12.548,-1,"2017-01-17 22:25:31"
"50","144429-2017",2017-01-18 00:08:57,19.97,-12.616,-1,"2017-01-18 00:08:57"
"51","144429-2017",2017-01-19 01:58:58,31.986,-9.031,-1,"2017-01-19 01:58:58"
"52","144429-2017",2017-01-19 03:40:00,32.334,-9.115,-1,"2017-01-19 03:40:00"
"53","144429-2017",2017-01-19 04:58:44,33.237,-8.965,-1,"2017-01-19 04:58:44"
"54","144429-2017",2017-01-19 05:18:27,33.313,-8.943,-1,"2017-01-19 05:18:27"
"55","144429-2017",2017-01-19 05:47:25,33.279,-8.854,-1,"2017-01-19 05:47:25"
"56","144429-2017",2017-01-19 06:06:43,33.426,-8.561,-1,"2017-01-19 06:06:43"
"57","144429-2017",2017-01-19 06:36:58,33.453,-8.328,-1,"2017-01-19 06:36:58"
"58","144429-2017",2017-01-19 07:27:38,33.62,-8.161,-1,"2017-01-19 07:27:38"
"59","144429-2017",2017-01-19 07:49:43,33.638,-8.093,-1,"2017-01-19 07:49:43"
"60","144429-2017",2017-01-19 08:24:18,33.84,-7.356,-1,"2017-01-19 08:24:18"
"61","144429-2017",2017-01-21 17:56:02,37.068,-6.2,-1,"2017-01-21 17:56:02"
"62","144429-2017",2017-01-21 18:19:38,37.09,-6.192,-1,"2017-01-21 18:19:38"
"63","144429-2017",2017-01-21 18:27:44,37.09,-6.194,-1,"2017-01-21 18:27:44"
"64","144429-2017",2017-01-21 19:34:11,37.096,-6.175,-1,"2017-01-21 19:34:11"
"65","144429-2017",2017-01-21 21:06:52,37.096,-6.175,-1,"2017-01-21 21:06:52"
"66","144429-2017",2017-01-21 22:02:55,37.097,-6.175,-1,"2017-01-21 22:02:55"
"67","144429-2017",2017-01-21 22:49:01,37.098,-6.171,-1,"2017-01-21 22:49:01"
"68","144429-2017",2017-01-23 02:56:06,37.102,-6.174,-1,"2017-01-23 02:56:06"
"69","144429-2017",2017-01-23 04:36:12,37.155,-6.026,-1,"2017-01-23 04:36:12"
"70","144429-2017",2017-01-23 04:37:41,37.081,-5.867,-1,"2017-01-23 04:37:41"
"71","144429-2017",2017-01-23 06:11:53,37.023,-5.826,-1,"2017-01-23 06:11:53"
"72","144429-2017",2017-01-23 06:19:49,37.015,-6.238,-1,"2017-01-23 06:19:49"
"73","144429-2017",2017-01-24 10:25:45,37.018,-6.237,-1,"2017-01-24 10:25:45"
"74","144429-2017",2017-01-25 19:09:51,37.101,-6.165,-1,"2017-01-25 19:09:51"
