"","ID","date_time","latitude","longitude","b","t"
"1","144428-2015",2015-05-20 09:06:44,52.941,5.436,-1,"2015-05-20 09:06:44"
"2","144428-2015",2015-05-20 09:58:41,52.913,5.462,-1,"2015-05-20 09:58:41"
"3","144428-2015",2015-05-20 10:48:51,52.918,5.393,-1,"2015-05-20 10:48:51"
"4","144428-2015",2015-05-20 11:16:03,52.901,5.433,-1,"2015-05-20 11:16:03"
"5","144428-2015",2015-05-20 12:28:28,52.938,5.457,-1,"2015-05-20 12:28:28"
"6","144428-2015",2015-05-20 12:54:20,52.906,5.366,-1,"2015-05-20 12:54:20"
"7","144428-2015",2015-05-20 14:02:28,52.892,5.378,-1,"2015-05-20 14:02:28"
"8","144428-2015",2015-05-20 14:38:23,52.924,5.451,-1,"2015-05-20 14:38:23"
"9","144428-2015",2015-05-20 15:38:06,52.922,5.434,-1,"2015-05-20 15:38:06"
"10","144428-2015",2015-05-20 15:43:57,52.925,5.445,-1,"2015-05-20 15:43:57"
"11","144428-2015",2015-05-21 16:58:32,52.91,5.447,-1,"2015-05-21 16:58:32"
"12","144428-2015",2015-05-21 17:02:34,52.915,5.432,-1,"2015-05-21 17:02:34"
"13","144428-2015",2015-05-21 17:11:15,52.917,5.438,-1,"2015-05-21 17:11:15"
"14","144428-2015",2015-05-21 18:35:45,52.921,5.442,-1,"2015-05-21 18:35:45"
"15","144428-2015",2015-05-21 18:39:39,52.938,5.344,-1,"2015-05-21 18:39:39"
"16","144428-2015",2015-05-21 18:41:41,52.915,5.445,-1,"2015-05-21 18:41:41"
"17","144428-2015",2015-05-21 19:24:29,52.921,5.437,-1,"2015-05-21 19:24:29"
"18","144428-2015",2015-05-21 20:14:07,52.922,5.431,-1,"2015-05-21 20:14:07"
"19","144428-2015",2015-05-21 20:21:35,52.922,5.439,-1,"2015-05-21 20:21:35"
"20","144428-2015",2015-05-21 21:08:32,52.933,5.442,-1,"2015-05-21 21:08:32"
"21","144428-2015",2015-05-21 21:51:52,52.931,5.443,-1,"2015-05-21 21:51:52"
"22","144428-2015",2015-05-23 02:30:27,52.921,5.436,-1,"2015-05-23 02:30:27"
"23","144428-2015",2015-05-23 03:52:42,52.918,5.431,-1,"2015-05-23 03:52:42"
"24","144428-2015",2015-05-23 04:13:34,52.921,5.435,-1,"2015-05-23 04:13:34"
"25","144428-2015",2015-05-23 04:42:17,52.921,5.432,-1,"2015-05-23 04:42:17"
"26","144428-2015",2015-05-23 05:15:30,52.92,5.457,-1,"2015-05-23 05:15:30"
"27","144428-2015",2015-05-23 05:33:01,52.916,5.451,-1,"2015-05-23 05:33:01"
"28","144428-2015",2015-05-23 05:49:20,52.92,5.44,-1,"2015-05-23 05:49:20"
"29","144428-2015",2015-05-23 06:19:55,52.919,5.431,-1,"2015-05-23 06:19:55"
"30","144428-2015",2015-05-23 06:54:35,52.934,5.419,-1,"2015-05-23 06:54:35"
"31","144428-2015",2015-05-23 07:13:56,52.932,5.417,-1,"2015-05-23 07:13:56"
"32","144428-2015",2015-05-24 07:40:11,52.921,5.439,-1,"2015-05-24 07:40:11"
"33","144428-2015",2015-05-24 07:44:11,52.923,5.443,-1,"2015-05-24 07:44:11"
"34","144428-2015",2015-05-24 08:23:29,52.926,5.442,-1,"2015-05-24 08:23:29"
"35","144428-2015",2015-05-24 09:25:18,52.92,5.434,-1,"2015-05-24 09:25:18"
"36","144428-2015",2015-05-24 10:13:47,52.919,5.447,-1,"2015-05-24 10:13:47"
"37","144428-2015",2015-05-24 10:35:29,52.919,5.446,-1,"2015-05-24 10:35:29"
"38","144428-2015",2015-05-24 11:06:25,52.912,5.415,-1,"2015-05-24 11:06:25"
"39","144428-2015",2015-05-24 12:09:05,52.915,5.435,-1,"2015-05-24 12:09:05"
"40","144428-2015",2015-05-24 13:50:50,52.921,5.434,-1,"2015-05-24 13:50:50"
"41","144428-2015",2015-05-25 14:42:44,52.927,5.436,-1,"2015-05-25 14:42:44"
"42","144428-2015",2015-05-25 16:21:16,52.921,5.437,-1,"2015-05-25 16:21:16"
"43","144428-2015",2015-05-25 16:54:24,52.921,5.438,-1,"2015-05-25 16:54:24"
"44","144428-2015",2015-05-25 18:06:19,52.922,5.442,-1,"2015-05-25 18:06:19"
"45","144428-2015",2015-05-25 18:16:01,52.929,5.414,-1,"2015-05-25 18:16:01"
"46","144428-2015",2015-05-25 18:39:54,52.927,5.414,-1,"2015-05-25 18:39:54"
"47","144428-2015",2015-05-25 18:52:13,52.92,5.45,-1,"2015-05-25 18:52:13"
"48","144428-2015",2015-05-25 19:47:22,52.931,5.44,-1,"2015-05-25 19:47:22"
