"V6","lng","lat","date_time","icons","index"
"2020-2013","5.427392","52.925696","2013-05-24T16:03:08Z","1","34"
"2020-2013","5.4274965","52.9255818","2013-05-25T09:02:16Z","1","55"
"2020-2013","5.4275644","52.9256255","2013-05-25T11:16:37Z","1","63"
"2020-2013","5.4275639","52.9256629","2013-05-25T12:46:45Z","1","67"
"2020-2013","5.4275466","52.9257344","2013-05-25T13:16:55Z","1","69"
"2020-2013","5.4275172","52.9257424","2013-05-25T13:31:49Z","1","70"
"2020-2013","5.4274839","52.9257497","2013-05-25T13:47:00Z","1","71"
"2020-2013","5.4274484","52.9257319","2013-05-25T14:01:57Z","1","72"
"2020-2013","5.4274606","52.9257429","2013-05-25T14:16:52Z","1","73"
"2020-2013","5.427486","52.9257438","2013-05-25T14:31:48Z","1","74"
"2020-2013","5.4274763","52.9257517","2013-05-25T14:46:44Z","1","75"
"2020-2013","5.4274674","52.9257427","2013-05-25T15:03:02Z","1","76"
"2020-2013","5.4274659","52.9257256","2013-05-25T15:46:40Z","1","78"
"2020-2013","5.4275332","52.9257473","2013-05-25T16:18:43Z","1","79"
"2020-2013","5.4275256","52.92574","2013-05-25T16:33:40Z","1","80"
"2020-2013","5.4275045","52.9257539","2013-05-25T16:48:35Z","1","81"
"2020-2013","5.4275063","52.9257402","2013-05-25T17:03:34Z","1","82"
"2020-2013","5.4274537","52.9257764","2013-05-25T17:33:38Z","1","83"
"2020-2013","5.4274553","52.9257375","2013-05-25T18:04:30Z","1","84"
"2020-2013","5.4275131","52.9257662","2013-05-25T18:36:38Z","1","85"
"2020-2013","5.4275153","52.9257289","2013-05-25T19:06:59Z","1","86"
"2020-2013","5.4274946","52.9256576","2013-05-25T19:37:02Z","1","87"
"2020-2013","5.4274986","52.9257612","2013-05-25T20:07:30Z","1","88"
"2020-2013","5.4275066","52.9257963","2013-05-25T20:37:23Z","1","89"
"2020-2013","5.4274989","52.9257904","2013-05-25T21:37:06Z","1","91"
"2020-2013","5.4275124","52.925777","2013-05-25T22:07:01Z","1","92"
"2020-2013","5.4274953","52.9257857","2013-05-25T22:37:04Z","1","93"
"2020-2013","5.4274909","52.925783","2013-05-25T23:07:17Z","1","94"
"2020-2013","5.4275097","52.925768","2013-05-25T23:37:08Z","1","95"
"2020-2013","5.4274711","52.9257659","2013-05-26T00:07:32Z","1","96"
"2020-2013","5.4274609","52.9257612","2013-05-26T00:37:24Z","1","97"
"2020-2013","5.4275525","52.9256821","2013-05-26T02:23:08Z","1","100"
"2020-2013","5.4274903","52.9256664","2013-05-26T02:39:59Z","1","101"
"2020-2013","5.4275075","52.9258008","2013-05-26T03:25:51Z","1","104"
"2020-2013","5.4274828","52.9257662","2013-05-26T04:41:03Z","1","109"
"2020-2013","5.4275326","52.9257039","2013-05-26T04:59:59Z","1","110"
"2020-2013","5.4273953","52.9256936","2013-05-26T05:14:55Z","1","111"
"2020-2013","5.4273564","52.9256706","2013-05-26T06:02:08Z","1","113"
"2020-2013","5.4274659","52.9257121","2013-05-26T08:03:09Z","1","121"
"2020-2013","5.4274474","52.9257053","2013-05-26T08:18:05Z","1","122"
"2020-2013","5.4275322","52.9256188","2013-06-01T11:48:18Z","1","524"
"2020-2013","5.4274696","52.9257058","2013-06-01T12:48:38Z","1","526"
"2020-2013","5.4273891","52.925585","2013-06-01T17:51:26Z","1","536"
"2020-2013","5.4274228","52.9255935","2013-06-01T18:23:43Z","1","537"
"2020-2013","5.4273951","52.9255934","2013-06-01T18:54:50Z","1","538"
"2020-2013","5.4273741","52.9256001","2013-06-01T19:25:02Z","1","539"
"2020-2013","5.4274381","52.9255937","2013-06-01T19:54:56Z","1","540"
"2020-2013","5.4274396","52.9255973","2013-06-01T20:25:38Z","1","541"
"2020-2013","5.4274563","52.9256362","2013-06-01T20:55:28Z","1","542"
"2020-2013","5.4274612","52.9256314","2013-06-01T21:27:10Z","1","543"
"2020-2013","5.427451","52.925636","2013-06-01T21:58:40Z","1","544"
"2020-2013","5.4274204","52.9256041","2013-06-01T22:28:30Z","1","545"
"2020-2013","5.4273897","52.9256109","2013-06-01T22:58:24Z","1","546"
"2020-2013","5.4274609","52.9256016","2013-06-01T23:28:16Z","1","547"
"2020-2013","5.4274271","52.9255782","2013-06-01T23:58:27Z","1","548"
"2020-2013","5.4274054","52.9256022","2013-06-02T00:29:02Z","1","549"
"2020-2013","5.427449","52.9256619","2013-06-02T00:58:52Z","1","550"
"2020-2013","5.427455","52.9256302","2013-06-02T01:59:26Z","1","552"
"2020-2013","5.4274964","52.9257572","2013-06-02T05:00:11Z","1","558"
"2020-2013","5.4275378","52.9256446","2013-06-02T11:33:16Z","1","570"
"2020-2013","5.4274445","52.9256556","2013-06-02T18:07:02Z","1","583"
"2020-2013","5.427445","52.9256532","2013-06-02T18:36:54Z","1","584"
"2020-2013","5.4274068","52.9256295","2013-06-02T19:07:02Z","1","585"
"2020-2013","5.4274138","52.9256194","2013-06-02T19:39:51Z","1","586"
"2020-2013","5.4274322","52.9256272","2013-06-02T20:09:58Z","1","587"
"2020-2013","5.4274546","52.9256294","2013-06-02T20:41:43Z","1","588"
"2020-2013","5.4273698","52.9256533","2013-06-02T21:45:35Z","1","590"
"2020-2013","5.4274139","52.925641","2013-06-02T22:16:02Z","1","591"
"2020-2013","5.4274062","52.9256308","2013-06-02T22:46:46Z","1","592"
"2020-2013","5.4274595","52.9256404","2013-06-02T23:17:09Z","1","593"
"2020-2013","5.427462","52.9256352","2013-06-02T23:47:00Z","1","594"
"2020-2013","5.427417","52.925641","2013-06-03T00:16:53Z","1","595"
"2020-2013","5.4273298","52.9256628","2013-06-03T00:52:23Z","1","596"
"2020-2013","5.4274295","52.925709","2013-06-03T01:22:12Z","1","597"
"2020-2013","5.4273426","52.9257334","2013-06-03T01:52:09Z","1","598"
