"V6","lng","lat","date_time","icons","index"
"2004-2014","5.43588592683157","52.9276234206563","2014-05-17T05:56:53Z","2","1"
"2004-2014","5.4362352","52.9273235","2014-05-30T11:41:24Z","1","282"
"2004-2014","5.4356598","52.9275362","2014-05-30T12:12:38Z","1","283"
"2004-2014","5.4362028","52.9278442","2014-05-30T12:42:37Z","1","284"
"2004-2014","5.435603","52.9270922","2014-05-30T13:42:41Z","1","286"
"2004-2014","5.4351746","52.9271661","2014-05-30T14:43:15Z","1","288"
"2004-2014","5.4352998","52.9272125","2014-05-30T15:13:32Z","1","289"
"2004-2014","5.4359417","52.9275775","2014-05-30T15:43:45Z","1","290"
"2004-2014","5.4358201","52.9276029","2014-05-30T16:13:37Z","1","291"
"2004-2014","5.4361079","52.9277305","2014-05-30T16:43:38Z","1","292"
"2004-2014","5.4352474","52.9277071","2014-05-30T17:44:27Z","1","294"
"2004-2014","5.4360781","52.9278467","2014-05-30T18:14:36Z","1","295"
"2004-2014","5.4358555","52.9276869","2014-05-31T00:56:08Z","1","308"
"2004-2014","5.4359534","52.927607","2014-05-31T01:26:16Z","1","309"
"2004-2014","5.436011","52.9275976","2014-05-31T01:56:09Z","1","310"
"2004-2014","5.4359748","52.9276341","2014-05-31T02:26:32Z","1","311"
"2004-2014","5.4359646","52.9275974","2014-05-31T02:56:41Z","1","312"
"2004-2014","5.4359699","52.9276298","2014-05-31T03:26:31Z","1","313"
"2004-2014","5.4354054","52.9274495","2014-05-31T03:59:19Z","1","314"
"2004-2014","5.4365678","52.9274585","2014-05-31T04:29:34Z","1","315"
"2004-2014","5.4362944","52.927847","2014-05-31T05:00:08Z","1","316"
"2004-2014","5.4353419","52.9272484","2014-05-31T05:30:47Z","1","317"
"2004-2014","5.4354648","52.9272412","2014-05-31T06:01:12Z","1","318"
"2004-2014","5.4360109","52.927682","2014-05-31T06:31:37Z","1","319"
"2004-2014","5.4356077","52.9277252","2014-05-31T07:01:35Z","1","320"
"2004-2014","5.4354784","52.9273856","2014-05-31T07:31:37Z","1","321"
"2004-2014","5.435547","52.9274062","2014-05-31T08:02:08Z","1","322"
"2004-2014","5.4355824","52.9272199","2014-05-31T08:32:05Z","1","323"
"2004-2014","5.4355148","52.927413","2014-05-31T09:02:01Z","1","324"
"2004-2014","5.4356017","52.927466","2014-05-31T09:32:19Z","1","325"
"2004-2014","5.4356333","52.9275546","2014-05-31T10:02:15Z","1","326"
"2004-2014","5.4357704","52.9275827","2014-05-31T10:32:08Z","1","327"
"2004-2014","5.4354635","52.9277406","2014-05-31T11:02:01Z","1","328"
"2004-2014","5.4356124","52.9277156","2014-05-31T11:32:38Z","1","329"
"2004-2014","5.435611","52.9277562","2014-05-31T12:02:27Z","1","330"
"2004-2014","5.4357626","52.9281584","2014-05-31T12:32:33Z","1","331"
"2004-2014","5.4362119","52.9279133","2014-05-31T13:03:30Z","1","332"
"2004-2014","5.4365428","52.9274965","2014-05-31T13:35:30Z","1","333"
"2004-2014","5.4362945","52.9278007","2014-05-31T14:06:08Z","1","334"
"2004-2014","5.4360618","52.9278643","2014-05-31T14:36:01Z","1","335"
"2004-2014","5.4364685","52.9276538","2014-05-31T15:06:14Z","1","336"
"2004-2014","5.4359823","52.927792","2014-05-31T15:36:16Z","1","337"
"2004-2014","5.4360247","52.9278071","2014-05-31T16:06:22Z","1","338"
"2004-2014","5.4359325","52.9278322","2014-05-31T16:36:59Z","1","339"
"2004-2014","5.4360396","52.9278631","2014-05-31T17:07:03Z","1","340"
"2004-2014","5.4359767","52.9276143","2014-05-31T17:37:08Z","1","341"
"2004-2014","5.4359433","52.9276161","2014-05-31T18:07:32Z","1","342"
"2004-2014","5.4359669","52.9276088","2014-05-31T19:07:28Z","1","343"
"2004-2014","5.4359587","52.9276114","2014-05-31T19:37:21Z","1","344"
"2004-2014","5.4359472","52.9276031","2014-05-31T20:07:29Z","1","345"
"2004-2014","5.4359679","52.9276141","2014-05-31T20:37:35Z","1","346"
"2004-2014","5.435977","52.9276066","2014-05-31T21:07:28Z","1","347"
"2004-2014","5.4359993","52.9276148","2014-05-31T21:37:35Z","1","348"
"2004-2014","5.436056","52.9275837","2014-05-31T22:07:29Z","1","349"
"2004-2014","5.4360143","52.9275835","2014-05-31T22:37:34Z","1","350"
"2004-2014","5.4359709","52.9276194","2014-05-31T23:07:26Z","1","351"
"2004-2014","5.4359712","52.9276207","2014-05-31T23:37:34Z","1","352"
"2004-2014","5.4358462","52.9276456","2014-06-01T00:07:38Z","1","353"
"2004-2014","5.4358786","52.927647","2014-06-01T00:37:36Z","1","354"
"2004-2014","5.4358791","52.927631","2014-06-01T01:07:56Z","1","355"
"2004-2014","5.4358407","52.9275836","2014-06-01T01:37:57Z","1","356"
"2004-2014","5.4360077","52.9278258","2014-06-01T02:09:03Z","1","357"
"2004-2014","5.4358528","52.9278442","2014-06-01T02:39:59Z","1","358"
"2004-2014","5.4361386","52.9278319","2014-06-01T03:10:05Z","1","359"
"2004-2014","5.4357367","52.927577","2014-06-01T03:40:12Z","1","360"
"2004-2014","5.4354216","52.9280834","2014-06-01T04:10:41Z","1","361"
"2004-2014","5.4363654","52.9279503","2014-06-01T04:41:02Z","1","362"
"2004-2014","5.4355832","52.9281746","2014-06-01T05:40:59Z","1","364"
"2004-2014","5.4355487","52.9278887","2014-06-01T07:11:09Z","1","367"
"2004-2014","5.4364301","52.9278792","2014-06-03T11:58:48Z","1","469"
"2004-2014","5.4366254","52.9276808","2014-06-03T12:29:03Z","1","470"
"2004-2014","5.4363361","52.9277866","2014-06-05T01:22:32Z","1","540"
"2004-2014","5.4356045","52.9272292","2014-06-06T06:28:12Z","1","598"
"2004-2014","5.4351505","52.9281309","2014-06-06T07:28:53Z","1","600"
"2004-2014","5.4360914","52.9279733","2014-06-06T07:58:55Z","1","601"
"2004-2014","5.4359731","52.9277751","2014-06-06T08:28:50Z","1","602"
"2004-2014","5.4359854","52.9277418","2014-06-06T08:59:08Z","1","603"
"2004-2014","5.4359451","52.9277889","2014-06-06T09:28:56Z","1","604"
