"","x","y","t","date_time","year"
"2383",-333426.943373466,4122423.58538667,1395050898,2014-03-17 06:08:18,"2014"
"2384",-333432.957443893,4122424.14535423,1395054494,2014-03-17 07:08:14,"2014"
"2385",-333407.824418645,4122531.89767532,1395058118,2014-03-17 08:08:38,"2014"
"2386",-333413.554777819,4122495.44158493,1395061724,2014-03-17 09:08:44,"2014"
"2387",-333435.642755689,4122426.22049788,1395065324,2014-03-17 10:08:44,"2014"
"2388",-333412.260551135,4122514.86465032,1395068924,2014-03-17 11:08:44,"2014"
"2389",-333472.77806035,4122365.78129643,1395072572,2014-03-17 12:09:32,"2014"
"2390",-333460.252855973,4122415.43997081,1395076170,2014-03-17 13:09:30,"2014"
"2391",-333427.064954858,4122465.90318708,1395079775,2014-03-17 14:09:35,"2014"
"2392",-333296.607030908,4123293.43973945,1395094262,2014-03-17 18:11:02,"2014"
"2393",-333292.009870691,4123284.84624371,1395101492,2014-03-17 20:11:32,"2014"
"2394",-333295.974142723,4123313.4789693,1395115939,2014-03-18 00:12:19,"2014"
"2395",-333465.395183747,4122363.62464796,1395126788,2014-03-18 03:13:08,"2014"
"2396",-333445.673459903,4122395.60783604,1395130389,2014-03-18 04:13:09,"2014"
"2397",-333437.232234154,4122431.43656752,1395133994,2014-03-18 05:13:14,"2014"
"2398",-333436.250678351,4122431.40712501,1395137648,2014-03-18 06:14:08,"2014"
"2399",-333423.615527793,4122430.94678897,1395141255,2014-03-18 07:14:15,"2014"
"2400",-333425.732114023,4122492.94491041,1395144850,2014-03-18 08:14:10,"2014"
"2401",-333395.63987303,4122530.07650192,1395148451,2014-03-18 09:14:11,"2014"
"2402",-333424.965698722,4122446.72973284,1395152078,2014-03-18 10:14:38,"2014"
"2403",-333412.032268602,4122531.99827744,1395155684,2014-03-18 11:14:44,"2014"
"2404",-333398.420602978,4122541.70600015,1395159308,2014-03-18 12:15:08,"2014"
"2405",-333387.031118489,4122597.79507186,1396091979,2014-03-29 07:19:39,"2014"
"2406",-333436.923145696,4122435.75693116,1396095590,2014-03-29 08:19:50,"2014"
"2407",-333385.02512597,4122604.11773171,1396099209,2014-03-29 09:20:09,"2014"
"2408",-333316.452588954,4123355.13093525,1396106448,2014-03-29 11:20:48,"2014"
"2409",-333286.016821237,4123349.66381146,1396110099,2014-03-29 12:21:39,"2014"
"2410",-333293.116762339,4123316.62584245,1396113699,2014-03-29 13:21:39,"2014"
"2411",-333322.246974656,4123346.2930015,1396117328,2014-03-29 14:22:08,"2014"
"2412",189799.160136353,5081972.01286635,1396189623,2014-03-30 10:27:03,"2014"
"2413",189896.229451858,5082751.88474557,1396211404,2014-03-30 16:30:04,"2014"
"2414",189895.373477665,5082747.69537713,1396218638,2014-03-30 18:30:38,"2014"
"2415",189903.496538518,5082736.69702844,1396225844,2014-03-30 20:30:44,"2014"
"2416",189894.132071722,5082740.16180261,1396233068,2014-03-30 22:31:08,"2014"
"2417",189472.147011211,5081753.95005244,1396254836,2014-03-31 04:33:56,"2014"
"2418",189784.518662855,5081966.9990192,1396262071,2014-03-31 06:34:31,"2014"
"2419",189490.820901107,5081663.65832938,1396269298,2014-03-31 08:34:58,"2014"
"2420",189659.256397859,5081903.41795714,1396276548,2014-03-31 10:35:48,"2014"
"2421",189667.118189625,5081878.6331859,1396280150,2014-03-31 11:35:50,"2014"
"2422",189914.294820128,5082762.34053494,1396291022,2014-03-31 14:37:02,"2014"
"2423",663982.943674926,5867381.92191923,1396341723,2014-04-01 04:42:03,"2014"
"2424",663974.42262842,5867319.29214861,1396345325,2014-04-01 05:42:05,"2014"
"2425",663727.971281231,5866837.83197784,1396352557,2014-04-01 07:42:37,"2014"
"2426",663738.06528383,5866816.58553462,1396356181,2014-04-01 08:43:01,"2014"
"2427",663738.530368784,5866807.83877872,1396359813,2014-04-01 09:43:33,"2014"
"2428",663748.708239408,5866789.27851928,1396370822,2014-04-01 12:47:02,"2014"
"2429",663714.845124157,5866857.02706924,1396374452,2014-04-01 13:47:32,"2014"
"2430",664006.25055839,5867365.84611561,1396385342,2014-04-01 16:49:02,"2014"
"2431",663995.993343643,5867350.13223301,1396392578,2014-04-01 18:49:38,"2014"
"2432",663995.403935096,5867347.28411948,1396399808,2014-04-01 20:50:08,"2014"
"2433",664008.337047993,5867357.51077787,1396407021,2014-04-01 22:50:21,"2014"
"2434",664003.64167372,5867387.3687937,1396414256,2014-04-02 00:50:56,"2014"
"2435",663721.584457439,5866837.08078439,1396425094,2014-04-02 03:51:34,"2014"
"2436",663743.903587803,5866800.19387528,1396428728,2014-04-02 04:52:08,"2014"
"2437",663748.261555984,5866779.443076,1396432334,2014-04-02 05:52:14,"2014"
"2438",663971.104369638,5867384.2472918,1396439558,2014-04-02 07:52:38,"2014"
"2439",663979.191796939,5867390.16724465,1396443197,2014-04-02 08:53:17,"2014"
"2440",664330.269639386,5867167.44031216,1396457788,2014-04-02 12:56:28,"2014"
"2441",663754.35994185,5866828.33952493,1396465038,2014-04-02 14:57:18,"2014"
"2442",664006.018745988,5867420.15062066,1396479512,2014-04-02 18:58:32,"2014"
"2443",664022.2148713,5867392.97732041,1396486742,2014-04-02 20:59:02,"2014"
"2444",664014.649571521,5867369.5276243,1396493978,2014-04-02 22:59:38,"2014"
"2445",663731.911432501,5866839.30179584,1396508516,2014-04-03 03:01:56,"2014"
"2446",663764.753325043,5866818.69390011,1396512146,2014-04-03 04:02:26,"2014"
"2447",663758.106310672,5866790.52165332,1396515754,2014-04-03 05:02:34,"2014"
"2448",663985.891414038,5867384.07081938,1396522985,2014-04-03 07:03:05,"2014"
"2449",663997.851956573,5867394.99924281,1396526585,2014-04-03 08:03:05,"2014"
"2450",663991.847039091,5867387.39086539,1396530213,2014-04-03 09:03:33,"2014"
"2451",663768.297078654,5866833.82297795,1396548308,2014-04-03 14:05:08,"2014"
"2452",664007.111471126,5867370.20657312,1396562738,2014-04-03 18:05:38,"2014"
"2453",664010.198022146,5867347.49765006,1396569969,2014-04-03 20:06:09,"2014"
"2454",664006.122334153,5867352.40283663,1396577170,2014-04-03 22:06:10,"2014"
"2455",664001.780872664,5867350.28447552,1396584398,2014-04-04 00:06:38,"2014"
"2456",663719.958680785,5866852.6690263,1396595216,2014-04-04 03:06:56,"2014"
"2457",663722.810235092,5866815.6335634,1396598877,2014-04-04 04:07:57,"2014"
"2458",663758.112691605,5866808.5702587,1396602478,2014-04-04 05:07:58,"2014"
"2459",663989.273578889,5867357.80901107,1396616941,2014-04-04 09:09:01,"2014"
"2460",664063.134746505,5866834.28776938,1396624426,2014-04-04 11:13:46,"2014"
"2461",664102.963129521,5866886.25827523,1396628048,2014-04-04 12:14:08,"2014"
"2462",663979.317899154,5867382.50010424,1396635265,2014-04-04 14:14:25,"2014"
"2463",663966.163076101,5867373.05651021,1396649732,2014-04-04 18:15:32,"2014"
"2464",663986.682749911,5867360.0034274,1396656968,2014-04-04 20:16:08,"2014"
"2465",663964.583884412,5867346.48129418,1396664169,2014-04-04 22:16:09,"2014"
"2466",663944.384582205,5867405.72978447,1396671398,2014-04-05 00:16:38,"2014"
"2467",665347.009988208,5867799.88642528,1396692678,2014-04-05 06:11:18,"2014"
"2468",663953.239592614,5867331.86624173,1396699899,2014-04-05 08:11:39,"2014"
"2469",663994.852734374,5867365.87054107,1396703509,2014-04-05 09:11:49,"2014"
"2470",665301.695932742,5867662.82840673,1396718194,2014-04-05 13:16:34,"2014"
"2471",664014.162697788,5867386.81353994,1396729026,2014-04-05 16:17:06,"2014"
"2472",663936.852792593,5867385.24304936,1396736277,2014-04-05 18:17:57,"2014"
"2473",663943.28665373,5867407.35145352,1396743519,2014-04-05 20:18:39,"2014"
"2474",663942.974802131,5867407.61920738,1396750749,2014-04-05 22:19:09,"2014"
"2475",664033.588487742,5867370.51681957,1396757964,2014-04-06 00:19:24,"2014"
"2476",665341.262211571,5867645.52354287,1396768828,2014-04-06 03:20:28,"2014"
"2477",665304.051557297,5867663.97803836,1396772426,2014-04-06 04:20:26,"2014"
"2478",665409.043574583,5867630.210925,1396776026,2014-04-06 05:20:26,"2014"
"2479",665310.593802995,5867673.90026533,1396779649,2014-04-06 06:20:49,"2014"
"2480",665317.878280398,5867683.16875123,1396790498,2014-04-06 09:21:38,"2014"
"2481",665301.283841816,5867663.27078969,1396794106,2014-04-06 10:21:46,"2014"
"2482",665341.118094947,5867646.58749703,1396797730,2014-04-06 11:22:10,"2014"
"2483",663755.401128194,5866781.41120132,1396804982,2014-04-06 13:23:02,"2014"
"2484",663742.95100961,5866838.96390408,1396808586,2014-04-06 14:23:06,"2014"
"2485",663765.089642955,5866781.82914884,1396815813,2014-04-06 16:23:33,"2014"
"2486",663698.931628041,5866838.20485676,1396823043,2014-04-06 18:24:03,"2014"
"2487",663973.644437051,5867369.69223994,1396837476,2014-04-06 22:24:36,"2014"
"2488",663979.417661725,5867397.17830211,1396844709,2014-04-07 00:25:09,"2014"
"2489",663727.239754105,5866849.27527891,1396855771,2014-04-07 03:29:31,"2014"
"2490",665370.379305119,5867646.9003906,1396865865,2014-04-07 06:17:45,"2014"
"2491",665393.029519395,5867648.91298621,1396869472,2014-04-07 07:17:52,"2014"
"2492",665304.645987857,5867670.18909213,1396873082,2014-04-07 08:18:02,"2014"
"2493",665317.189666312,5867660.27525799,1396876720,2014-04-07 09:18:40,"2014"
"2494",663896.302914368,5867319.74351639,1396894779,2014-04-07 14:19:39,"2014"
"2495",663702.453884732,5866758.79349445,1396909257,2014-04-07 18:20:57,"2014"
"2496",663968.018496705,5867345.98567154,1396923699,2014-04-07 22:21:39,"2014"
"2497",663960.044205929,5867391.95470173,1396930953,2014-04-08 00:22:33,"2014"
"2498",663960.138854531,5867386.20156615,1396938183,2014-04-08 02:23:03,"2014"
"2499",663683.62786147,5866858.91831086,1396949016,2014-04-08 05:23:36,"2014"
"2500",663700.080392137,5866793.84104254,1396952643,2014-04-08 06:24:03,"2014"
"2501",663719.724664104,5866835.97106243,1396956280,2014-04-08 07:24:40,"2014"
"2502",663702.285985713,5866833.34173692,1396959987,2014-04-08 08:26:27,"2014"
"2503",663722.878146867,5866846.54414133,1396963588,2014-04-08 09:26:28,"2014"
"2504",663752.821638527,5866819.14620646,1396967223,2014-04-08 10:27:03,"2014"
"2505",663953.382273657,5867376.95323841,1396974487,2014-04-08 12:28:07,"2014"
"2506",663962.98407222,5867358.90828749,1396978082,2014-04-08 13:28:02,"2014"
"2507",663971.100965209,5867370.296091,1396981749,2014-04-08 14:29:09,"2014"
"2508",663709.118635984,5866809.25671715,1396996239,2014-04-08 18:30:39,"2014"
"2509",663705.278639467,5866833.38761813,1397010690,2014-04-08 22:31:30,"2014"
"2510",663968.99765262,5867355.97288304,1397034223,2014-04-09 05:03:43,"2014"
"2511",663972.328269059,5867362.0985453,1397037872,2014-04-09 06:04:32,"2014"
"2512",663717.997372334,5866849.39584336,1397045109,2014-04-09 08:05:09,"2014"
"2513",663711.402249552,5866855.77455377,1397052350,2014-04-09 10:05:50,"2014"
"2514",663697.920863134,5866842.41265147,1397056029,2014-04-09 11:07:09,"2014"
"2515",661530.530236044,5865233.53365126,1397074137,2014-04-09 16:08:57,"2014"
"2516",663678.590490812,5866840.20912157,1397095897,2014-04-09 22:11:37,"2014"
"2517",663749.456198825,5866834.64199073,1397113986,2014-04-10 03:13:06,"2014"
"2518",665323.23339891,5867671.39405626,1397121189,2014-04-10 05:13:09,"2014"
"2519",665317.844345824,5867682.58860348,1397128419,2014-04-10 07:13:39,"2014"
"2520",665327.655281532,5867685.27425001,1397132024,2014-04-10 08:13:44,"2014"
"2521",665317.589101838,5867684.53949437,1397135650,2014-04-10 09:14:10,"2014"
"2522",665325.972851568,5867691.37385588,1397139279,2014-04-10 10:14:39,"2014"
"2523",665489.523991544,5867657.93493281,1397150112,2014-04-10 13:15:12,"2014"
"2524",663725.521904687,5866797.78854971,1397175417,2014-04-10 20:16:57,"2014"
"2525",663682.564995417,5866819.64568185,1397182719,2014-04-10 22:18:39,"2014"
"2526",663720.318377706,5866820.45913653,1397189923,2014-04-11 00:18:43,"2014"
"2527",665307.870192591,5867668.37336506,1397200779,2014-04-11 03:19:39,"2014"
"2528",665363.356388488,5867642.56216256,1397204382,2014-04-11 04:19:42,"2014"
"2529",665335.154450072,5867647.26266631,1397208008,2014-04-11 05:20:08,"2014"
"2530",665315.769366824,5867718.98237169,1397211607,2014-04-11 06:20:07,"2014"
"2531",665369.236163119,5867667.6823808,1397215239,2014-04-11 07:20:39,"2014"
"2532",665366.397031637,5867664.54536287,1397218836,2014-04-11 08:20:36,"2014"
"2533",665303.595796591,5867668.63883023,1397222453,2014-04-11 09:20:53,"2014"
"2534",665307.49154655,5867674.31724635,1397226129,2014-04-11 10:22:09,"2014"
"2535",665330.483763435,5867670.86319146,1397229769,2014-04-11 11:22:49,"2014"
"2536",665353.62324645,5867642.70723225,1397233388,2014-04-11 12:23:08,"2014"
"2537",665305.978730948,5867663.88821125,1397236996,2014-04-11 13:23:16,"2014"
"2538",663672.488741706,5866872.70294949,1397255049,2014-04-11 18:24:09,"2014"
"2539",663679.975932974,5866845.97905475,1397262278,2014-04-11 20:24:38,"2014"
"2540",663684.167696239,5866843.40455806,1397269503,2014-04-11 22:25:03,"2014"
"2541",665379.539679977,5867660.31959181,1397287541,2014-04-12 03:25:41,"2014"
"2542",665308.77154101,5867647.57195261,1397291199,2014-04-12 04:26:39,"2014"
"2543",665375.374214497,5867632.68611165,1397294796,2014-04-12 05:26:36,"2014"
"2544",663978.358500101,5867356.89235253,1397302044,2014-04-12 07:27:24,"2014"
"2545",663969.252808518,5867355.59186183,1397305677,2014-04-12 08:27:57,"2014"
"2546",663928.034857514,5867305.20064112,1397309278,2014-04-12 09:27:58,"2014"
"2547",666068.314896333,5867660.59362753,1397316498,2014-04-12 11:28:18,"2014"
"2548",666101.508756228,5867640.88194276,1397320148,2014-04-12 12:29:08,"2014"
"2549",666100.525777281,5867669.61941725,1397323755,2014-04-12 13:29:15,"2014"
"2550",666096.102838801,5867671.46015505,1397327379,2014-04-12 14:29:39,"2014"
"2551",663674.92153329,5866820.43295717,1397341838,2014-04-12 18:30:38,"2014"
"2552",663673.419273638,5866815.52752276,1397349067,2014-04-12 20:31:07,"2014"
"2553",663674.256949396,5866818.20585812,1397356292,2014-04-12 22:31:32,"2014"
"2554",665369.928692515,5867648.466014,1397377975,2014-04-13 04:32:55,"2014"
"2555",665385.696852354,5867654.78541357,1397381589,2014-04-13 05:33:09,"2014"
"2556",665422.33395599,5867637.57003359,1397385206,2014-04-13 06:33:26,"2014"
"2557",665369.840774277,5867654.95431043,1397388818,2014-04-13 07:33:38,"2014"
"2558",665309.579162101,5867642.6559976,1397396021,2014-04-13 09:33:41,"2014"
"2559",665356.256397542,5867654.59989109,1397401351,2014-04-13 11:02:31,"2014"
"2560",665375.818777311,5867645.22747042,1397404978,2014-04-13 12:02:58,"2014"
"2561",665372.903977667,5867646.06280848,1397408589,2014-04-13 13:03:09,"2014"
"2562",665352.766801715,5867636.48718661,1397412219,2014-04-13 14:03:39,"2014"
"2563",663971.365084632,5867359.36020436,1397426703,2014-04-13 18:05:03,"2014"
"2564",663927.651293493,5867428.53161466,1397433911,2014-04-13 20:05:11,"2014"
"2565",663934.226926259,5867414.20277857,1397441164,2014-04-13 22:06:04,"2014"
"2566",663944.394836577,5867437.29543058,1397448383,2014-04-14 00:06:23,"2014"
"2567",665408.077932579,5867637.18130015,1397459204,2014-04-14 03:06:44,"2014"
"2568",665358.264780246,5867641.7418008,1397462839,2014-04-14 04:07:19,"2014"
"2569",665389.328637178,5867631.4721967,1397466459,2014-04-14 05:07:39,"2014"
"2570",665343.931474249,5867636.15087873,1397470059,2014-04-14 06:07:39,"2014"
"2571",665368.598464779,5867640.75998856,1397473689,2014-04-14 07:08:09,"2014"
"2572",665371.294092749,5867662.79816921,1397477304,2014-04-14 08:08:24,"2014"
"2573",665344.320074765,5867640.90742154,1397480904,2014-04-14 09:08:24,"2014"
"2574",665401.544640215,5867647.01153832,1397484547,2014-04-14 10:09:07,"2014"
"2575",665324.138479691,5867676.98110638,1397488179,2014-04-14 11:09:39,"2014"
"2576",665353.307838384,5867646.80498343,1397491799,2014-04-14 12:09:59,"2014"
"2577",666099.659969203,5867652.95478353,1397499048,2014-04-14 14:10:48,"2014"
"2578",666087.863935333,5867667.47979931,1397506269,2014-04-14 16:11:09,"2014"
"2579",663710.291292319,5866812.7703507,1397520753,2014-04-14 20:12:33,"2014"
"2580",663677.966518506,5866823.49793721,1397530581,2014-04-14 22:56:21,"2014"
"2581",663682.0174164,5866811.78869741,1397537799,2014-04-15 00:56:39,"2014"
"2582",665375.376015822,5867648.32989943,1397552285,2014-04-15 04:58:05,"2014"
"2583",665382.906076058,5867648.27634333,1397559519,2014-04-15 06:58:39,"2014"
"2584",663743.279614741,5866801.33064369,1397566732,2014-04-15 08:58:52,"2014"
"2585",663726.636480374,5866837.70873785,1397570350,2014-04-15 09:59:10,"2014"
"2586",663712.082354375,5866847.03509423,1397574303,2014-04-15 11:05:03,"2014"
"2587",663763.60946589,5866812.15275108,1397585151,2014-04-15 14:05:51,"2014"
"2588",663702.545125155,5866840.57656247,1397592369,2014-04-15 16:06:09,"2014"
"2589",663678.661663306,5866824.82421182,1397599599,2014-04-15 18:06:39,"2014"
"2590",663687.811196553,5866831.80397505,1397606805,2014-04-15 20:06:45,"2014"
"2591",663676.961975568,5866824.94469006,1397614057,2014-04-15 22:07:37,"2014"
"2592",665370.811839424,5867631.53871997,1397632105,2014-04-16 03:08:25,"2014"
"2593",665303.170475183,5867671.43010028,1397635713,2014-04-16 04:08:33,"2014"
"2594",665410.866440057,5867689.85323864,1397639349,2014-04-16 05:09:09,"2014"
"2595",665394.169700676,5867730.23268027,1397642963,2014-04-16 06:09:23,"2014"
"2596",663742.158325894,5866805.4233389,1397650231,2014-04-16 08:10:31,"2014"
"2597",663998.866357665,5867387.12848703,1397657462,2014-04-16 10:11:02,"2014"
"2598",663745.406970634,5866820.13041694,1397664699,2014-04-16 12:11:39,"2014"
"2599",663761.093005383,5866813.73744467,1397668309,2014-04-16 13:11:49,"2014"
"2600",663752.042074339,5866795.72698593,1397671907,2014-04-16 14:11:47,"2014"
"2601",663692.289889075,5866830.88706707,1397679148,2014-04-16 16:12:28,"2014"
"2602",663662.805636836,5866842.57958993,1397686383,2014-04-16 18:13:03,"2014"
"2603",663678.953958853,5866810.25959399,1397693739,2014-04-16 20:15:39,"2014"
"2604",663971.002268718,5867376.76167465,1397708199,2014-04-17 00:16:39,"2014"
"2605",663703.567314733,5866828.4973462,1397719059,2014-04-17 03:17:39,"2014"
"2606",663771.080315436,5866828.74010022,1397722668,2014-04-17 04:17:48,"2014"
"2607",663733.248798353,5866825.27367633,1397726267,2014-04-17 05:17:47,"2014"
"2608",663715.012033348,5866832.28162144,1397729899,2014-04-17 06:18:19,"2014"
"2609",663714.80558885,5866838.36497004,1397733500,2014-04-17 07:18:20,"2014"
"2610",663716.95688434,5866845.95349688,1397737120,2014-04-17 08:18:40,"2014"
"2611",663750.640138821,5866826.72129062,1397740736,2014-04-17 09:18:56,"2014"
"2612",663763.481673169,5866823.44953355,1397744380,2014-04-17 10:19:40,"2014"
"2613",663717.853505824,5866832.22217299,1397748009,2014-04-17 11:20:09,"2014"
"2614",663741.858969628,5866836.64434649,1397751639,2014-04-17 12:20:39,"2014"
"2615",663925.567173049,5867297.63463525,1397758857,2014-04-17 14:20:57,"2014"
"2616",663699.137063037,5866835.91820285,1397787759,2014-04-17 22:22:39,"2014"
"2617",663686.994642173,5866812.83716574,1397794967,2014-04-18 00:22:47,"2014"
"2618",663715.950284013,5866852.02082529,1397804956,2014-04-18 03:09:16,"2014"
"2619",663984.484693849,5867374.39195577,1397812176,2014-04-18 05:09:36,"2014"
"2620",663965.320683736,5867330.15028217,1397815809,2014-04-18 06:10:09,"2014"
"2621",663943.341729341,5867304.38477801,1397819410,2014-04-18 07:10:10,"2014"
"2622",663969.483145411,5867362.66987442,1397823036,2014-04-18 08:10:36,"2014"
"2623",663953.704900543,5867367.06595107,1397826640,2014-04-18 09:10:40,"2014"
"2624",663981.327029853,5867355.85758966,1397830269,2014-04-18 10:11:09,"2014"
"2625",663733.711306251,5866816.40435771,1397837613,2014-04-18 12:13:33,"2014"
"2626",663717.758117342,5866810.0509361,1397841225,2014-04-18 13:13:45,"2014"
"2627",663763.436421436,5866819.62899807,1397844848,2014-04-18 14:14:08,"2014"
"2628",663798.585471745,5866973.43760368,1397852088,2014-04-18 16:14:48,"2014"
"2629",663958.256047235,5867402.20413549,1397866538,2014-04-18 20:15:38,"2014"
"2630",663862.287680686,5867364.27117845,1397873768,2014-04-18 22:16:08,"2014"
"2631",663730.764734087,5866799.53639129,1397888221,2014-04-19 02:17:01,"2014"
"2632",663725.176771018,5866789.91615946,1397891846,2014-04-19 03:17:26,"2014"
"2633",663764.54285828,5866817.36179661,1397895463,2014-04-19 04:17:43,"2014"
"2634",663741.667410178,5866822.46412717,1397899077,2014-04-19 05:17:57,"2014"
"2635",665379.975035565,5867647.81953845,1397913540,2014-04-19 09:19:00,"2014"
"2636",663709.921135785,5866857.58368689,1397920778,2014-04-19 11:19:38,"2014"
"2637",663861.000446148,5867364.13837513,1397946206,2014-04-19 18:23:26,"2014"
"2638",663861.792016215,5867365.79084985,1397953436,2014-04-19 20:23:56,"2014"
"2639",663865.241923418,5867359.69520625,1397960673,2014-04-19 22:24:33,"2014"
"2640",663712.416769329,5866849.47367731,1397975108,2014-04-20 02:25:08,"2014"
"2641",663707.273826656,5866857.67199627,1397978722,2014-04-20 03:25:22,"2014"
"2642",663724.404426053,5866838.64618941,1397982339,2014-04-20 04:25:39,"2014"
"2643",663750.66076734,5866828.49231392,1397985968,2014-04-20 05:26:08,"2014"
"2644",663752.613960969,5866839.53684257,1397989566,2014-04-20 06:26:06,"2014"
"2645",663733.2623103,5866817.93675957,1397993169,2014-04-20 07:26:09,"2014"
"2646",663735.940372657,5866803.26382902,1397996798,2014-04-20 08:26:38,"2014"
"2647",663757.583430899,5866766.67691484,1398000396,2014-04-20 09:26:36,"2014"
"2648",663771.831141505,5866798.8927724,1398003997,2014-04-20 10:26:37,"2014"
"2649",663763.868522373,5866820.37851733,1398007736,2014-04-20 11:28:56,"2014"
"2650",663767.083023828,5866814.28593891,1398011378,2014-04-20 12:29:38,"2014"
"2651",663791.421654377,5866805.726157,1398018633,2014-04-20 14:30:33,"2014"
"2652",663970.700990162,5867392.55078615,1398033099,2014-04-20 18:31:39,"2014"
"2653",663987.409685766,5867388.68743896,1398040297,2014-04-20 20:31:37,"2014"
"2654",663878.754913766,5867351.87050538,1398047528,2014-04-20 22:32:08,"2014"
"2655",663771.931334192,5866843.51055232,1398061988,2014-04-21 02:33:08,"2014"
"2656",663740.018785968,5866816.71864266,1398065588,2014-04-21 03:33:08,"2014"
"2657",663725.429252964,5866833.82650049,1398069219,2014-04-21 04:33:39,"2014"
"2658",663712.943079907,5866868.46405046,1398072821,2014-04-21 05:33:41,"2014"
"2659",663712.050405324,5866877.51918542,1398076466,2014-04-21 06:34:26,"2014"
