"","x","y","t","date_time","year"
"60",664044.009830935,5867029.05279452,1369254159,2013-05-22 16:22:39,"2013"
"61",664031.098637054,5867020.53035948,1369257799,2013-05-22 17:23:19,"2013"
"62",663869.374938686,5867348.34519333,1369265050,2013-05-22 19:24:10,"2013"
"63",663877.239008105,5867347.57689666,1369268650,2013-05-22 20:24:10,"2013"
"64",663871.201702216,5867347.4497201,1369272255,2013-05-22 21:24:15,"2013"
"65",663839.545640487,5867314.01856073,1369275909,2013-05-22 22:25:09,"2013"
"66",664010.660275564,5866961.09168841,1369283161,2013-05-23 00:26:01,"2013"
"67",664013.620315694,5866959.52220536,1369286787,2013-05-23 01:26:27,"2013"
"68",664013.994501905,5866957.61985492,1369290389,2013-05-23 02:26:29,"2013"
"69",664025.666964278,5866964.58586982,1369294132,2013-05-23 03:28:52,"2013"
"70",663995.924984012,5866973.56200432,1369297749,2013-05-23 04:29:09,"2013"
"71",664012.888105657,5866958.69565256,1369301368,2013-05-23 05:29:28,"2013"
"72",664008.520843397,5866967.22066812,1369304980,2013-05-23 06:29:40,"2013"
"73",664002.058589331,5866970.47481892,1369308591,2013-05-23 07:29:51,"2013"
"74",664001.302856906,5866978.45457395,1369312239,2013-05-23 08:30:39,"2013"
"75",663995.760282777,5867025.70872235,1369315851,2013-05-23 09:30:51,"2013"
"76",664013.10384291,5867040.21605037,1369319499,2013-05-23 10:31:39,"2013"
"77",664024.471571746,5867035.55879924,1369323190,2013-05-23 11:33:10,"2013"
"78",664038.803203858,5867041.0898985,1369326962,2013-05-23 12:36:02,"2013"
"79",664046.867512561,5867019.80842451,1369330570,2013-05-23 13:36:10,"2013"
"80",664081.123028816,5867036.18271947,1369334251,2013-05-23 14:37:31,"2013"
"81",664042.96023749,5867032.61343149,1369337856,2013-05-23 15:37:36,"2013"
"82",664039.080238853,5867033.33881855,1369341489,2013-05-23 16:38:09,"2013"
"83",664039.148658803,5867030.53534012,1369345091,2013-05-23 17:38:11,"2013"
"84",664038.104970687,5867032.53739816,1369348719,2013-05-23 18:38:39,"2013"
"85",664037.900832279,5867035.7704932,1369352333,2013-05-23 19:38:53,"2013"
"86",664039.743943162,5867032.81581489,1369355959,2013-05-23 20:39:19,"2013"
"87",664041.788474006,5867032.05027953,1369359609,2013-05-23 21:40:09,"2013"
"88",664033.863101266,5867030.84550828,1369363218,2013-05-23 22:40:18,"2013"
"89",664038.395293884,5867032.90356336,1369366839,2013-05-23 23:40:39,"2013"
"90",664037.916535038,5867033.13223432,1369370461,2013-05-24 00:41:01,"2013"
"91",664042.364957978,5867047.54634875,1369373306,2013-05-24 01:28:26,"2013"
"92",664059.482606514,5867049.20293668,1369374670.5,2013-05-24 01:51:10,"2013"
"93",664054.398421066,5867030.04073005,1369376072,2013-05-24 02:14:32,"2013"
"94",664044.241653379,5867031.73287827,1369377422.5,2013-05-24 02:37:02,"2013"
"95",664050.713331321,5867049.17191743,1369379241.5,2013-05-24 03:07:21,"2013"
"96",664027.457750339,5867044.30043448,1369380585,2013-05-24 03:29:45,"2013"
"97",664048.628025349,5867058.25886727,1369381969,2013-05-24 03:52:49,"2013"
"98",664025.082661015,5867060.13036917,1369383321,2013-05-24 04:15:21,"2013"
"99",664026.33154473,5867063.66895673,1369385092.5,2013-05-24 04:44:52,"2013"
"100",664021.194896777,5867053.36780147,1369386900,2013-05-24 05:15:00,"2013"
"101",664035.156574066,5867052.16684669,1369388280,2013-05-24 05:38:00,"2013"
"102",664034.249021512,5867038.09582651,1369390074,2013-05-24 06:07:54,"2013"
"103",664041.407219756,5867025.2566189,1369391304,2013-05-24 06:28:24,"2013"
"104",664040.050403173,5867007.97482006,1369392200,2013-05-24 06:43:20,"2013"
"105",664046.053496273,5867042.75605758,1369394084.5,2013-05-24 07:14:44,"2013"
"106",664013.862945343,5867071.51767202,1369395449,2013-05-24 07:37:29,"2013"
"107",664023.445252488,5867046.25165334,1369397161,2013-05-24 08:06:01,"2013"
"108",664047.779829123,5867025.42879189,1369399062,2013-05-24 08:37:42,"2013"
"109",664063.328575196,5867009.81306707,1369400855,2013-05-24 09:07:35,"2013"
"110",664045.801062919,5867018.32471887,1369401750,2013-05-24 09:22:30,"2013"
"111",664042.933634887,5867013.01642737,1369402647,2013-05-24 09:37:27,"2013"
"112",664043.44137845,5867020.83873644,1369404905.5,2013-05-24 10:15:05,"2013"
"113",664031.837594506,5867052.42141359,1369406249,2013-05-24 10:37:29,"2013"
"114",664028.455766515,5867078.07083398,1369408007,2013-05-24 11:06:47,"2013"
"115",664030.743243816,5867072.33659235,1369409817,2013-05-24 11:36:57,"2013"
"116",664027.039079543,5867046.32374711,1369411194,2013-05-24 11:59:54,"2013"
"117",664029.918439297,5867040.39808173,1369412108,2013-05-24 12:15:08,"2013"
"118",664038.982191299,5867043.34508281,1369413543,2013-05-24 12:39:03,"2013"
"119",664064.270980955,5867018.30707239,1369417151,2013-05-24 13:39:11,"2013"
"120",664060.905305806,5867021.12088691,1369418053,2013-05-24 13:54:13,"2013"
"121",664077.16466084,5867032.58536839,1369419414,2013-05-24 14:16:54,"2013"
"122",664066.133140532,5867053.27040431,1369421270,2013-05-24 14:47:50,"2013"
"123",664108.306563036,5867016.17520724,1369427245,2013-05-24 16:27:25,"2013"
"124",664060.672426359,5867012.33925696,1369429106,2013-05-24 16:58:26,"2013"
"125",664065.108517207,5867007.92512722,1369430900,2013-05-24 17:28:20,"2013"
"126",664076.072830064,5867037.88148164,1369432707,2013-05-24 17:58:27,"2013"
"127",664069.858639639,5867047.69085797,1369434518,2013-05-24 18:28:38,"2013"
"128",664066.694525675,5867054.0744515,1369436306,2013-05-24 18:58:26,"2013"
"129",664083.874607395,5867062.69765782,1369438099,2013-05-24 19:28:19,"2013"
"130",664080.554206101,5867062.79626453,1369440038,2013-05-24 20:00:38,"2013"
"131",664082.806955757,5867061.44771911,1369441845,2013-05-24 20:30:45,"2013"
"132",664081.461410834,5867063.81806215,1369443663,2013-05-24 21:01:03,"2013"
"133",664035.224962692,5867015.72711002,1369445458,2013-05-24 21:30:58,"2013"
"134",664034.954658961,5867016.55297949,1369447254,2013-05-24 22:00:54,"2013"
"135",664066.684323544,5867012.63279612,1369449068,2013-05-24 22:31:08,"2013"
"136",664047.02475549,5867040.31173846,1369450882,2013-05-24 23:01:22,"2013"
"137",664061.24249599,5867051.76240121,1369452678,2013-05-24 23:31:18,"2013"
"138",664060.418583954,5867048.09351281,1369454499,2013-05-25 00:01:39,"2013"
"139",664060.718231456,5867047.19627061,1369455841.5,2013-05-25 00:24:01,"2013"
"140",664072.53216872,5867070.96309461,1369457185,2013-05-25 00:46:25,"2013"
"141",664069.675085833,5867063.0775794,1369458537.5,2013-05-25 01:08:57,"2013"
"142",664050.431343568,5867036.09640395,1369459888,2013-05-25 01:31:28,"2013"
"143",664072.451135574,5867016.67021693,1369463071.5,2013-05-25 02:24:31,"2013"
"144",664071.241540871,5867018.10992327,1369464863.5,2013-05-25 02:54:23,"2013"
"145",664070.925153385,5867005.65117584,1369466207,2013-05-25 03:16:47,"2013"
"146",664069.173896307,5867016.19132499,1369467559,2013-05-25 03:39:19,"2013"
"147",664067.654644813,5867037.91248474,1369469369,2013-05-25 04:09:29,"2013"
"148",664071.297110014,5867030.12555602,1369470718,2013-05-25 04:31:58,"2013"
"149",664067.583561816,5867035.25457137,1369471614,2013-05-25 04:46:54,"2013"
"150",664048.754582021,5867018.8259884,1369473598.5,2013-05-25 05:19:58,"2013"
"151",664054.217722389,5867030.01231647,1369475921,2013-05-25 05:58:41,"2013"
"152",664064.76477833,5867020.40595272,1369476828,2013-05-25 06:13:48,"2013"
"153",664064.054830662,5867019.51891371,1369478205,2013-05-25 06:36:45,"2013"
"154",664076.246026964,5867031.20688155,1369480399,2013-05-25 07:13:19,"2013"
"155",664076.238940874,5867028.64578565,1369482175,2013-05-25 07:42:55,"2013"
"156",664061.94225742,5867018.32807945,1369483985,2013-05-25 08:13:05,"2013"
"157",664036.53972213,5867015.44892751,1369485741,2013-05-25 08:42:21,"2013"
"158",664027.132758602,5867007.35742297,1369487532,2013-05-25 09:12:12,"2013"
"159",664044.121721536,5867012.11042698,1369489334,2013-05-25 09:42:14,"2013"
"160",664063.645534286,5867016.7158856,1369491135,2013-05-25 10:12:15,"2013"
"161",664085.612463418,5867020.90348988,1369492930,2013-05-25 10:42:10,"2013"
"162",664056.304885308,5867051.3383894,1369495277,2013-05-25 11:21:17,"2013"
"163",664038.117490788,5867026.03548208,1369496654,2013-05-25 11:44:14,"2013"
"164",664029.609270868,5867035.24359342,1369498478,2013-05-25 12:14:38,"2013"
"165",664024.294613797,5867023.34975903,1369500203,2013-05-25 12:43:23,"2013"
"166",664033.310299584,5867057.29257926,1369502044.5,2013-05-25 13:14:04,"2013"
"167",664047.02985649,5867052.6262801,1369503387,2013-05-25 13:36:27,"2013"
"168",664061.204053295,5867043.19893227,1369507016,2013-05-25 14:36:56,"2013"
"169",664081.139511033,5867061.41327002,1369507914,2013-05-25 14:51:54,"2013"
"170",664053.914403468,5867062.87000972,1369511501,2013-05-25 15:51:41,"2013"
"171",664128.034855408,5867056.49513171,1369513321,2013-05-25 16:22:01,"2013"
"172",664064.801063969,5867004.89731601,1369515146,2013-05-25 16:52:26,"2013"
"173",663848.072466325,5867355.3374695,1369520633,2013-05-25 18:23:53,"2013"
"174",663848.188894739,5867355.47503407,1369522427,2013-05-25 18:53:47,"2013"
"175",663845.849762111,5867355.8075386,1369524221,2013-05-25 19:23:41,"2013"
"176",663842.224320044,5867362.11991483,1369526019,2013-05-25 19:53:39,"2013"
"177",663843.354806464,5867362.11377904,1369527848,2013-05-25 20:24:08,"2013"
"178",663836.496297237,5867358.83005965,1369529785,2013-05-25 20:56:25,"2013"
"179",663836.078259355,5867356.67810739,1369531576,2013-05-25 21:26:16,"2013"
"180",663835.18212065,5867357.90582502,1369533384,2013-05-25 21:56:24,"2013"
"181",664078.310493539,5867041.13082533,1369536972,2013-05-25 22:56:12,"2013"
"182",664047.32268038,5867054.10594585,1369538774,2013-05-25 23:26:14,"2013"
"183",664052.380998068,5867049.99132076,1369539970,2013-05-25 23:46:10,"2013"
"184",664073.149469796,5867046.08812711,1369541798,2013-05-26 00:16:38,"2013"
"185",664062.261119662,5867033.68178246,1369543295,2013-05-26 00:41:35,"2013"
"186",664070.160730242,5867020.41132855,1369544599,2013-05-26 01:03:19,"2013"
"187",664056.615498366,5867039.43541304,1369545515,2013-05-26 01:18:35,"2013"
"188",664085.692821146,5867033.37647433,1369547240,2013-05-26 01:47:20,"2013"
"189",664075.673896901,5867033.191569,1369549030,2013-05-26 02:17:10,"2013"
"190",664051.363948335,5867007.0902607,1369549944,2013-05-26 02:32:24,"2013"
"191",664023.578786592,5867007.00276298,1369551094,2013-05-26 02:51:34,"2013"
"192",664027.533308138,5867044.84857683,1369553590,2013-05-26 03:33:10,"2013"
"193",664040.219787898,5867072.04646451,1369554726,2013-05-26 03:52:06,"2013"
"194",664054.85097614,5867080.43814761,1369555652,2013-05-26 04:07:32,"2013"
"195",664057.972466509,5867060.46943509,1369557884.5,2013-05-26 04:44:44,"2013"
"196",664064.756282699,5867079.80635766,1369559237,2013-05-26 05:07:17,"2013"
"197",663995.334333175,5867163.51266503,1369561046,2013-05-26 05:37:26,"2013"
"198",663951.286165215,5867183.67680788,1369562404,2013-05-26 06:00:04,"2013"
"199",663913.941947917,5867221.9839394,1369563765,2013-05-26 06:22:45,"2013"
"200",663904.895342283,5867237.15297799,1369564685,2013-05-26 06:38:05,"2013"
"201",663989.816042512,5867153.05937825,1369570164,2013-05-26 08:09:24,"2013"
"202",664013.15681656,5867134.43498763,1369571059,2013-05-26 08:24:19,"2013"
"203",664022.066820563,5867138.53469008,1369571955,2013-05-26 08:39:15,"2013"
"204",664045.79585557,5867058.24603121,1369574195.5,2013-05-26 09:16:35,"2013"
"205",664062.176062347,5867053.98757967,1369575539,2013-05-26 09:38:59,"2013"
"206",664053.643001278,5867037.51388954,1369576920,2013-05-26 10:02:00,"2013"
"207",664019.802047291,5867039.91493208,1369578761,2013-05-26 10:32:41,"2013"
"208",664015.963568183,5867048.71956118,1369580144,2013-05-26 10:55:44,"2013"
"209",664034.324703421,5867062.97765164,1369581520,2013-05-26 11:18:40,"2013"
"210",664045.680455246,5867078.0608923,1369583314,2013-05-26 11:48:34,"2013"
"211",664048.422754606,5867064.09728561,1369584657,2013-05-26 12:10:57,"2013"
"212",664039.631013048,5867050.48187232,1369586018.5,2013-05-26 12:33:38,"2013"
"213",664073.069993005,5867038.33605444,1369588258,2013-05-26 13:10:58,"2013"
"214",664067.942539588,5867045.07596759,1369589155,2013-05-26 13:25:55,"2013"
"215",664060.515612307,5867061.06811368,1369590498,2013-05-26 13:48:18,"2013"
"216",664026.083785546,5867102.31829351,1369592318.5,2013-05-26 14:18:38,"2013"
"217",664028.895855858,5867109.45069131,1369593665,2013-05-26 14:41:05,"2013"
"218",664029.29788586,5867099.70528173,1369595024,2013-05-26 15:03:44,"2013"
"219",664035.25621156,5867091.97481224,1369597268,2013-05-26 15:41:08,"2013"
"220",664027.168757641,5867101.47558453,1369599079,2013-05-26 16:11:19,"2013"
"221",664029.159116291,5867100.71933748,1369600898,2013-05-26 16:41:38,"2013"
"222",664029.609938511,5867100.32270383,1369602717,2013-05-26 17:11:57,"2013"
"223",664031.196692146,5867099.56386751,1369604528,2013-05-26 17:42:08,"2013"
"224",664031.025655207,5867099.64712467,1369606319,2013-05-26 18:11:59,"2013"
"225",664031.414953469,5867101.65337498,1369608116,2013-05-26 18:41:56,"2013"
"226",664029.963972263,5867100.99165716,1369609904,2013-05-26 19:11:44,"2013"
"227",664026.450802967,5867101.41776907,1369611705,2013-05-26 19:41:45,"2013"
"228",664031.409856068,5867099.62678677,1369613552,2013-05-26 20:12:32,"2013"
"229",664031.950108843,5867098.77669431,1369615341,2013-05-26 20:42:21,"2013"
"230",664031.565238232,5867098.61886303,1369617133,2013-05-26 21:12:13,"2013"
"231",664021.338045836,5867101.19938359,1369618928,2013-05-26 21:42:08,"2013"
"232",664032.200278689,5867098.74066465,1369620720,2013-05-26 22:12:00,"2013"
"233",664030.603014102,5867097.03849665,1369622559,2013-05-26 22:42:39,"2013"
"234",664028.670176505,5867099.46682123,1369624349,2013-05-26 23:12:29,"2013"
"235",664035.488061344,5867095.44541638,1369625245,2013-05-26 23:27:25,"2013"
"236",664041.526794168,5867101.17887455,1369626589,2013-05-26 23:49:49,"2013"
"237",664050.358473755,5867088.4912382,1369628381,2013-05-27 00:19:41,"2013"
"238",664036.056700684,5867104.04918143,1369629726,2013-05-27 00:42:06,"2013"
"239",664031.277825839,5867124.67970691,1369631104,2013-05-27 01:05:04,"2013"
"240",664019.367647651,5867167.45849869,1369632461,2013-05-27 01:27:41,"2013"
"241",664049.24544889,5867075.71591288,1369634285,2013-05-27 01:58:05,"2013"
"242",664039.994043997,5867072.05550187,1369635628,2013-05-27 02:20:28,"2013"
"243",664038.894586376,5867098.5507789,1369637419,2013-05-27 02:50:19,"2013"
"244",664029.910122262,5867129.68252487,1369638763,2013-05-27 03:12:43,"2013"
"245",664022.112069973,5867140.96347282,1369639675,2013-05-27 03:27:55,"2013"
"246",664010.159633021,5867139.27664175,1369641533,2013-05-27 03:58:53,"2013"
"247",664028.007224778,5867097.00033543,1369642894,2013-05-27 04:21:34,"2013"
"248",664038.866864713,5867050.59505942,1369644699.5,2013-05-27 04:51:39,"2013"
"249",664024.674303599,5867037.31375344,1369646123,2013-05-27 05:15:23,"2013"
"250",664032.528743061,5867063.5567941,1369647918,2013-05-27 05:45:18,"2013"
"251",664032.071261829,5867035.26050527,1369648861,2013-05-27 06:01:01,"2013"
"252",664014.25140401,5866974.20732792,1369652107,2013-05-27 06:55:07,"2013"
"253",663995.766215691,5866959.62779717,1369653450,2013-05-27 07:17:30,"2013"
"254",664005.788531672,5866980.29946475,1369655255,2013-05-27 07:47:35,"2013"
"255",664011.398646197,5866970.24678882,1369656187,2013-05-27 08:03:07,"2013"
"256",664032.390102918,5866975.52553177,1369658426.5,2013-05-27 08:40:26,"2013"
"257",664068.92586453,5866978.97255871,1369660682,2013-05-27 09:18:02,"2013"
"258",664075.743835731,5866965.85460282,1369662458,2013-05-27 09:47:38,"2013"
"259",664016.323798663,5866994.78688093,1369664282,2013-05-27 10:18:02,"2013"
"260",664031.559133726,5867057.44457911,1369666033,2013-05-27 10:47:13,"2013"
"261",664042.630195303,5867087.62716833,1369667819,2013-05-27 11:16:59,"2013"
"262",664033.099295459,5867084.1743679,1369669642,2013-05-27 11:47:22,"2013"
"263",664048.95734048,5867060.84202583,1369671438,2013-05-27 12:17:18,"2013"
"264",664074.241951221,5867068.96143108,1369673258,2013-05-27 12:47:38,"2013"
"265",664038.442092345,5867098.20695401,1369674607.5,2013-05-27 13:10:07,"2013"
"266",663995.033157632,5867141.30094204,1369676842,2013-05-27 13:47:22,"2013"
"267",664057.439962568,5867107.58218375,1369678658,2013-05-27 14:17:38,"2013"
"268",664039.843425364,5867064.31770136,1369680406,2013-05-27 14:46:46,"2013"
"269",664067.519276833,5867012.41624236,1369682231,2013-05-27 15:17:11,"2013"
"270",663987.238627473,5867071.33622322,1369689518,2013-05-27 17:18:38,"2013"
"271",663995.633835373,5867336.16892183,1369693268,2013-05-27 18:21:08,"2013"
"272",663993.782774722,5867331.84160799,1369695079,2013-05-27 18:51:19,"2013"
"273",663997.605375778,5867338.13989343,1369696872,2013-05-27 19:21:12,"2013"
"274",664004.410510986,5867338.63849336,1369698722,2013-05-27 19:52:02,"2013"
"275",664008.784566864,5867341.38147699,1369700529,2013-05-27 20:22:09,"2013"
"276",664005.449592121,5867336.76988429,1369702353,2013-05-27 20:52:33,"2013"
"277",664094.639684195,5867020.37549647,1369705941,2013-05-27 21:52:21,"2013"
"278",664100.174478611,5867019.66190873,1369707734,2013-05-27 22:22:14,"2013"
"279",664035.341250387,5867023.98146682,1369709525,2013-05-27 22:52:05,"2013"
"280",664060.128636537,5867050.28821344,1369711342,2013-05-27 23:22:22,"2013"
"281",664063.479956618,5867065.70051574,1369712613,2013-05-27 23:43:33,"2013"
"282",664049.826147775,5867070.31333056,1369713573,2013-05-27 23:59:33,"2013"
"283",664043.03512766,5867102.2322474,1369714951.5,2013-05-28 00:22:31,"2013"
"284",664022.705364218,5867127.57257608,1369716740.5,2013-05-28 00:52:20,"2013"
"285",664008.847522012,5867143.0399073,1369718083,2013-05-28 01:14:43,"2013"
"286",664017.535390638,5867117.6599781,1369719513.5,2013-05-28 01:38:33,"2013"
"287",664032.859385493,5867095.87933315,1369721315,2013-05-28 02:08:35,"2013"
"288",664054.732812313,5867071.44886991,1369722658,2013-05-28 02:30:58,"2013"
"289",664076.702193114,5867028.87309115,1369724450,2013-05-28 03:00:50,"2013"
"290",664057.854228987,5867014.09169345,1369725794.5,2013-05-28 03:23:14,"2013"
"291",664051.037676263,5867055.85787001,1369727137,2013-05-28 03:45:37,"2013"
"292",663981.063779553,5866983.30578427,1369730369,2013-05-28 04:39:29,"2013"
"293",663997.105190647,5866956.85637903,1369731749,2013-05-28 05:02:29,"2013"
"294",664015.695779686,5866944.88458886,1369733089.5,2013-05-28 05:24:49,"2013"
"295",664037.970057046,5866931.63517973,1369734434,2013-05-28 05:47:14,"2013"
"296",664015.197750793,5866934.30133395,1369735439,2013-05-28 06:03:59,"2013"
"297",664106.119887565,5866961.38758375,1369737728,2013-05-28 06:42:08,"2013"
"298",664063.945996331,5866952.88289288,1369739970,2013-05-28 07:19:30,"2013"
"299",664056.603943819,5866896.13853607,1369741786,2013-05-28 07:49:46,"2013"
"300",664089.703990822,5866924.35368747,1369743590,2013-05-28 08:19:50,"2013"
"301",664099.516815483,5866945.2411227,1369745266,2013-05-28 08:47:46,"2013"
"302",664086.44056307,5866942.75321901,1369746711.5,2013-05-28 09:11:51,"2013"
"303",664057.179461619,5866900.97919346,1369748160,2013-05-28 09:36:00,"2013"
"304",664024.412715191,5866918.55921083,1369749998,2013-05-28 10:06:38,"2013"
"305",664021.12797015,5866928.49052385,1369750893,2013-05-28 10:21:33,"2013"
"306",664054.406538742,5866905.35525534,1369752487,2013-05-28 10:48:07,"2013"
"307",664046.110485071,5866909.40435583,1369754378.5,2013-05-28 11:19:38,"2013"
"308",664094.578921567,5866990.71204488,1369756623,2013-05-28 11:57:03,"2013"
"309",664071.31896086,5867029.68093317,1369758068,2013-05-28 12:21:08,"2013"
"310",664045.810349627,5867088.88213327,1369759855,2013-05-28 12:50:55,"2013"
"311",664011.568255303,5867169.8766335,1369761678,2013-05-28 13:21:18,"2013"
"312",664017.452419146,5867110.00799814,1369764845.5,2013-05-28 14:14:05,"2013"
"313",664047.191683091,5867077.14917911,1369766237,2013-05-28 14:37:17,"2013"
"314",664049.499379349,5867082.39391655,1369767645,2013-05-28 15:00:45,"2013"
"315",664081.423294538,5867036.84984896,1369770382,2013-05-28 15:46:22,"2013"
"316",664032.800560311,5867091.17872247,1369772648,2013-05-28 16:24:08,"2013"
"317",664004.885360244,5867343.07489634,1369778029,2013-05-28 17:53:49,"2013"
"318",664004.66964649,5867342.88941532,1369779821,2013-05-28 18:23:41,"2013"
"319",664003.02315116,5867341.25238284,1369781654,2013-05-28 18:54:14,"2013"
"320",664003.248404898,5867340.95941973,1369783496,2013-05-28 19:24:56,"2013"
"321",664000.34541708,5867338.87883663,1369785292,2013-05-28 19:54:52,"2013"
"322",664000.751012893,5867339.41593219,1369787094,2013-05-28 20:24:54,"2013"
"323",663994.836750772,5867339.62680963,1369790762,2013-05-28 21:26:02,"2013"
"324",663998.071263171,5867320.87553537,1369792587,2013-05-28 21:56:27,"2013"
"325",664081.414319525,5867062.23541064,1369796204,2013-05-28 22:56:44,"2013"
"326",664046.615125636,5867043.84960147,1369798011,2013-05-28 23:26:51,"2013"
"327",664026.577517337,5867061.67874178,1369799367.5,2013-05-28 23:49:27,"2013"
"328",664035.240203909,5867089.2798041,1369802569,2013-05-29 00:42:49,"2013"
"329",664032.241523961,5867086.24955359,1369804364,2013-05-29 01:12:44,"2013"
"330",664034.064467442,5867088.43816448,1369805558,2013-05-29 01:32:38,"2013"
"331",664046.748587193,5867094.92650863,1369806913,2013-05-29 01:55:13,"2013"
"332",664059.272749248,5867099.19369644,1369808264,2013-05-29 02:17:44,"2013"
"333",664068.059375289,5867037.48645043,1369810169,2013-05-29 02:49:29,"2013"
"334",664012.88284578,5867129.03674565,1369813102,2013-05-29 03:38:22,"2013"
"335",664032.760037218,5867098.99908846,1369814461,2013-05-29 04:01:01,"2013"
"336",664008.135180841,5867155.97583747,1369817208,2013-05-29 04:46:48,"2013"
"337",663971.152515044,5867129.09889462,1369818584,2013-05-29 05:09:44,"2013"
"338",663955.577966372,5867107.48701675,1369819928,2013-05-29 05:32:08,"2013"
"339",663952.814911561,5867122.66357111,1369821720,2013-05-29 06:02:00,"2013"
