"","X","x","y","t","date_time","year"
"96",96,663845.180766849,5866816.10156587,1367518839,2013-05-02 14:20:39,"2013"
"97",97,663838.231348059,5866817.94872863,1367520332,2013-05-02 14:45:32,"2013"
"98",98,663832.948167875,5866814.0994591,1367521822,2013-05-02 15:10:22,"2013"
"99",99,663840.082045246,5866816.94827164,1367523355.5,2013-05-02 15:35:55,"2013"
"100",100,663838.400161214,5866817.8319852,1367524269,2013-05-02 15:51:09,"2013"
"101",101,663840.169904401,5866770.87270918,1367526083,2013-05-02 16:21:23,"2013"
"102",102,663839.238486177,5866771.35324654,1367527267,2013-05-02 16:41:07,"2013"
"103",103,663861.346820961,5867323.2420072,1367529107,2013-05-02 17:11:47,"2013"
"104",104,663859.622340803,5867325.78458037,1367530588,2013-05-02 17:36:28,"2013"
"105",105,663869.461104972,5867332.94250807,1367532099,2013-05-02 18:01:39,"2013"
"106",106,663859.029826407,5867329.0657193,1367533579,2013-05-02 18:26:19,"2013"
"107",107,663862.899273805,5867319.98663393,1367535088,2013-05-02 18:51:28,"2013"
"108",108,663858.038142512,5867340.43338107,1367536299,2013-05-02 19:11:39,"2013"
"109",109,663888.356875499,5867332.82335266,1367538123,2013-05-02 19:42:03,"2013"
"110",110,663862.330903463,5867331.510463,1367539609.5,2013-05-02 20:06:49,"2013"
"111",111,663861.029086317,5867341.05862251,1367541088,2013-05-02 20:31:28,"2013"
"112",112,663874.792837414,5867332.21340587,1367542865,2013-05-02 21:01:05,"2013"
"113",113,663864.136175928,5867328.87177583,1367544346,2013-05-02 21:25:46,"2013"
"114",114,663843.104444279,5867336.40770299,1367545824,2013-05-02 21:50:24,"2013"
"115",115,663839.30446998,5867340.33144958,1367547040,2013-05-02 22:10:40,"2013"
"116",116,663894.52013043,5866779.60527242,1367549159,2013-05-02 22:45:59,"2013"
"117",117,663900.735172013,5866759.07354326,1367550343,2013-05-02 23:05:43,"2013"
"118",118,663899.715396493,5866755.91577601,1367551823,2013-05-02 23:30:23,"2013"
"119",119,663900.91822504,5866752.29908083,1367553303.5,2013-05-02 23:55:03,"2013"
"120",120,663865.311450624,5866783.85167001,1367554800,2013-05-03 00:20:00,"2013"
"121",121,663855.331274276,5866871.85636558,1367556295,2013-05-03 00:44:55,"2013"
"122",122,663856.247455882,5866871.62583223,1367557774,2013-05-03 01:09:34,"2013"
"123",123,663855.524035485,5866871.13362779,1367559254,2013-05-03 01:34:14,"2013"
"124",124,663855.187432143,5866873.51603089,1367560750,2013-05-03 01:59:10,"2013"
"125",125,663856.22139153,5866872.39320138,1367562233,2013-05-03 02:23:53,"2013"
"126",126,663856.570098761,5866869.43425307,1367563743,2013-05-03 02:49:03,"2013"
"127",127,663911.711120785,5867110.29486573,1367566717,2013-05-03 03:38:37,"2013"
"128",128,663858.378838807,5866872.26606678,1367567902,2013-05-03 03:58:22,"2013"
"129",129,663859.399089951,5866873.72588846,1367570273,2013-05-03 04:37:53,"2013"
"130",130,663864.011375571,5866889.57610283,1367571172.5,2013-05-03 04:52:52,"2013"
"131",131,663838.159049676,5866862.17661314,1367572670,2013-05-03 05:17:50,"2013"
"132",132,663818.208174629,5866837.92810796,1367574149,2013-05-03 05:42:29,"2013"
"133",133,663829.576990836,5866828.1932645,1367575348,2013-05-03 06:02:28,"2013"
"134",134,663856.951892738,5866869.21684292,1367578668,2013-05-03 06:57:48,"2013"
"135",135,663858.397568467,5866869.73369033,1367580148.5,2013-05-03 07:22:28,"2013"
"136",136,663859.53421393,5866871.92675041,1367581628,2013-05-03 07:47:08,"2013"
"137",137,663860.942112149,5866876.03852637,1367583119,2013-05-03 08:11:59,"2013"
"138",138,663855.14413049,5866870.63082273,1367584603,2013-05-03 08:36:43,"2013"
"139",139,663962.235060415,5867368.35320552,1367588074.5,2013-05-03 09:34:34,"2013"
"140",140,663744.529011867,5866788.72459542,1367589401.5,2013-05-03 09:56:41,"2013"
"141",141,663713.074507188,5866859.96790145,1367590995,2013-05-03 10:23:15,"2013"
"142",142,663703.417015005,5866853.94480317,1367592042,2013-05-03 10:40:42,"2013"
"143",143,663822.818791474,5866840.1611863,1367593242,2013-05-03 11:00:42,"2013"
"144",144,663841.881092784,5866844.61085518,1367594834,2013-05-03 11:27:14,"2013"
"145",145,663965.763407595,5867362.05352254,1367597402,2013-05-03 12:10:02,"2013"
"146",146,663958.13290457,5867253.22510996,1367599705,2013-05-03 12:48:25,"2013"
"147",147,663971.779392483,5867367.95314816,1367601297,2013-05-03 13:14:57,"2013"
"148",148,663950.86391116,5867259.04614191,1367603073,2013-05-03 13:44:33,"2013"
"149",149,663949.517880973,5867248.56770104,1367603961,2013-05-03 13:59:21,"2013"
"150",150,663854.820134625,5866873.23633656,1367605828,2013-05-03 14:30:28,"2013"
"151",151,663867.648200215,5866865.21013428,1367607335.5,2013-05-03 14:55:35,"2013"
"152",152,663866.7764872,5866791.33345825,1367609124,2013-05-03 15:25:24,"2013"
"153",153,663872.758017147,5866795.00491532,1367610009,2013-05-03 15:40:09,"2013"
"154",154,663888.220148316,5866742.44168013,1367611808,2013-05-03 16:10:08,"2013"
"155",155,663896.734203589,5866733.05077988,1367613312,2013-05-03 16:35:12,"2013"
"156",156,663842.132864874,5867341.4407293,1367616280,2013-05-03 17:24:40,"2013"
"157",157,663841.026252497,5867340.65621273,1367617704,2013-05-03 17:48:24,"2013"
"158",158,663846.528379621,5867331.63453188,1367619287,2013-05-03 18:14:47,"2013"
"159",159,663848.180355318,5867324.35164468,1367620775,2013-05-03 18:39:35,"2013"
"160",160,663860.031578224,5867326.11580414,1367622551,2013-05-03 19:09:11,"2013"
"161",161,663853.973065193,5867323.85006141,1367623766,2013-05-03 19:29:26,"2013"
"162",162,663846.985428555,5867288.01480908,1367628053,2013-05-03 20:40:53,"2013"
"163",163,663852.053637401,5867286.19215456,1367629742,2013-05-03 21:09:02,"2013"
"164",164,663852.49535066,5867284.60396043,1367631414,2013-05-03 21:36:54,"2013"
"165",165,663865.507917663,5867264.52968436,1367632854,2013-05-03 22:00:54,"2013"
"166",166,663885.174070144,5867252.83893434,1367633782,2013-05-03 22:16:22,"2013"
"167",167,663942.132787444,5867217.61987463,1367635489,2013-05-03 22:44:49,"2013"
"168",168,663939.300474458,5867185.34594869,1367637621,2013-05-03 23:20:21,"2013"
"169",169,663939.325972411,5867186.95800897,1367638677,2013-05-03 23:37:57,"2013"
"170",170,663938.19507612,5867193.62001472,1367639853.5,2013-05-03 23:57:33,"2013"
"171",171,663855.965672776,5866874.1771092,1367641945,2013-05-04 00:32:25,"2013"
"172",172,663855.875853689,5866873.75096288,1367643287,2013-05-04 00:54:47,"2013"
"173",173,663853.606539665,5866873.50687186,1367644646,2013-05-04 01:17:26,"2013"
"174",174,663853.637212393,5866877.6553738,1367645992.5,2013-05-04 01:39:52,"2013"
"175",175,663854.292669397,5866870.5406649,1367647829.5,2013-05-04 02:10:29,"2013"
"176",176,663854.651576251,5866868.88830416,1367649173,2013-05-04 02:32:53,"2013"
"177",177,663856.085398771,5866866.88832631,1367650164,2013-05-04 02:49:24,"2013"
"178",178,663860.904322757,5866873.38732171,1367655268,2013-05-04 04:14:28,"2013"
"179",179,663976.867611263,5867349.29271678,1367656722,2013-05-04 04:38:42,"2013"
"180",180,663962.528320146,5867229.41384264,1367657667,2013-05-04 04:54:27,"2013"
"181",181,663851.596045891,5866849.69507387,1367659491,2013-05-04 05:24:51,"2013"
"182",182,663825.451876898,5866845.04940683,1367660835,2013-05-04 05:47:15,"2013"
"183",183,663855.730389936,5866872.88312666,1367662680,2013-05-04 06:18:00,"2013"
"184",184,663854.786876684,5866872.82881154,1367664482,2013-05-04 06:48:02,"2013"
"185",185,663854.42385939,5866871.6306976,1367665827,2013-05-04 07:10:27,"2013"
"186",186,663853.848384412,5866872.82477066,1367667170,2013-05-04 07:32:50,"2013"
"187",187,663853.784095399,5866872.04319877,1367668983.5,2013-05-04 08:03:03,"2013"
"188",188,663856.100683755,5866869.80598524,1367670368,2013-05-04 08:26:08,"2013"
"189",189,663858.86253727,5866872.78353186,1367671489,2013-05-04 08:44:49,"2013"
"190",190,663859.738292105,5866871.81823763,1367673522,2013-05-04 09:18:42,"2013"
"191",191,663860.134786886,5866871.4915163,1367674915,2013-05-04 09:41:55,"2013"
"192",192,663861.680343158,5866864.50638333,1367676513.5,2013-05-04 10:08:33,"2013"
"193",193,663847.280237497,5866863.24902576,1367677200,2013-05-04 10:20:00,"2013"
"194",194,663976.735442062,5867289.74839159,1367679180.5,2013-05-04 10:53:00,"2013"
"195",195,663980.545577,5867198.01743019,1367680778,2013-05-04 11:19:38,"2013"
"196",196,663981.196190787,5867190.29953743,1367682224,2013-05-04 11:43:44,"2013"
"197",197,663985.551828009,5867186.6620008,1367683167,2013-05-04 11:59:27,"2013"
"198",198,663856.195774009,5866871.06737149,1367688311.5,2013-05-04 13:25:11,"2013"
"199",199,663854.219263169,5866873.49428078,1367689676,2013-05-04 13:47:56,"2013"
"200",200,663856.010655809,5866873.2489381,1367691038,2013-05-04 14:10:38,"2013"
"201",201,663944.095763518,5867152.83579647,1367693113,2013-05-04 14:45:13,"2013"
"202",202,663944.811820303,5867151.14189868,1367694286,2013-05-04 15:04:46,"2013"
"203",203,663947.281490209,5867150.06589595,1367696142,2013-05-04 15:35:42,"2013"
"204",204,663935.232437177,5867168.04998676,1367696607,2013-05-04 15:43:27,"2013"
"205",205,663740.563594937,5867357.45413647,1367698946,2013-05-04 16:22:26,"2013"
"206",206,663948.87526276,5867146.7241525,1367700350,2013-05-04 16:45:50,"2013"
"207",207,663946.608311324,5867148.29495653,1367704541,2013-05-04 17:55:41,"2013"
"208",208,663947.985958162,5867151.11417993,1367706413,2013-05-04 18:26:53,"2013"
"209",209,663947.009144825,5867149.56673749,1367707820,2013-05-04 18:50:20,"2013"
"210",210,663948.406608011,5867149.62536821,1367709212,2013-05-04 19:13:32,"2013"
"211",211,663436.730425701,5866572.3516732,1368022101,2013-05-08 10:08:21,"2013"
"212",212,663445.81053358,5866593.12368614,1368025713,2013-05-08 11:08:33,"2013"
"213",213,663443.413298278,5866573.31291146,1368029350,2013-05-08 12:09:10,"2013"
"214",214,667802.554572586,5869011.05895741,1368036552,2013-05-08 14:09:12,"2013"
"215",215,667802.979092254,5869017.22006418,1368051097,2013-05-08 18:11:37,"2013"
"216",216,667823.926865927,5869006.70324926,1368054696,2013-05-08 19:11:36,"2013"
"217",217,667807.418005303,5869018.96683075,1368058317,2013-05-08 20:11:57,"2013"
"218",218,667811.784395254,5869006.75935143,1368061930,2013-05-08 21:12:10,"2013"
"219",219,667818.707711516,5869006.88900672,1368065599,2013-05-08 22:13:19,"2013"
"220",220,667812.258068828,5869011.50806913,1368069248,2013-05-08 23:14:08,"2013"
"221",221,667813.309401775,5869001.40099287,1368072868,2013-05-09 00:14:28,"2013"
"222",222,667806.617247884,5869014.91934641,1368076514,2013-05-09 01:15:14,"2013"
"223",223,667814.694411937,5869010.11196843,1368080173,2013-05-09 02:16:13,"2013"
"224",224,664300.270573944,5866724.85921544,1368185326,2013-05-10 07:28:46,"2013"
"225",225,664291.270153617,5866720.43306156,1368188937,2013-05-10 08:28:57,"2013"
"226",226,664291.71050627,5866722.51901332,1368192537,2013-05-10 09:28:57,"2013"
"227",227,664293.864254416,5866722.50328472,1368196179,2013-05-10 10:29:39,"2013"
"228",228,664307.731883243,5866719.15654112,1368199783,2013-05-10 11:29:43,"2013"
"229",229,664302.218545042,5866762.10256086,1368203395,2013-05-10 12:29:55,"2013"
"230",230,667798.428582068,5869013.07546657,1368214292,2013-05-10 15:31:32,"2013"
"231",231,667803.353527256,5869012.06661692,1368217896,2013-05-10 16:31:36,"2013"
"232",232,667797.773486811,5869007.74143419,1368221522,2013-05-10 17:32:02,"2013"
"233",233,667800.589422809,5869013.21748686,1368225155,2013-05-10 18:32:35,"2013"
"234",234,667803.872369767,5869009.3344166,1368228754,2013-05-10 19:32:34,"2013"
"235",235,667818.340774872,5869012.59944759,1368232381,2013-05-10 20:33:01,"2013"
"236",236,667801.80558783,5869012.4803924,1368236019,2013-05-10 21:33:39,"2013"
"237",237,667796.685725197,5869017.15689551,1368239617,2013-05-10 22:33:37,"2013"
"238",238,667801.653320283,5869016.66172304,1368243245,2013-05-10 23:34:05,"2013"
"239",239,667798.509708287,5869015.96216613,1368246878,2013-05-11 00:34:38,"2013"
"240",240,667800.599751181,5869010.02220012,1368268718,2013-05-11 06:38:38,"2013"
"241",241,667800.127051712,5869007.17754425,1368272349,2013-05-11 07:39:09,"2013"
"242",242,667803.063810269,5869010.34179547,1368275948,2013-05-11 08:39:08,"2013"
"243",243,667801.360378951,5869018.12130111,1368279564,2013-05-11 09:39:24,"2013"
"244",244,667787.999690781,5869024.19231067,1368283208,2013-05-11 10:40:08,"2013"
"245",245,667790.195009827,5869029.91398868,1368286832,2013-05-11 11:40:32,"2013"
"246",246,667800.144056647,5869012.099654,1368290456,2013-05-11 12:40:56,"2013"
"247",247,667819.306332849,5869009.0142957,1368294075,2013-05-11 13:41:15,"2013"
"248",248,667802.710708816,5869031.30719739,1368297688,2013-05-11 14:41:28,"2013"
"249",249,667801.333237597,5869011.75133313,1368301322,2013-05-11 15:42:02,"2013"
"250",250,667802.611882048,5869015.98247025,1368304958,2013-05-11 16:42:38,"2013"
"251",251,667799.890912269,5869010.67674149,1368308559,2013-05-11 17:42:39,"2013"
"252",252,667802.504636476,5869012.4935899,1368312188,2013-05-11 18:43:08,"2013"
"253",253,667804.149497632,5869012.77353698,1368315784,2013-05-11 19:43:04,"2013"
"254",254,667799.959376181,5869013.54073106,1368319394,2013-05-11 20:43:14,"2013"
"255",255,667802.25803414,5869013.00833511,1368323048,2013-05-11 21:44:08,"2013"
"256",256,667786.610184798,5869016.96209746,1368326648,2013-05-11 22:44:08,"2013"
"257",257,667784.477744098,5869013.49181026,1368330264,2013-05-11 23:44:24,"2013"
"258",258,667795.317858463,5869014.13633216,1368333878,2013-05-12 00:44:38,"2013"
"259",259,663014.19343068,5866373.72189892,1368341108,2013-05-12 02:45:08,"2013"
"260",260,663014.924486253,5866368.81423266,1368344708,2013-05-12 03:45:08,"2013"
"261",261,663019.788170644,5866378.01937375,1368348322,2013-05-12 04:45:22,"2013"
"262",262,667793.289124461,5869009.81228201,1368355568,2013-05-12 06:46:08,"2013"
"263",263,667795.446631365,5869007.5379637,1368359188,2013-05-12 07:46:28,"2013"
"264",264,667798.482188465,5869006.89759859,1368362816,2013-05-12 08:46:56,"2013"
"265",265,667759.465921751,5868986.36586113,1368366438,2013-05-12 09:47:18,"2013"
"266",266,667796.322157975,5869010.59706367,1368370058,2013-05-12 10:47:38,"2013"
"267",267,667799.374707408,5869011.59408504,1368373665,2013-05-12 11:47:45,"2013"
"268",268,667795.47172409,5869023.04941194,1368377286,2013-05-12 12:48:06,"2013"
"269",269,667805.501165849,5869014.71347757,1368380886,2013-05-12 13:48:06,"2013"
"270",270,667796.368310322,5869014.29537565,1368384518,2013-05-12 14:48:38,"2013"
"271",271,667792.262830864,5869018.42818814,1368388117,2013-05-12 15:48:37,"2013"
"272",272,667799.113233683,5869011.76313844,1368391715,2013-05-12 16:48:35,"2013"
"273",273,667798.800413894,5869013.60060301,1368395348,2013-05-12 17:49:08,"2013"
"274",274,667800.408152146,5869012.82146438,1368398944,2013-05-12 18:49:04,"2013"
"275",275,667810.097739663,5869020.81938539,1368402574,2013-05-12 19:49:34,"2013"
"276",276,667800.656028187,5869011.8836465,1368406208,2013-05-12 20:50:08,"2013"
"277",277,667782.020626041,5869012.39304018,1368409805,2013-05-12 21:50:05,"2013"
"278",278,667783.806145504,5869014.81572918,1368413422,2013-05-12 22:50:22,"2013"
"279",279,667788.971343878,5869007.29031937,1368417025,2013-05-12 23:50:25,"2013"
"280",280,667802.616420514,5869010.2482803,1368420668,2013-05-13 00:51:08,"2013"
"281",281,663021.265481083,5866372.3352732,1368427973,2013-05-13 02:52:53,"2013"
"282",282,663579.923641676,5866637.1838362,1368442426,2013-05-13 06:53:46,"2013"
"283",283,663579.169039503,5866638.2048546,1368446073,2013-05-13 07:54:33,"2013"
"284",284,663597.672012956,5866120.85260733,1368453275,2013-05-13 09:54:35,"2013"
"285",285,663597.722617237,5866117.97059788,1368456902,2013-05-13 10:55:02,"2013"
"286",286,667793.62806021,5869017.27316313,1368471398,2013-05-13 14:56:38,"2013"
"287",287,667804.790205159,5868995.52598688,1368482258,2013-05-13 17:57:38,"2013"
"288",288,667822.696515679,5869001.47166763,1368489472,2013-05-13 19:57:52,"2013"
"289",289,667794.742676847,5869010.56435735,1368493118,2013-05-13 20:58:38,"2013"
"290",290,667853.460029228,5868961.9123137,1368496735,2013-05-13 21:58:55,"2013"
"291",291,667826.005547227,5869027.75331063,1368500379,2013-05-13 22:59:39,"2013"
"292",292,667785.134024903,5869013.38103557,1368503987,2013-05-13 23:59:47,"2013"
"293",293,667798.413785005,5869014.46678349,1368507603,2013-05-14 01:00:03,"2013"
"294",294,663855.607486327,5866870.65769496,1368518648,2013-05-14 04:04:08,"2013"
"295",295,663854.615171172,5866869.36583486,1368522253,2013-05-14 05:04:13,"2013"
"296",296,663855.962505875,5866868.92169637,1368525860,2013-05-14 06:04:20,"2013"
"297",297,663846.454829304,5866877.24998325,1368529503,2013-05-14 07:05:03,"2013"
"298",298,663946.808057145,5866881.88415163,1368533106,2013-05-14 08:05:06,"2013"
"299",299,663832.400297448,5866866.90783068,1368536768,2013-05-14 09:06:08,"2013"
"300",300,663866.219648128,5866885.08055145,1368540462,2013-05-14 10:07:42,"2013"
"301",301,663834.491010752,5866857.84885603,1368544063,2013-05-14 11:07:43,"2013"
"302",302,663855.54482646,5866869.53102044,1368547712,2013-05-14 12:08:32,"2013"
"303",303,663844.51687369,5866862.19763811,1368551326,2013-05-14 13:08:46,"2013"
"304",304,663856.001241017,5866869.1679627,1368554946,2013-05-14 14:09:06,"2013"
"305",305,663855.873358923,5866871.54632106,1368558546,2013-05-14 15:09:06,"2013"
"306",306,663856.567880468,5866870.51216942,1368562172,2013-05-14 16:09:32,"2013"
"307",307,663858.627995214,5866870.08110771,1368565808,2013-05-14 17:10:08,"2013"
"308",308,663858.296142673,5866867.96548699,1368569404,2013-05-14 18:10:04,"2013"
"309",309,663857.710805704,5866869.54891892,1368573023,2013-05-14 19:10:23,"2013"
"310",310,663856.611196561,5866872.40644133,1368576638,2013-05-14 20:10:38,"2013"
"311",311,663857.360901294,5866872.52097865,1368580236,2013-05-14 21:10:36,"2013"
"312",312,663855.513271763,5866873.82771948,1368583855,2013-05-14 22:10:55,"2013"
"313",313,663855.299007547,5866870.82536327,1368587468,2013-05-14 23:11:08,"2013"
"314",314,663845.660359192,5866876.07618578,1368591210,2013-05-15 00:13:30,"2013"
"315",315,663854.202882987,5866862.88290708,1368594812,2013-05-15 01:13:32,"2013"
"316",316,663833.576501198,5866853.2750782,1368598446,2013-05-15 02:14:06,"2013"
"317",317,663849.612968224,5866873.21535355,1368602076,2013-05-15 03:14:36,"2013"
"318",318,663850.607804953,5866867.10310802,1368605705,2013-05-15 04:15:05,"2013"
"319",319,663849.098320178,5866874.500566,1368609415,2013-05-15 05:16:55,"2013"
"320",320,663843.967385904,5866865.69735762,1368613257,2013-05-15 06:20:57,"2013"
"321",321,663822.757280261,5866864.1642534,1368616869,2013-05-15 07:21:09,"2013"
"322",322,663820.7301304,5866829.34583699,1368620498,2013-05-15 08:21:38,"2013"
"323",323,663834.259997585,5866837.30969671,1368624146,2013-05-15 09:22:26,"2013"
