"","X","x","y","t","date_time","year"
"2926",2926,-1557938.93460788,1462038.9510625,1390089100,2014-01-18 18:51:40,"2014"
"2927",2927,-1557945.78922154,1462057.1402869,1390090906,2014-01-18 19:21:46,"2014"
"2928",2928,-1557946.55229485,1462057.83833334,1390092721,2014-01-18 19:52:01,"2014"
"2929",2929,-1558030.17379927,1462053.55742144,1390094560,2014-01-18 20:22:40,"2014"
"2930",2930,-1558105.80174764,1462042.71314048,1390096353,2014-01-18 20:52:33,"2014"
"2931",2931,-1558106.69787872,1462034.56009851,1390098147,2014-01-18 21:22:27,"2014"
"2932",2932,-1558107.16367281,1462041.65726097,1390099935,2014-01-18 21:52:15,"2014"
"2933",2933,-1558104.94994504,1462042.75573827,1390101749,2014-01-18 22:22:29,"2014"
"2934",2934,-1558110.09975672,1462042.28119845,1390103541,2014-01-18 22:52:21,"2014"
"2935",2935,-1558105.79289525,1462042.67746809,1390105359,2014-01-18 23:22:39,"2014"
"2936",2936,-1558105.08958889,1462041.63356488,1390107174,2014-01-18 23:52:54,"2014"
"2937",2937,-1558099.20993774,1462046.11726223,1390108978,2014-01-19 00:22:58,"2014"
"2938",2938,-1558048.88871692,1462231.52787843,1390112590,2014-01-19 01:23:10,"2014"
"2939",2939,-1546481.02171341,1466396.50148295,1390116176,2014-01-19 02:22:56,"2014"
"2940",2940,-1541699.56203169,1465322.25229378,1390119789,2014-01-19 03:23:09,"2014"
"2941",2941,-1541692.29435153,1465311.15381085,1390121612,2014-01-19 03:53:32,"2014"
"2942",2942,-1541772.2066403,1465401.4839049,1390125231,2014-01-19 04:53:51,"2014"
"2943",2943,-1541735.00679525,1465421.55068183,1390127023,2014-01-19 05:23:43,"2014"
"2944",2944,-1545424.92888073,1466340.97473911,1390132449,2014-01-19 06:54:09,"2014"
"2945",2945,-1545420.64481552,1466348.3149394,1390134242,2014-01-19 07:24:02,"2014"
"2946",2946,-1545456.00683692,1466421.81338227,1390137859,2014-01-19 08:24:19,"2014"
"2947",2947,-1545437.5418716,1466430.48470809,1390139679,2014-01-19 08:54:39,"2014"
"2948",2948,-1546494.7653458,1466361.53594156,1390146896,2014-01-19 10:54:56,"2014"
"2949",2949,-1541724.12522707,1465369.53689375,1390150586,2014-01-19 11:56:26,"2014"
"2950",2950,-1539712.06105993,1490361.8751237,1390163227,2014-01-19 15:27:07,"2014"
"2951",2951,-1539723.11991293,1490384.08879257,1390165021,2014-01-19 15:57:01,"2014"
"2952",2952,-1539738.75806535,1490382.22780174,1390166839,2014-01-19 16:27:19,"2014"
"2953",2953,-1539742.62930248,1490381.43018241,1390168680,2014-01-19 16:58:00,"2014"
"2954",2954,-1539744.90176486,1490383.51180518,1390170480,2014-01-19 17:28:00,"2014"
"2955",2955,-1539727.43839658,1490356.74028363,1390172304,2014-01-19 17:58:24,"2014"
"2956",2956,-1539731.22910601,1490353.94200389,1390174112,2014-01-19 18:28:32,"2014"
"2957",2957,-1539730.21473924,1490352.33866135,1390175943,2014-01-19 18:59:03,"2014"
"2958",2958,-1539735.0533072,1490351.30951541,1390177760,2014-01-19 19:29:20,"2014"
"2959",2959,-1539729.87161813,1490351.10006698,1390179563,2014-01-19 19:59:23,"2014"
"2960",2960,-1539729.73086394,1490353.305936,1390181353,2014-01-19 20:29:13,"2014"
"2961",2961,-1539734.1559871,1490362.32450403,1390183160,2014-01-19 20:59:20,"2014"
"2962",2962,-1539730.79116339,1490355.21597093,1390184997,2014-01-19 21:29:57,"2014"
"2963",2963,-1539726.51151774,1490356.42655934,1390186792,2014-01-19 21:59:52,"2014"
"2964",2964,-1539732.83549125,1490355.58926758,1390188584,2014-01-19 22:29:44,"2014"
"2965",2965,-1539735.08089498,1490352.32639967,1390190397,2014-01-19 22:59:57,"2014"
"2966",2966,-1514087.40017139,1494524.78077887,1390580220,2014-01-24 11:17:00,"2014"
"2967",2967,-1514095.72158469,1494527.73423698,1390582013,2014-01-24 11:46:53,"2014"
"2968",2968,-1514090.07532764,1494525.39686836,1390583804,2014-01-24 12:16:44,"2014"
"2969",2969,-1514094.90970492,1494530.22583982,1390585615,2014-01-24 12:46:55,"2014"
"2970",2970,-1514097.84377737,1494535.40437809,1390587429,2014-01-24 13:17:09,"2014"
"2971",2971,-1514109.75921278,1494538.44736336,1390589227,2014-01-24 13:47:07,"2014"
"2972",2972,-1517770.66798834,1495660.96111653,1390592827,2014-01-24 14:47:07,"2014"
"2973",2973,-1517766.31805554,1495668.48226863,1390594631,2014-01-24 15:17:11,"2014"
"2974",2974,-1517809.83784982,1495675.34896654,1390596459,2014-01-24 15:47:39,"2014"
"2975",2975,-1517831.83452016,1495681.38655392,1390598281,2014-01-24 16:18:01,"2014"
"2976",2976,-1517829.49232609,1495682.29753871,1390600074,2014-01-24 16:47:54,"2014"
"2977",2977,-1517836.23728908,1495696.56745147,1390601867,2014-01-24 17:17:47,"2014"
"2978",2978,-1517836.32958184,1495714.85630324,1390603677,2014-01-24 17:47:57,"2014"
"2979",2979,-1517835.73673353,1495726.93072087,1390605468,2014-01-24 18:17:48,"2014"
"2980",2980,-1517833.13999142,1495722.29986994,1390607261,2014-01-24 18:47:41,"2014"
"2981",2981,-1517841.40844838,1495724.58729078,1390609108,2014-01-24 19:18:28,"2014"
"2982",2982,-1517838.23543034,1495726.9983977,1390610986,2014-01-24 19:49:46,"2014"
"2983",2983,-1517836.88725539,1495726.21154348,1390612776,2014-01-24 20:19:36,"2014"
"2984",2984,-1517829.97462052,1495720.5750681,1390614576,2014-01-24 20:49:36,"2014"
"2985",2985,-1517803.11105768,1495730.00211445,1390616395,2014-01-24 21:19:55,"2014"
"2986",2986,-1517805.69901244,1495736.61315304,1390618183,2014-01-24 21:49:43,"2014"
"2987",2987,-1517810.41746319,1495737.27558696,1390619983,2014-01-24 22:19:43,"2014"
"2988",2988,-1517807.23674196,1495737.77519155,1390621828,2014-01-24 22:50:28,"2014"
"2989",2989,-1517809.22959678,1495736.64037598,1390623625,2014-01-24 23:20:25,"2014"
"2990",2990,-1517856.31171409,1495780.32239932,1390625415,2014-01-24 23:50:15,"2014"
"2991",2991,-1517892.09461893,1495784.8246969,1390627238,2014-01-25 00:20:38,"2014"
"2992",2992,-1517880.5742093,1495765.23886429,1390629035,2014-01-25 00:50:35,"2014"
"2993",2993,-1517878.58521361,1495765.08058201,1390630822,2014-01-25 01:20:22,"2014"
"2994",2994,-1517893.69084809,1495754.79845466,1390632613,2014-01-25 01:50:13,"2014"
"2995",2995,-1518085.94180499,1495801.12042198,1390636215,2014-01-25 02:50:15,"2014"
"2996",2996,-1514124.44402011,1494554.19420649,1390643448,2014-01-25 04:50:48,"2014"
"2997",2997,-1514103.93186443,1494574.48267318,1390645275,2014-01-25 05:21:15,"2014"
"2998",2998,-1513909.87763505,1494740.81916325,1390648869,2014-01-25 06:21:09,"2014"
"2999",2999,-1513929.32353569,1494638.64850547,1390652481,2014-01-25 07:21:21,"2014"
"3000",3000,-1513921.48898968,1494629.23034923,1390654273,2014-01-25 07:51:13,"2014"
"3001",3001,-1513922.30289968,1494632.30745816,1390656074,2014-01-25 08:21:14,"2014"
"3002",3002,-1513960.58051131,1494624.88186258,1390657895,2014-01-25 08:51:35,"2014"
"3003",3003,-1513923.53332323,1494632.8289659,1390659698,2014-01-25 09:21:38,"2014"
"3004",3004,-1513964.90943634,1494648.24325795,1390661490,2014-01-25 09:51:30,"2014"
"3005",3005,-1513922.49429821,1494629.5489099,1390663302,2014-01-25 10:21:42,"2014"
"3006",3006,-1513967.21657043,1494640.33966137,1390665090,2014-01-25 10:51:30,"2014"
"3007",3007,-1513923.10083103,1494634.35822158,1390666899,2014-01-25 11:21:39,"2014"
"3008",3008,-1513929.41918031,1494631.59583579,1390668706,2014-01-25 11:51:46,"2014"
"3009",3009,-1513930.3013166,1494630.16953897,1390670501,2014-01-25 12:21:41,"2014"
"3010",3010,-1513926.51916169,1494625.02188365,1390672290,2014-01-25 12:51:30,"2014"
"3011",3011,-1513920.86533114,1494623.25481223,1390674082,2014-01-25 13:21:22,"2014"
"3012",3012,-1513930.26039057,1494620.7768928,1390675893,2014-01-25 13:51:33,"2014"
"3013",3013,-1517747.60206153,1495674.54830144,1390679490,2014-01-25 14:51:30,"2014"
"3014",3014,-1517751.05293146,1495729.47379746,1390681298,2014-01-25 15:21:38,"2014"
"3015",3015,-1517760.90250244,1495715.7397302,1390683091,2014-01-25 15:51:31,"2014"
"3016",3016,-1517767.21964955,1495720.92445332,1390684897,2014-01-25 16:21:37,"2014"
"3017",3017,-1517770.98273143,1495723.38077187,1390686704,2014-01-25 16:51:44,"2014"
"3018",3018,-1517773.07602172,1495739.1837177,1390690290,2014-01-25 17:51:30,"2014"
"3019",3019,-1517795.70427455,1495727.3470999,1390692085,2014-01-25 18:21:25,"2014"
"3020",3020,-1517788.74375679,1495718.32803165,1390693918,2014-01-25 18:51:58,"2014"
"3021",3021,-1517797.90041396,1495725.93596818,1390695759,2014-01-25 19:22:39,"2014"
"3022",3022,-1517796.56886901,1495719.65059176,1390697553,2014-01-25 19:52:33,"2014"
"3023",3023,-1517796.45240645,1495714.56172793,1390699359,2014-01-25 20:22:39,"2014"
"3024",3024,-1517796.8680258,1495712.18039823,1390701153,2014-01-25 20:52:33,"2014"
"3025",3025,-1517795.5629157,1495712.51531636,1390702950,2014-01-25 21:22:30,"2014"
"3026",3026,-1517798.16703846,1495723.86991164,1390704789,2014-01-25 21:53:09,"2014"
"3027",3027,-1517799.48881265,1495726.56574729,1390706590,2014-01-25 22:23:10,"2014"
"3028",3028,-1517799.5166426,1495728.97976649,1390708381,2014-01-25 22:53:01,"2014"
"3029",3029,-1517799.29474285,1495728.1128116,1390710191,2014-01-25 23:23:11,"2014"
"3030",3030,-1517800.6814199,1495727.91207957,1390711990,2014-01-25 23:53:10,"2014"
"3031",3031,-1517807.09349704,1495717.85132593,1390713799,2014-01-26 00:23:19,"2014"
"3032",3032,-1517808.78322039,1495721.91426908,1390715611,2014-01-26 00:53:31,"2014"
"3033",3033,-1517780.17610894,1495699.47273055,1390717448,2014-01-26 01:24:08,"2014"
"3034",3034,-1517778.21397527,1495707.1698926,1390719244,2014-01-26 01:54:04,"2014"
"3035",3035,-1518057.96924915,1495802.16916116,1390722842,2014-01-26 02:54:02,"2014"
"3036",3036,-1513908.22003482,1494714.70687128,1390728236,2014-01-26 04:23:56,"2014"
"3037",3037,-1513854.51049483,1494709.55768758,1390730026,2014-01-26 04:53:46,"2014"
"3038",3038,-1513861.78699627,1494718.01447672,1390731848,2014-01-26 05:24:08,"2014"
"3039",3039,-1513840.85997859,1494703.99897778,1390733642,2014-01-26 05:54:02,"2014"
"3040",3040,-1513828.12181673,1494689.14107283,1390735450,2014-01-26 06:24:10,"2014"
"3041",3041,-1513882.82344109,1494712.19871108,1390737241,2014-01-26 06:54:01,"2014"
"3042",3042,-1513891.56615017,1494719.21392709,1390739035,2014-01-26 07:23:55,"2014"
"3043",3043,-1513815.98763171,1494717.05836933,1390740855,2014-01-26 07:54:15,"2014"
"3044",3044,-1513905.32821565,1494721.85681995,1390742679,2014-01-26 08:24:39,"2014"
"3045",3045,-1513891.75332542,1494712.00490386,1390744474,2014-01-26 08:54:34,"2014"
"3046",3046,-1513832.88575277,1494700.98952646,1390746282,2014-01-26 09:24:42,"2014"
"3047",3047,-1513868.72814844,1494712.2224027,1390748074,2014-01-26 09:54:34,"2014"
"3048",3048,-1513879.37868657,1494721.89421744,1390749865,2014-01-26 10:24:25,"2014"
"3049",3049,-1513874.06305563,1494714.12913125,1390751672,2014-01-26 10:54:32,"2014"
"3050",3050,-1513876.85110576,1494711.65471799,1390753478,2014-01-26 11:24:38,"2014"
"3051",3051,-1513879.10508931,1494713.80089354,1390755272,2014-01-26 11:54:32,"2014"
"3052",3052,-1513883.37553509,1494714.63913465,1390757078,2014-01-26 12:24:38,"2014"
"3053",3053,-1513887.011537,1494714.31235905,1390758887,2014-01-26 12:54:47,"2014"
"3054",3054,-1524465.80428234,1493675.46507434,1390764310,2014-01-26 14:25:10,"2014"
"3055",3055,-1524433.45826725,1493557.76543401,1390767897,2014-01-26 15:24:57,"2014"
"3056",3056,-1524442.83185758,1493568.36497429,1390769702,2014-01-26 15:55:02,"2014"
"3057",3057,-1524444.72226017,1493565.53230639,1390771495,2014-01-26 16:24:55,"2014"
"3058",3058,-1524406.22824466,1493603.43899263,1390773295,2014-01-26 16:54:55,"2014"
"3059",3059,-1524414.00636118,1493588.09141074,1390775108,2014-01-26 17:25:08,"2014"
"3060",3060,-1524413.98838696,1493588.33485611,1390776917,2014-01-26 17:55:17,"2014"
"3061",3061,-1524418.25472786,1493581.05024824,1390778708,2014-01-26 18:25:08,"2014"
"3062",3062,-1524419.52627534,1493585.51506755,1390780506,2014-01-26 18:55:06,"2014"
"3063",3063,-1524420.38141952,1493587.87440465,1390782318,2014-01-26 19:25:18,"2014"
"3064",3064,-1524412.36514499,1493587.08439237,1390784138,2014-01-26 19:55:38,"2014"
"3065",3065,-1524412.0362341,1493586.58221902,1390785925,2014-01-26 20:25:25,"2014"
"3066",3066,-1524437.20633547,1493601.02891545,1390787732,2014-01-26 20:55:32,"2014"
"3067",3067,-1524405.35468136,1493630.45098209,1390789524,2014-01-26 21:25:24,"2014"
"3068",3068,-1524405.0018294,1493631.35739568,1390791331,2014-01-26 21:55:31,"2014"
"3069",3069,-1524410.70278949,1493624.47011792,1390793195,2014-01-26 22:26:35,"2014"
"3070",3070,-1524417.10084131,1493630.29254328,1390794994,2014-01-26 22:56:34,"2014"
"3071",3071,-1524417.42170978,1493632.2977266,1390796787,2014-01-26 23:26:27,"2014"
"3072",3072,-1524417.44711722,1493630.71440894,1390798583,2014-01-26 23:56:23,"2014"
"3073",3073,-1524421.67331711,1493610.65204668,1390800400,2014-01-27 00:26:40,"2014"
"3074",3074,-1524414.97342882,1493628.89994766,1390802213,2014-01-27 00:56:53,"2014"
"3075",3075,-1524414.17311758,1493627.96666937,1390804028,2014-01-27 01:27:08,"2014"
"3076",3076,-1524417.19549054,1493629.32044154,1390805842,2014-01-27 01:57:22,"2014"
"3077",3077,-1524417.80496797,1493652.66545872,1390807632,2014-01-27 02:27:12,"2014"
"3078",3078,-1513870.35450558,1494723.05965981,1390813024,2014-01-27 03:57:04,"2014"
"3079",3079,-1513866.19511653,1494725.84097375,1390814816,2014-01-27 04:26:56,"2014"
"3080",3080,-1513883.33628478,1494729.16336312,1390816608,2014-01-27 04:56:48,"2014"
"3081",3081,-1513858.06231496,1494723.12273377,1390818450,2014-01-27 05:27:30,"2014"
"3082",3082,-1513878.1449958,1494723.74899466,1390820240,2014-01-27 05:57:20,"2014"
"3083",3083,-1513872.48686348,1494715.66748336,1390822033,2014-01-27 06:27:13,"2014"
"3084",3084,-1513883.55014887,1494741.64421601,1390823841,2014-01-27 06:57:21,"2014"
"3085",3085,-1513853.420109,1494717.23616791,1390825651,2014-01-27 07:27:31,"2014"
"3086",3086,-1513892.71922329,1494714.10296694,1390827442,2014-01-27 07:57:22,"2014"
"3087",3087,-1513882.67753637,1494720.40098603,1390829276,2014-01-27 08:27:56,"2014"
"3088",3088,-1513812.49315589,1494707.37689397,1390831072,2014-01-27 08:57:52,"2014"
"3089",3089,-1513858.77167092,1494692.95573791,1390832862,2014-01-27 09:27:42,"2014"
"3090",3090,-1513834.21904373,1494682.38992006,1390834654,2014-01-27 09:57:34,"2014"
"3091",3091,-1513812.45483686,1494689.39873171,1390836475,2014-01-27 10:27:55,"2014"
"3092",3092,-1513868.83924446,1494701.85074098,1390838277,2014-01-27 10:57:57,"2014"
"3093",3093,-1513877.7702767,1494711.7456039,1390840112,2014-01-27 11:28:32,"2014"
"3094",3094,-1513880.35434903,1494701.00824077,1390841917,2014-01-27 11:58:37,"2014"
"3095",3095,-1513872.25530205,1494707.15786636,1390843712,2014-01-27 12:28:32,"2014"
"3096",3096,-1513874.51450254,1494706.12407109,1390845506,2014-01-27 12:58:26,"2014"
"3097",3097,-1513889.82975603,1494712.51584357,1390847342,2014-01-27 13:29:02,"2014"
"3098",3098,-1513883.20100803,1494709.39560866,1390849133,2014-01-27 13:58:53,"2014"
"3099",3099,-1513835.19308959,1494701.78825977,1390850926,2014-01-27 14:28:46,"2014"
"3100",3100,-1517771.08260622,1495742.49741612,1390854528,2014-01-27 15:28:48,"2014"
"3101",3101,-1517775.32263199,1495743.13622972,1390856348,2014-01-27 15:59:08,"2014"
"3102",3102,-1517780.7048742,1495741.30745443,1390858140,2014-01-27 16:29:00,"2014"
"3103",3103,-1517771.2502042,1495736.81194194,1390859949,2014-01-27 16:59:09,"2014"
"3104",3104,-1517789.93837208,1495739.34310688,1390861741,2014-01-27 17:29:01,"2014"
"3105",3105,-1517811.67729538,1495737.55489037,1390863537,2014-01-27 17:58:57,"2014"
"3106",3106,-1517804.36880704,1495704.56525503,1390865343,2014-01-27 18:29:03,"2014"
"3107",3107,-1517791.91740262,1495730.79659166,1390867135,2014-01-27 18:58:55,"2014"
"3108",3108,-1517798.54313899,1495736.91293957,1390868948,2014-01-27 19:29:08,"2014"
"3109",3109,-1517798.19362328,1495738.0873323,1390870763,2014-01-27 19:59:23,"2014"
"3110",3110,-1517795.96626025,1495739.14660055,1390872556,2014-01-27 20:29:16,"2014"
"3111",3111,-1517793.30062485,1495733.124092,1390874348,2014-01-27 20:59:08,"2014"
"3112",3112,-1517793.23188064,1495739.32954817,1390876137,2014-01-27 21:28:57,"2014"
"3113",3113,-1517792.89037897,1495740.08505885,1390877946,2014-01-27 21:59:06,"2014"
"3114",3114,-1517791.84848925,1495751.42722829,1390879769,2014-01-27 22:29:29,"2014"
"3115",3115,-1517800.31111399,1495751.23542783,1390881561,2014-01-27 22:59:21,"2014"
"3116",3116,-1517798.0739463,1495751.18703013,1390883369,2014-01-27 23:29:29,"2014"
"3117",3117,-1517796.47570213,1495745.41798379,1390885173,2014-01-27 23:59:33,"2014"
