"","x","y","t","date_time","year"
"220",663459.988371597,5866877.7009481,1370752899,2013-06-09 00:41:39,"2013"
"221",663468.701579683,5866872.84111835,1370754248,2013-06-09 01:04:08,"2013"
"222",663474.937388261,5866834.66213356,1370755648,2013-06-09 01:27:28,"2013"
"223",663515.949453276,5866772.67688027,1370757440,2013-06-09 01:57:20,"2013"
"224",663516.616488244,5866807.19286862,1370758783,2013-06-09 02:19:43,"2013"
"225",663514.167892284,5866831.39329416,1370760144,2013-06-09 02:42:24,"2013"
"226",663513.138572057,5866768.06117349,1370761935,2013-06-09 03:12:15,"2013"
"227",663498.757736748,5866801.66633202,1370763281.5,2013-06-09 03:34:41,"2013"
"228",663429.936743174,5866817.58872694,1370766098.5,2013-06-09 04:21:38,"2013"
"229",663435.004383591,5866835.03489926,1370767470,2013-06-09 04:44:30,"2013"
"230",663410.746207831,5866848.39794227,1370768367,2013-06-09 04:59:27,"2013"
"231",663215.549987375,5867411.20749743,1370775156.5,2013-06-09 06:52:36,"2013"
"232",663297.080891167,5867244.5400687,1370777423,2013-06-09 07:30:23,"2013"
"233",663226.341042217,5867417.57392068,1370783224,2013-06-09 09:07:04,"2013"
"234",663317.220398829,5867257.97041508,1370785916,2013-06-09 09:51:56,"2013"
"235",663219.789626465,5867463.45834144,1370788631,2013-06-09 10:37:11,"2013"
"236",663217.759532708,5867552.47323058,1370790454,2013-06-09 11:07:34,"2013"
"237",663344.050094757,5867274.29957943,1370794118,2013-06-09 12:08:38,"2013"
"238",663201.899508113,5867481.59158002,1370799488,2013-06-09 13:38:08,"2013"
"239",663461.046032368,5866835.96174486,1370807164,2013-06-09 15:46:04,"2013"
"240",663449.959916322,5866850.58371598,1370808970,2013-06-09 16:16:10,"2013"
"241",663450.583264343,5866852.4419576,1370810762,2013-06-09 16:46:02,"2013"
"242",663450.667126449,5866854.13717782,1370812554,2013-06-09 17:15:54,"2013"
"243",663451.235168232,5866850.0813538,1370814363,2013-06-09 17:46:03,"2013"
"244",663448.416415882,5866854.03865285,1370816186,2013-06-09 18:16:26,"2013"
"245",663447.487378269,5866854.25212579,1370817978,2013-06-09 18:46:18,"2013"
"246",663449.246347609,5866855.55873737,1370819786,2013-06-09 19:16:26,"2013"
"247",663445.714212814,5866852.96730208,1370821580,2013-06-09 19:46:20,"2013"
"248",663419.4233336,5866860.39377641,1370823431,2013-06-09 20:17:11,"2013"
"249",663447.357469417,5866851.73142435,1370825252,2013-06-09 20:47:32,"2013"
"250",663447.113006454,5866851.40025371,1370827088,2013-06-09 21:18:08,"2013"
"251",663444.473426604,5866850.66504756,1370828920,2013-06-09 21:48:40,"2013"
"252",663444.579759392,5866849.71112007,1370830710,2013-06-09 22:18:30,"2013"
"253",663448.51419212,5866850.55700137,1370832520,2013-06-09 22:48:40,"2013"
"254",663459.546656483,5866834.34103698,1370834316,2013-06-09 23:18:36,"2013"
"255",663509.689453447,5866762.62218354,1370836118,2013-06-09 23:48:38,"2013"
"256",663515.127916632,5866803.26774921,1370838072,2013-06-10 00:21:12,"2013"
"257",663514.414876136,5866825.59524371,1370839474.5,2013-06-10 00:44:34,"2013"
"258",663504.411132844,5866810.45901896,1370841270,2013-06-10 01:14:30,"2013"
"259",663517.574596561,5866823.39201984,1370842613,2013-06-10 01:36:53,"2013"
"260",663511.416105646,5866814.91066187,1370843525,2013-06-10 01:52:05,"2013"
"261",663475.569921969,5866861.46659028,1370846773.5,2013-06-10 02:46:13,"2013"
"262",663457.904326813,5866857.88962373,1370848565,2013-06-10 03:16:05,"2013"
"263",663281.401083799,5867189.19630296,1370854852.5,2013-06-10 05:00:52,"2013"
"264",663218.358632291,5867397.19569036,1370858004,2013-06-10 05:53:24,"2013"
"265",663298.264292657,5867255.49151153,1370862549,2013-06-10 07:09:09,"2013"
"266",663288.063027697,5867252.36265064,1370863447,2013-06-10 07:24:07,"2013"
"267",663419.795360201,5867095.89196389,1370868979,2013-06-10 08:56:19,"2013"
"268",663109.279425556,5867218.31722234,1370871218,2013-06-10 09:33:38,"2013"
"269",663109.172749392,5867244.65117942,1370873457,2013-06-10 10:10:57,"2013"
"270",663080.71540462,5867269.27499014,1370878818,2013-06-10 11:40:18,"2013"
"271",663188.854679751,5867278.36574063,1370884210,2013-06-10 13:10:10,"2013"
"272",663089.663445868,5867273.05691293,1370887376,2013-06-10 14:02:56,"2013"
"273",663452.939944821,5866829.75262989,1370892069,2013-06-10 15:21:09,"2013"
"274",663451.948505222,5866848.29066925,1370893408,2013-06-10 15:43:28,"2013"
"275",663456.965049502,5866864.66071563,1370895662,2013-06-10 16:21:02,"2013"
"276",663448.808125066,5866846.64776711,1370897499,2013-06-10 16:51:39,"2013"
"277",663450.393658295,5866844.93116948,1370899295,2013-06-10 17:21:35,"2013"
"278",663449.674162668,5866846.10927177,1370901087,2013-06-10 17:51:27,"2013"
"279",663449.675539665,5866845.27426309,1370902911,2013-06-10 18:21:51,"2013"
"280",663449.380509388,5866844.25106667,1370904719,2013-06-10 18:51:59,"2013"
"281",663445.263557001,5866845.61468116,1370906528,2013-06-10 19:22:08,"2013"
"282",663448.995177032,5866846.68750683,1370908382,2013-06-10 19:53:02,"2013"
"283",663449.767123455,5866846.1458236,1370910189,2013-06-10 20:23:09,"2013"
"284",663449.113513801,5866846.7694547,1370911984,2013-06-10 20:53:04,"2013"
"285",663449.646841018,5866846.31989343,1370913817,2013-06-10 21:23:37,"2013"
"286",663467.89922911,5866825.92834408,1370915612,2013-06-10 21:53:32,"2013"
"287",663458.698120473,5866830.19267944,1370917405,2013-06-10 22:23:25,"2013"
"288",663459.809778964,5866820.22081511,1370919206,2013-06-10 22:53:26,"2013"
"289",663456.717203591,5866836.62785859,1370920689,2013-06-10 23:18:09,"2013"
"290",663486.529770097,5866803.91296222,1370921580,2013-06-10 23:33:00,"2013"
"291",663074.233750529,5867276.22060502,1370926554,2013-06-11 00:55:54,"2013"
"292",663489.701257849,5866806.42539992,1370928799,2013-06-11 01:33:19,"2013"
"293",663073.673098467,5867285.93836337,1370932427,2013-06-11 02:33:47,"2013"
"294",663094.918485952,5867248.36672534,1370933771.5,2013-06-11 02:56:11,"2013"
"295",663075.853310897,5867256.67389201,1370935116,2013-06-11 03:18:36,"2013"
"296",663302.754356534,5867202.35590466,1370936931,2013-06-11 03:48:51,"2013"
"297",663304.352635878,5867247.15780653,1370937878,2013-06-11 04:04:38,"2013"
"298",663086.067830806,5867245.48438149,1370940122,2013-06-11 04:42:02,"2013"
"299",663081.217944217,5867283.26519486,1370941467,2013-06-11 05:04:27,"2013"
"300",663300.971866303,5867247.45531044,1370943258,2013-06-11 05:34:18,"2013"
"301",663302.961710341,5867249.29300486,1370944619.5,2013-06-11 05:56:59,"2013"
"302",663070.65313326,5867309.3958817,1370947777,2013-06-11 06:49:37,"2013"
"303",663296.667421995,5867254.368581,1370949593,2013-06-11 07:19:53,"2013"
"304",663337.050937071,5867287.07828877,1370950665,2013-06-11 07:37:45,"2013"
"305",663074.977543887,5867315.81054395,1370952731,2013-06-11 08:12:11,"2013"
"306",663083.497806459,5867311.94561494,1370953635,2013-06-11 08:27:15,"2013"
"307",663509.617778221,5867321.12760236,1370955484,2013-06-11 08:58:04,"2013"
"308",663425.121617218,5867270.52109839,1370965442,2013-06-11 11:44:02,"2013"
"309",663382.162659505,5867214.5422614,1370967272,2013-06-11 12:14:32,"2013"
"310",663072.718432062,5867293.87805666,1370970823,2013-06-11 13:13:43,"2013"
"311",665101.166491678,5867888.82224722,1370974472,2013-06-11 14:14:32,"2013"
"312",663264.942213301,5867349.2702425,1370979030,2013-06-11 15:30:30,"2013"
"313",663318.657667879,5867142.59225231,1370987289,2013-06-11 17:48:09,"2013"
"314",663317.453417984,5867143.18612132,1370989110,2013-06-11 18:18:30,"2013"
"315",663316.539813082,5867140.56095322,1370990904,2013-06-11 18:48:24,"2013"
"316",663317.216059869,5867142.84406324,1370992709,2013-06-11 19:18:29,"2013"
"317",663317.126673672,5867144.68929105,1370994501,2013-06-11 19:48:21,"2013"
"318",663316.803857328,5867142.89691169,1370996295,2013-06-11 20:18:15,"2013"
"319",663335.90718402,5867134.88142775,1370998112,2013-06-11 20:48:32,"2013"
"320",663316.084480791,5867141.29151922,1370999933,2013-06-11 21:18:53,"2013"
"321",663317.257068918,5867140.44049448,1371001738,2013-06-11 21:48:58,"2013"
"322",663316.449083075,5867139.26633031,1371003578,2013-06-11 22:19:38,"2013"
"323",663306.378250781,5867151.95222487,1371005380,2013-06-11 22:49:40,"2013"
"324",663269.370301635,5867246.47462269,1371009523,2013-06-11 23:58:43,"2013"
"325",663264.295933842,5867252.48226867,1371010433,2013-06-12 00:13:53,"2013"
"326",663294.692346414,5867259.84647956,1371011520,2013-06-12 00:32:00,"2013"
"327",663233.462356857,5867406.93694637,1371014801,2013-06-12 01:26:41,"2013"
"328",663445.656837596,5866839.17024472,1371018526,2013-06-12 02:28:46,"2013"
"329",663463.579087814,5866835.86942891,1371019448,2013-06-12 02:44:08,"2013"
"330",663456.567085492,5866860.22144081,1371020809.5,2013-06-12 03:06:49,"2013"
"331",663449.594945542,5866823.22607224,1371022163,2013-06-12 03:29:23,"2013"
"332",663449.680424677,5866757.54908997,1371023963,2013-06-12 03:59:23,"2013"
"333",663449.970840316,5866747.38796631,1371025344,2013-06-12 04:22:24,"2013"
"334",663535.505480834,5866894.86825112,1371028527,2013-06-12 05:15:27,"2013"
"335",663542.29779438,5866879.58874279,1371029880,2013-06-12 05:38:00,"2013"
"336",663498.650200177,5866913.6325594,1371031754,2013-06-12 06:09:14,"2013"
"337",663488.076683717,5866873.82057524,1371033158,2013-06-12 06:32:38,"2013"
"338",663491.669793705,5866855.35400598,1371034511,2013-06-12 06:55:11,"2013"
"339",663514.654953123,5866828.5372105,1371035856,2013-06-12 07:17:36,"2013"
