"","X","x","y","t","date_time","year"
"40",40,664012.308900336,5866122.5755358,1368535469,2013-05-14 08:44:29,"2013"
"41",41,664011.058048234,5866123.65693818,1368537006.5,2013-05-14 09:10:06,"2013"
"42",42,664011.606211935,5866125.19067126,1368538527,2013-05-14 09:35:27,"2013"
"43",43,664009.38574462,5866121.47904631,1368541286,2013-05-14 10:21:26,"2013"
"44",44,664009.898000285,5866120.96365728,1368542830,2013-05-14 10:47:10,"2013"
"45",45,664008.346598553,5866119.77917517,1368544370,2013-05-14 11:12:50,"2013"
"46",46,664010.014161293,5866122.83188433,1368545917,2013-05-14 11:38:37,"2013"
"47",47,664011.527196746,5866129.75211596,1368547438.5,2013-05-14 12:03:58,"2013"
"48",48,664006.832520563,5866123.34073682,1368548975,2013-05-14 12:29:35,"2013"
"49",49,664009.068272654,5866129.33451452,1368550495,2013-05-14 12:54:55,"2013"
"50",50,664011.672928718,5866123.18793711,1368551709.5,2013-05-14 13:15:09,"2013"
"51",51,663946.540600148,5866184.58933272,1368553853,2013-05-14 13:50:53,"2013"
"52",52,663947.019259111,5866181.989079,1368554803.5,2013-05-14 14:06:43,"2013"
"53",53,663942.023119984,5866179.71991311,1368556331,2013-05-14 14:32:11,"2013"
"54",54,663942.219937147,5866183.70768068,1368557851,2013-05-14 14:57:31,"2013"
"55",55,663943.869786812,5866184.976486,1368559372,2013-05-14 15:22:52,"2013"
"56",56,663941.563939911,5866186.67490312,1368560910.5,2013-05-14 15:48:30,"2013"
"57",57,663864.257606362,5866652.43326927,1368563078,2013-05-14 16:24:38,"2013"
"58",58,663873.477879262,5867332.93020275,1368564299,2013-05-14 16:44:59,"2013"
"59",59,663875.110237236,5867332.70730806,1368565243,2013-05-14 17:00:43,"2013"
"60",60,663872.326738263,5867328.59331827,1368566971,2013-05-14 17:29:31,"2013"
"61",61,663978.559689278,5867349.98488725,1368569142,2013-05-14 18:05:42,"2013"
"62",62,663976.220251958,5867346.16984976,1368570114,2013-05-14 18:21:54,"2013"
"63",63,663968.973114032,5867353.52810491,1368571353.5,2013-05-14 18:42:33,"2013"
"64",64,663863.481234976,5867266.25899651,1368573201,2013-05-14 19:13:21,"2013"
"65",65,663864.2912553,5867267.56693935,1368574449.5,2013-05-14 19:34:09,"2013"
"66",66,663870.897921258,5867267.47406173,1368575721,2013-05-14 19:55:21,"2013"
"67",67,663866.749107584,5867282.63711295,1368577321,2013-05-14 20:22:01,"2013"
"68",68,663858.620881232,5867272.97477758,1368578881.5,2013-05-14 20:48:01,"2013"
"69",69,663860.567699556,5867274.88361117,1368580425,2013-05-14 21:13:45,"2013"
"70",70,663869.687656509,5867271.31318969,1368581978.5,2013-05-14 21:39:38,"2013"
"71",71,663875.033880922,5867263.70048616,1368583538,2013-05-14 22:05:38,"2013"
"72",72,663881.861407879,5867252.61504349,1368585087.5,2013-05-14 22:31:27,"2013"
"73",73,663882.762812453,5867250.44111074,1368586311,2013-05-14 22:51:51,"2013"
"74",74,663883.890884921,5867247.23940491,1368587849,2013-05-14 23:17:29,"2013"
"75",75,663878.446838451,5867262.519753,1368589407.5,2013-05-14 23:43:27,"2013"
"76",76,663879.485856359,5867261.64205447,1368590345,2013-05-14 23:59:05,"2013"
"77",77,664003.613532257,5866171.52002532,1368592825,2013-05-15 00:40:25,"2013"
"78",78,664009.489258333,5866125.85827551,1368595590.5,2013-05-15 01:26:30,"2013"
"79",79,664008.605585381,5866127.50392594,1368596807,2013-05-15 01:46:47,"2013"
"80",80,664009.570225201,5866127.2786933,1368598339,2013-05-15 02:12:19,"2013"
"81",81,664009.903291722,5866122.48757448,1368599862,2013-05-15 02:37:42,"2013"
"82",82,664010.517788804,5866122.02969328,1368601398,2013-05-15 03:03:18,"2013"
"83",83,664013.377546298,5866122.13802986,1368602919,2013-05-15 03:28:39,"2013"
"84",84,664014.26713104,5866126.55511178,1368604438,2013-05-15 03:53:58,"2013"
"85",85,664015.186975274,5866128.20082695,1368605959.5,2013-05-15 04:19:19,"2013"
"86",86,664022.072340447,5866107.68085644,1368607798.5,2013-05-15 04:49:58,"2013"
"87",87,664020.829609441,5866128.30355127,1368609331,2013-05-15 05:15:31,"2013"
"88",88,664012.376133499,5866123.05872975,1368610557,2013-05-15 05:35:57,"2013"
"89",89,664009.701621053,5866122.97618822,1368612101.5,2013-05-15 06:01:41,"2013"
"90",90,664008.682229737,5866122.27905967,1368613325,2013-05-15 06:22:05,"2013"
"91",91,664009.799358724,5866122.77352894,1368614852,2013-05-15 06:47:32,"2013"
"92",92,664007.48370254,5866123.58555341,1368616373.5,2013-05-15 07:12:53,"2013"
"93",93,664009.452322577,5866121.78198133,1368617894,2013-05-15 07:38:14,"2013"
"94",94,664005.820864926,5866125.18802029,1368619437.5,2013-05-15 08:03:57,"2013"
"95",95,664019.837710297,5866126.59971632,1368621012,2013-05-15 08:30:12,"2013"
"96",96,663997.172925014,5866119.26023101,1368622883,2013-05-15 09:01:23,"2013"
"97",97,664004.383559377,5866124.11482821,1368623491,2013-05-15 09:11:31,"2013"
"98",98,663951.893919039,5866187.06485269,1368624707,2013-05-15 09:31:47,"2013"
"99",99,664008.176358954,5866121.02597787,1368627139,2013-05-15 10:12:19,"2013"
"100",100,664021.66789967,5866119.48041817,1368628068.5,2013-05-15 10:27:48,"2013"
"101",101,663986.863862755,5866146.56703102,1368630340,2013-05-15 11:05:40,"2013"
"102",102,664002.264450212,5866131.51937413,1368631267,2013-05-15 11:21:07,"2013"
"103",103,664009.522367324,5866122.30991541,1368632810,2013-05-15 11:46:50,"2013"
"104",104,663989.46056402,5866162.63274573,1368635266,2013-05-15 12:27:46,"2013"
"105",105,664010.848532916,5866150.51089212,1368637156,2013-05-15 12:59:16,"2013"
"106",106,663976.471941042,5866191.56315155,1368639057,2013-05-15 13:30:57,"2013"
"107",107,664006.743844579,5866120.10882775,1368640597.5,2013-05-15 13:56:37,"2013"
"108",108,663961.688591004,5866188.35519957,1368643955,2013-05-15 14:52:35,"2013"
"109",109,663965.811894137,5866185.04373373,1368644561,2013-05-15 15:02:41,"2013"
"110",110,663981.568529961,5866201.79046515,1368646721.5,2013-05-15 15:38:41,"2013"
"111",111,663971.90359896,5866200.64366188,1368647937,2013-05-15 15:58:57,"2013"
"112",112,663963.370311397,5866212.13915504,1368649489,2013-05-15 16:24:49,"2013"
"113",113,663947.935387093,5866242.56754289,1368650720,2013-05-15 16:45:20,"2013"
"114",114,663861.648532578,5867274.45826224,1368652692.5,2013-05-15 17:18:12,"2013"
"115",115,663847.919738172,5867277.63832422,1368653633,2013-05-15 17:33:53,"2013"
"116",116,663963.059975152,5867355.35915206,1368655488,2013-05-15 18:04:48,"2013"
"117",117,663962.01212185,5867357.02141292,1368657049,2013-05-15 18:30:49,"2013"
"118",118,663963.389446632,5867352.03003193,1368658311.5,2013-05-15 18:51:51,"2013"
"119",119,663966.218076344,5867346.87183785,1368659855,2013-05-15 19:17:35,"2013"
"120",120,663968.962154955,5867340.1945926,1368661399.5,2013-05-15 19:43:19,"2013"
"121",121,663968.094040673,5867358.90738877,1368662971,2013-05-15 20:09:31,"2013"
"122",122,663870.922933905,5867248.91431377,1368664831,2013-05-15 20:40:31,"2013"
"123",123,663876.410747153,5867268.58548482,1368665455,2013-05-15 20:50:55,"2013"
"124",124,663889.155222899,5867314.97677547,1368667359,2013-05-15 21:22:39,"2013"
"125",125,663901.757614745,5867319.49463318,1368668942,2013-05-15 21:49:02,"2013"
"126",126,663896.359591031,5867301.75327312,1368670526,2013-05-15 22:15:26,"2013"
"127",127,663906.643106225,5867277.49010283,1368672094.5,2013-05-15 22:41:34,"2013"
"128",128,663916.609692277,5867270.68623496,1368673351.5,2013-05-15 23:02:31,"2013"
"129",129,663920.383581356,5867267.83053399,1368674910,2013-05-15 23:28:30,"2013"
"130",130,663995.409457185,5866170.75128695,1368676777,2013-05-15 23:59:37,"2013"
"131",131,664004.106340998,5866125.34129472,1368679541.5,2013-05-16 00:45:41,"2013"
"132",132,664004.911484514,5866123.03606022,1368680797,2013-05-16 01:06:37,"2013"
"133",133,664009.870717568,5866124.40213561,1368682347,2013-05-16 01:32:27,"2013"
"134",134,664009.287971297,5866131.78035522,1368683891,2013-05-16 01:58:11,"2013"
"135",135,664005.010784178,5866136.35028328,1368685120,2013-05-16 02:18:40,"2013"
"136",136,664016.053331668,5866150.03089122,1368688624,2013-05-16 03:17:04,"2013"
"137",137,664003.880526127,5866155.24088164,1368689836,2013-05-16 03:37:16,"2013"
"138",138,664002.987685636,5866161.42237226,1368691376.5,2013-05-16 04:02:56,"2013"
"139",139,664007.32653806,5866170.72236947,1368692893,2013-05-16 04:28:13,"2013"
"140",140,663997.159462621,5866182.42365556,1368694731,2013-05-16 04:58:51,"2013"
"141",141,663994.635548757,5866186.45407393,1368695948,2013-05-16 05:19:08,"2013"
"142",142,664011.561934544,5866170.6044129,1368697576.5,2013-05-16 05:46:16,"2013"
"143",143,663994.440066708,5866177.49345481,1368698795.5,2013-05-16 06:06:35,"2013"
"144",144,663980.790326062,5866187.46224882,1368700619,2013-05-16 06:36:59,"2013"
"145",145,664000.979091526,5866182.99884274,1368701835.5,2013-05-16 06:57:15,"2013"
"146",146,664009.450115149,5866187.49546121,1368703354,2013-05-16 07:22:34,"2013"
"147",147,664018.934692258,5866180.98150033,1368704922,2013-05-16 07:48:42,"2013"
"148",148,664008.985340265,5866182.83205392,1368706442,2013-05-16 08:14:02,"2013"
"149",149,664029.801806299,5866168.11498934,1368709482,2013-05-16 09:04:42,"2013"
"150",150,664027.711462395,5866181.63056791,1368711017,2013-05-16 09:30:17,"2013"
"151",151,664037.555956467,5866193.31481363,1368712537,2013-05-16 09:55:37,"2013"
"152",152,664039.838782412,5866195.46502603,1368714073,2013-05-16 10:21:13,"2013"
"153",153,664047.871995855,5866199.27878537,1368715289.5,2013-05-16 10:41:29,"2013"
"154",154,664050.021475403,5866198.40546244,1368716826,2013-05-16 11:07:06,"2013"
"155",155,664038.598944974,5866198.6796093,1368718345,2013-05-16 11:32:25,"2013"
"156",156,664042.878766221,5866197.6974304,1368719879,2013-05-16 11:57:59,"2013"
"157",157,664044.373740958,5866198.65325012,1368721430,2013-05-16 12:23:50,"2013"
"158",158,664045.028961098,5866198.58088569,1368722964,2013-05-16 12:49:24,"2013"
"159",159,664042.041789717,5866199.64841451,1368724496,2013-05-16 13:14:56,"2013"
"160",160,664041.39328872,5866198.83027733,1368727576,2013-05-16 14:06:16,"2013"
"161",161,664038.908054763,5866195.32761077,1368728808,2013-05-16 14:26:48,"2013"
"162",162,664038.009072494,5866187.99785309,1368730337,2013-05-16 14:52:17,"2013"
"163",163,664038.196817763,5866186.45736574,1368731863,2013-05-16 15:17:43,"2013"
"164",164,664038.661715992,5866188.45831865,1368733383,2013-05-16 15:43:03,"2013"
"165",165,664037.287727433,5866188.1578177,1368734920.5,2013-05-16 16:08:40,"2013"
"166",166,664042.165789911,5866179.07675937,1368736744.5,2013-05-16 16:39:04,"2013"
"167",167,664038.487074792,5866188.90560786,1368737977.5,2013-05-16 16:59:37,"2013"
"168",168,664039.735870734,5866191.0691133,1368739191.5,2013-05-16 17:19:51,"2013"
"169",169,664040.944769138,5866187.28007084,1368741035.5,2013-05-16 17:50:35,"2013"
"170",170,664036.100824528,5866191.59688357,1368742562,2013-05-16 18:16:02,"2013"
"171",171,664031.600555735,5866195.20723267,1368744070.5,2013-05-16 18:41:10,"2013"
"172",172,664035.636563956,5866191.79264944,1368745286.5,2013-05-16 19:01:26,"2013"
"173",173,664044.533774206,5866185.8643169,1368746824,2013-05-16 19:27:04,"2013"
"174",174,664045.998253028,5866185.11370763,1368748343,2013-05-16 19:52:23,"2013"
"175",175,664039.700767392,5866187.6821134,1368749894,2013-05-16 20:18:14,"2013"
"176",176,664038.47155053,5866188.07558715,1368751414.5,2013-05-16 20:43:34,"2013"
"177",177,664037.779570044,5866188.75706833,1368752950,2013-05-16 21:09:10,"2013"
"178",178,664037.088073284,5866189.1809372,1368754470,2013-05-16 21:34:30,"2013"
"179",179,664039.158196587,5866187.87068144,1368755996.5,2013-05-16 21:59:56,"2013"
"180",180,664038.232616071,5866189.26438328,1368757541.5,2013-05-16 22:25:41,"2013"
"181",181,664041.018482466,5866191.84200281,1368758453,2013-05-16 22:40:53,"2013"
"182",182,664010.752999962,5866192.62255486,1368760296.5,2013-05-16 23:11:36,"2013"
"183",183,664039.73615723,5866200.66117564,1368762116,2013-05-16 23:41:56,"2013"
"184",184,664028.814113429,5866200.62372228,1368763358,2013-05-17 00:02:38,"2013"
"185",185,664028.860136523,5866191.09465386,1368764876,2013-05-17 00:27:56,"2013"
"186",186,664033.354620101,5866184.91177839,1368766403,2013-05-17 00:53:23,"2013"
"187",187,664039.772013377,5866186.34390432,1368767923.5,2013-05-17 01:18:43,"2013"
"188",188,664038.053413677,5866190.17663494,1368769450,2013-05-17 01:44:10,"2013"
"189",189,664030.786900337,5866198.65342388,1368770984,2013-05-17 02:09:44,"2013"
"190",190,664049.971825257,5866210.35626451,1368772835.5,2013-05-17 02:40:35,"2013"
"191",191,664039.079098753,5866206.92405446,1368774050.5,2013-05-17 03:00:50,"2013"
"192",192,664034.288070567,5866194.0460133,1368775576.5,2013-05-17 03:26:16,"2013"
"193",193,664024.871932769,5866174.69212061,1368776804,2013-05-17 03:46:44,"2013"
"194",194,664022.899618038,5866202.22658917,1368778323,2013-05-17 04:12:03,"2013"
"195",195,664006.704399468,5866200.26269475,1368779842,2013-05-17 04:37:22,"2013"
"196",196,663977.647999618,5866192.20436035,1368781058,2013-05-17 04:57:38,"2013"
"197",197,663932.454101016,5866208.6057955,1368782899,2013-05-17 05:28:19,"2013"
"198",198,663954.697800877,5866283.58160269,1368785953,2013-05-17 06:19:13,"2013"
"199",199,663944.550971494,5866277.21327004,1368787475,2013-05-17 06:44:35,"2013"
"200",200,663952.463972303,5866277.03677456,1368789010,2013-05-17 07:10:10,"2013"
"201",201,663942.741362947,5866279.96871784,1368790529,2013-05-17 07:35:29,"2013"
"202",202,663925.487763138,5866266.18860471,1368791754,2013-05-17 07:55:54,"2013"
"203",203,663922.359359279,5866207.92882262,1368793591,2013-05-17 08:26:31,"2013"
"204",204,663923.965935881,5866191.63851998,1368794808,2013-05-17 08:46:48,"2013"
"205",205,663906.874295862,5866193.38493949,1368796336,2013-05-17 09:12:16,"2013"
"206",206,663904.574446685,5866182.04466335,1368797856,2013-05-17 09:37:36,"2013"
"207",207,663916.458700393,5866163.82190468,1368799376,2013-05-17 10:02:56,"2013"
"208",208,663908.333166226,5866177.47931204,1368800904,2013-05-17 10:28:24,"2013"
"209",209,663923.751347235,5866175.95134961,1368802431,2013-05-17 10:53:51,"2013"
"210",210,663922.698805375,5866183.77377446,1368803967,2013-05-17 11:19:27,"2013"
"211",211,663896.266911631,5866206.80133463,1368805487,2013-05-17 11:44:47,"2013"
"212",212,663889.595115544,5866223.83435598,1368807014.5,2013-05-17 12:10:14,"2013"
"213",213,663871.784989144,5866241.98486772,1368808542,2013-05-17 12:35:42,"2013"
"214",214,663884.578831582,5866249.37820816,1368810082.5,2013-05-17 13:01:22,"2013"
"215",215,663895.070278252,5866232.23173508,1368811328,2013-05-17 13:22:08,"2013"
"216",216,663879.033934788,5866235.40585149,1368812848,2013-05-17 13:47:28,"2013"
"217",217,663884.051632856,5866249.64422196,1368814383.5,2013-05-17 14:13:03,"2013"
"218",218,663866.488000615,5866251.92031348,1368816222,2013-05-17 14:43:42,"2013"
"219",219,663866.935962674,5866253.29388773,1368817438,2013-05-17 15:03:58,"2013"
"220",220,663868.154092942,5866252.79525249,1368818958,2013-05-17 15:29:18,"2013"
"221",221,663891.889574892,5866239.98995173,1368820509.5,2013-05-17 15:55:09,"2013"
"222",222,663924.245333625,5866241.65132603,1368822029,2013-05-17 16:20:29,"2013"
"223",223,663920.752475099,5866240.17430313,1368823556,2013-05-17 16:45:56,"2013"
"224",224,663926.306434884,5866241.29825142,1368824799.5,2013-05-17 17:06:39,"2013"
"225",225,663925.8413884,5866241.61647581,1368826333,2013-05-17 17:32:13,"2013"
"226",226,663926.107146705,5866244.29212541,1368827853,2013-05-17 17:57:33,"2013"
"227",227,663925.097979683,5866247.05807117,1368829372,2013-05-17 18:22:52,"2013"
"228",228,663925.226586897,5866247.6302803,1368830589,2013-05-17 18:43:09,"2013"
"229",229,663926.226777666,5866246.24913863,1368832428,2013-05-17 19:13:48,"2013"
"230",230,663930.045974196,5866243.63541943,1368833948.5,2013-05-17 19:39:08,"2013"
"231",231,663925.072701618,5866244.52472331,1368835496,2013-05-17 20:04:56,"2013"
"232",232,663926.141468164,5866248.63002987,1368836699,2013-05-17 20:24:59,"2013"
"233",233,663924.634887662,5866249.99287944,1368838539,2013-05-17 20:55:39,"2013"
"234",234,663925.468529821,5866249.62037262,1368840364,2013-05-17 21:26:04,"2013"
"235",235,663923.316241928,5866249.68642958,1368841285.5,2013-05-17 21:41:25,"2013"
"236",236,663920.872718295,5866250.5999205,1368842807,2013-05-17 22:06:47,"2013"
"237",237,663925.926814456,5866249.40212561,1368844343,2013-05-17 22:32:23,"2013"
"238",238,663907.199545491,5866265.03287753,1368845252,2013-05-17 22:47:32,"2013"
"239",239,663895.942601146,5866246.66891036,1368847403.5,2013-05-17 23:23:23,"2013"
"240",240,663883.030162028,5866258.22176349,1368848954,2013-05-17 23:49:14,"2013"
"241",241,663890.589733576,5866271.52213964,1368850489.5,2013-05-18 00:14:49,"2013"
"242",242,663883.054762188,5866268.52675714,1368852010,2013-05-18 00:40:10,"2013"
"243",243,663880.424037511,5866256.19591325,1368853529.5,2013-05-18 01:05:29,"2013"
"244",244,663907.377887706,5866216.29935342,1368855355.5,2013-05-18 01:35:55,"2013"
"245",245,663910.22023039,5866215.43280225,1368856594.5,2013-05-18 01:56:34,"2013"
"246",246,663908.599722148,5866229.26199513,1368857832,2013-05-18 02:17:12,"2013"
"247",247,663896.953916179,5866227.29649732,1368858745,2013-05-18 02:32:25,"2013"
"248",248,663872.806798696,5866241.22348257,1368860873,2013-05-18 03:07:53,"2013"
"249",249,663873.519222461,5866270.07945642,1368862400.5,2013-05-18 03:33:20,"2013"
"250",250,663890.763099238,5866261.16773648,1368863928.5,2013-05-18 03:58:48,"2013"
"251",251,663894.821703263,5866221.32299336,1368865449,2013-05-18 04:24:09,"2013"
"252",252,663908.65130863,5866197.13626125,1368866970.5,2013-05-18 04:49:30,"2013"
"253",253,663921.808536627,5866188.58386179,1368868520,2013-05-18 05:15:20,"2013"
"254",254,663911.462380852,5866187.48384575,1368870040,2013-05-18 05:40:40,"2013"
"255",255,663924.944261496,5866197.5060324,1368871560,2013-05-18 06:06:00,"2013"
"256",256,663935.340834537,5866193.75632117,1368873080,2013-05-18 06:31:20,"2013"
"257",257,663930.177330729,5866196.68732051,1368874303.5,2013-05-18 06:51:43,"2013"
"258",258,663930.050271324,5866206.22785463,1368875842,2013-05-18 07:17:22,"2013"
"259",259,663929.943787429,5866159.6862782,1368879505,2013-05-18 08:18:25,"2013"
"260",260,663940.027516803,5866185.54826252,1368880420,2013-05-18 08:33:40,"2013"
"261",261,663944.579133622,5866195.37845363,1368881944,2013-05-18 08:59:04,"2013"
"262",262,663953.10811055,5866197.87280387,1368883462,2013-05-18 09:24:22,"2013"
"263",263,663931.26949966,5866200.29290212,1368885015,2013-05-18 09:50:15,"2013"
"264",264,663931.713670218,5866198.01436546,1368886583,2013-05-18 10:16:23,"2013"
"265",265,663964.900558614,5866209.09030289,1368887855,2013-05-18 10:37:35,"2013"
"266",266,663939.414548082,5866187.84333085,1368889688,2013-05-18 11:08:08,"2013"
"267",267,663939.466868959,5866186.79850101,1368890611,2013-05-18 11:23:31,"2013"
"268",268,663910.715712745,5866190.37712528,1368892469,2013-05-18 11:54:29,"2013"
"269",269,663927.689821635,5866205.82741831,1368894005,2013-05-18 12:20:05,"2013"
"270",270,663965.781342504,5866207.13279067,1368895525,2013-05-18 12:45:25,"2013"
"271",271,663833.675256834,5866244.19798132,1369742851,2013-05-28 08:07:31,"2013"
"272",272,663832.081562623,5866262.79349565,1369744665,2013-05-28 08:37:45,"2013"
"273",273,663807.870150237,5866253.25348137,1369746514,2013-05-28 09:08:34,"2013"
"274",274,663817.886802541,5866196.66487658,1369748312,2013-05-28 09:38:32,"2013"
"275",275,663885.040707853,5866270.74912239,1369751965,2013-05-28 10:39:25,"2013"
"276",276,663882.045471521,5866234.90689235,1369753822,2013-05-28 11:10:22,"2013"
"277",277,663810.186234642,5866188.59844132,1369759274,2013-05-28 12:41:14,"2013"
"278",278,663841.665273016,5866159.70533676,1369761068,2013-05-28 13:11:08,"2013"
"279",279,663819.824732986,5866142.95295716,1369762864,2013-05-28 13:41:04,"2013"
"280",280,663843.551692104,5866250.21173095,1369766473,2013-05-28 14:41:13,"2013"
"281",281,663857.513945698,5866289.08739724,1369768427,2013-05-28 15:13:47,"2013"
"282",282,663873.103662589,5866259.23185304,1369770309,2013-05-28 15:45:09,"2013"
"283",283,663798.466336752,5866204.96853628,1369773973,2013-05-28 16:46:13,"2013"
"284",284,664003.636476723,5867345.77143309,1369779519,2013-05-28 18:18:39,"2013"
"285",285,664002.541040995,5867339.79968525,1369782198,2013-05-28 19:03:18,"2013"
"286",286,664003.339179209,5867336.50884649,1369784841,2013-05-28 19:47:21,"2013"
"287",287,664003.729164721,5867346.40923114,1369787081,2013-05-28 20:24:41,"2013"
"288",288,664002.054030272,5867347.98899429,1369788871,2013-05-28 20:54:31,"2013"
"289",289,663997.84271032,5867339.27251185,1369790679,2013-05-28 21:24:39,"2013"
"290",290,663793.134732308,5866252.00726911,1369796070,2013-05-28 22:54:30,"2013"
"291",291,663798.637110068,5866252.27199332,1369797869,2013-05-28 23:24:29,"2013"
"292",292,663799.195753342,5866251.27775434,1369799685,2013-05-28 23:54:45,"2013"
"293",293,663865.490176093,5866204.61656672,1369803299,2013-05-29 00:54:59,"2013"
"294",294,663865.266624525,5866204.2638175,1369805126,2013-05-29 01:25:26,"2013"
"295",295,663924.987152924,5866175.84050112,1369808710,2013-05-29 02:25:10,"2013"
"296",296,663904.80204889,5866215.56050669,1369810577,2013-05-29 02:56:17,"2013"
"297",297,663906.88870593,5866183.25338603,1369812389,2013-05-29 03:26:29,"2013"
"298",298,663830.91425689,5866172.11111685,1369814197,2013-05-29 03:56:37,"2013"
"299",299,663842.721856882,5866228.67245951,1369816048,2013-05-29 04:27:28,"2013"
"300",300,663799.416764702,5866207.89566601,1369817856,2013-05-29 04:57:36,"2013"
"301",301,663842.126571413,5866142.55221105,1369819666,2013-05-29 05:27:46,"2013"
"302",302,663870.679425029,5866148.91070717,1369821474,2013-05-29 05:57:54,"2013"
"303",303,663928.670300165,5866188.25769094,1369823297,2013-05-29 06:28:17,"2013"
"304",304,663923.406447123,5866187.11019626,1369825104,2013-05-29 06:58:24,"2013"
"305",305,663913.268782336,5866171.94630457,1369826934,2013-05-29 07:28:54,"2013"
"306",306,663801.439053053,5866203.43273724,1369830625,2013-05-29 08:30:25,"2013"
"307",307,663830.209949655,5866188.09804471,1369832472,2013-05-29 09:01:12,"2013"
"308",308,663835.611810562,5866148.91126393,1369834273,2013-05-29 09:31:13,"2013"
"309",309,663838.440709217,5866156.56737214,1369836075,2013-05-29 10:01:15,"2013"
"310",310,663837.721809606,5866178.53281847,1369837916,2013-05-29 10:31:56,"2013"
"311",311,663861.73784214,5866133.19744972,1369839733,2013-05-29 11:02:13,"2013"
"312",312,663855.04963473,5866139.9068797,1369841535,2013-05-29 11:32:15,"2013"
"313",313,663841.10208472,5866167.76957376,1369843358,2013-05-29 12:02:38,"2013"
"314",314,663810.775183515,5866213.67016402,1369846956,2013-05-29 13:02:36,"2013"
"315",315,663799.986212997,5866216.09856076,1369848761,2013-05-29 13:32:41,"2013"
"316",316,663851.531461968,5866233.60339309,1369854205,2013-05-29 15:03:25,"2013"
"317",317,663840.002675482,5866232.25438331,1369856042,2013-05-29 15:34:02,"2013"
"318",318,663834.19623118,5866185.44986543,1369857866,2013-05-29 16:04:26,"2013"
"319",319,663831.273411137,5866185.31722397,1369859665,2013-05-29 16:34:25,"2013"
"320",320,663834.331273813,5866187.81488071,1369861454,2013-05-29 17:04:14,"2013"
"321",321,663835.086372931,5866187.77371445,1369863261,2013-05-29 17:34:21,"2013"
