"","X","x","y","t","date_time","year"
"10383",10383,188447.989427558,5073260.1071851,1427283926,2015-03-25 07:45:26,"2015"
"10384",10384,188455.051001395,5073257.85971128,1427285725,2015-03-25 08:15:25,"2015"
"10385",10385,188459.780207501,5073247.97755493,1427287560,2015-03-25 08:46:00,"2015"
"10386",10386,188449.149833536,5073258.05539531,1427289354,2015-03-25 09:15:54,"2015"
"10387",10387,188447.488776764,5073272.20526118,1427291148,2015-03-25 09:45:48,"2015"
"10388",10388,188456.953594004,5073259.10079571,1427292941,2015-03-25 10:15:41,"2015"
"10389",10389,188454.805547307,5073246.27796079,1427294741,2015-03-25 10:45:41,"2015"
"10390",10390,188467.892647537,5073247.09185474,1427296570,2015-03-25 11:16:10,"2015"
"10391",10391,188468.806811383,5073244.17256062,1427298363,2015-03-25 11:46:03,"2015"
"10392",10392,188482.766914178,5073258.97585963,1427300156,2015-03-25 12:15:56,"2015"
"10393",10393,188484.580333714,5073258.12758827,1427301969,2015-03-25 12:46:09,"2015"
"10394",10394,188478.800732399,5073253.12711084,1427303775,2015-03-25 13:16:15,"2015"
"10395",10395,188473.594054581,5073240.26830303,1427305624,2015-03-25 13:47:04,"2015"
"10396",10396,188473.422533514,5073232.95961798,1427307460,2015-03-25 14:17:40,"2015"
"10397",10397,188471.568522979,5073233.62059114,1427309264,2015-03-25 14:47:44,"2015"
"10398",10398,513859.19101817,5653439.28031505,1427376174,2015-03-26 09:22:54,"2015"
"10399",10399,514051.847118556,5655980.8527664,1427379807,2015-03-26 10:23:27,"2015"
"10400",10400,514043.068613304,5655922.92417373,1427381617,2015-03-26 10:53:37,"2015"
"10401",10401,514022.861169372,5655887.23901055,1427383441,2015-03-26 11:24:01,"2015"
"10402",10402,514047.760837651,5655903.65390363,1427385249,2015-03-26 11:54:09,"2015"
"10403",10403,514103.134832857,5655922.48738298,1427387079,2015-03-26 12:24:39,"2015"
"10404",10404,514047.256176435,5655986.10029471,1427388918,2015-03-26 12:55:18,"2015"
"10405",10405,514059.821236615,5655981.49722561,1427390769,2015-03-26 13:26:09,"2015"
"10406",10406,514068.817344163,5655992.89805543,1427392560,2015-03-26 13:56:00,"2015"
"10407",10407,514060.687485037,5655987.68261132,1427394389,2015-03-26 14:26:29,"2015"
"10408",10408,514050.027630145,5655979.83584466,1427396269,2015-03-26 14:57:49,"2015"
"10409",10409,636581.86326348,5748767.23837073,1427451992,2015-03-27 06:26:32,"2015"
"10410",10410,636583.638902205,5748767.29788658,1427453798,2015-03-27 06:56:38,"2015"
"10411",10411,636586.242032232,5748766.56755648,1427455623,2015-03-27 07:27:03,"2015"
"10412",10412,636587.569551571,5748765.12361323,1427457413,2015-03-27 07:56:53,"2015"
"10413",10413,636583.222037001,5748763.63630618,1427459205,2015-03-27 08:26:45,"2015"
"10414",10414,636575.283854084,5748767.01456885,1427461014,2015-03-27 08:56:54,"2015"
"10415",10415,636540.571462916,5748765.52350223,1427462803,2015-03-27 09:26:43,"2015"
"10416",10416,636538.73149923,5748766.30803183,1427464628,2015-03-27 09:57:08,"2015"
"10417",10417,636545.464854107,5748766.19098939,1427466426,2015-03-27 10:27:06,"2015"
"10418",10418,636531.625875449,5748762.64230777,1427468215,2015-03-27 10:56:55,"2015"
"10419",10419,636522.140707231,5748765.15498794,1427470036,2015-03-27 11:27:16,"2015"
"10420",10420,636551.818393259,5748764.33865683,1427471858,2015-03-27 11:57:38,"2015"
"10421",10421,636538.75324316,5748758.4294927,1427473682,2015-03-27 12:28:02,"2015"
